strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
2280,,,,,,GRASIM25SEP2280PE,22710786.0,1.75,,
2360,GRASIM25OCT2360CE,22430466.0,0.0,,,GRASIM25OCT2360PE,22430722.0,0.0,,
2400,GRASIM25NOV2400CE,21585410.0,0.0,,,GRASIM25NOV2400PE,21585666.0,0.0,,
2440,GRASIM25OCT2440CE,22431490.0,0.0,,,GRASIM25OCT2440PE,22431746.0,0.0,,
2480,GRASIM25NOV2480CE,21589250.0,0.0,,,GRASIM25NOV2480PE,21589506.0,0.0,,
2500,,,,,,GRASIM25SEP2500PE,22302978.0,2.25,,
2520,GRASIM25NOV2520CE,21589762.0,0.0,,,GRASIM25NOV2520PE,21590018.0,0.0,,
2540,GRASIM25OCT2540CE,21480194.0,0.0,,,GRASIM25OCT2540PE,21486850.0,0.0,,
2560,GRASIM25NOV2560CE,21590274.0,0.0,,,GRASIM25NOV2560PE,21590530.0,0.0,,
2580,GRASIM25OCT2580CE,21487106.0,0.0,,,GRASIM25OCT2580PE,21489154.0,0.0,,
2600,GRASIM25NOV2600CE,21590786.0,0.0,,,GRASIM25NOV2600PE,21591042.0,0.0,,
2620,GRASIM25OCT2620CE,21489410.0,0.0,,,GRASIM25OCT2620PE,21489666.0,0.0,,
2640,GRASIM25NOV2640CE,21591298.0,0.0,,,GRASIM25NOV2640PE,21591554.0,0.0,,
2660,GRASIM25OCT2660CE,21492482.0,0.0,,,GRASIM25OCT2660PE,21492738.0,0.0,,
2680,GRASIM25NOV2680CE,21591810.0,0.0,,,GRASIM25NOV2680PE,21592066.0,0.0,,
2700,GRASIM25OCT2700CE,21492994.0,0.0,,,GRASIM25OCT2700PE,21493250.0,0.0,,
2720,GRASIM25NOV2720CE,21592322.0,0.0,,,GRASIM25NOV2720PE,21592578.0,0.0,,
2740,GRASIM25OCT2740CE,21493506.0,0.0,,,GRASIM25OCT2740PE,21493762.0,0.0,,
2760,GRASIM25NOV2760CE,21592834.0,0.0,,,GRASIM25NOV2760PE,21593090.0,0.0,,
2780,GRASIM25OCT2780CE,21496322.0,0.0,,,GRASIM25OCT2780PE,21496578.0,0.0,,
2800,GRASIM25NOV2800CE,21593346.0,0.0,,,GRASIM25NOV2800PE,21593602.0,0.0,,
2820,GRASIM25OCT2820CE,21509122.0,0.0,,,GRASIM25OCT2820PE,21509378.0,0.0,,
2840,GRASIM25NOV2840CE,21593858.0,0.0,,,GRASIM25NOV2840PE,21594114.0,0.0,,
2860,GRASIM25OCT2860CE,21509634.0,0.0,,,GRASIM25OCT2860PE,21509890.0,0.0,,
2880,GRASIM25NOV2880CE,21594370.0,0.0,,,GRASIM25NOV2880PE,21594626.0,0.0,,
2900,GRASIM25OCT2900CE,21510658.0,0.0,,,GRASIM25OCT2900PE,21510914.0,0.0,,
2920,GRASIM25NOV2920CE,21594882.0,0.0,,,GRASIM25NOV2920PE,21595138.0,0.0,,
2940,GRASIM25OCT2940CE,21511682.0,0.0,,,GRASIM25OCT2940PE,21511938.0,0.0,,
2960,GRASIM25NOV2960CE,21595394.0,0.0,,,GRASIM25NOV2960PE,21595650.0,0.0,,
2980,GRASIM25OCT2980CE,21513474.0,0.0,,,GRASIM25OCT2980PE,21513730.0,0.0,,
3000,GRASIM25NOV3000CE,21595906.0,0.0,,,GRASIM25NOV3000PE,21596162.0,0.0,,
3020,GRASIM25OCT3020CE,21513986.0,0.0,,,GRASIM25OCT3020PE,21514242.0,0.0,,
3040,GRASIM25NOV3040CE,21596418.0,0.0,,,GRASIM25NOV3040PE,21596674.0,0.0,,
3060,GRASIM25SEP3060CE,22322690.0,4.3,,,,,,,
3080,GRASIM25OCT3080CE,22457090.0,0.0,,,GRASIM25OCT3080PE,22457346.0,0.0,,
3100,GRASIM25SEP3100CE,22323202.0,2.25,,,GRASIM25SEP3100PE,22323458.0,280.0,,
3120,GRASIM25NOV3120CE,21597442.0,0.0,,,GRASIM25NOV3120PE,21597698.0,0.0,,
3160,GRASIM25OCT3160CE,22465538.0,0.0,,,GRASIM25OCT3160PE,22465794.0,0.0,,
3200,GRASIM25NOV3200CE,21598466.0,0.0,,,GRASIM25NOV3200PE,21598722.0,0.0,,
3240,GRASIM25SEP3240CE,22743298.0,1.25,,,,,,,
