Date,Close,High,Low,Open,Volume,dCPR,Close2dCPR,wCPR,Close2wCPR,Price_Moment_1,Price_Moment_2,Price_Moment_3,Price_Moment_4,Price_Moment_5,Price_Moment_6,Price_Moment_7,Price_Moment_8,Price_Moment_9,Price_Moment_10,Price_Moment_11,Price_Moment_12,Price_Moment_13,Price_Moment_14,Price_Moment_15,Price_Moment_16,Price_Moment_17,Price_Moment_18,Price_Moment_19,SMA_10,SMA_15,O-C,H-L,Rolling_vol_5,Rolling_vol_10,Rolling_vol_15,Returns
2005-05-02,46.48752212524414,46.530588693852486,46.078416007608055,46.078416007608055,1003030,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4091061176360853,0.4521726862444311,,,,
2005-05-03,46.5349006652832,46.67270516600505,46.25498763465835,46.42293676724064,2206630,46.3655089422349,1.003653399410742,,,0.0473785400390625,,,,,,,,,,,,,,,,,,,,,-0.11196389804256057,0.4177175313467032,,,,0.0010191668188168634
2005-05-04,46.43585205078125,46.50905996776169,45.86310080154278,46.03104992191824,747190,46.48753115531554,0.9988883233148771,,,-0.09904861450195312,-0.051670074462890625,,,,,,,,,,,,,,,,,,,,-0.40480212886301103,0.6459591662189084,,,,-0.0021284801962808686
2005-05-05,47.07319259643555,47.7923629041677,46.85356886411826,46.85356886411826,2677090,46.26933760669524,1.0173733844338413,,,0.6373405456542969,0.5382919311523438,0.5856704711914062,,,,,,,,,,,,,,,,,,,-0.21962373231728805,0.9387940400494443,,,,0.013725182536918235
2005-05-06,46.59088897705078,47.0904290930916,46.207620081431614,47.0904290930916,1448770,47.239708121573834,0.9862653862540115,,,-0.4823036193847656,0.15503692626953125,0.055988311767578125,0.10336685180664062,,,,,,,,,,,,,,,,,,0.49954011604081927,0.8828090116599867,,,,-0.010245823424801848
2005-05-09,46.53059387207031,47.783752962706615,38.58529405075869,38.58529405075869,4351770,46.62964605052466,0.9978757681680229,46.74878422758709,0.9953327052431019,-0.06029510498046875,-0.5425987243652344,0.0947418212890625,-0.004306793212890625,0.043071746826171875,,,,,,,,,,,,,,,,,-7.945299821311622,9.198458911947924,13.696918848298607,,,-0.0012941393973008308
2005-05-10,46.57365417480469,46.93538971245661,46.07841818209908,46.517668947179,2217750,44.299880295178546,1.0513268628374512,46.74878422758709,0.9962538051913861,0.043060302734375,-0.01723480224609375,-0.4995384216308594,0.1378021240234375,0.038753509521484375,0.08613204956054688,,,,,,,,,,,,,,,,-0.05598522762569047,0.8569715303575336,13.693503160570009,,,0.0009254191522412025
2005-05-11,46.07841873168945,46.25067515975266,45.47552287622728,45.97075887483972,3011760,46.52915402312013,0.9903128414669498,46.74878422758709,0.9856602581869489,-0.4952354431152344,-0.4521751403808594,-0.5124702453613281,-0.9947738647460938,-0.3574333190917969,-0.45648193359375,-0.4091033935546875,,,,,,,,,,,,,,,-0.107659856849736,0.7751522835253795,15.778758049586115,,,-0.010633381723849089
2005-05-12,45.59180068969727,46.50045021068157,45.4023182764438,46.07842209539474,4252370,45.93487225588979,0.9925313482035747,46.74878422758709,0.9752510454120631,-0.4866180419921804,-0.9818534851074148,-0.9387931823730398,-0.9990882873535085,-1.4813919067382741,-0.8440513610839773,-0.9430999755859304,-0.8957214355468679,,,,,,,,,,,,,,0.4866214056974698,1.0981319342377702,9.070178844814533,,,-0.010560649765906982
2005-05-13,45.90615463256836,46.12147431028727,45.38938872024999,45.38938872024999,2676810,45.83152305894088,1.001628389559114,46.74878422758709,0.9819753687942652,0.31435394287108664,-0.17226409912109375,-0.6674995422363281,-0.6244392395019531,-0.6847343444824219,-1.1670379638671875,-0.5296974182128906,-0.6287460327148438,-0.5813674926757812,,,,,,,,,,,46.3802978515625,,-0.5167659123183697,0.7320855900372791,12.089153254090649,,,0.0068949665974067376
