Date,Close,High,Low,Open,Volume,dCPR,Close2dCPR,wCPR,Close2wCPR,Price_Moment_1,Price_Moment_2,Price_Moment_3,Price_Moment_4,Price_Moment_5,Price_Moment_6,Price_Moment_7,Price_Moment_8,Price_Moment_9,Price_Moment_10,Price_Moment_11,Price_Moment_12,Price_Moment_13,Price_Moment_14,Price_Moment_15,Price_Moment_16,Price_Moment_17,Price_Moment_18,Price_Moment_19,SMA_10,SMA_15,O-C,H-L,Rolling_vol_5,Rolling_vol_10,Rolling_vol_15,Returns
2007-10-04,8035.806640625,8086.606344024107,7828.559045892792,8083.205992862799,0,8051.222872836789,0.9980852309698443,7871.658748265334,1.0208530244525449,-61.9990234375,48.3994140625,-6.30029296875,202.24755859375,279.9970703125,406.74560546875,384.99560546875,571.3935546875,645.74267578125,634.04248046875,976.23876953125,1138.78662109375,,,,,,,,7788.684423828125,,47.39935223779867,258.0472981313151,22.85386201048187,19.753156526654845,,-0.00765627455258
2007-10-05,7845.15869140625,8066.455920449384,7789.609533246847,8038.006544536039,0,7983.657343513966,0.9826522299056041,7871.658748265334,0.9966334850497777,-190.64794921875,-252.64697265625,-142.24853515625,-196.9482421875,11.599609375,89.34912109375,216.09765625,194.34765625,380.74560546875,455.0947265625,443.39453125,785.5908203125,948.138671875,,,,,,,7834.193896484375,,192.84785312978875,276.8463872025377,31.292274623369583,25.27972864779,,-0.023724805454492848
2007-10-08,7626.31103515625,7935.357726893661,7516.362609322073,7853.058392935147,0,7900.408048367494,0.965305967548362,7956.824062088918,0.9584616896950844,-218.84765625,-409.49560546875,-471.49462890625,-361.09619140625,-415.7958984375,-207.248046875,-129.49853515625,-2.75,-24.5,161.89794921875,236.2470703125,224.546875,566.7431640625,729.291015625,,,,,,7850.38369140625,7647.777734375,226.7473577788969,418.9951175715878,26.360954353869438,30.349876901531044,,-0.027895886477061316
2007-10-09,7895.75830078125,7916.358158941491,7534.962202463992,7580.811767068622,0,7692.677123790661,1.0263992851542583,7956.824062088918,0.9923253598632874,269.447265625,50.599609375,-140.04833984375,-202.04736328125,-91.64892578125,-146.3486328125,62.19921875,139.94873046875,266.697265625,244.947265625,431.34521484375,505.6943359375,493.994140625,836.1904296875,998.73828125,,,,,7874.87841796875,7714.360286458334,-314.94653371262757,381.39595647749866,41.94214431908593,32.75389016593157,33.39682902343242,0.035331271486684024
2007-10-10,8030.556640625,8080.955957663504,7907.258267845483,7960.557453550527,0,7782.359554062245,1.0318922667140458,7956.824062088918,1.0092665839989334,134.79833984375,404.24560546875,185.39794921875,-5.25,-67.2490234375,43.1494140625,-11.55029296875,196.99755859375,274.7470703125,401.49560546875,379.74560546875,566.1435546875,640.49267578125,628.79248046875,970.98876953125,1133.53662109375,,,,7915.027978515625,7779.09287109375,-69.99918707447341,173.697689818021,42.76341326669658,33.23867984927587,33.008110973103825,0.017072247491467962
2007-10-11,8158.705078125,8177.655053419004,8005.407053302662,8054.206291407102,0,8006.256955377995,1.0190411229113252,7956.824062088918,1.0253720598144132,128.1484375,262.94677734375,532.39404296875,313.54638671875,122.8984375,60.8994140625,171.2978515625,116.59814453125,325.14599609375,402.8955078125,529.64404296875,507.89404296875,694.2919921875,768.64111328125,756.94091796875,1099.13720703125,1261.68505859375,,,7955.317529296875,7829.555598958334,-104.49878671789793,172.24800011634215,43.91736821477924,33.17870860305042,28.599960368858255,0.01595760334367391
2007-10-12,7933.90771484375,8132.005508277859,7889.708033650475,8093.555760202854,0,8113.922394948888,0.9778140988608418,7956.824062088918,0.9971199127860128,-224.79736328125,-96.64892578125,38.1494140625,307.5966796875,88.7490234375,-101.89892578125,-163.89794921875,-53.49951171875,-108.19921875,100.3486328125,178.09814453125,304.8466796875,283.0966796875,469.49462890625,543.84375,532.1435546875,874.33984375,1036.8876953125,,7965.352392578125,7865.811848958333,159.6480453591039,242.29747462738396,45.49557852087359,36.84829599903428,31.788520805726613,-0.027553068915798118
2007-10-15,8286.203125,8306.252695758136,7962.4569023251715,7962.4569023251715,0,7985.207085590694,1.0376942058212182,7875.975125861609,1.0520859947603647,352.29541015625,127.498046875,255.646484375,390.44482421875,659.89208984375,441.04443359375,250.396484375,188.3974609375,298.7958984375,244.09619140625,452.64404296875,530.3935546875,657.14208984375,635.39208984375,821.7900390625,896.13916015625,884.43896484375,1226.63525390625,1389.18310546875,7989.76201171875,7920.5978515625,-323.74622267482846,343.7957934329643,43.63003122004568,40.88126400491116,35.50831353731065,0.04440376959479009
2007-10-16,8452.1015625,8491.551297449088,8240.203644643156,8361.30281739934,0,8184.9709076944355,1.0326367262410723,7875.975125861609,1.073149854771204,165.8984375,518.19384765625,293.396484375,421.544921875,556.34326171875,825.79052734375,606.94287109375,416.294921875,354.2958984375,464.6943359375,409.99462890625,618.54248046875,696.2919921875,823.04052734375,801.29052734375,987.6884765625,1062.03759765625,1050.33740234375,1392.53369140625,8036.2314453125,7974.017220052084,-90.79874510065929,251.34765280593274,40.94062141368697,41.275072514596495,35.128782530161864,0.020021044017068945
2007-10-17,8099.8056640625,8218.00399589932,7641.411094972178,8071.455896245447,0,8394.61883486408,0.9648806960028753,7875.975125861609,1.0284194064384382,-352.2958984375,-186.3974609375,165.89794921875,-58.8994140625,69.2490234375,204.04736328125,473.49462890625,254.64697265625,63.9990234375,2.0,112.3984375,57.69873046875,266.24658203125,343.99609375,470.74462890625,448.99462890625,635.392578125,709.74169921875,698.04150390625,8036.4314453125,8005.4001953125,-28.349767817053362,576.5929009271422,56.62448078869039,47.38971986725126,40.41392895752728,-0.0416814558879125
2007-10-18,7608.66162109375,8192.355036477242,7519.612850758061,8055.056338310493,0,7986.406918311332,0.9527014712521743,7875.975125861609,0.9660596306494028,-491.14404296875,-843.43994140625,-677.54150390625,-325.24609375,-550.04345703125,-421.89501953125,-287.0966796875,-17.6494140625,-236.4970703125,-427.14501953125,-489.14404296875,-378.74560546875,-433.4453125,-224.8974609375,-147.14794921875,-20.3994140625,-42.1494140625,144.24853515625,218.59765625,7993.716943359375,7995.59033203125,446.3947172167427,672.7421857191812,70.01579909003665,56.89781439994383,48.21401637352676,-0.060636521830131684
2007-10-19,7423.71337890625,7718.8100410904835,7279.215061134451,7637.310989890472,0,7773.543169443018,0.954997382414764,7875.975125861609,0.9425770473207427,-184.9482421875,-676.09228515625,-1028.38818359375,-862.48974609375,-510.1943359375,-734.99169921875,-606.84326171875,-472.044921875,-202.59765625,-421.4453125,-612.09326171875,-674.09228515625,-563.69384765625,-618.3935546875,-409.845703125,-332.09619140625,-205.34765625,-227.09765625,-40.69970703125,7951.572412109375,7968.26728515625,213.59761098422223,439.59497995603215,69.63710939154659,56.9528639375226,48.83840335082957,-0.024307591978431797
2007-10-22,7567.912109375,7621.56138865804,7289.115542516396,7374.2644559756145,0,7473.912827043729,1.012576984038554,7731.49324582993,0.9788422325088159,144.19873046875,-40.74951171875,-531.8935546875,-884.189453125,-718.291015625,-365.99560546875,-590.79296875,-462.64453125,-327.84619140625,-58.39892578125,-277.24658203125,-467.89453125,-529.8935546875,-419.4951171875,-474.19482421875,-265.64697265625,-187.8974609375,-61.14892578125,-82.89892578125,7945.73251953125,7936.654296875,-193.6476533993855,332.4458461416443,58.47815054672888,56.63028020703358,48.147120453981294,0.01942407028785298
2007-10-23,8101.005859375,8118.655556401393,7620.961150723686,7620.961150723686,0,7492.8630135164785,1.0811629472955109,7731.49324582993,1.047793175496127,533.09375,677.29248046875,492.34423828125,1.2001953125,-351.095703125,-185.197265625,167.09814453125,-57.69921875,70.44921875,205.24755859375,474.69482421875,255.84716796875,65.19921875,3.2001953125,113.5986328125,58.89892578125,267.44677734375,345.1962890625,471.94482421875,7966.257275390625,7944.2275390625,-480.04470865131407,497.69440567770744,82.98600200549136,64.39196068396792,56.41193003148519,0.07044132414534943
2007-10-24,8228.5546875,8276.554129237127,8058.456079913367,8167.855198159695,0,7946.87418883336,1.0354454458411393,7731.49324582993,1.0642904838516372,127.548828125,660.642578125,804.84130859375,619.89306640625,128.7490234375,-223.546875,-57.6484375,294.64697265625,69.849609375,197.998046875,332.79638671875,602.24365234375,383.39599609375,192.748046875,130.7490234375,241.1474609375,186.44775390625,394.99560546875,472.7451171875,7986.057080078125,7952.944140625,-60.69948934030526,218.09804932376028,78.08382372218212,64.3140003848373,56.49420851943706,0.015744813710681704
2007-10-25,8428.552734375,8528.151189766397,8185.454965055878,8228.104861523805,0,8187.854965550166,1.029396926281371,7731.49324582993,1.0901584553438026,199.998046875,327.546875,860.640625,1004.83935546875,819.89111328125,328.7470703125,-23.548828125,142.349609375,494.64501953125,269.84765625,397.99609375,532.79443359375,802.24169921875,583.39404296875,392.74609375,330.7470703125,441.1455078125,386.44580078125,594.99365234375,8013.041845703125,7979.127213541667,-200.44787285119492,342.69622471051844,52.158413394281766,64.91719321914076,57.09860992829997,0.024305367646011655
2007-10-26,8749.798828125,8804.798189724876,8256.953962839782,8426.30258307846,0,8380.719629732424,1.044039081928381,7731.49324582993,1.1317087850842145,321.24609375,521.244140625,648.79296875,1181.88671875,1326.08544921875,1141.13720703125,649.9931640625,297.697265625,463.595703125,815.89111328125,591.09375,719.2421875,854.04052734375,1123.48779296875,904.64013671875,713.9921875,651.9931640625,762.3916015625,707.69189453125,8094.63095703125,8039.436555989583,-323.4962450465391,547.844226885094,33.80745118111546,64.41320929417222,57.38120470015797,0.03811402786148932
2007-10-29,9000.6455078125,9122.24370550412,8865.547466846101,8917.94627258936,0,8603.850326896552,1.0461183267769691,8281.237520122091,1.086872038864042,250.8466796875,572.0927734375,772.0908203125,899.6396484375,1432.7333984375,1576.93212890625,1391.98388671875,900.83984375,548.5439453125,714.4423828125,1066.73779296875,841.9404296875,970.0888671875,1104.88720703125,1374.33447265625,1155.48681640625,964.8388671875,902.83984375,1013.23828125,8166.0751953125,8131.058854166667,-82.69923522313911,256.69623865801805,32.084322093616656,62.625169999865335,55.7364156089167,0.02866885109188888
2007-10-30,8934.046875,9237.692770825455,8832.397662148293,9024.445241648764,0,8996.14556005424,0.9930971898309452,8281.237520122091,1.0788299276879434,-66.5986328125,184.248046875,505.494140625,705.4921875,833.041015625,1366.134765625,1510.33349609375,1325.38525390625,834.2412109375,481.9453125,647.84375,1000.13916015625,775.341796875,903.490234375,1038.28857421875,1307.73583984375,1088.88818359375,898.240234375,836.2412109375,8214.2697265625,8200.278092447918,90.39836664876384,405.2951086771627,26.955101042218267,62.71123799020313,55.19060571347274,-0.007399317388368742
2007-10-31,9013.0458984375,9116.69411086089,8839.297912773975,8906.196551251267,0,9001.379102657915,1.001296112034226,8281.237520122091,1.0883694467810192,78.9990234375,12.400390625,263.2470703125,584.4931640625,784.4912109375,912.0400390625,1445.1337890625,1589.33251953125,1404.38427734375,913.240234375,560.9443359375,726.8427734375,1079.13818359375,854.3408203125,982.4892578125,1117.28759765625,1386.73486328125,1167.88720703125,977.2392578125,8305.59375,8265.777376302083,-106.84934718623299,277.3961980869153,27.995589999879993,56.711992311540335,55.061118996454795,0.008842467981510449
2007-11-01,9198.4931640625,9357.891710121468,9032.595669772109,9220.29369303595,0,8989.679307357454,1.0232281763971431,8281.237520122091,1.1107631126038378,185.447265625,264.4462890625,197.84765625,448.6943359375,769.9404296875,969.9384765625,1097.4873046875,1630.5810546875,1774.77978515625,1589.83154296875,1098.6875,746.3916015625,912.2900390625,1264.58544921875,1039.7880859375,1167.9365234375,1302.73486328125,1572.18212890625,1353.33447265625,8464.576904296875,8335.09658203125,21.800528973450128,325.2960403493598,27.638192350983363,39.43120185283514,55.212317150176894,0.020575426744154246
2007-11-02,9560.5888671875,9610.588284970074,8898.096581568383,8953.296134110571,0,9196.32684798536,1.0396095120609963,8281.237520122091,1.1544879426482804,362.095703125,547.54296875,626.5419921875,559.943359375,810.7900390625,1132.0361328125,1332.0341796875,1459.5830078125,1992.6767578125,2136.87548828125,1951.92724609375,1460.783203125,1108.4873046875,1274.3857421875,1626.68115234375,1401.8837890625,1530.0322265625,1664.83056640625,1934.27783203125,8678.264453125,8443.5419921875,-607.2927330769289,712.4917034016908,28.19044434282054,31.95513497150022,54.14741016670358,0.03936467600363813
2007-11-05,9397.4404296875,9692.387192171414,9346.141222061602,9549.688657699684,0,9356.424577908652,1.0043837099778146,9334.524938101955,1.0067400850072974,-163.1484375,198.947265625,384.39453125,463.3935546875,396.794921875,647.6416015625,968.8876953125,1168.8857421875,1296.4345703125,1829.5283203125,1973.72705078125,1788.77880859375,1297.634765625,945.3388671875,1111.2373046875,1463.53271484375,1238.7353515625,1366.8837890625,1501.68212890625,8861.21728515625,8517.624479166667,152.24822801218397,346.24597010981233,35.08947929895413,38.4420899707309,53.60128223613457,-0.017064685007001534
2007-11-06,9216.1923828125,9550.539071679852,9129.743195132376,9383.440433406668,0,9478.65628130684,0.9723100099101649,9334.524938101955,0.9873231304137995,-181.248046875,-344.396484375,17.69921875,203.146484375,282.1455078125,215.546875,466.3935546875,787.6396484375,987.6376953125,1115.1865234375,1648.2802734375,1792.47900390625,1607.53076171875,1116.38671875,764.0908203125,929.9892578125,1282.28466796875,1057.4873046875,1185.6357421875,8972.7359375,8568.5638671875,167.24805059416758,420.7958765474759,39.33081280709102,33.68746135161702,54.50146520345434,-0.019286958851307934
2007-11-07,9090.0947265625,9387.940880147164,9049.54539235278,9215.293469243836,0,9298.824883208243,0.9775530608149567,9334.524938101955,0.9738143919309988,-126.09765625,-307.345703125,-470.494140625,-108.3984375,77.048828125,156.0478515625,89.44921875,340.2958984375,661.5419921875,861.5400390625,989.0888671875,1522.1826171875,1666.38134765625,1481.43310546875,990.2890625,637.9931640625,803.8916015625,1156.18701171875,931.3896484375,9058.88994140625,8634.583138020833,125.19874268133572,338.39548779438337,41.58857199199665,36.15384949551263,51.08781433943559,-0.013682185767428523
2007-11-08,8876.146484375,9090.693786963402,8816.84737124715,9090.693786963402,0,9175.860333020815,0.9673367032879471,9334.524938101955,0.9508942922359197,-213.9482421875,-340.0458984375,-521.2939453125,-684.4423828125,-322.3466796875,-136.8994140625,-57.900390625,-124.4990234375,126.34765625,447.59375,647.591796875,775.140625,1308.234375,1452.43310546875,1267.48486328125,776.3408203125,424.044921875,589.943359375,942.23876953125,9103.64931640625,8719.08212890625,214.5473025884021,273.8464157162525,40.922987205009186,38.8114840199312,43.421377141829865,-0.02353641503452253
2007-11-12,8758.0986328125,8819.798112632552,8429.251860316905,8596.050707299137,0,8927.89588086185,0.980981269235752,9128.46034926452,0.9594278002772001,-118.0478515625,-331.99609375,-458.09375,-639.341796875,-802.490234375,-440.39453125,-254.947265625,-175.9482421875,-242.546875,8.2998046875,329.5458984375,529.5439453125,657.0927734375,1190.1865234375,1334.38525390625,1149.43701171875,658.29296875,305.9970703125,471.8955078125,9104.479296875,8808.041145833333,-162.04792551336323,390.5462523156475,6.844664007594492,35.22426923508487,42.02570971378982,-0.013299448332708796
2007-11-13,9059.89453125,9148.893495188328,8642.748996732093,8761.24761725672,0,8669.049535253986,1.0450851035521929,9128.46034926452,0.9924887861270006,301.7958984375,183.748046875,-30.2001953125,-156.2978515625,-337.5458984375,-500.6943359375,-138.5986328125,46.8486328125,125.84765625,59.2490234375,310.095703125,631.341796875,831.33984375,958.888671875,1491.982421875,1636.18115234375,1451.23291015625,960.0888671875,607.79296875,9110.40419921875,8907.506640625,-298.64691399327967,506.14449845623494,37.119403336072274,36.56303396345574,42.95545087092271,0.034459065956029766
2007-11-14,9612.9384765625,9651.737831911903,9230.543491043556,9230.543491043556,0,8950.512341056807,1.0740098566723477,9128.46034926452,1.0530733671135477,553.0439453125,854.83984375,736.7919921875,522.84375,396.74609375,215.498046875,52.349609375,414.4453125,599.892578125,678.8916015625,612.29296875,863.1396484375,1184.3857421875,1384.3837890625,1511.9326171875,2045.0263671875,2189.22509765625,2004.27685546875,1513.1328125,9178.293359375,9008.3021484375,-382.39498551894394,421.19434086834735,57.34014626727095,46.391928022532156,40.998416792850456,0.06104308868109931
2007-11-15,9454.58984375,9601.338130941402,9422.239635395885,9560.088612395266,0,9498.40659983932,0.9953869361530532,9128.46034926452,1.0357266704359138,-158.3486328125,394.6953125,696.4912109375,578.443359375,364.4951171875,238.3974609375,57.1494140625,-105.9990234375,256.0966796875,441.5439453125,520.54296875,453.9443359375,704.791015625,1026.037109375,1226.03515625,1353.583984375,1886.677734375,2030.87646484375,1845.92822265625,9222.44775390625,9090.037825520832,105.49876864526595,179.09849554551693,58.05922073059742,47.88885356370455,42.49714594788477,-0.016472448377629068
2007-11-16,9474.0400390625,9538.539287789246,9272.24160831683,9476.739226372953,0,9492.722536695763,0.9980319136516377,9128.46034926452,1.037857390685366,19.4501953125,-138.8984375,414.1455078125,715.94140625,597.8935546875,383.9453125,257.84765625,76.599609375,-86.548828125,275.546875,460.994140625,539.9931640625,473.39453125,724.2412109375,1045.4873046875,1245.4853515625,1373.0341796875,1906.1279296875,2050.32666015625,9250.00244140625,9159.736979166666,2.699187310452544,266.29767947241635,51.75155341850029,47.09920883875101,42.07748263517898,0.002057222537829917
2007-11-19,9396.140625,9595.338501566046,9367.740564963557,9540.988548284697,0,9428.273645056192,0.9965918447781752,9185.009910430437,1.0229864438501917,-77.8994140625,-58.44921875,-216.7978515625,336.24609375,638.0419921875,519.994140625,306.0458984375,179.9482421875,-1.2998046875,-164.4482421875,197.6474609375,383.0947265625,462.09375,395.4951171875,646.341796875,967.587890625,1167.5859375,1295.134765625,1828.228515625,9233.5576171875,9202.826432291668,144.84792328469666,227.59793660248943,50.21189340689419,42.86614905938021,40.430138230674004,-0.008222407097849715
2007-11-20,9277.7421875,9574.738748740134,9209.992971930911,9356.29205926423,0,9453.073230509866,0.9814524823055444,9185.009910430437,1.0100960454015686,-118.3984375,-196.2978515625,-176.84765625,-335.1962890625,217.84765625,519.6435546875,401.595703125,187.6474609375,61.5498046875,-119.6982421875,-282.8466796875,79.2490234375,264.6962890625,343.6953125,277.0966796875,527.943359375,849.189453125,1049.1875,1176.736328125,9221.58779296875,9221.299544270832,78.54987176422947,364.74577680922266,49.514158985281696,42.468153713433615,39.62203413980481,-0.012600751970972102
2007-11-21,8829.697265625,9291.542488165012,8766.247807149539,9272.09251872454,0,9354.157969390348,0.9439328793161776,9185.009910430437,0.9613160303287266,-448.044921875,-566.443359375,-644.3427734375,-624.892578125,-783.2412109375,-230.197265625,71.5986328125,-46.44921875,-260.3974609375,-386.4951171875,-567.7431640625,-730.8916015625,-368.7958984375,-183.3486328125,-104.349609375,-170.9482421875,79.8984375,401.14453125,601.142578125,9182.93828125,9214.342903645833,442.39525309953933,525.2946810154735,30.82713979007779,48.31603119531855,44.81747725818644,-0.04829245228204937
2007-11-22,8998.6953125,9084.094711473466,8649.899558003124,8835.147406918739,0,8962.495853646518,1.004038993093509,9185.009910430437,0.9797153623406699,168.998046875,-279.046875,-397.4453125,-475.3447265625,-455.89453125,-614.2431640625,-61.19921875,240.5966796875,122.548828125,-91.3994140625,-217.4970703125,-398.7451171875,-561.8935546875,-199.7978515625,-14.3505859375,64.6484375,-1.9501953125,248.896484375,570.142578125,9173.79833984375,9213.386197916667,-163.54790558126115,434.1951534703421,40.03412616618943,49.29592968693769,45.39573476328878,0.019139732857311964
2007-11-23,8977.7958984375,9127.493374864893,8821.0477228229,9051.644648290016,0,8910.89652732553,1.0075075915096556,9185.009910430437,0.9774399794868347,-20.8994140625,148.0986328125,-299.9462890625,-418.3447265625,-496.244140625,-476.7939453125,-635.142578125,-82.0986328125,219.697265625,101.6494140625,-112.298828125,-238.396484375,-419.64453125,-582.79296875,-220.697265625,-35.25,43.7490234375,-22.849609375,227.9970703125,9183.96328125,9198.673046875,73.84874985251554,306.4456520419935,39.3284848876367,47.67198424112944,44.50118729367556,-0.00232249379901428
2007-11-26,9122.34375,9254.941812136423,9093.294284280151,9135.943200687954,0,8975.445665375097,1.016366661901993,9074.344652668891,1.0052895387125276,144.5478515625,123.6484375,292.646484375,-155.3984375,-273.796875,-351.6962890625,-332.24609375,-490.5947265625,62.44921875,364.2451171875,246.197265625,32.2490234375,-93.8486328125,-275.0966796875,-438.2451171875,-76.1494140625,109.2978515625,188.296875,121.6982421875,9220.38779296875,9169.456705729166,13.599450687954231,161.64752785627206,43.7898787667102,47.44558991734614,41.70810139832648,0.016100594533192458
2007-11-27,9070.64453125,9098.844398669067,8977.845805577952,9087.49394470876,0,9156.859948805524,0.9905846089120571,9074.344652668891,0.9995922436759328,-51.69921875,92.8486328125,71.94921875,240.947265625,-207.09765625,-325.49609375,-403.3955078125,-383.9453125,-542.2939453125,10.75,312.5458984375,194.498046875,-19.4501953125,-145.5478515625,-326.7958984375,-489.9443359375,-127.8486328125,57.5986328125,136.59765625,9221.46279296875,9147.6703125,16.849413458759955,120.99859309111525,43.390239107747405,44.56749426751509,41.27451864981608,-0.005667317541065087
2007-11-28,8970.7451171875,9216.043041181349,8937.99549865852,9043.49426979768,0,9049.111578499005,0.9913398723585521,9074.344652668891,0.9885832487692738,-99.8994140625,-151.5986328125,-7.05078125,-27.9501953125,141.0478515625,-306.9970703125,-425.3955078125,-503.294921875,-483.8447265625,-642.193359375,-89.1494140625,212.646484375,94.5986328125,-119.349609375,-245.447265625,-426.6953125,-589.84375,-227.748046875,-42.30078125,9157.24345703125,9131.307161458333,72.74915261018032,278.04754252282873,21.324518715665814,30.133767530795602,40.79016504247795,-0.011013485725113403
2007-11-29,9124.2939453125,9273.141818207016,9063.144268068345,9124.693354715431,0,9041.594552342456,1.0091465495926952,9074.344652668891,1.0055044517874818,153.548828125,53.6494140625,1.9501953125,146.498046875,125.5986328125,294.5966796875,-153.4482421875,-271.8466796875,-349.74609375,-330.2958984375,-488.64453125,64.3994140625,366.1953125,248.1474609375,34.19921875,-91.8984375,-273.146484375,-436.294921875,-74.19921875,9124.2138671875,9133.587109375,0.39940940293126914,209.9975501386707,20.42894942074365,31.772522981361767,41.1095111979605,0.01711661920154306
2007-11-30,9375.640625,9437.840094701603,9184.892850238648,9230.692120637836,0,9153.526677195952,1.0242653958017511,9074.344652668891,1.0332030558529086,251.3466796875,404.8955078125,304.99609375,253.296875,397.8447265625,376.9453125,545.943359375,97.8984375,-20.5,-98.3994140625,-78.94921875,-237.2978515625,315.74609375,617.5419921875,499.494140625,285.5458984375,159.4482421875,-21.7998046875,-184.9482421875,9114.37392578125,9166.88671875,-144.94850436216439,252.9472444629555,25.796898086632602,35.30560125559391,41.04902100761611,0.02754697308021581
2007-12-03,9397.4404296875,9466.09002131312,9384.240388007744,9391.09089421352,0,9332.791189980084,1.0069271066277392,9250.492072786708,1.0158854637942005,21.7998046875,273.146484375,426.6953125,326.7958984375,275.0966796875,419.64453125,398.7451171875,567.7431640625,119.6982421875,1.2998046875,-76.599609375,-57.1494140625,-215.498046875,337.5458984375,639.341796875,521.2939453125,307.345703125,181.248046875,0.0,9114.50390625,9209.509505208332,-6.349535473980723,81.84963330537721,25.17845392321662,35.10011265036379,40.377458333015724,0.0023251536145030283
2007-12-04,9366.9912109375,9452.590806283446,9340.941707704906,9404.04156342652,0,9415.923613002788,0.9948032286500588,9250.492072786708,1.0125938314669238,-30.44921875,-8.6494140625,242.697265625,396.24609375,296.3466796875,244.6474609375,389.1953125,368.2958984375,537.2939453125,89.2490234375,-29.1494140625,-107.048828125,-87.5986328125,-245.947265625,307.0966796875,608.892578125,490.8447265625,276.896484375,150.798828125,9123.42880859375,9229.9826171875,37.05035248901913,111.64909857854036,24.522796638639395,34.460898690402196,38.3732350324832,-0.0032401608691030592
