date_time,open,high,low,price,volume
2015-09-03 00:00:00+05:30,610.0,630.4,605.95,626.9,138976
2015-09-04 00:00:00+05:30,622.4,622.4,594.5,606.4,170797
2015-09-07 00:00:00+05:30,603.0,612.79,594.1,599.35,77957
2015-09-08 00:00:00+05:30,602.0,624.75,601.1,620.2,95288
2015-09-09 00:00:00+05:30,630.0,638.9,626.6,632.6,334329
2015-09-10 00:00:00+05:30,603.0,640.0,603.0,633.1,143217
2015-09-11 00:00:00+05:30,635.0,642.0,625.04,629.45,255507
2015-09-14 00:00:00+05:30,631.5,648.0,630.85,644.9,56523
2015-09-15 00:00:00+05:30,650.0,650.0,635.5,641.15,66302
2015-09-16 00:00:00+05:30,642.0,646.5,635.0,640.4,49636
2015-09-18 00:00:00+05:30,648.7,667.1,636.5,658.05,132571
2015-09-21 00:00:00+05:30,657.55,668.9,653.1,664.0,57529
2015-09-22 00:00:00+05:30,667.2,670.0,639.0,643.45,44821
2015-09-23 00:00:00+05:30,635.0,661.5,633.0,659.1,62580
2015-09-24 00:00:00+05:30,659.0,662.5,642.5,653.9,113286
2015-09-28 00:00:00+05:30,658.9,658.9,639.5,642.04,63258
2015-09-29 00:00:00+05:30,642.0,656.75,624.75,650.9,184409
2015-09-30 00:00:00+05:30,652.4,657.85,642.75,648.85,47458
2015-10-01 00:00:00+05:30,652.0,654.1,638.4,640.75,89362
2015-10-05 00:00:00+05:30,648.04,659.6,637.5,651.2,489690
2015-10-06 00:00:00+05:30,656.3,661.5,642.0,655.4,131958
2015-10-07 00:00:00+05:30,653.5,665.15,651.0,660.1,68170
2015-10-08 00:00:00+05:30,661.5,663.75,650.0,654.0,55128
2015-10-09 00:00:00+05:30,656.75,660.55,654.5,657.45,48036
2015-10-12 00:00:00+05:30,661.5,668.2,656.65,661.35,53660
2015-10-13 00:00:00+05:30,659.05,664.0,651.5,655.4,38661
2015-10-14 00:00:00+05:30,659.75,661.9,650.0,652.0,34087
2015-10-15 00:00:00+05:30,658.0,663.0,651.54,653.45,46466
2015-10-16 00:00:00+05:30,647.5,662.05,645.65,659.1,66319
2015-10-19 00:00:00+05:30,660.0,662.4,652.75,656.95,44236
2015-10-20 00:00:00+05:30,658.7,661.0,647.5,654.65,101099
2015-10-21 00:00:00+05:30,654.5,659.4,650.0,654.85,47812
