date_time,open,high,low,price,volume
2015-09-03 00:00:00+05:30,325.1,329.0,323.0,326.7,35281
2015-09-04 00:00:00+05:30,327.35,334.8,318.5,333.15,67212
2015-09-07 00:00:00+05:30,333.5,337.75,329.05,332.0,43722
2015-09-08 00:00:00+05:30,334.9,334.9,316.2,321.8,60696
2015-09-09 00:00:00+05:30,325.5,332.5,324.45,330.2,82710
2015-09-10 00:00:00+05:30,324.0,330.55,321.55,326.25,698972
2015-09-11 00:00:00+05:30,327.0,331.0,325.6,327.0,35422
2015-09-14 00:00:00+05:30,328.5,331.05,325.64,329.15,29966
2015-09-15 00:00:00+05:30,329.15,330.9,323.95,326.39,26652
2015-09-16 00:00:00+05:30,329.1,331.1,326.55,327.7,32200
2015-09-18 00:00:00+05:30,328.0,328.4,320.45,322.55,44873
2015-09-21 00:00:00+05:30,322.0,323.14,317.8,319.14,39162
2015-09-22 00:00:00+05:30,320.2,323.25,316.5,318.6,33921
2015-09-23 00:00:00+05:30,318.6,321.0,311.5,320.05,59782
2015-09-24 00:00:00+05:30,320.05,326.75,318.14,324.2,50667
2015-09-28 00:00:00+05:30,326.64,327.3,321.6,325.95,24475
2015-09-29 00:00:00+05:30,324.0,324.6,318.7,321.5,33158
2015-09-30 00:00:00+05:30,324.8,324.8,317.0,318.14,66185
2015-10-01 00:00:00+05:30,315.0,329.0,303.0,326.5,426625
2015-10-05 00:00:00+05:30,327.25,334.25,326.25,330.65,64530
2015-10-06 00:00:00+05:30,330.0,349.5,330.0,348.3,159359
2015-10-07 00:00:00+05:30,348.5,348.5,342.9,345.0,32925
2015-10-08 00:00:00+05:30,349.0,349.4,340.15,341.2,34482
2015-10-09 00:00:00+05:30,343.6,347.4,340.55,342.55,31033
2015-10-12 00:00:00+05:30,332.25,349.4,332.25,343.15,54229
2015-10-13 00:00:00+05:30,347.4,347.4,342.25,343.4,26402
2015-10-14 00:00:00+05:30,343.05,351.75,342.1,347.75,56482
2015-10-15 00:00:00+05:30,348.7,355.0,343.8,352.9,91331
2015-10-16 00:00:00+05:30,350.15,356.0,350.15,354.45,39113
2015-10-19 00:00:00+05:30,350.1,356.95,349.6,351.4,36377
2015-10-20 00:00:00+05:30,351.5,357.85,350.0,351.8,79840
2015-10-21 00:00:00+05:30,352.2,354.1,344.4,347.8,32030
2015-10-23 00:00:00+05:30,350.1,354.05,343.05,345.85,60325
2015-10-26 00:00:00+05:30,346.1,348.75,342.75,345.45,37618
2015-10-27 00:00:00+05:30,345.0,346.25,338.0,340.0,43562
2015-10-28 00:00:00+05:30,341.4,354.95,341.4,350.1,58342
2015-10-29 00:00:00+05:30,350.1,356.0,347.15,350.45,79239
2015-10-30 00:00:00+05:30,347.0,353.0,343.25,348.7,71265
2015-11-02 00:00:00+05:30,333.55,357.5,330.0,355.4,321744
2015-11-03 00:00:00+05:30,359.0,364.0,347.7,348.9,142929
2015-11-04 00:00:00+05:30,352.0,354.0,346.95,348.05,43734
2015-11-05 00:00:00+05:30,346.1,354.0,345.5,348.8,46604
2015-11-06 00:00:00+05:30,347.0,351.7,346.45,350.1,20302
2015-11-09 00:00:00+05:30,346.0,360.5,343.8,354.45,62975
2015-11-10 00:00:00+05:30,353.9,357.4,349.3,352.6,37497
2015-11-11 00:00:00+05:30,353.0,356.5,352.1,353.35,9200
2015-11-13 00:00:00+05:30,351.95,358.75,350.7,355.15,42800
2015-11-16 00:00:00+05:30,356.0,362.0,352.0,359.15,56027
2015-11-17 00:00:00+05:30,359.3,360.75,356.0,358.0,58196
2015-11-18 00:00:00+05:30,356.0,364.6,356.0,360.45,41186
2015-11-19 00:00:00+05:30,365.0,373.95,359.0,370.0,95013
2015-11-20 00:00:00+05:30,370.0,374.05,367.0,371.55,55047
2015-11-23 00:00:00+05:30,370.0,381.8,370.0,380.05,89069
2015-11-24 00:00:00+05:30,382.0,383.4,376.15,377.75,55453
2015-11-26 00:00:00+05:30,384.95,392.0,377.1,389.3,108986
2015-11-27 00:00:00+05:30,388.2,388.4,379.1,379.95,38541
2015-11-30 00:00:00+05:30,379.95,385.8,379.2,382.0,24947
2015-12-01 00:00:00+05:30,383.0,383.0,376.5,378.4,36827
2015-12-02 00:00:00+05:30,378.0,383.7,375.5,377.2,29676
2015-12-03 00:00:00+05:30,375.0,378.45,370.2,371.85,47440
2015-12-04 00:00:00+05:30,374.9,375.4,366.0,366.7,27301
2015-12-07 00:00:00+05:30,368.0,373.0,365.0,367.4,29459
2015-12-08 00:00:00+05:30,367.0,371.0,364.0,365.35,24495
2015-12-09 00:00:00+05:30,365.0,367.7,356.4,359.55,162590
2015-12-10 00:00:00+05:30,360.05,364.0,358.0,362.7,28229
2015-12-11 00:00:00+05:30,369.0,378.0,350.65,353.05,2128227
2015-12-14 00:00:00+05:30,350.0,358.1,348.05,353.45,55567
2015-12-15 00:00:00+05:30,353.9,364.45,350.25,363.4,61872
2015-12-16 00:00:00+05:30,365.0,365.0,351.65,354.6,78581
2015-12-17 00:00:00+05:30,356.1,357.0,350.35,353.9,51721
2015-12-18 00:00:00+05:30,353.0,362.8,351.0,361.7,87182
