date_time,open,high,low,price,volume
2015-09-03 00:00:00+05:30,832.0,840.5,815.4,836.2,120537
2015-09-04 00:00:00+05:30,836.2,839.7,824.0,830.35,86751
2015-09-07 00:00:00+05:30,834.15,834.85,817.25,820.05,147957
2015-09-08 00:00:00+05:30,825.0,825.0,785.55,802.45,220386
2015-09-09 00:00:00+05:30,805.0,813.0,791.9,803.15,181591
2015-09-10 00:00:00+05:30,801.0,801.0,778.15,790.6,196135
2015-09-11 00:00:00+05:30,795.0,800.0,785.3,794.5,123223
2015-09-14 00:00:00+05:30,796.9,800.2,789.0,795.6,156334
2015-09-15 00:00:00+05:30,800.0,808.4,792.05,804.75,124622
2015-09-16 00:00:00+05:30,807.2,811.9,797.15,806.6,608413
2015-09-18 00:00:00+05:30,810.0,815.9,793.0,798.35,393876
2015-09-21 00:00:00+05:30,799.0,799.95,789.05,791.25,73853
2015-09-22 00:00:00+05:30,796.0,796.1,783.45,786.1,129093
2015-09-23 00:00:00+05:30,786.0,789.2,780.5,785.7,65715
2015-09-24 00:00:00+05:30,788.0,789.0,777.5,781.45,117659
2015-09-28 00:00:00+05:30,781.4,802.2,781.4,792.6,97795
2015-09-29 00:00:00+05:30,789.95,800.8,782.1,785.7,96550
2015-09-30 00:00:00+05:30,791.5,818.0,789.75,813.3,149985
2015-10-01 00:00:00+05:30,816.0,827.3,811.0,814.55,73370
2015-10-05 00:00:00+05:30,818.5,823.5,801.7,810.1,73928
2015-10-06 00:00:00+05:30,815.0,831.4,812.75,828.05,132266
2015-10-07 00:00:00+05:30,820.0,826.65,816.35,823.75,47587
2015-10-08 00:00:00+05:30,826.0,831.45,817.8,821.35,66550
2015-10-09 00:00:00+05:30,825.0,829.9,810.45,817.2,58773
2015-10-12 00:00:00+05:30,820.0,822.1,807.0,814.8,99628
2015-10-13 00:00:00+05:30,817.65,818.75,806.35,812.4,75862
2015-10-14 00:00:00+05:30,814.9,814.9,788.15,797.4,486137
2015-10-15 00:00:00+05:30,782.1,794.6,771.0,790.7,383364
2015-10-16 00:00:00+05:30,791.95,791.95,782.0,784.65,224496
2015-10-19 00:00:00+05:30,788.0,796.5,778.3,793.65,248394
2015-10-20 00:00:00+05:30,795.0,797.55,783.4,787.35,100675
2015-10-21 00:00:00+05:30,788.0,794.0,786.9,790.85,52739
2015-10-23 00:00:00+05:30,792.0,805.35,792.0,800.05,124474
2015-10-26 00:00:00+05:30,800.0,808.8,800.0,807.05,47932
2015-10-27 00:00:00+05:30,807.0,813.25,799.5,811.4,49230
2015-10-28 00:00:00+05:30,812.0,818.7,807.9,817.4,50728
2015-10-29 00:00:00+05:30,815.0,817.5,799.15,801.55,63678
2015-10-30 00:00:00+05:30,802.0,810.5,794.35,801.85,73196
2015-11-02 00:00:00+05:30,801.0,804.9,792.0,801.25,59385
2015-11-03 00:00:00+05:30,802.75,808.15,801.1,803.85,57494
2015-11-04 00:00:00+05:30,806.0,818.5,800.85,802.55,92019
2015-11-05 00:00:00+05:30,802.95,811.0,798.2,803.75,173831
2015-11-06 00:00:00+05:30,805.0,807.0,796.5,798.85,40093
2015-11-09 00:00:00+05:30,798.85,806.1,784.0,800.55,98828
2015-11-10 00:00:00+05:30,808.0,809.0,793.95,803.45,60733
2015-11-11 00:00:00+05:30,809.0,810.2,803.25,805.85,31230
2015-11-13 00:00:00+05:30,798.0,798.95,794.0,797.05,74451
2015-11-16 00:00:00+05:30,797.0,802.65,779.0,784.75,207635
2015-11-17 00:00:00+05:30,786.0,800.0,782.25,797.1,124294
2015-11-18 00:00:00+05:30,797.1,805.9,790.05,792.5,66345
2015-11-19 00:00:00+05:30,795.5,802.2,792.75,794.5,66732
2015-11-20 00:00:00+05:30,794.0,803.25,794.0,798.0,69076
2015-11-23 00:00:00+05:30,798.0,800.9,789.0,792.25,28898
2015-11-24 00:00:00+05:30,794.0,814.5,791.6,811.4,133243
2015-11-26 00:00:00+05:30,813.0,821.75,808.15,813.1,64457
2015-11-27 00:00:00+05:30,811.55,820.0,808.1,817.5,56383
2015-11-30 00:00:00+05:30,812.25,825.6,806.8,809.45,66307
2015-12-01 00:00:00+05:30,811.5,836.4,811.5,833.25,146327
2015-12-02 00:00:00+05:30,835.0,836.0,822.9,829.35,60455
2015-12-03 00:00:00+05:30,828.0,828.05,813.25,817.2,61723
2015-12-04 00:00:00+05:30,817.0,825.0,807.0,815.35,159133
2015-12-07 00:00:00+05:30,821.0,834.0,819.0,831.75,110274
2015-12-08 00:00:00+05:30,830.0,838.8,822.0,825.6,100445
2015-12-09 00:00:00+05:30,825.0,834.0,816.3,820.2,94599
2015-12-10 00:00:00+05:30,826.75,830.65,812.05,816.05,80118
2015-12-11 00:00:00+05:30,816.15,831.9,816.15,820.95,130118
2015-12-14 00:00:00+05:30,823.5,841.85,821.25,837.2,140494
2015-12-15 00:00:00+05:30,843.0,860.0,840.0,856.3,184814
2015-12-16 00:00:00+05:30,862.0,867.55,851.6,853.75,111294
2015-12-17 00:00:00+05:30,860.0,867.0,850.5,864.1,140166
2015-12-18 00:00:00+05:30,868.0,873.9,852.1,859.1,121721
2015-12-21 00:00:00+05:30,859.1,859.55,850.15,852.1,56603
2015-12-22 00:00:00+05:30,853.0,857.7,841.95,851.5,73105
2015-12-23 00:00:00+05:30,860.4,870.0,856.6,861.35,75838
2015-12-24 00:00:00+05:30,866.0,869.2,860.1,863.25,21619
2015-12-28 00:00:00+05:30,865.0,872.9,863.0,865.9,49040
2015-12-29 00:00:00+05:30,865.0,866.3,854.35,858.25,47013
2015-12-30 00:00:00+05:30,855.0,862.25,855.0,859.45,309023
2015-12-31 00:00:00+05:30,860.0,866.5,851.6,862.35,59965
2016-01-01 00:00:00+05:30,859.55,861.25,854.5,856.55,27494
2016-01-04 00:00:00+05:30,856.0,868.0,851.5,857.15,140143
2016-01-05 00:00:00+05:30,857.15,859.05,845.0,847.8,56415
2016-01-06 00:00:00+05:30,849.0,849.0,840.0,841.4,43319
2016-01-07 00:00:00+05:30,840.55,840.55,817.65,819.7,55342
2016-01-08 00:00:00+05:30,817.0,831.0,809.0,811.8,50479
2016-01-11 00:00:00+05:30,807.0,819.85,801.6,812.45,63652
2016-01-12 00:00:00+05:30,812.25,821.8,804.95,819.5,52078
2016-01-13 00:00:00+05:30,819.5,835.45,813.15,831.05,121073
2016-01-14 00:00:00+05:30,830.0,838.5,819.0,826.45,118424
2016-01-15 00:00:00+05:30,828.0,828.0,776.6,804.15,285991
2016-01-18 00:00:00+05:30,800.0,815.85,795.05,810.6,158763
2016-01-19 00:00:00+05:30,815.0,821.0,808.95,811.35,83851
2016-01-20 00:00:00+05:30,809.0,809.0,785.55,796.5,95651
2016-01-21 00:00:00+05:30,799.0,799.0,775.0,776.85,105568
2016-01-22 00:00:00+05:30,780.0,783.45,771.0,772.65,118828
2016-01-25 00:00:00+05:30,773.05,783.75,769.9,781.65,44506
2016-01-27 00:00:00+05:30,782.0,783.0,765.35,767.75,73718
2016-01-28 00:00:00+05:30,772.0,795.9,765.5,790.9,94290
2016-01-29 00:00:00+05:30,795.0,819.05,791.55,816.9,87071
2016-02-01 00:00:00+05:30,817.0,817.0,798.9,800.9,57704
2016-02-02 00:00:00+05:30,801.0,809.95,797.05,800.2,79360
2016-02-03 00:00:00+05:30,798.0,828.0,798.0,821.45,228904
2016-02-04 00:00:00+05:30,824.0,838.0,817.0,834.6,183520
2016-02-05 00:00:00+05:30,834.8,855.3,831.3,844.95,124275
2016-02-08 00:00:00+05:30,845.0,848.15,825.35,829.95,86974
2016-02-09 00:00:00+05:30,830.0,841.75,825.0,826.6,79323
2016-02-10 00:00:00+05:30,826.0,831.45,820.2,824.7,43316
2016-02-11 00:00:00+05:30,822.5,827.5,791.6,798.8,101462
2016-02-12 00:00:00+05:30,800.0,814.9,788.0,810.95,90393
2016-02-15 00:00:00+05:30,815.55,820.7,798.0,805.0,78661
2016-02-16 00:00:00+05:30,808.0,811.75,800.05,804.3,49019
2016-02-17 00:00:00+05:30,801.0,814.0,790.5,812.2,85256
2016-02-18 00:00:00+05:30,812.55,829.25,812.55,826.6,88530
2016-02-19 00:00:00+05:30,830.0,830.6,807.0,825.65,51952
2016-02-22 00:00:00+05:30,827.0,863.65,815.7,858.85,149131
2016-02-23 00:00:00+05:30,860.0,860.0,831.5,836.5,61746
2016-02-24 00:00:00+05:30,837.0,845.0,830.0,836.85,55042
2016-02-25 00:00:00+05:30,835.5,845.0,834.5,841.15,73087
2016-02-26 00:00:00+05:30,843.15,853.05,842.0,850.6,127484
2016-02-29 00:00:00+05:30,852.0,852.0,823.5,829.8,169891
2016-03-01 00:00:00+05:30,830.0,830.0,819.0,825.0,74123
2016-03-02 00:00:00+05:30,830.5,853.5,830.5,847.4,164161
2016-03-03 00:00:00+05:30,850.0,855.0,846.05,848.35,53162
2016-03-04 00:00:00+05:30,846.6,855.5,839.4,848.6,108160
2016-03-08 00:00:00+05:30,849.0,849.0,824.5,827.55,920967
2016-03-09 00:00:00+05:30,828.0,842.8,827.95,840.65,97215
2016-03-10 00:00:00+05:30,843.0,843.0,829.75,837.55,52719
2016-03-11 00:00:00+05:30,835.05,858.0,832.0,849.15,92383
2016-03-14 00:00:00+05:30,855.0,859.6,844.8,854.85,88584
2016-03-15 00:00:00+05:30,856.9,856.9,837.05,842.0,61901
2016-03-16 00:00:00+05:30,842.0,845.0,831.65,843.6,54463
2016-03-17 00:00:00+05:30,847.95,855.15,842.1,849.3,272158
2016-03-18 00:00:00+05:30,849.8,851.0,838.55,846.0,67778
2016-03-21 00:00:00+05:30,849.3,883.75,849.3,880.35,230877
2016-03-22 00:00:00+05:30,880.8,880.8,862.3,871.35,360950
2016-03-23 00:00:00+05:30,843.0,875.5,843.0,872.6,640024
2016-03-28 00:00:00+05:30,875.0,875.0,861.2,861.2,223843
2016-03-29 00:00:00+05:30,861.0,871.0,859.0,859.0,89479
2016-03-30 00:00:00+05:30,862.0,877.3,860.25,862.65,76944
2016-03-31 00:00:00+05:30,860.0,875.05,858.45,869.5,104998
2016-04-01 00:00:00+05:30,866.75,874.45,857.0,866.4,67645
2016-04-04 00:00:00+05:30,866.0,874.5,862.75,872.0,44147
2016-04-05 00:00:00+05:30,871.0,882.5,863.0,868.25,79995
2016-04-06 00:00:00+05:30,870.0,874.0,863.15,871.6,51258
2016-04-07 00:00:00+05:30,870.0,874.5,855.1,860.6,72408
2016-04-08 00:00:00+05:30,860.6,864.6,846.2,850.0,95137
2016-04-11 00:00:00+05:30,850.0,866.0,845.0,863.3,64642
2016-04-12 00:00:00+05:30,864.9,872.25,860.3,870.7,46978
2016-04-13 00:00:00+05:30,876.9,897.75,874.3,895.5,113133
2016-04-18 00:00:00+05:30,899.0,904.35,886.5,896.7,57294
2016-04-20 00:00:00+05:30,896.0,904.75,892.9,902.6,63603
2016-04-21 00:00:00+05:30,902.75,907.0,896.65,899.0,224022
2016-04-22 00:00:00+05:30,900.0,904.5,882.8,884.3,38902
2016-04-25 00:00:00+05:30,882.0,890.0,875.25,890.0,43171
2016-04-26 00:00:00+05:30,884.0,895.9,881.2,886.5,41268
2016-04-27 00:00:00+05:30,885.95,893.85,881.85,893.0,31081
2016-04-28 00:00:00+05:30,893.0,896.5,871.25,871.25,47257
2016-04-29 00:00:00+05:30,874.05,879.25,861.0,866.65,65805
2016-05-02 00:00:00+05:30,863.85,866.5,855.4,864.35,38911
2016-05-03 00:00:00+05:30,863.0,869.45,849.2,850.2,48869
2016-05-04 00:00:00+05:30,851.4,856.0,844.8,853.6,70983
2016-05-05 00:00:00+05:30,856.75,861.5,848.5,851.15,45002
2016-05-06 00:00:00+05:30,847.8,856.7,847.35,852.0,33563
2016-05-09 00:00:00+05:30,849.0,869.0,840.45,846.1,396716
2016-05-10 00:00:00+05:30,847.5,868.0,847.5,862.45,114299
2016-05-11 00:00:00+05:30,856.0,866.7,851.35,862.7,55928
2016-05-12 00:00:00+05:30,861.0,861.7,849.75,853.15,56212
2016-05-13 00:00:00+05:30,854.0,854.0,822.4,831.1,207037
2016-05-16 00:00:00+05:30,832.0,848.7,817.05,846.45,216510
2016-05-17 00:00:00+05:30,850.5,850.5,830.85,834.8,57989
2016-05-18 00:00:00+05:30,835.0,835.0,823.0,825.15,72450
2016-05-19 00:00:00+05:30,826.5,829.95,812.75,815.25,136888
2016-05-20 00:00:00+05:30,816.5,820.45,806.75,812.65,58698
2016-05-23 00:00:00+05:30,814.0,825.0,813.5,820.7,43067
2016-05-24 00:00:00+05:30,820.0,824.05,816.0,823.05,39858
2016-05-25 00:00:00+05:30,827.3,841.4,827.0,836.5,52273
2016-05-26 00:00:00+05:30,839.4,855.2,832.45,847.05,120051
2016-05-27 00:00:00+05:30,851.0,865.95,851.0,861.55,108468
2016-05-30 00:00:00+05:30,861.0,867.75,850.0,854.75,64664
2016-05-31 00:00:00+05:30,855.0,860.15,845.1,851.5,88615
2016-06-01 00:00:00+05:30,852.0,863.35,847.0,854.85,106663
2016-06-02 00:00:00+05:30,856.45,873.0,835.1,872.0,157816
2016-06-03 00:00:00+05:30,874.0,888.1,870.65,884.9,243608
2016-06-06 00:00:00+05:30,890.0,892.0,875.2,879.1,79959
2016-06-07 00:00:00+05:30,884.5,898.95,882.5,893.0,109473
2016-06-08 00:00:00+05:30,895.0,907.3,892.75,899.0,102080
2016-06-09 00:00:00+05:30,898.0,898.0,875.75,876.85,64705
2016-06-10 00:00:00+05:30,875.9,884.9,872.55,877.0,64258
2016-06-13 00:00:00+05:30,868.0,880.4,868.0,874.15,42979
2016-06-14 00:00:00+05:30,875.0,875.5,861.3,866.75,55121
2016-06-15 00:00:00+05:30,867.15,877.0,863.15,874.85,71105
2016-06-16 00:00:00+05:30,871.5,881.5,859.35,879.75,95722
2016-06-17 00:00:00+05:30,883.0,884.8,872.7,877.0,49788
2016-06-20 00:00:00+05:30,878.0,881.8,871.65,877.95,74070
2016-06-21 00:00:00+05:30,877.2,879.4,867.5,872.1,57410
2016-06-22 00:00:00+05:30,863.9,867.0,857.25,859.6,45936
2016-06-23 00:00:00+05:30,859.8,872.95,854.95,869.4,58225
2016-06-24 00:00:00+05:30,859.0,861.55,847.0,859.0,112836
2016-06-27 00:00:00+05:30,860.0,873.85,856.0,859.8,107897
2016-06-28 00:00:00+05:30,861.2,889.9,861.0,887.75,168963
2016-06-29 00:00:00+05:30,890.0,894.9,877.1,888.0,96873
2016-06-30 00:00:00+05:30,891.0,901.95,891.0,898.6,143163
2016-07-01 00:00:00+05:30,900.0,904.0,886.0,897.0,95938
2016-07-04 00:00:00+05:30,898.0,902.0,888.2,891.75,112005
2016-07-05 00:00:00+05:30,895.0,896.0,886.5,892.0,83831
2016-07-06 00:00:00+05:30,889.0,891.0,889.0,891.0,31
2016-07-07 00:00:00+05:30,890.0,919.4,888.2,917.35,202351
2016-07-08 00:00:00+05:30,918.0,926.25,914.6,920.2,171492
2016-07-11 00:00:00+05:30,925.0,934.9,920.75,928.0,112495
2016-07-12 00:00:00+05:30,930.0,930.5,914.0,922.9,80307
2016-07-13 00:00:00+05:30,926.9,927.6,918.05,925.3,105310
2016-07-14 00:00:00+05:30,928.0,935.0,922.25,932.25,80036
2016-07-15 00:00:00+05:30,935.0,949.0,935.0,939.6,119952
2016-07-18 00:00:00+05:30,945.0,947.0,910.4,920.45,346647
