date_time,open,high,low,price,volume
2015-09-03 00:00:00+05:30,500.85,515.3,491.4,502.8,159253
2015-09-04 00:00:00+05:30,500.85,509.75,488.1,491.05,173820
2015-09-07 00:00:00+05:30,491.05,503.25,483.35,500.9,220257
2015-09-08 00:00:00+05:30,502.5,507.15,494.45,500.0,704214
2015-09-09 00:00:00+05:30,509.6,509.6,493.0,495.45,470966
2015-09-10 00:00:00+05:30,498.9,500.25,489.05,496.45,242314
2015-09-11 00:00:00+05:30,496.75,502.35,485.05,487.8,136366
2015-09-14 00:00:00+05:30,489.05,492.5,480.25,489.4,76948
2015-09-15 00:00:00+05:30,490.65,505.2,490.1,504.0,107853
2015-09-16 00:00:00+05:30,505.75,510.2,503.05,505.9,83256
2015-09-18 00:00:00+05:30,510.75,525.85,507.9,522.8,170402
2015-09-21 00:00:00+05:30,522.2,534.7,512.05,524.55,68358
2015-09-22 00:00:00+05:30,536.2,539.35,515.6,520.05,218216
2015-09-23 00:00:00+05:30,519.5,523.45,502.9,518.5,135292
2015-09-24 00:00:00+05:30,521.5,532.3,513.6,529.95,111337
2015-09-28 00:00:00+05:30,532.5,544.0,532.5,536.35,115813
2015-09-29 00:00:00+05:30,536.1,538.5,525.75,533.55,125271
2015-09-30 00:00:00+05:30,537.2,537.2,516.2,520.55,110381
2015-10-01 00:00:00+05:30,522.65,528.5,501.05,525.3,237384
2015-10-05 00:00:00+05:30,532.25,537.2,525.4,531.95,108010
2015-10-06 00:00:00+05:30,538.55,540.75,519.25,526.45,390937
2015-10-07 00:00:00+05:30,531.3,532.05,522.45,526.35,783123
2015-10-08 00:00:00+05:30,530.0,534.75,521.8,523.85,463258
2015-10-09 00:00:00+05:30,528.35,529.85,519.35,522.7,63859
2015-10-12 00:00:00+05:30,524.5,532.3,520.5,523.6,74929
2015-10-13 00:00:00+05:30,525.15,527.05,518.15,523.3,59930
2015-10-14 00:00:00+05:30,521.2,526.4,508.45,511.5,114257
2015-10-15 00:00:00+05:30,512.65,516.75,503.15,508.15,93902
2015-10-16 00:00:00+05:30,511.65,514.15,506.55,508.45,315623
2015-10-19 00:00:00+05:30,508.5,518.45,497.95,504.75,107592
2015-10-20 00:00:00+05:30,504.95,513.05,503.85,509.75,75457
2015-10-21 00:00:00+05:30,510.7,511.65,499.7,503.55,80855
2015-10-23 00:00:00+05:30,502.8,509.65,501.35,502.85,51322
2015-10-26 00:00:00+05:30,502.85,507.45,502.55,505.05,75251
2015-10-27 00:00:00+05:30,507.75,507.75,498.9,500.45,82369
2015-10-28 00:00:00+05:30,500.45,516.4,499.85,511.85,131763
