date_time,open,high,low,price,volume
2015-09-03 00:00:00+05:30,118.45,122.95,117.65,122.35,444179
2015-09-04 00:00:00+05:30,122.65,122.65,115.55,118.8,205226
2015-09-07 00:00:00+05:30,118.55,121.0,116.75,118.95,259435
2015-09-08 00:00:00+05:30,119.4,120.6,115.65,119.45,134954
2015-09-09 00:00:00+05:30,120.5,122.95,120.15,122.1,158111
2015-09-10 00:00:00+05:30,120.7,122.85,118.65,122.4,135006
2015-09-11 00:00:00+05:30,122.7,123.85,120.8,121.4,184061
2015-09-14 00:00:00+05:30,121.5,123.15,120.2,122.75,54751
2015-09-15 00:00:00+05:30,122.8,124.75,122.7,123.75,389210
2015-09-16 00:00:00+05:30,125.05,125.05,120.7,121.7,90230
2015-09-18 00:00:00+05:30,122.5,124.2,121.7,123.7,93780
2015-09-21 00:00:00+05:30,123.95,124.8,122.35,124.15,91678
2015-09-22 00:00:00+05:30,124.8,125.4,121.6,122.45,156502
2015-09-23 00:00:00+05:30,123.95,123.95,120.8,123.6,93964
2015-09-24 00:00:00+05:30,123.4,124.6,122.05,122.5,77560
2015-09-28 00:00:00+05:30,124.4,126.15,122.5,125.3,159973
2015-09-29 00:00:00+05:30,125.45,125.9,121.7,124.75,146563
2015-09-30 00:00:00+05:30,126.8,127.75,125.1,126.15,148621
2015-10-01 00:00:00+05:30,126.6,129.6,125.85,128.65,244828
2015-10-05 00:00:00+05:30,129.9,130.75,128.45,130.05,135810
2015-10-06 00:00:00+05:30,130.4,130.9,128.05,129.0,253828
2015-10-07 00:00:00+05:30,130.85,132.2,130.4,131.15,136219
2015-10-08 00:00:00+05:30,131.75,132.3,130.2,131.45,137978
2015-10-09 00:00:00+05:30,132.45,133.45,132.1,133.05,188164
2015-10-12 00:00:00+05:30,134.1,134.15,132.25,133.15,143446
2015-10-13 00:00:00+05:30,133.15,133.15,130.25,130.75,106530
2015-10-14 00:00:00+05:30,132.25,133.35,130.85,132.35,123290
2015-10-15 00:00:00+05:30,134.35,134.45,131.6,133.1,114780
2015-10-16 00:00:00+05:30,133.85,133.85,131.0,132.65,92819
2015-10-19 00:00:00+05:30,133.35,133.45,131.85,133.2,77196
2015-10-20 00:00:00+05:30,133.2,139.75,132.9,137.5,344075
2015-10-21 00:00:00+05:30,138.2,138.2,133.85,135.5,86075
2015-10-23 00:00:00+05:30,137.6,138.1,135.2,135.8,80706
2015-10-26 00:00:00+05:30,136.1,138.1,135.7,136.75,89247
2015-10-27 00:00:00+05:30,138.2,138.2,133.35,133.8,96601
2015-10-28 00:00:00+05:30,135.5,135.5,133.2,133.85,104564
2015-10-29 00:00:00+05:30,135.5,136.8,133.35,134.25,216832
2015-10-30 00:00:00+05:30,136.15,136.15,129.2,131.45,137501
2015-11-02 00:00:00+05:30,132.25,133.35,129.4,131.0,94010
2015-11-03 00:00:00+05:30,131.05,132.3,129.4,130.0,82503
2015-11-04 00:00:00+05:30,131.75,131.75,129.7,130.05,90631
