strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
1360,SUNPHARMA25NOV1360CE,30792962.0,0.0,,,SUNPHARMA25NOV1360PE,30793218.0,0.0,,
1400,SUNPHARMA25OCT1400CE,32077826.0,0.0,,,SUNPHARMA25OCT1400PE,32078082.0,3.0,,
1420,,,,,,SUNPHARMA25SEP1420PE,32039938.0,3.95,,
1440,SUNPHARMA25NOV1440CE,30795522.0,0.0,,,SUNPHARMA25NOV1440PE,30795778.0,0.0,,
1460,SUNPHARMA25OCT1460CE,30765826.0,0.0,,,SUNPHARMA25OCT1460PE,30766082.0,0.0,,
1480,SUNPHARMA25NOV1480CE,30796034.0,0.0,,,SUNPHARMA25NOV1480PE,30796290.0,0.0,,
1500,SUNPHARMA25OCT1500CE,30766338.0,0.0,,,SUNPHARMA25OCT1500PE,30766594.0,0.0,,
1520,SUNPHARMA25NOV1520CE,30796546.0,0.0,,,SUNPHARMA25NOV1520PE,30806530.0,0.0,,
1540,SUNPHARMA25OCT1540CE,30766850.0,0.0,,,SUNPHARMA25OCT1540PE,30767106.0,0.0,,
1560,SUNPHARMA25NOV1560CE,30806786.0,0.0,,,SUNPHARMA25NOV1560PE,30807042.0,0.0,,
1580,SUNPHARMA25OCT1580CE,30767362.0,0.0,,,SUNPHARMA25OCT1580PE,30767618.0,0.0,,
1600,SUNPHARMA25NOV1600CE,30807298.0,0.0,,,SUNPHARMA25NOV1600PE,30807554.0,0.0,,
1620,SUNPHARMA25OCT1620CE,30767874.0,0.0,,,SUNPHARMA25OCT1620PE,30768130.0,0.0,,
1640,SUNPHARMA25NOV1640CE,30807810.0,0.0,,,SUNPHARMA25NOV1640PE,30808578.0,0.0,,
1660,SUNPHARMA25OCT1660CE,30768386.0,0.0,,,SUNPHARMA25OCT1660PE,30768642.0,0.0,,
1680,SUNPHARMA25NOV1680CE,30808834.0,0.0,,,SUNPHARMA25NOV1680PE,30809090.0,0.0,,
1700,SUNPHARMA25OCT1700CE,30768898.0,0.0,,,SUNPHARMA25OCT1700PE,30769154.0,0.0,,
1720,SUNPHARMA25NOV1720CE,30809346.0,0.0,,,SUNPHARMA25NOV1720PE,30809602.0,0.0,,
1740,SUNPHARMA25OCT1740CE,30769410.0,0.0,,,SUNPHARMA25OCT1740PE,30769666.0,0.0,,
1760,SUNPHARMA25NOV1760CE,30809858.0,0.0,,,SUNPHARMA25NOV1760PE,30810114.0,0.0,,
1780,SUNPHARMA25SEP1780CE,32044546.0,1.25,,,,,,,
1800,SUNPHARMA25OCT1800CE,32082946.0,0.0,,,SUNPHARMA25OCT1800PE,32083202.0,0.0,,
1840,SUNPHARMA25NOV1840CE,30810882.0,0.0,,,SUNPHARMA25NOV1840PE,30811138.0,0.0,,
1880,SUNPHARMA25SEP1880CE,34961410.0,0.95,,,SUNPHARMA25SEP1880PE,34961666.0,294.0,,
1920,SUNPHARMA25SEP1920CE,34961922.0,0.75,,,,,,,
