Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2015-08-26,289.56646728515625,299.55446035147054,287.2615591497213,298.7861576396589,7620596,,
2015-08-27,296.4812316894531,299.72519233683767,292.29821839162315,296.65195276787244,8545234,,
2015-08-28,309.45703125,311.46316262756943,300.0666216767706,304.67646593604474,6812371,,
2015-08-31,302.4569702148437,312.4449629905048,298.78614894490346,311.5912708528156,8370962,,
2015-09-01,294.85919189453125,302.7129962430831,292.9384210704818,299.6397860497043,4459476,,
2015-09-02,293.0238647460937,298.61542829459376,290.03598561941607,297.0788229134559,7030063,,
2015-09-03,296.01171875,297.03613198597947,293.0238684915124,293.0238684915124,3675760,,
2015-09-04,298.7861022949219,301.0483441923386,292.17012656610217,294.5177289920462,5305451,,
2015-09-07,296.3105163574219,298.70081407948965,292.8958342322796,298.70081407948965,2898337,,
2015-09-08,296.8653564453125,298.31660117812777,289.5664380601851,297.9324643141823,3089268,,
2015-09-09,302.6276550292969,312.1888150434197,297.0787868780495,298.7861131360474,6374276,,
2015-09-10,299.1702880859375,300.92030911674067,295.371440794893,300.92030911674067,3357167,,
2015-09-11,297.67633056640625,302.1581196718142,295.6275044306837,300.3227382183086,3354447,,
2015-09-14,302.3288879394531,303.05449583996506,295.49949597996607,298.7007617177596,2811019,,
2015-09-15,299.639892578125,302.2009116185631,297.9325369157044,302.2009116185631,2361340,,
2015-09-16,306.8960876464844,309.1156353348389,300.0666945788799,300.0666945788799,2974270,,
2015-09-18,304.676513671875,309.8412455276215,301.51791350801284,307.36558750223656,6783352,,
2015-09-21,300.7496643066406,306.46928405363684,299.98136149083297,302.2009093823629,2792725,,
2015-09-22,293.4933166503906,303.05447634104627,290.50546689360027,303.05447634104627,4558449,,
2015-09-23,288.4566650390625,292.8104281538849,287.04811502406363,290.2493808252675,4087837,,
2015-09-24,284.23101806640625,289.0542791246391,283.46271534393105,288.45669749321087,9967481,,
2015-09-28,279.6637878417969,286.32242880966805,276.0783568879052,283.5053003592712,5295350,,
2015-09-29,275.4381408691406,278.98090678936774,269.4197458553592,277.4442725404011,7126332,,
2015-09-30,288.4140014648437,289.1823041068461,277.444261963028,281.7126356687112,7251836,,
2015-10-01,289.7799072265625,290.6335704686344,286.4932517131,289.7372125019065,5093796,,
2015-10-05,295.5848388671875,296.60925193590776,289.60911041950754,291.8713523329677,5969834,,
2015-10-06,297.80438232421875,299.2983216439777,295.0299483644172,297.93243756949823,4610836,,
2015-10-07,292.5116271972656,297.8897746345487,290.54819031050147,297.80441409738046,3635620,,
2015-10-08,291.57257080078125,295.1153073068487,287.6456685609395,293.2372311677181,4770259,,
2015-10-09,296.73736572265625,297.8471395394435,293.02387845584576,293.6641259102118,5548083,,
2015-10-12,298.3592529296875,300.57879997711456,296.7372873590194,297.07875835911386,2441453,,
2015-10-13,294.9019470214844,300.2374001429642,292.68239944795295,299.7252079746036,2590061,,
2015-10-14,295.6275329589844,298.9141882555739,291.8713802540641,296.6092803102427,3464048,,
2015-10-15,299.85321044921875,301.6885918935448,293.66406626166315,297.078776470789,5514188,,
2015-10-16,298.48736572265625,300.87766318421734,291.1030864414396,296.39587351027774,4598180,,
2015-10-19,310.4814758300781,312.14613636097454,295.3714468884279,301.3471469111772,4334115,,
2015-10-20,308.90216064453125,313.2985893625726,306.89602916187084,309.75585268178446,2588064,,
2015-10-21,317.14013671875,319.1035735160848,310.6522158746505,310.78027112775976,4434717,,
2015-10-23,306.5545959472656,319.87193899523027,304.3350484080651,319.2743573860683,4452331,,
2015-10-26,300.6642150878906,311.8046459914784,296.0970364582283,311.5912302114874,7353435,,
2015-10-27,301.0484313964844,302.7984817232954,297.16422270641385,300.0240180382892,2855148,,
2015-10-28,305.87158203125,307.1094107771319,299.6397724938697,300.74954600309155,3806874,,
2015-10-29,303.39599609375,306.426541054862,297.93248778141793,304.3350487798115,4560952,,
2015-10-30,297.97515869140625,308.0911770883894,294.13361661811325,301.347145552815,3988476,,
2015-11-02,298.9141540527344,300.2373434017822,293.3652861675739,296.65191218171674,2857066,,
2015-11-03,296.7799987792969,302.03009091955244,295.2860593109849,299.68248827299294,1670964,,
2015-11-04,295.712890625,299.0422113792764,292.98112247397773,297.9324377945176,2412413,,
2015-11-05,287.30419921875,295.37141951764823,285.2126783888591,293.10917763155754,3467567,,
2015-11-06,289.56646728515625,292.0848201410102,270.70025494807584,284.27370884681346,3373067,,
2015-11-09,286.1943664550781,289.0541895481155,273.81610837315094,285.1699824134841,3630757,,
2015-11-10,283.1212463378906,286.57862306765,279.62117488186453,283.9749096121683,2421896,,
2015-11-13,285.0419616699219,286.8346773191776,277.48693333103995,277.48693333103995,2780378,,
2015-11-16,286.6213073730469,289.651852355484,282.13951753327234,286.57861264833247,2697681,,
2015-11-17,285.5541687011719,288.24324231582585,282.5663187647934,287.2615239104072,2173068,,
2015-11-18,285.08465576171875,292.08479799435554,283.8041609745837,286.8347057730676,2486993,,
2015-11-19,289.865234375,291.1030632772263,283.5907293307715,286.1090529485838,1983013,,
2015-11-20,291.40185546875,293.9628739457968,285.12735008275274,289.01155806719606,2315668,,
2015-11-23,289.395751953125,295.5422026762645,287.6457306806528,291.6152995883723,2146374,,
2015-11-24,291.57257080078125,295.1153073068487,286.10903453221835,289.8225209998663,2882252,,
2015-11-26,292.0848388671875,295.07268936165275,290.2921227892317,291.9567835892788,8126680,,
2015-11-27,292.1274719238281,294.3043244695684,289.6944799699611,293.5787165897807,1460049,,
2015-11-30,285.4261474609375,293.66411926071726,284.44442893852914,292.81045600755886,7110699,,
2015-12-01,275.5235290527344,286.7920464459737,274.4137552043673,286.7920464459737,9058372,,
2015-12-02,275.6515808105469,277.91382320580146,270.14537745999326,277.70040738433016,6804758,,
2015-12-03,272.791748046875,278.7247822219259,271.89539015779263,274.8832401526077,4408535,,
2015-12-04,274.28564453125,275.31005762431545,270.7429078774784,271.4685446582911,2941586,,
2015-12-07,273.2613525390625,276.5906745350086,272.02352324727946,274.2857370713638,2685214,,
2015-12-08,271.3405456542969,273.5600933628383,268.99294266928064,273.175927533414,4590607,,
2015-12-09,265.3647766113281,271.04170032024285,263.0171739732315,270.8282845264503,5188413,,
2015-12-10,266.9013671875,268.4380012870943,263.3586305180334,267.9684750040621,2341048,,
2015-12-11,264.2550354003906,268.9075465271097,262.5049852072646,268.9075465271097,2355955,,
2015-12-14,261.3525695800781,265.49288890053464,259.6452139565948,262.078177653568,3826300,,
2015-12-15,263.95623779296875,264.63917999942987,260.0293345590088,261.35255315051666,2623471,,
2015-12-16,273.47467041015625,274.8405545056972,264.2549816716311,265.49281051991807,4587498,,
2015-12-17,275.2247314453125,276.8467262717096,273.2185997275554,274.02959714075394,4000133,,
2015-12-18,272.36492919921875,276.0784161856937,271.46857126822067,275.1393635317415,4544383,,
2015-12-21,273.9442138671875,275.95034541847684,270.61486394884554,272.70638494124535,3305363,,
2015-12-22,275.9076538085937,279.4077248358613,273.3466353931034,274.029577491418,3705221,,
2015-12-23,283.71875,284.1456104696981,276.76130301746025,278.29793711434394,3980119,,
2015-12-24,288.9261779785156,290.0359516132609,280.56018099875246,283.6333914007002,2858615,,
2015-12-28,283.2065734863281,288.542055040512,281.7126340261361,287.90177875392766,3336594,,
2015-12-29,286.1943664550781,287.0480583649036,282.1394382823054,284.1882352718662,2788729,,
2015-12-30,284.3590393066406,289.6944919058653,283.4626814199627,289.39571557909875,1726114,,
2015-12-31,290.59088134765625,291.743349871782,283.8041832857213,285.1273728990012,3275719,,
2016-01-01,290.6762390136719,293.6640889982052,288.2432469614075,290.2067127102676,1387248,,
2016-01-04,278.9808959960937,289.353025016845,274.029580187783,288.542056560198,3498169,,
2016-01-05,276.12109375,280.6455783204415,274.0296014574806,279.15163873642416,2351113,,
2016-01-06,275.0539855957031,283.84681436412194,272.87710408394184,278.2125855158996,2678635,,
2016-01-07,275.1820373535156,278.12719254139887,270.273387560955,273.944208452042,3135368,,
2016-01-08,276.46258544921875,277.40163821316355,271.8954347197429,276.8467512816643,1999282,,
2016-01-11,274.1576538085937,276.59061715425,268.6514507844396,274.02959854202544,2795794,,
2016-01-12,269.2489929199219,277.82843528587426,267.7123875941673,274.8832509895282,3262399,,
2016-01-13,263.4440002441406,275.35276317314924,257.85243718431286,274.0295737157879,5044083,,
2016-01-14,263.5720520019531,266.3464861348308,256.52924432324323,261.9927520556125,3633282,,
2016-01-15,261.309814453125,266.0903801875625,258.74879606302,266.0903801875625,3572695,,
2016-01-18,256.3158264160156,263.52935510181794,250.85228982247,262.761052494945,4574694,,
2016-01-19,264.89520263671875,266.6879181070946,254.73649127337987,257.6389802343338,3707778,,
2016-01-20,264.2976379394531,267.9257638239266,258.49265964939576,263.35861433745873,5629713,,
2016-01-21,264.04156494140625,267.5416356969953,259.2183048129318,267.2001646743432,3422136,,
2016-01-22,254.9926147460937,265.66354880132087,248.8888595447135,265.5781882664098,5904068,,
2016-01-25,253.9681854248047,256.9133693957792,249.74250679262488,255.9743457588372,3479687,,
2016-01-27,254.224349975586,255.67559491069088,249.1023124289076,253.96823942633725,5644966,,
2016-01-28,248.7608184814453,252.5596660186897,246.15710522027493,251.23647647975423,7080505,,
2016-01-29,247.4803009033203,253.79750131878907,240.9923794040511,247.0534692874385,7373584,,
2016-02-01,253.19992065429688,254.3950838708671,248.5900755915934,249.44376773291225,4425387,,
2016-02-02,257.9804992675781,259.5171045550963,252.4316018749509,253.19990451871,4808715,,
2016-02-03,255.93170166015625,257.639057119161,252.81579601396143,256.7000043901129,5232930,,
2016-02-04,259.7305603027344,261.0537499986552,257.468317838672,259.34642337495524,3411138,,
2016-02-05,262.2489013671875,263.3586751845521,257.8524719175465,257.895137737364,2647351,,
2016-02-08,265.49285888671875,267.6270459482081,260.88301367764655,263.23061655464664,2753109,,
2016-02-09,266.55987548828125,268.0111200374425,262.0780866002283,263.78544163052817,3145945,,
2016-02-10,265.7489318847656,268.8648662839957,263.35866326617514,265.4928502583042,10180024,,
2016-02-11,263.52935791015625,269.3343656026604,259.90126062201614,260.370758009947,6520711,,
2016-02-12,277.0601501464844,281.7126611406508,262.50497772835314,266.7733518199749,4049410,,
2016-02-15,272.2369079589844,281.6273200465348,270.1453865876854,280.4748514465442,5615585,,
2016-02-16,269.16363525390625,277.3589119227015,267.8404457144736,275.182059172378,2910959,,
2016-02-17,272.791748046875,274.5417691040821,263.4440033865682,267.62701650441204,3974587,,
2016-02-18,274.2003173828125,275.82231220423137,269.8038881630512,275.7369516626779,2569038,,
2016-02-19,278.34063720703125,279.96263203506714,270.4014708697971,273.6027658017277,5961801,,
2016-02-22,280.9443359375,285.8956517999021,274.8832463688877,277.017433243841,3455165,,
2016-02-23,274.28564453125,284.2736649620442,271.55390518945234,284.2736649620442,5437598,,
2016-02-24,276.5478820800781,277.9137661823428,271.1697351071935,271.59656666255705,2523354,,
2016-02-25,275.352783203125,277.8284412288973,271.46857508301065,277.4016096188773,9556967,,
2016-02-26,271.4258728027344,277.316212451055,270.6148754224471,277.316212451055,7064596,,
2016-02-29,269.3343505859375,275.1820237660108,267.2428297381533,270.6148452375185,3988625,,
2016-03-01,273.7734680175781,275.139352219394,264.85255489095454,269.3770390828751,4830530,,
2016-03-02,278.5967102050781,279.79184434982926,274.0295604988889,274.8832236156573,3289694,,
2016-03-03,284.6151428222656,285.93833225933315,276.5905878538959,280.34676928526375,3265002,,
2016-03-04,281.0724182128906,287.38961890747754,279.2370074958466,283.4200211103473,2167900,,
2016-03-08,282.9931335449219,285.12732020320806,278.9381760035405,281.2857784370177,2393678,,
2016-03-09,285.6395568847656,286.7066648337248,280.2614091348564,280.90168546678416,3430173,,
2016-03-10,287.0907592773437,289.13958542381243,282.5663043368626,283.4626621626456,1837525,,
2016-03-11,287.9017944335937,289.2249839873005,285.1273600618893,285.98102328198905,3018179,,
2016-03-14,290.88970947265625,291.95678862967924,283.2493186453902,286.1091139113188,2633043,,
2016-03-15,292.7250671386719,294.0909514715438,286.8347270861384,290.24940901193685,2309456,,
2016-03-16,288.9689025878906,294.3470502539781,286.3224945720566,291.31650535135515,4361912,,
2016-03-17,290.88970947265625,300.23742695115914,288.5847722432726,291.3592069579161,7155690,,
2016-03-18,293.92022705078125,297.29224311943534,290.29210044602206,295.20072191854496,3951904,,
2016-03-21,301.902099609375,303.05453925249583,292.981185391905,294.5177908536542,2813415,,
2016-03-22,299.554443359375,304.50575933950154,294.2189904983234,302.9691540030415,4425316,,
2016-03-23,305.7862854003906,308.5180539362545,300.4934983153444,300.4934983153444,5116641,,
2016-03-28,298.6153869628906,308.17654681340287,296.09703452523445,306.3838311480804,4630593,,
2016-03-29,302.6276550292969,305.4020891049205,295.41409752629824,296.22509484267346,4073263,,
2016-03-30,302.03009033203125,306.68262980101474,299.72518241141927,303.0545034877628,4229163,,
2016-03-31,299.46905517578125,304.46306541784713,295.84095797147387,301.7739918740816,7926944,,
2016-04-01,286.3652038574219,298.9569104421756,283.59076934249737,298.9569104421756,4517171,,
2016-04-04,297.5056457519531,299.5544432308945,286.4505453409068,286.4505453409068,3434762,,
2016-04-05,282.1394958496094,295.7982801300054,280.90166689821467,295.7982801300054,5289842,,
2016-04-06,285.5541687011719,289.8652369911939,283.0358450606304,284.65781082962053,3037097,,
2016-04-07,282.77978515625,287.0908253113572,281.0724296414824,286.920104213072,2415746,,
2016-04-08,285.6395568847656,288.0298544090744,277.95650105905844,283.3773435332231,2319546,,
2016-04-11,297.2922058105469,298.7861163021252,291.10306134059016,291.4871981901593,4524262,,
2016-04-12,298.8715209960937,300.9203184132518,293.79214990888386,297.2495262633656,3089585,,
2016-04-13,299.85321044921875,311.1643910440871,298.44463164806325,299.6824604855744,6614377,,
2016-04-18,306.8106689453125,309.88387934472576,300.6642192401088,303.0971822907071,2828391,,
2016-04-20,304.46307373046875,311.0363551592374,302.28619222334817,310.7375788372318,3250868,,
2016-04-21,304.9752502441406,306.4691895905246,299.6397980027893,305.4874712343872,2218219,,
2016-04-22,301.4324951171875,305.5728129706195,298.5726718478661,299.6397795743329,1460160,,
2016-04-25,306.426513671875,310.73758200997094,302.4569452858122,302.4569452858122,3431082,,
2016-04-26,307.664306640625,310.5667957362724,303.3959335219965,305.14598326633154,2605766,,
2016-04-27,318.46337890625,325.59157719658947,309.1583276716187,311.59129116455046,8618572,,
2016-04-28,318.1645812988281,328.66476621556194,316.28647594268017,327.3415766465526,10016684,,
2016-04-29,310.3961181640625,318.0792024163206,307.7497102722581,317.43892612437986,5411248,,
2016-05-02,305.4447631835937,311.1643809179659,304.2496291024806,309.8838574046213,1745061,,
2016-05-03,314.4510498046875,316.2864312711794,305.6155267781351,305.6155267781351,4349238,,
2016-05-04,308.5607604980469,315.21943273029103,306.7253785637369,312.40230328227943,1883272,,
2016-05-05,302.54229736328125,312.4449285040744,300.1946948299211,309.45704971152344,2375047,,
2016-05-06,306.5545959472656,311.1217462923714,302.54233248695994,304.7618800261605,3196077,,
2016-05-09,313.1278991699219,314.0669229251875,305.78628567635224,307.5363068297318,2070741,,
2016-05-10,314.8778991699219,315.2620649347088,307.6216756104304,313.7254307819391,2932396,,
2016-05-11,306.3838806152344,322.2195478511202,304.76188574836056,311.16444685914763,5316307,,
2016-05-12,309.1156005859375,310.3534295662756,303.6520925273049,309.88390324504746,3224321,,
2016-05-13,302.9691467285156,309.0302362957073,301.34715198512447,309.0302362957073,4006032,,
2016-05-16,301.7313537597656,304.03629089047115,292.6824130513523,303.05454342037973,2996171,,
2016-05-17,299.8104858398437,306.46915563056484,297.59093887839447,303.9081376822485,2749594,,
2016-05-18,299.85321044921875,301.00567875809577,296.4385002400928,298.78610266897584,2421651,,
2016-05-19,294.3470153808594,301.17640705694305,293.15188123211715,299.85321765898266,2741126,,
2016-05-20,291.9140319824219,295.798268665414,289.6518188680986,295.28604765358403,4199413,,
2016-05-23,295.2434387207031,297.71909700449186,291.52995129502,295.9690467520849,1842701,,
2016-05-24,294.64581298828125,296.1824471835903,291.7860182057513,295.2860603742723,2293594,,
2016-05-25,300.1947326660156,300.92034064271667,296.22513498421966,296.3104955274114,2157455,,
2016-05-26,301.2191162109375,303.9081898542598,296.8653531543774,300.49347939938474,5273432,,
2016-05-27,299.85321044921875,305.27405206631505,298.40196583693427,301.30445506150323,3075870,,
2016-05-30,303.8227844238281,304.9325869430406,300.7068793642218,301.43251613758645,2845695,,
2016-05-31,299.9812927246094,304.76185854175344,296.3531664138046,304.676498005428,24281872,,
2016-06-01,310.09735107421875,311.03637481975375,300.7496059970722,301.8166850048119,3081625,,
2016-06-02,312.6156616210937,314.1522668896372,307.1521537390893,308.4753432151339,2604662,,
2016-06-03,305.7435913085937,312.18884687131674,303.35332274115615,311.59126527626734,3677399,,
2016-06-06,297.7191162109375,306.51197604907094,296.3959264340572,304.76192568376484,5264582,,
2016-06-07,298.060546875,300.57887080099937,296.4812467407372,297.7190757944464,4463323,,
2016-06-08,301.0484313964844,305.8290270680621,300.1520733213616,303.5667845153457,2654000,,
2016-06-09,299.85321044921875,304.2496390035773,298.6153816117076,303.4813075267419,1549979,,
2016-06-10,299.7251892089844,301.81668138288325,296.7373391167889,298.5300549533821,2180603,,
2016-06-13,292.2982177734375,299.2129995623901,291.5726098321204,297.33489426547135,2180335,,
2016-06-14,292.5116271972656,294.09092721358326,287.9871429444228,292.9811535112594,3358585,,
2016-06-15,300.4081115722656,301.2191088989089,296.22509859318,297.0787906393647,3259569,,
2016-06-16,295.7982788085937,300.45078935611406,291.31648933328586,300.1093472116893,2614007,,
2016-06-17,304.7618408203125,306.3838354480716,294.048241396286,297.0787859638341,5592177,,
2016-06-20,311.1643981933594,312.4449217777968,302.0300698538606,303.90817496521896,3205939,,
2016-06-21,309.20098876953125,311.3351756611886,307.4509387526722,309.2436545854092,1615514,,
2016-06-22,309.9266052246094,313.2986211842684,308.04852880209984,310.69490790170966,2399688,,
2016-06-23,311.4205017089844,312.2314989973983,309.0302045612713,311.3351411803029,1405739,,
2016-06-24,303.7801818847656,307.3229192400735,297.6763968364645,304.76190045346283,2445195,,
2016-06-27,299.76788330078125,305.5728623963238,298.57272014131354,302.2008465292173,2697253,,
2016-06-28,304.84722900390625,306.0423921768908,300.32277355480073,300.7922709730665,3541398,,
2016-06-29,304.07891845703125,307.57898953339395,302.4142579089314,306.0423842438216,2469054,,
2016-06-30,313.1278991699219,315.85963880187103,303.43868292861805,305.61556459589667,4076692,,
2016-07-01,314.4510498046875,318.29259160975425,309.5850949245112,312.2741684067826,2907785,,
2016-07-04,318.7195129394531,320.89636604414443,314.92066478237035,316.3292150909127,1855655,,
2016-07-05,312.35955810546875,319.2743397815861,310.3961212079398,319.2743397815861,1559936,,
