Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2015-08-26,554.8599243164062,576.086568891242,550.112448578623,572.9596442222313,2001506,,
2015-08-27,561.5703125,569.2393167634438,554.6317320509897,569.1023483673591,4865668,,
2015-08-28,563.2821655273438,569.2621903812079,556.4577065104895,564.4918673383742,3995432,,
2015-08-31,557.3250122070312,566.9568771557148,553.1252982013996,561.9355199506319,3746160,,
2015-09-01,537.3765258789062,556.1609788832137,533.6333544077112,551.2081056007795,3174664,,
2015-09-02,517.9073486328125,542.2609189613119,513.7761189894724,540.9370955153486,4493220,,
2015-09-03,520.69189453125,528.6119326363238,498.5522755909549,522.1982681590614,2712720,,
2015-09-04,506.9744567871094,521.0799163912867,502.592192682266,519.4822118732232,2989644,,
2015-09-07,507.111572265625,512.3611743476221,498.8263195741154,507.157209834676,1389426,,
2015-09-08,523.08837890625,530.620413174568,503.5050786639229,507.15697406674377,2745142,,
2015-09-09,534.3637084960938,540.4350083108905,525.5078489308958,531.8530298201802,3132170,,
2015-09-10,534.1353759765625,540.2751589677814,524.0926629463362,532.2637906019942,1425516,,
2015-09-11,532.4920654296875,545.4563068857507,529.547746680067,539.9784630922177,1622658,,
2015-09-14,535.3451538085938,538.5634095956334,526.3523817854608,534.3636955688679,1439596,,
2015-09-15,525.827392578125,534.8886484891163,522.7232586525131,532.30948576433,1468462,,
2015-09-16,533.154052734375,534.0898735201214,525.4394658067888,529.0685157348895,1953384,,
2015-09-18,547.4420166015625,554.5860490594304,533.9756505479907,536.3950538571885,5269170,,
2015-09-21,541.0740966796875,546.8486130061635,537.3080786979784,539.5676671975982,2274848,,
2015-09-22,542.0326538085938,548.8799585415888,538.0840302678648,546.4149176930089,4025672,,
2015-09-23,551.5504760742188,557.5989294638181,535.4821542644634,536.3722817191865,3068924,,
2015-09-24,557.3707275390625,562.8485725271614,546.6432811040355,550.0669342215973,4290468,,
2015-09-28,557.64453125,565.952628429674,553.6502698338625,559.1737516189044,1689472,,
2015-09-29,570.471923828125,583.8926561185893,548.5149047989855,550.5234592444162,6506062,,
2015-09-30,576.908203125,579.2134286822105,568.600107583597,571.1107856929465,5297210,,
2015-10-01,570.6315307617188,583.390318649351,567.4817596806482,582.9338317020511,2110700,,
2015-10-05,580.0581665039062,584.3035190489063,573.1195845046109,573.1195845046109,2226118,,
2015-10-06,577.1137084960938,588.8682491279105,574.8312734219546,582.9339179351487,2787718,,
2015-10-07,587.8869018554688,592.9538975316686,575.1737472378137,575.6530809832545,1427976,,
2015-10-08,580.9483032226562,591.0366567146727,578.4604151609358,590.8996882989738,9205452,,
2015-10-09,581.2677612304688,587.7727015503699,578.1179895098135,584.3034111911257,1427498,,
2015-10-12,581.9752807617188,585.4445707771778,575.1736133951221,579.8069675366181,1496340,,
2015-10-13,585.6500244140625,588.8682803285199,579.7385395482328,580.6971511854598,2852984,,
2015-10-14,588.0009155273438,588.8682520044559,581.1079727144748,585.649996244794,567184,,
2015-10-15,581.9524536132812,594.0722060194248,578.5060101215362,589.7812169802838,2148492,,
2015-10-16,588.34326171875,591.1278212878369,578.9396406168858,583.3903888889257,1478824,,
2015-10-19,584.8740234375,593.3875179282397,582.4546198218741,588.8682850609756,1646242,,
2015-10-20,570.905517578125,586.1293489469588,569.2621754080234,585.2163748831784,3016880,,
2015-10-21,573.6443481445312,576.9082410459258,562.3919334610199,569.6728781673183,1502156,,
2015-10-23,569.07958984375,584.2805751163165,566.2265457921966,578.1864841669018,1629182,,
2015-10-26,568.4632568359375,575.1279555799208,564.5146333256794,570.6087233463164,1165248,,
2015-10-27,570.6315307617188,575.3333128848058,562.9853743944444,566.9567885465524,1624822,,
2015-10-28,560.0638427734375,572.0694159672884,557.0053468143433,566.9567844835691,3883340,,
2015-10-29,560.4747924804688,564.6744508277775,554.1752492359918,560.5660675962092,2387748,,
2015-10-30,540.2980346679688,560.0410986096704,535.5962517182732,558.0553911845142,1933272,,
2015-11-02,551.8243408203125,564.446218476024,547.807288348567,547.807288348567,2576854,,
2015-11-03,562.82568359375,563.9897478556633,552.5775716546178,553.2166646665797,1311030,,
2015-11-04,572.5718383789062,574.9455492025188,562.8257934225743,562.8257934225743,908280,,
2015-11-05,575.0595703125,579.6244408845381,568.6002673083625,571.0653085619666,1734508,,
2015-11-06,570.4033813476562,579.2820316473293,553.7187583831445,572.8912133312831,2328754,,
2015-11-09,570.1979370117188,577.4560919204814,554.4263435874458,557.3706626362907,1149942,,
2015-11-10,575.6986694335938,578.8255946638486,563.9897651476222,569.2850039225563,1205674,,
2015-11-13,571.247802734375,574.9453360294023,567.2763326798217,568.5088809271687,3279020,,
2015-11-16,583.3446655273438,588.2519000798231,565.2221007692019,570.6086688929526,4053098,,
2015-11-17,588.3204956054688,592.5201539139124,579.5102738010106,583.8469005053113,3017600,,
2015-11-18,583.5274047851562,595.2590994089479,581.7014566274602,586.5858456598911,1383404,,
2015-11-19,589.8268432617188,592.4972810747424,582.0894108787379,586.6314342524742,921622,,
2015-11-20,600.39453125,604.8452795333586,589.4616898074619,589.8268459760923,3969672,,
2015-11-23,604.1605834960938,609.0906657037146,596.7198226264188,600.3945655030127,1826316,,
2015-11-24,602.3574829101562,605.2789553242384,598.8197084265742,604.160584389802,2482202,,
2015-11-26,614.545654296875,618.0605820821852,601.1934088831824,604.8224584241652,1818860,,
2015-11-27,616.80517578125,626.3001271114091,615.9835326637506,618.9963355415967,3275350,,
2015-11-30,623.3331298828125,625.2960466859499,617.0335856656241,617.6270411801138,4884086,,
2015-12-01,624.8851318359375,630.6368575023304,619.2246812898379,625.3872564445838,2366346,,
2015-12-02,625.5926513671875,628.5598171731401,622.42008867946,627.669689720761,2032040,,
2015-12-03,614.2944946289062,624.8165416006061,611.9664222213424,624.702419857848,1129668,,
2015-12-04,600.4173583984375,613.1533008016432,599.0250507937957,609.6840108329652,1567306,,
2015-12-07,604.2518310546875,607.7668144553652,596.948038916359,601.8781208991354,1126844,,
2015-12-08,599.9380493164062,608.428696507093,594.3917210332643,602.5628496082604,1853618,,
2015-12-09,598.9566040039062,606.5799706237328,596.2405285415133,599.3674534640069,2248652,,
2015-12-10,589.187744140625,602.4487136794227,586.1293035532326,599.8239134493361,1494658,,
2015-12-11,576.0409545898438,591.5615125398674,567.8698261714527,587.0422801097172,1292080,,
2015-12-14,586.4944458007812,591.7440456376281,560.7942086579468,561.9810635633158,2761612,,
2015-12-15,588.4345703125,595.4644253027985,583.4588510312234,591.1506455838872,1552806,,
2015-12-16,556.0240478515625,573.0053430375579,551.6645744360794,573.0053430375579,6682490,,
2015-12-17,569.4904174804688,572.571704937917,545.7302452414058,554.631742340701,4996832,,
2015-12-18,567.5503540039062,574.4660880187358,563.7843359578637,568.3492063167032,2740974,,
2015-12-21,583.7783813476562,586.1293005123259,566.0438727689129,566.0438727689129,1876456,,
2015-12-22,573.5988159179688,582.8654694526705,572.0467488277504,582.8654694526705,1222278,,
2015-12-23,571.453125,579.8296486224489,569.3532963665591,575.4017479014212,1002636,,
2015-12-24,574.1466064453125,580.1950600612142,571.6359275858816,571.6359275858816,693062,,
2015-12-28,570.3348999023438,577.9582109267309,568.3263458486177,575.1736512202879,1232286,,
2015-12-29,577.2734375,579.692840840975,570.6087385781096,570.6087385781096,862010,,
2015-12-30,576.5430908203125,581.9752973575419,574.7399894290044,577.4789114756567,940950,,
2015-12-31,580.8112182617188,583.3218967399168,573.0281484134109,574.7171280093401,1163700,,
2016-01-01,577.6159057617188,584.0523623361286,575.1737110697377,580.6287092940468,486818,,
2016-01-04,567.1851806640625,576.5431655361858,565.9069945872429,576.5431655361858,727368,,
2016-01-05,570.2435302734375,580.6058184651296,565.9069038330381,568.7827941829174,1466066,,
2016-01-06,559.7215576171875,569.7870627384923,556.9141513651933,566.0895291077372,1178150,,
2016-01-07,546.620361328125,556.4805255663274,536.3722499900607,556.4576789258587,1954754,,
2016-01-08,546.8715209960938,551.5961511220988,543.9956301071235,547.3280080753893,3530992,,
2016-01-11,530.7117309570312,542.3065109382919,526.8315917794425,542.3065109382919,2263750,,
2016-01-12,539.5220336914062,541.8272597664445,527.7218550714656,531.3509046825981,1162522,,
2016-01-13,550.0897827148438,554.3807167244665,537.2396601590146,541.895806125147,1652518,,
2016-01-14,542.5576171875,547.6930956634611,526.1468769791018,544.6345994925618,1620082,,
2016-01-15,537.3765258789062,547.5790558905783,534.089841451687,546.8714786830094,925828,,
2016-01-18,532.1041259765625,541.8957506336184,527.7674991238172,535.7788131913587,1228894,,
2016-01-19,526.101318359375,532.6291053798349,517.4509111625254,532.6291053798349,2012000,,
2016-01-20,525.3024291992188,529.7988151239165,502.5922003461568,519.4822197946652,2616840,,
2016-01-21,519.8016967773438,531.0769585077062,516.8345314362233,527.2424567683258,1634526,,
2016-01-22,547.2823486328125,550.0669085604898,520.783252449682,521.5364672451117,1505188,,
2016-01-25,537.8787231445312,556.0240837139883,536.0070816264774,550.5233923714502,1650040,,
2016-01-27,537.1482543945312,546.7801750998235,525.0513483589025,538.3808027832126,2116716,,
2016-01-28,549.6788330078125,553.8784911246205,537.5134432951147,537.5134432951147,1347616,,
2016-01-29,562.962646484375,566.0439340284817,548.8343947752479,553.2622968084837,2034158,,
2016-02-01,559.8129272460938,565.3136189264666,551.3679161479328,559.6531679105625,1027972,,
2016-02-02,550.8201293945312,566.6374173778846,547.7844792605918,560.5432704672955,1032894,,
2016-02-03,549.1539306640625,560.5661071117778,543.2195989112505,545.410759078619,1042488,,
2016-02-04,549.8385620117188,557.7814465304377,542.7630138911861,551.4362664260326,887888,,
2016-02-05,556.6858520507812,558.4205248016787,545.3421621512333,549.6103041157365,1290006,,
2016-02-08,548.5833129882812,564.9940001658424,544.9999007862336,560.5660980649964,1042654,,
2016-02-09,540.1156005859375,555.4536141713652,537.7418895767095,543.6762228233115,759394,,
2016-02-10,539.70458984375,548.6745146064318,530.1867915361865,538.654647478752,1233280,,
2016-02-11,514.2782592773438,539.1111640053583,510.3296354580889,537.2852159477618,1382986,,
2016-02-12,531.9214477539062,537.992746812352,498.1414115953231,514.2325774681617,4933968,,
2016-02-15,560.018310546875,561.9126871420679,530.255322764554,530.8944157510896,1493674,,
2016-02-16,550.5462036132812,566.2265219146835,547.8529189974861,561.0225586393956,1198744,,
2016-02-17,547.9669799804688,551.4362698713818,541.165312858049,551.4362698713818,1079510,,
2016-02-18,553.9927368164062,558.2608800829049,542.4664374706432,553.4906121480282,1406810,,
2016-02-19,561.5930786132812,570.0609339514755,548.446231967803,552.3492177379153,1361338,,
2016-02-22,564.6972045898438,570.1522013606984,562.3006480989361,562.391923199664,1101500,,
2016-02-23,551.7557983398438,566.5459878483973,549.4733634071506,564.6744023482908,1709506,,
