Date,Close,High,Low,Open,Volume
2017-11-17,337.6291198730469,361.5355282255269,300.7897213150047,303.72903455261064,168836552
2017-11-20,348.16168212890625,351.6398577312926,337.0412736603548,337.7271254215048,14650240
2017-11-21,377.50579833984375,410.426113756897,345.3693177542927,349.190419119611,43078194
2017-11-22,387.20556640625,399.7466250355022,379.07344800582354,380.1512022396442,15227642
2017-11-23,367.2671813964844,384.0702488015022,363.5930399857557,382.1107067157803,12300150
2017-11-24,363.2012023925781,375.2523764112218,358.69424881072337,368.4429544875261,9463228
2017-11-27,372.6559448242188,376.721988919636,363.4950790355916,363.4950790355916,3832223
2017-11-28,374.4685363769531,378.5835571666635,370.4514687796648,375.2523413177812,2409447
2017-11-29,370.1575012207031,376.9179455774956,368.4919083286416,374.6644541584846,1657909
2017-11-30,363.9849548339844,372.1170428069221,363.2991031204999,372.1170428069221,2536960
2017-12-01,365.2096557617188,371.8720868846001,360.55574331405097,366.140450211348,1904781
2017-12-04,355.4609680175781,367.3162051380068,354.6771630427742,366.4833936646257,1323453
2017-12-05,355.0201110839844,358.49828698953826,349.9252887291286,353.6974139437579,1806017
2017-12-06,360.8987121582031,364.1809515187236,351.2969368662292,353.59940506839985,3331373
2017-12-07,380.4451293945313,382.0127692302775,362.5643057279797,362.5643057279797,3350792
2017-12-08,381.42486572265625,387.79337767985606,377.7997307025482,382.1107174319892,2494845
2017-12-11,373.0968627929688,384.3152550469809,371.3822631847286,379.1714562222603,1029719
2017-12-12,376.0361328125,379.1714122641865,369.42267794742696,373.19480262829455,2564559
2017-12-13,373.0968627929688,381.37594143285486,370.8434009822365,378.63259401976825,747787
2017-12-14,376.5260009765625,378.19162371467627,369.3736843016398,375.1053509001614,1261422
2017-12-15,375.0118103027344,384.2052103324488,373.7335963976104,381.5012709123228,1698848
2017-12-18,371.1280212402344,376.8800143341485,366.0151051496077,373.6352987423799,1399027
2017-12-19,368.6206665039063,374.5693510019124,366.0150582556888,371.6687495517807,1641589
2017-12-20,368.8665161132813,371.3738235517456,365.2776568454268,371.1280108620784,2251770
2017-12-21,369.7514343261719,375.40512616606094,368.7190330362431,372.8978487439872,1448962
2017-12-22,368.2765808105469,374.0286040804406,367.9324670303925,369.9481191988693,775946
2017-12-26,370.2430725097656,372.2587546306092,367.1458385264184,369.70229657851377,1310649
2017-12-27,368.5715637207031,371.6196471634468,367.5391323898983,368.81737641759486,589597
2017-12-28,371.61962890625,373.6352809191625,366.162569299493,368.7190272228577,912189
2017-12-29,379.5347900390625,384.2543816431932,369.3581387608221,372.65203477928674,1611972
2018-01-01,383.1236572265625,393.1036465589413,380.075573832728,381.9929248402908,1445743
2018-01-02,388.8756713867188,391.3337982602126,377.91243153222274,385.1393305415808,1219713
2018-01-03,379.1906127929688,391.6287276985864,377.6665862654455,391.3337645017848,2275082
2018-01-04,392.3170776367188,395.217679561669,380.763880488269,383.46782024641686,2974278
2018-01-05,400.18304443359375,405.0992980507141,391.3337879227772,394.2835400930494,3554479
2018-01-08,415.0301818847656,421.126319034844,402.6903659483355,403.13284082498535,3806105
2018-01-09,428.2056884765625,440.1521787209485,415.5709107257383,416.8983051987658,6183645
2018-01-10,422.0603942871094,434.49851056359097,419.8480800479807,430.66383855038765,2374166
2018-01-11,439.2181701660156,442.266223819938,416.8983636921855,416.8983636921855,2604294
2018-01-12,448.3131713867188,451.0171108281189,436.8582766570975,442.2170050071717,5364763
2018-01-15,466.8966369628906,479.826378665395,449.34560461083095,452.295356938692,5635852
2018-01-16,474.5659484863281,486.02081323979337,463.3568964100035,471.8620090377817,8288750
2018-01-17,470.3871154785156,480.0229900678708,462.1278158350892,477.2698701824425,5691140
2018-01-18,476.92578125,481.5962224786357,469.9938752184928,475.1067913029407,1772870
2018-01-19,473.4352416992188,483.1202677020364,469.0106132721232,481.0554351014388,3488403
2018-01-22,462.3245544433594,480.6621765078332,461.1446414392354,473.4352768720509,3825798
2018-01-23,450.86962890625,466.3066780089614,446.8874752874496,466.3066780089614,3561221
2018-01-24,447.62493896484375,452.295380392813,440.4963704695222,449.8372533254608,2072037
2018-01-25,440.9879455566406,452.2953287760417,439.51306948454487,447.37907520238906,1194340
2018-01-29,437.8907470703125,445.0193153261797,436.9566468135223,439.5131048789819,1113037
2018-01-30,414.7843322753906,440.5946643002697,410.0155601666505,436.5633302493833,3583717
2018-01-31,419.84808349609375,425.6492571028329,388.6790217351456,411.3921207780241,14738305
2018-02-01,440.7421875,444.4293781372002,415.9151038761852,422.74870919303663,4965461
2018-02-02,434.9901123046875,447.37907737165006,422.7978093841968,433.6135672986762,5311751
2018-02-05,434.3018798828125,436.5633446656698,415.27597136062354,421.0279944031131,2268830
2018-02-06,431.4504089355469,433.3186093303508,410.0647055276068,410.9988057250088,1893871
2018-02-07,426.1900329589844,441.7745327331898,423.78105671291655,435.5800652524873,1048027
2018-02-08,434.105224609375,437.30078968294345,427.5666128447446,427.6157633817649,927897
2018-02-09,432.1878967285156,438.529876678571,423.0928264162358,423.0928264162358,1008995
2018-02-12,434.35101318359375,443.4460825032276,427.7632212413946,434.5968258679082,1944360
2018-02-14,424.666015625,435.48177445317583,423.7810959039813,434.4001925690716,2159701
2018-02-15,424.7643127441406,429.6805663638645,420.8313098483616,425.7475634680854,506167
2018-02-16,424.22357177734375,428.00906337106807,419.45479937228464,426.878330946718,522734
2018-02-19,428.5989685058594,432.0403459107114,419.6513812519581,424.76429682745305,693977
2018-02-20,427.2224731445313,434.5968541539305,425.3543026234368,432.1387271507974,781850
2018-02-21,442.069580078125,442.9544998256575,428.8448443848631,431.548784172922,1312613
2018-02-22,443.2494812011719,446.8875214310172,436.4650561840343,439.70980206627246,772690
2018-02-23,460.99713134765625,463.7994020545781,444.4785003421566,444.5276808847114,1849448
2018-02-26,460.4563293457031,464.8809578660261,453.6227544126194,464.8809578660261,920977
2018-02-27,461.1446228027344,469.7972177951805,452.29536564873735,460.0630409270704,1378658
2018-02-28,453.4752807617188,460.16137419618406,452.2953677996681,459.66974879640185,1358563
2018-03-01,443.3969421386719,456.5724963188329,442.5611729915474,454.1635199547269,1102928
2018-03-05,445.3142395019531,448.509804301877,440.5946481077146,442.4628184509994,1249630
2018-03-06,439.8572387695313,449.7388970236273,437.6449245329636,449.3456027161906,1595634
2018-03-07,430.2213745117188,440.0538824882767,427.7140969802697,438.9723306160017,2900233
2018-03-08,423.338623046875,434.5968567921407,420.53638225143885,433.61360598491865,1951335
2018-03-09,418.42236328125,427.6649447477239,415.91508575973967,427.4682825863991,1494497
2018-03-12,423.1910705566406,426.0916719547647,418.37314840938114,422.7486257713455,884484
2018-03-13,434.5476989746094,438.03822727919936,422.6011778618486,424.7151910671077,1396863
2018-03-14,437.7923583984375,440.3979666582541,432.630292409461,434.5476432079381,872703
2018-03-15,441.0862731933594,443.44606888904383,436.17001965800415,437.5465646466175,656358
2018-03-16,435.87506103515625,443.3969535463674,428.7956733862488,443.3969535463674,553113
2018-03-19,418.7665100097656,435.2851414651064,417.8815902904372,432.630352300688,697119
2018-03-20,415.7676086425781,421.4704513055351,412.6211940659192,417.8324413331085,1782357
2018-03-21,415.4234924316406,430.6638809113813,412.2279271052434,419.5531580867896,1341420
2018-03-22,420.3396911621094,422.5520053261205,417.0949757241322,419.6514036418445,1267475
2018-03-23,421.9620666503906,423.7810865964647,409.13065596135374,412.9653280058357,939860
2018-03-26,430.2213745117188,431.6471001708928,420.0939032984373,421.8145921943349,675696
2018-03-27,441.1354370117188,441.87287506423127,432.6794746749553,432.6794746749553,1231929
2018-03-28,446.83831787109375,452.2953475619313,435.0884593394665,435.0884593394665,1217753
2018-04-02,474.5659484863281,478.8430950698604,448.9522795308513,448.9522795308513,2112175
2018-04-03,485.3326110839844,499.7863801439728,474.1235577296335,476.6799858582284,3149584
2018-04-04,487.544921875,495.558410003734,480.7113167186053,486.7091526822387,1687239
2018-04-05,489.6097717285156,497.377447425863,478.8923134809485,493.3952634878923,1710038
2018-04-06,488.0365295410156,495.9516862993872,485.725884212,489.462225164904,1505952
2018-04-09,483.7593688964844,502.3428020662215,481.79286739690514,488.1348467356207,2704392
2018-04-10,495.1159362792969,497.4265816976472,483.8577324425704,486.6600032688066,1439138
2018-04-11,491.3795776367188,499.1964333455687,486.7091364285658,493.10026650288034,2556799
2018-04-12,491.2320861816406,493.10025662619626,489.06892250493496,491.6253804847421,870497
2018-04-13,491.4287414550781,493.149430367745,489.2656076830141,491.8712163209087,990964
2018-04-16,486.4632873535156,491.9203167755257,484.4967859392518,487.3973875278631,839503
2018-04-17,483.0711364746094,491.92039423218046,477.859918908836,489.1673038212879,1325820
2018-04-18,484.89013671875,491.8712235540878,479.8264009882955,487.6924075618742,1042991
2018-04-19,495.0667724609375,502.4411533814083,488.773973410089,492.6086454874473,4279631
2018-04-20,487.3482360839844,494.8209479056038,485.7258783216458,494.378473058406,1683866
2018-04-23,485.3326110839844,488.5281762511618,480.8096513076158,488.0857013792868,1348271
2018-04-24,491.1829223632813,494.5751496066956,480.9079695651729,487.4957318841061,2176962
2018-04-25,502.0478515625,506.2758478975643,486.7091334759121,490.6421365747073,3740225
2018-04-26,524.121826171875,527.8090166664894,504.3585091258885,504.3585091258885,4445968
2018-04-27,510.45458984375,537.6905843524471,508.3405769788311,528.8905392022666,2924033
2018-04-30,509.373046875,516.9440897691032,505.6858565057482,511.2903978695838,1988145
2018-05-02,501.4087829589844,516.501659501304,499.5897628852014,512.0278801363875,1474785
2018-05-03,487.6923828125,502.3428133110245,484.7426304971018,501.9986695396083,1926354
2018-05-04,491.969482421875,496.4432610013232,481.891162978863,481.891162978863,1276630
2018-05-07,491.5270385742188,496.3449611954969,488.8722795819705,494.1326470320745,1484565
2018-05-08,501.4087829589844,505.3417863589759,490.6421741489339,494.8701408013509,1444181
2018-05-09,506.1282958984375,509.32386066127367,502.4411057874727,503.32602541281824,1600419
2018-05-10,508.979736328125,512.1753010244444,500.9662193152885,508.3405993837177,1447761
2018-05-11,514.53515625,516.1575441527527,507.45573814878577,508.9798249719828,1183632
2018-05-14,530.9554443359375,539.0672636244033,516.0591703646988,517.1899328161169,2848754
2018-05-15,498.0165100097656,516.7474249878168,486.7091262681816,513.2568967919005,7490877
2018-05-16,489.2164306640625,500.9662898978012,486.9058152555492,493.83772149395617,2261791
2018-05-17,486.0208435058594,494.8209498980751,483.9560408944409,489.8555455131959,1338372
2018-05-18,485.6767272949219,489.4622187344074,476.9749520248081,489.2655865852988,1158565
2018-05-21,481.44873046875,493.1002580204703,479.08893463703714,485.6767267567329,1332552
2018-05-22,473.5335693359375,488.3806617291533,471.9603621275593,483.71022064559935,1469055
2018-05-23,468.37152099609375,477.2699286654068,467.1424575055017,474.9101327647567,1261911
2018-05-24,467.09326171875,476.09003018142647,462.12785738137393,470.7804520701971,1958399
2018-05-25,473.4352416992188,479.3347462686794,465.6183861421106,470.6821515693765,1596757
2018-05-28,483.0219421386719,485.0867747628412,474.9592737991277,477.51573180969774,1975352
