Date,Close,High,Low,Open,Volume
2005-05-05,47.07320022583008,47.79237065012187,46.85357645791724,46.85357645791724,2677090
2005-05-06,46.59087753295898,47.09041752629807,46.20760873148192,47.09041752629807,1448770
2005-05-09,46.53059005737305,47.78374904527216,38.58529088743745,38.58529088743745,4351770
2005-05-10,46.57365417480469,46.93538971245661,46.07841818209908,46.517668947179,2217750
2005-05-11,46.07841110229492,46.25066750183692,45.47551534665672,45.97075126327087,3011760
2005-05-12,45.591796875,46.50044631995697,45.402314477600655,46.07841823998153,4252370
2005-05-13,45.90616226196289,46.12148197546695,45.38939626376037,45.38939626376037,2676810
2005-05-16,46.47460174560547,46.68131009649999,46.03535101754155,46.42292712202017,1187710
2005-05-17,46.23344802856445,47.78374927120566,46.07841757574853,47.78374927120566,494240
2005-05-18,46.0741081237793,46.25067185343958,45.51858290788518,46.2420572256173,2217250
2005-05-19,46.77604675292969,46.939688520950384,46.42292262208268,46.922462552919136,1979140
2005-05-20,46.3066635131836,46.84927018676937,46.16455169394375,46.17316632357446,504560
2005-05-23,47.366024017333984,47.585651018904656,46.3367961721647,46.3367961721647,1087860
2005-05-24,47.06889343261719,47.70193066742101,46.07842137849823,47.37895107831939,711110
2005-05-25,46.53059005737305,47.12917858076947,46.263592437559616,47.12917858076947,1429890
2005-05-26,46.72166061401367,47.32093677327626,46.06159211592805,46.969190028049645,4656050
2005-05-27,46.95615768432617,47.22105443430087,46.556642469422,46.76942724275572,2030150
2005-05-30,46.91707611083984,47.07340872739562,46.29174564461673,46.74337283543182,914290
2005-05-31,46.86063003540039,47.24711813395183,46.37860495732121,47.24711813395183,1860770
2005-06-01,46.5479621887207,47.11683722777176,46.37860239368848,47.02998724015537,1681810
2005-06-02,46.87799835205078,47.17329297073158,46.57402005919478,47.073415808699565,1491210
2005-06-03,47.403446197509766,47.50766684097852,46.50887545896655,46.89970701336752,1653760
2005-06-06,48.05049133300781,48.37618376864079,46.99959120251297,47.20368901249321,2345180
2005-06-07,51.098968505859375,52.10644359028334,47.59451820701551,48.05048891924238,5501720
2005-06-08,50.88184356689453,51.65916325616461,50.54746745225939,51.41598062733905,3545220
2005-06-09,50.295597076416016,51.111998255934445,49.93950681253816,51.06857326045954,2000680
2005-06-10,50.05241012573242,51.155422143669455,49.505245953313214,50.37375904021345,3302450
2005-06-13,50.57351303100586,50.80801194524996,49.348909798696205,50.72116196802515,1601210
2005-06-14,51.54624938964844,51.66784400248908,50.547461346815695,50.721164623473605,2422830
2005-06-15,51.3421516418457,52.72742773695462,50.37375811006293,52.72742773695462,2332550
2005-06-16,51.71560287475586,52.023927892657326,51.24226489945394,51.41596815495625,16902140
2005-06-17,51.86325454711914,52.1976305983436,51.06856434747782,52.110780622551694,1969830
2005-06-20,51.98918914794922,52.11078043887499,51.51150765654904,52.089066288446446,2239620
2005-06-21,52.33660507202149,52.54504970216431,51.4290103492793,51.7199614822346,3704950
2005-06-22,51.24661636352539,52.4495055485591,50.81235981377661,52.4495055485591,2354190
2005-06-23,50.421531677246094,51.971827532505,49.93950660927263,51.971827532505,2488640
2005-06-24,50.586544036865234,51.012116909051,49.77448641750674,50.80801580265142,1706020
2005-06-27,52.08039474487305,52.40608719846482,50.37376615552756,50.37376615552756,3216400
2005-06-28,51.24227142333984,51.92405405466818,50.56917246499087,51.92405405466818,1771690
2005-06-29,52.24975204467773,52.970619564279325,51.24227690250893,51.65047915159006,6495530
2005-06-30,55.24176788330078,55.84104064881889,52.24974092206876,52.24974092206876,11638930
2005-07-01,53.67845153808594,54.282067867725885,53.239851502042654,53.52211891757773,2249930
2005-07-04,54.88568115234375,55.15057789389111,53.8478083373425,54.10401809316886,2238610
2005-07-05,54.98556137084961,55.57615049897137,46.71731689025926,53.174709177138034,1476640
2005-07-06,56.15371322631836,56.453351304979904,54.47314250401726,54.97687837745752,2335230
2005-07-07,55.63260269165039,57.49556023516936,55.06372771423205,56.02777771265486,6522690
2005-07-08,56.60969161987305,56.80076558737363,55.78025990923639,55.9322523723564,1537450
2005-07-11,57.66492462158203,58.10352797986618,56.88760830908271,56.93103661477213,2226590
2005-07-12,57.15250015258789,58.1903729574515,56.292674109008345,57.58241648749194,3300020
2005-07-13,55.83236312866211,57.14815983464269,55.32428048983313,57.14815983464269,3490020
2005-07-14,56.03645706176758,56.88760273579791,54.62947021198903,55.832362598464,6839700
2005-07-15,54.76844024658203,56.019097985633,54.46445865724077,56.019097985633,2503180
2005-07-18,54.52091217041016,55.411136126249765,54.19521975198026,54.97687956834324,5076050
2005-07-19,55.56312561035156,55.58483976363008,54.83791794920796,55.15058320297672,2455090
2005-07-20,55.7064323425293,58.62463702685323,55.28086275871563,55.84539762570158,2777350
2005-07-21,55.72379302978516,56.35346358173203,53.174703062488426,56.01039726209133,804090
2005-07-22,56.32306671142578,56.43597764218519,53.26156037501877,55.32427874953064,6066580
2005-07-25,58.59423828125,60.36166577629729,56.25359553526147,56.25359553526147,13101450
2005-07-26,58.90690231323242,59.753707943587685,58.53778819667995,58.624638187267024,7742350
2005-07-27,61.247520446777344,62.1855158718889,57.96020290650536,59.05887108107725,6774770
2005-07-28,61.247520446777344,61.247520446777344,61.247520446777344,61.247520446777344,0
2005-07-29,60.748146057128906,63.40145373534918,59.06322859089216,60.79591454074579,21877180
2005-08-01,58.75490951538086,60.44850732269813,58.19037470419885,59.91871382887504,3061880
2005-08-02,58.10352325439453,59.22824604224986,57.79954501797803,59.05888626580148,3313510
2005-08-03,58.776615142822266,59.840542156004574,58.19036626503416,58.285903217358566,5647190
2005-08-04,59.44971466064453,64.26996466068753,58.7983298836781,64.26996466068753,2040050
2005-08-05,58.550811767578125,59.927404243828725,58.28591500550914,59.65816730167731,2274820
2005-08-08,57.12645721435547,66.44125998505322,56.55323532016859,66.44125998505322,4116300
2005-08-09,56.82681655883789,57.72138405714036,56.01909905164866,56.01909905164866,2212010
2005-08-10,57.34357452392578,58.62462992670813,56.90931800595017,58.62462992670813,3210230
2005-08-11,57.42173767089844,58.36407352229072,56.8876040076969,57.97324530555371,6549010
2005-08-12,57.3392333984375,58.190379173531525,56.54020291649896,56.54020291649896,4642600
2005-08-16,56.21017456054688,58.01668358101396,55.8454006120573,58.01668358101396,4272330
2005-08-17,56.98314666748047,58.01667940673506,56.36650314381162,56.36650314381162,4856400
2005-08-18,57.58242034912109,58.02535725284106,56.991831184598816,58.02535725284106,1528300
2005-08-19,57.22200012207031,57.66928393753404,56.90064781845643,57.14817728736792,1638560
2005-08-22,57.11341857910156,58.44224245180264,56.713903381351656,58.44224245180264,1169850
2005-08-23,56.33175659179688,57.660580489577455,54.70763812638569,56.45334788791872,2595850
2005-08-24,56.59231948852539,57.1481673690636,54.659875760552886,56.01909763446631,5964550
2005-08-25,56.40558624267578,56.62705471040847,55.44153611640259,56.44466774411752,4961030
2005-08-26,55.1245346069336,57.66059159480874,54.74673016712176,57.23502197641906,3652370
2005-08-29,55.48061752319336,56.19279468404544,54.56433594148366,55.845394746484416,4512480
2005-08-30,56.15805816650391,56.44900924918325,55.15057982687198,55.15057982687198,2545750
2005-08-31,55.6065559387207,56.44901475721607,54.89437541840402,56.36650494749525,1528680
2005-09-01,54.87700271606445,56.42295169737135,54.65118744937154,56.42295169737135,1430740
2005-09-02,55.26348114013672,55.6239115042724,54.80316701369086,54.80316701369086,4167480
2005-09-05,55.60220336914063,55.93224257381615,55.24611645900455,55.24611645900455,1004510
2005-09-06,55.80197143554688,55.932249736906925,55.19835504460065,55.671693134186825,1043400
2005-09-08,56.96142959594727,57.061306744872056,55.584837158345096,55.93224371583055,1936610
2005-09-09,58.71583938598633,59.05889919370265,56.63574650516637,57.06131612930599,4179730
2005-09-12,58.8287353515625,59.05455061287964,57.40871457788818,58.71148422773238,2706250
2005-09-13,59.68856430053711,59.92740673960024,57.84732068207824,58.6246370278698,4171800
2005-09-14,59.74935150146485,60.1010982136669,58.72885268073681,59.31944179820832,4547620
2005-09-15,60.12282180786133,60.18796427020045,59.59302825340478,59.75370769285768,4480850
2005-09-16,60.13150024414063,60.62221222715287,59.60604694473357,60.62221222715287,3991430
2005-09-19,61.52547073364258,62.08566544764405,60.535366234629926,60.535366234629926,4028320
2005-09-20,63.60554122924805,64.2699530516432,61.056458049552,61.056458049552,6700420
2005-09-21,62.93245315551758,63.88347598049442,61.75996189404789,63.42750531597049,6361490
2005-09-22,60.083744049072266,62.57203253690837,59.44972649111513,62.53295103280805,5076680
2005-09-23,58.18603897094727,60.09242500793829,57.408716016374605,60.09242500793829,6372410
2005-09-26,58.98941040039063,59.06323322154476,57.79086466234752,58.19037990836189,3902840
2005-09-27,59.25429534912109,60.4485006686851,58.64199212224992,59.05888125843804,4250620
2005-09-28,60.4484977722168,61.1389639517854,59.31943495446634,59.927391346622144,7780110
2005-09-29,60.4484977722168,61.40386065684494,59.07190559222794,60.61351734704239,16469590
2005-09-30,59.50618362426758,60.76987196847951,54.91174782690737,60.76987196847951,4075590
2005-10-03,58.76793670654297,60.344290022963406,58.563835608364,59.50617147861024,5109750
2005-10-04,61.655738830566406,62.09868233614024,59.92739973697449,59.92739973697449,8457230
2005-10-05,61.02606964111328,62.05525549699397,60.54838480754105,60.89145117698714,2873780
2005-10-06,59.2369384765625,60.34863420127049,58.19037858485334,60.344294021146965,4316510
2005-10-07,58.93296432495117,59.35418711812154,57.756126058886935,58.97204582747786,3656610
2005-10-10,59.77540588378906,60.14452656736536,59.05888529358621,60.14452656736536,2104830
2005-10-11,59.9100341796875,60.61352764241922,58.30762651348406,60.61352764241922,2347010
2005-10-13,58.87649917602539,59.74501220716388,58.62896978156121,59.189164397333535,3000710
2005-10-14,57.26974487304688,58.36406639679954,56.88759706246338,58.36406639679954,3950090
2005-10-17,56.83549499511719,57.75611668962635,55.67168408535653,57.75611668962635,4652410
2005-10-18,57.12645721435547,58.16867040676631,56.887614758444265,57.23502136465784,4596650
2005-10-19,56.24925231933594,57.32186656469795,54.890030463970064,55.88881857533464,2906310
2005-10-20,55.92356491088867,56.71391511044624,55.59353227742206,56.54020849317703,3591160
2005-10-21,56.24925231933594,57.32186656469795,55.75854028062355,57.32186656469795,3567600
2005-10-24,55.19400787353516,56.68784818052583,54.5643371895172,56.68784818052583,2699890
2005-10-25,54.77277374267578,55.9756628467944,54.04322265564818,55.9756628467944,5315760
2005-10-26,54.72500991821289,55.584839359830696,54.45577297295706,55.584839359830696,3822810
2005-10-27,54.2473258972168,54.96819334013201,53.86518133674171,54.803173735404,7342250
2005-10-28,53.06180953979492,54.02151612920793,52.37133989421111,54.02151612920793,3985800
2005-10-31,52.68834686279297,54.368917554414764,52.45819142638793,53.17905556091853,4374050
2005-11-02,53.90860748291016,56.43598376719853,53.456980276428105,53.456980276428105,5710750
2005-11-04,53.90860748291016,53.90860748291016,53.90860748291016,53.90860748291016,0
2005-11-07,54.30379104614258,55.15059012038275,53.50910064532331,54.2820768901405,49846460
2005-11-08,55.41113662719727,55.67168990167381,54.56868115016027,55.1462398594303,6597930
2005-11-09,54.881343841552734,56.27530702650801,54.19087748909976,55.84539726520641,8313280
2005-11-10,54.79014587402344,55.15057959090674,54.19955672516615,54.80317303989148,6702940
2005-11-11,55.16794967651367,55.58483554553143,54.47748007465205,54.790145304693965,7812620
2005-11-14,58.68976974487305,59.23259042925488,55.758538049211104,56.192794596716574,9195790
2005-11-16,59.92306518554688,60.795918486952736,58.36842590337586,58.62463568384728,5788800
2005-11-17,60.69603729248047,60.80025461930448,59.9491155278406,60.36165790771954,4084810
2005-11-18,60.73947143554688,61.40388353532327,60.45720728249736,60.795926916648845,1776360
2005-11-21,59.02848434448242,60.73945605757962,58.71147894687781,60.73945605757962,3926300
2005-11-22,58.84176635742188,60.09242742327197,58.55081524511944,59.3194512440256,4206910
2005-11-23,59.88397979736328,60.361664686380415,58.71148835531979,58.97204495409815,2377350
2005-11-24,60.02293395996094,61.143316525105774,59.57999047461802,61.143316525105774,3985740
2005-11-25,60.59181213378906,60.69168927875101,60.0359643143584,60.18795674792419,2794980
2005-11-28,60.422454833984375,61.143322282151935,60.10110260828548,60.70906574126482,2386120
2005-11-29,59.48445510864258,60.5179877267309,59.0805997334102,60.5179877267309,2149530
2005-11-30,59.65816116333008,60.96961104603177,59.1500818443398,59.57999154628549,3853140
2005-12-01,60.513648986816406,60.80460006138793,58.75490874759783,59.675530453778094,2366510
2005-12-02,60.68301010131836,62.00314704162614,60.361657882544456,60.79591441407356,3365890
2005-12-05,59.70158386230469,60.88276211390431,59.49314259032492,60.79591213609846,1522480
2005-12-06,59.14140319824219,60.266126121770014,58.80268360448655,59.232593367052885,1500580
2005-12-07,60.27481842041016,60.6048510565259,59.14574859090212,59.15009539776244,1940730
2005-12-08,59.77540588378906,60.49193310022039,59.63210706673127,60.27480484546456,3536920
2005-12-09,59.753700256347656,60.34428939308259,59.05888716857878,59.92740021517552,1779000
2005-12-12,59.7146110534668,60.88276214021173,59.41063281790067,60.18795569123609,3300290
2005-12-13,60.34429168701172,61.14332212996021,59.51920028564256,60.27480905034778,5720980
2005-12-14,62.41135787963867,62.7935058006695,60.474570565413,60.53536622319247,8296790
2005-12-15,61.13461685180664,63.74884229458496,60.874060355392125,62.88032947483919,2995360
2005-12-16,60.86973190307617,61.63836775196974,59.76237651932678,60.92618736762822,5086380
2005-12-19,61.80339813232422,62.09434923864986,60.53536311870256,61.40387625742844,3162330
2005-12-20,63.87478256225586,64.35680750885594,61.75126868966154,61.88154695586684,6459050
2005-12-21,63.13656234741211,64.96478541976205,62.63716994319356,64.65212015975811,4262860
2005-12-22,64.45667266845703,64.87790189607975,62.96717643408774,63.401432823288346,2900660
2005-12-23,62.55900192260742,65.00820877142063,62.098691007503774,64.35682390071254,2344310
2005-12-26,61.52547073364258,62.94983845060033,60.79592284015104,62.35924922081824,2397350
2005-12-27,61.52547073364258,62.0900056281185,60.80460982732967,60.969622826345294,2355530
2005-12-28,61.02606964111328,63.14089682217741,60.82631534796765,62.35924036902836,3255850
2005-12-29,61.35610961914063,61.881562999448896,61.14332813452595,61.66443470822276,2372540
2005-12-30,61.55587005615234,61.92499079869163,61.078185168893214,61.92499079869163,2127100
2006-01-02,61.96406936645508,62.52860421751307,61.40387469553773,61.55586714144038,2685520
