Date,Close,High,Low,Open,Volume
2015-05-25,26.950593948364254,27.21987273792424,26.76016817972416,26.916619669684277,5633595
2015-05-26,27.66993522644043,27.83393623180315,26.94682217227376,26.94682217227376,16580421
2015-05-27,27.78444480895996,27.95976848389461,27.27356959577964,27.515165942981834,8275707
2015-05-28,27.987871170043945,28.286929798653613,27.791993122327817,27.850716302267102,8401536
2015-05-29,30.025917053222656,30.43445112090611,26.7039648954358,28.119150172127256,84869631
2015-06-01,30.26961708068848,30.660533647894077,29.8749273526752,30.073739028985745,22627737
2015-06-02,29.133358001708984,30.073739952383757,28.774318454584943,29.98985285910568,23190651
2015-06-03,27.29956817626953,29.21766098446292,26.529480748837504,29.21766098446292,24557346
2015-06-04,27.764318466186523,27.984942301367177,26.866720974081,27.599059681890665,18543294
2015-06-05,27.870847702026367,28.47987579520677,27.28027990170365,27.666162433235836,15275700
2015-06-08,27.604921340942383,28.30370688274712,27.47321871076309,27.89265730946456,8058699
2015-06-09,27.14354133605957,27.88426885198481,26.995060652018253,27.496707274757057,8142849
2015-06-10,27.4409236907959,27.833937495810584,27.179612516888955,27.179612516888955,6222150
2015-06-11,26.90236473083496,27.793252054286228,26.748013620856725,27.640998200825837,8519544
2015-06-12,27.25720596313477,27.347384812771462,26.61798317479656,26.995058439126748,8975538
2015-06-15,27.41701316833496,27.75843508574881,27.074751714796815,27.26349844390216,7584984
2015-06-16,27.34990119934082,27.431272833444503,27.03280685520721,27.146891882098693,5414607
2015-06-17,27.70391082763672,27.987452286048807,27.29370078674764,27.506775064607105,13570920
2015-06-18,28.25673484802246,28.453870636964048,27.71649800899933,27.71649800899933,12617847
2015-06-19,28.571308135986328,28.731532809512213,28.354039360206222,28.41863295127927,11836044
2015-06-22,28.56124687194824,28.855692846630657,28.27351401964701,28.77348481799953,7175916
2015-06-23,28.47484016418457,28.8842106790261,28.31335458746138,28.55537227648527,7694577
2015-06-24,28.20429801940918,28.79864206510175,27.91362844134733,28.5637588696022,7587063
2015-06-25,28.26092529296875,28.42408676792283,27.890141775713587,28.119154565536903,6584886
2015-06-26,28.88714599609375,29.234023320626736,28.14389989958089,28.30832226051377,15173235
2015-06-29,27.959762573242188,28.50503331161432,27.46902049273753,28.40730498033986,9170766
2015-06-30,28.239107131958008,28.474832992333184,27.951374394220235,28.08517425158695,11378862
2015-07-01,28.63044548034668,28.92363045529175,28.31963975386024,28.345646361088413,9997515
2015-07-02,28.65980529785156,29.150968722815463,28.521810919355097,28.687909162391765,9492714
2015-07-03,28.672393798828125,28.97481056873069,28.52642855488324,28.729019721697224,6734277
2015-07-06,28.38507461547852,28.605698350235585,26.76017003758694,28.488255178621863,8270658
2015-07-07,28.965164184570312,29.486525658839252,28.437510941015123,28.4714852279364,14410341
2015-07-08,28.5981559753418,29.179498393802017,28.30496774140083,28.723148666269527,8962668
2015-07-09,28.75208854675293,29.06540660381656,28.5893452572216,28.77347929409409,5673393
2015-07-10,28.851072311401367,29.10902848331004,28.52181259801661,28.898469667069545,4535784
2015-07-13,28.940418243408203,29.07547903674685,28.700919138162963,28.94125777967755,4255911
2015-07-14,29.278902053833008,29.545244101958158,28.89930816456909,28.983198417264475,9681408
2015-07-15,29.55321311950684,29.780128635699096,29.360690070348657,29.48652227356593,6866046
2015-07-16,30.68863296508789,30.85221260928504,29.528463806352423,29.760834719753905,24660603
2015-07-17,30.607261657714844,31.18944033147041,30.501562480661647,31.08038617814041,14044833
2015-07-20,30.64543342590332,30.86521765799274,30.434456403402493,30.73645181852212,5303826
2015-07-21,30.413068771362305,31.247748385177463,30.304432780375443,30.78594642156681,12587157
2015-07-22,30.72176551818848,30.86227850267724,30.03179046791472,30.4344509492468,5129982
2015-07-23,31.531702041625977,31.79217682622459,30.88241433253298,31.012859232809657,18236295
2015-07-24,30.798105239868164,31.78504483966458,30.674791646924756,31.70115776157526,13132845
2015-07-27,30.883256912231445,32.94983085852639,30.74484431139653,32.791703411845845,40279536
2015-07-28,31.471309661865234,31.61727173993533,30.937782831755896,31.18944409964932,12994542
2015-07-29,32.96533966064453,33.15240728242036,31.25277182589616,31.65669000387936,27314100
2015-07-30,32.942291259765625,33.3957043378076,32.800520471319714,33.34537333186257,14478750
