Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-22,97.18994935892567,97.18994935892567,93.71314007575818,94.2557601928711,5576616,0.0,0.0
2015-09-23,92.48720476183594,95.64246400027476,92.34653126949556,95.07974243164062,3247758,0.0,0.0
2015-09-24,95.09983935191006,95.09983935191006,90.8794323889526,91.44215393066406,8968651,0.0,0.0
2015-09-28,91.7436036873355,91.82399115784985,90.07553147501572,90.47747802734376,4326612,0.0,0.0
2015-09-29,89.95496717557445,91.40196951605436,87.50311206505471,91.0000228881836,7599778,0.0,0.0
2015-09-30,91.84410145203158,92.7685759439077,89.27166509164985,92.18575286865234,7694695,0.0,0.0
2015-10-01,92.1857555744196,94.05479688472452,91.64313542614184,93.39158630371094,4161730,0.0,0.0
2015-10-05,94.05479688282917,96.94879247302173,92.04508206730355,96.66742706298828,5283105,0.0,0.0
2015-10-06,96.8684107343147,99.94327375660924,96.305689080604,99.42074584960938,7663977,0.0,0.0
2015-10-07,100.88784790888228,104.84699204500072,100.88784790888228,103.60096740722656,9901197,0.0,0.0
2015-10-08,104.66611918239543,104.66611918239543,101.3902781645263,103.5607681274414,5335414,0.0,0.0
2015-10-09,104.90727928463508,106.5150567463882,104.5857201123809,105.97242736816406,8515356,0.0,0.0
2015-10-12,106.01259883753042,107.62037596142969,105.42978503497416,105.8719253540039,4243084,0.0,0.0
2015-10-13,104.3244624424299,105.00776531463438,101.39027302666337,102.05347442626952,4640856,0.0,0.0
2015-10-14,102.09363605288092,105.83171760091793,101.85247365612304,102.4955825805664,4440331,0.0,0.0
2015-10-15,103.3396731598862,104.90725653514164,102.13384262499952,104.56560516357422,3456408,0.0,0.0
2015-10-16,104.90724485570732,106.6356029899259,103.29946792160165,106.11307525634766,3212586,0.0,0.0
2015-10-19,106.1532784996812,106.25376744198904,102.89753980618256,103.64112854003906,2694019,0.0,0.0
2015-10-20,102.73675929163538,103.3999697747582,101.28976630996722,101.7519989013672,3579358,0.0,0.0
2015-10-21,101.28978283903614,103.66125059025144,101.088814114275,101.87259674072266,2408055,0.0,0.0
2015-10-23,102.49557736797286,104.90723801192516,102.4754759027208,103.42005157470705,3416214,0.0,0.0
2015-10-26,103.29948508714617,104.8268748083203,102.25443864608744,103.0784149169922,3776110,0.0,0.0
2015-10-27,101.8725925074564,102.17405018195042,99.38054362494032,99.64180755615234,7387659,0.0,0.0
2015-10-28,98.71732502667103,101.4907296279754,97.81295216107593,101.2093734741211,8681943,0.0,0.0
2015-10-29,102.49560849810818,102.5960974553786,100.50598602260506,100.82754516601562,11317210,0.0,0.0
2015-10-30,100.44570243451548,100.6868648980806,98.11442848768596,99.2599639892578,5076523,0.0,0.0
2015-11-02,99.25995760948273,100.00355562398576,97.33063042569113,99.44083404541016,2028091,0.0,0.0
2015-11-03,99.36042808786848,101.08878624357236,98.59673794457105,100.76722717285156,2764398,0.0,0.0
2015-11-04,101.9127867113302,102.17404142038114,100.40549846811226,101.32996368408205,3672546,0.0,0.0
2015-11-05,100.48589031567504,102.01327089532371,100.34520762025755,100.74715423583984,4845283,0.0,0.0
2015-11-06,99.96335347472936,103.13870477262589,99.68198810922831,101.06869506835938,6014388,0.0,0.0
2015-11-09,98.95851190625292,100.8878393231568,98.49627922506694,100.20453643798828,4072977,0.0,0.0
2015-11-10,100.32734765065568,101.43254678585484,96.43869374267524,96.8889617919922,5841889,3.0,0.0
2015-11-13,95.3948469284355,95.57904824677324,93.32771857914484,93.69612121582033,6878205,0.0,0.0
2015-11-16,93.49146738113994,94.51480095374096,90.56474479352254,94.20780181884766,6538864,0.0,0.0
2015-11-17,94.55572748373004,95.4767248293508,92.7955979740278,95.10832214355467,9435519,0.0,0.0
2015-11-18,94.57619110426144,95.27205446206708,93.71658802724896,94.43292236328124,3862231,0.0,0.0
2015-11-19,95.27207809731424,95.66094246027166,93.8394090698309,95.37440490722656,2849844,0.0,0.0
2015-11-20,95.70185543155908,96.50005497708496,94.69899293930952,95.80419158935548,2601568,0.0,0.0
2015-11-23,96.1930737028282,96.5614670752158,94.55574171893724,94.84226989746094,2296134,0.0,0.0
2015-11-24,94.96508071583456,97.564333512203,94.04408319607604,95.29254150390624,5179723,0.0,0.0
2015-11-26,95.41533360634767,96.97080036349293,94.88320985748106,96.13166809082033,8200903,0.0,0.0
2015-11-27,96.80705649815488,97.7280538347054,95.92699175197087,96.3567886352539,2854024,0.0,0.0
2015-11-30,95.78374259665284,96.56147134159332,94.2282757379006,95.84514617919922,5898439,0.0,0.0
2015-12-01,96.00887794939068,97.60526806087876,95.39487959061724,96.4386749267578,3545680,0.0,0.0
2015-12-02,97.0526561373868,97.42105883510672,95.49719890005782,96.52052307128906,3121284,0.0,0.0
2015-12-03,95.41534007442544,95.74281023402818,93.36868202574004,94.02361297607422,7426180,0.0,0.0
2015-12-04,93.22540097724531,94.59666628015812,92.52953751964276,93.0002670288086,5123203,0.0,0.0
2015-12-07,93.3482027905816,93.53239476616476,91.19920896599568,91.64946746826172,3621073,0.0,0.0
2015-12-08,90.87176835014436,90.97410454556828,87.61757477193899,88.31343841552734,8794702,0.0,0.0
2015-12-09,88.00643965630393,89.23443653229363,87.1468455906602,88.86604309082031,6323689,0.0,0.0
2015-12-10,89.19348387339491,90.42148047328146,87.92455467810349,89.97122192382812,6848703,0.0,0.0
2015-12-11,89.84841485378864,90.38054796342593,87.76082437955371,88.14968872070312,6528895,0.0,0.0
2015-12-14,86.98308526186409,87.84267903192435,86.47141382689874,87.35147857666016,4778763,0.0,0.0
2015-12-15,88.00640329167626,89.48000455528906,87.31053993199889,89.15253448486328,4919511,0.0,0.0
2015-12-16,89.93029437763545,93.16402614629013,88.96836417809413,92.77516174316406,8363692,0.0,0.0
2015-12-17,92.50908383319388,92.63188162407928,90.05309054000173,92.01788330078124,9229494,0.0,0.0
2015-12-18,91.28109603367578,92.01789221927044,90.54429047920932,91.3834228515625,7201576,0.0,0.0
2015-12-21,91.2810840252628,94.57620949535838,90.74895091431776,94.33060455322266,4999317,0.0,0.0
2015-12-22,94.33061891189706,95.16975130158862,93.45055392043068,94.37155151367188,4596822,0.0,0.0
2015-12-23,95.33345296033768,96.76612169704248,94.6580605502858,96.4181900024414,6021352,0.0,0.0
2015-12-24,97.42105586786496,98.15785187199371,95.49719599141282,95.72232055664062,4388542,0.0,0.0
2015-12-28,95.78375068535912,98.77187749011097,95.78375068535912,98.32160949707033,5296623,0.0,0.0
2015-12-29,98.23972630791296,98.99699336323522,97.19593108966546,98.13739013671876,3552853,0.0,0.0
2015-12-30,98.23973173026368,99.3858631829662,97.99413614848638,98.19879913330078,3927882,0.0,0.0
2015-12-31,98.03505730996032,99.79518688066328,96.25445675872832,98.9560546875,6598665,0.0,0.0
2016-01-01,98.19879530613905,99.63145488174582,97.46199922065183,99.2630615234375,2771977,0.0,0.0
2016-01-04,98.64905558290516,100.2045128241323,96.4591291093192,97.44152069091795,3125131,0.0,0.0
2016-01-05,98.23972695821963,99.97938566681462,97.85086262152608,98.99699401855467,3646312,0.0,0.0
2016-01-06,99.05839381328632,99.18120097400656,96.04980575306038,97.23686981201172,3007210,0.0,0.0
2016-01-07,94.55572358629357,95.74278740742272,91.71086648515256,92.7546615600586,7609386,0.0,0.0
2016-01-08,93.3277370075622,94.88320366316094,92.36580700948788,94.20780181884766,6898318,0.0,0.0
2016-01-11,92.50907755218584,93.02073966390402,90.93314925397836,92.30440521240234,6413395,0.0,0.0
2016-01-12,91.69041793173162,91.81322509788411,90.05309523024071,90.6056900024414,5543673,0.0,0.0
2016-01-13,91.28108799138975,91.66995235039089,89.05022864625437,91.36295318603516,5384575,0.0,0.0
2016-01-14,90.4419636613226,92.30442042577378,88.66136272985769,91.3834228515625,6523576,0.0,0.0
