Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2025-04-07,209.6300048828125,211.0,194.8000030517578,196.0,64932920,,
2025-04-08,215.19000244140625,219.19000244140625,210.8099975585937,213.19000244140625,62002510,,
2025-04-09,211.38999938964844,216.0,209.8600006103516,216.0,253599310,,
2025-04-11,217.1999969482422,218.3099975585937,214.1000061035156,216.0,28917540,,
2025-04-15,222.22999572753903,224.25,220.1000061035156,224.25,45034490,,
2025-04-16,222.0800018310547,222.63999938964844,218.3999938964844,220.509994506836,26155870,,
2025-04-17,231.6000061035156,236.13999938964844,220.3800048828125,220.6000061035156,70125930,,
2025-04-21,234.2400054931641,235.3000030517578,227.1000061035156,229.0,66028530,,
2025-04-22,237.47000122070312,243.4499969482422,235.0,236.0,59667380,,
2025-04-23,239.2400054931641,240.25,233.0500030517578,237.47999572753903,42294680,,
2025-04-24,236.3800048828125,241.3699951171875,235.0,237.0,46103360,,
2025-04-25,228.8099975585937,239.0,227.3099975585937,235.8999938964844,32437650,,
2025-04-28,227.2100067138672,231.9900054931641,225.0599975585937,226.0,29327020,,
2025-04-29,231.1100006103516,234.2400054931641,226.6000061035156,228.3699951171875,32761970,,
2025-04-30,232.5200042724609,234.75,226.1000061035156,232.0,45831740,,
2025-05-02,234.2899932861328,239.5,220.0500030517578,220.0500030517578,104910300,,
2025-05-05,239.8999938964844,240.97000122070312,232.92999267578125,234.5,37948110,,
2025-05-06,232.63999938964844,241.5,231.8500061035156,240.0,25327710,,
2025-05-07,236.8999938964844,237.6699981689453,228.6000061035156,228.6000061035156,31614850,,
2025-05-08,229.8099975585937,236.4499969482422,226.6000061035156,235.25,49888440,,
2025-05-09,227.13999938964844,229.0,222.0,222.0,24415320,,
2025-05-12,239.5,240.0,232.0,232.0,31757000,,
2025-05-13,231.6499938964844,239.47000122070312,231.0500030517578,238.0,44837480,,
2025-05-14,236.8600006103516,237.44000244140625,232.0,232.0,23158210,,
2025-05-15,242.58999633789065,245.3000030517578,233.75,236.1999969482422,40335990,,
2025-05-16,245.759994506836,246.94000244140625,242.0,242.6000061035156,30854380,,
2025-05-19,238.02999877929688,246.58999633789065,237.42999267578125,245.83999633789065,21817610,,
2025-05-20,228.27999877929688,240.0,227.8800048828125,240.0,45891390,,
2025-05-21,229.97000122070312,230.3000030517578,224.17999267578125,227.0,47166130,,
2025-05-22,229.0200042724609,230.8800048828125,227.02999877929688,228.97000122070312,28795940,,
2025-05-23,237.5500030517578,240.6999969482422,228.8699951171875,229.1199951171875,42180090,,
2025-05-26,226.8000030517578,232.8000030517578,225.6499938964844,232.8000030517578,89147290,,
2025-05-27,224.7899932861328,227.47000122070312,221.1000061035156,226.3999938964844,224659100,,
2025-05-28,224.17999267578125,225.8999938964844,223.1999969482422,225.8999938964844,43525020,,
2025-05-29,228.3699951171875,229.3500061035156,224.02999877929688,224.5,54574820,,
2025-05-30,238.3099975585937,243.0,226.5599975585937,226.5599975585937,467574000,,
2025-06-02,241.1999969482422,243.0,236.1100006103516,237.3099975585937,55690200,,
2025-06-03,237.6999969482422,245.8300018310547,236.75,245.0,91875210,,
2025-06-04,245.67999267578125,248.0,237.1000061035156,237.1000061035156,70626620,,
2025-06-05,256.5599975585937,260.2200012207031,247.9900054931641,248.0,127795200,,
2025-06-06,261.8599853515625,264.0,256.010009765625,256.5599975585937,66234450,,
2025-06-09,256.8399963378906,262.9800109863281,255.3500061035156,261.8999938964844,33660850,,
2025-06-10,255.67999267578125,256.79998779296875,252.3500061035156,256.79998779296875,36662940,,
2025-06-11,257.07000732421875,260.19000244140625,255.3000030517578,255.67999267578125,40554760,,
2025-06-12,251.5599975585937,257.1000061035156,250.3500061035156,257.07000732421875,24298790,,
2025-06-13,249.0800018310547,250.2400054931641,243.259994506836,243.259994506836,30512910,,
2025-06-16,252.1499938964844,253.5200042724609,248.7100067138672,249.0,26481950,,
2025-06-17,247.25,252.0,246.8500061035156,251.3000030517578,20651960,,
2025-06-18,248.4100036621093,250.2100067138672,247.1600036621093,247.3000030517578,17297190,,
2025-06-19,249.4199981689453,254.8000030517578,247.2100067138672,247.9900054931641,32347920,,
2025-06-20,253.3300018310547,254.1499938964844,249.009994506836,249.009994506836,50201710,,
2025-06-23,254.63999938964844,255.8000030517578,250.0500030517578,250.1499938964844,21523140,,
2025-06-24,255.07000732421875,260.0,254.22000122070312,257.0,35638620,,
2025-06-25,258.8599853515625,259.4200134277344,255.1000061035156,256.1099853515625,26412590,,
2025-06-26,265.17999267578125,266.25,258.95001220703125,259.4200134277344,47100080,,
2025-06-27,261.8599853515625,266.489990234375,261.0,266.489990234375,61545450,,
2025-06-30,264.1499938964844,265.19000244140625,262.0,262.0,21588940,,
2025-07-01,261.0,264.8500061035156,259.6000061035156,264.75,17220730,,
2025-07-02,259.75,261.8500061035156,257.6000061035156,260.5,14940240,,
2025-07-03,260.8500061035156,264.29998779296875,260.0,260.1000061035156,19402940,,
2025-07-04,261.3999938964844,263.70001220703125,259.6499938964844,262.1000061035156,13076740,,
2025-07-07,258.54998779296875,261.54998779296875,256.20001220703125,261.3999938964844,25446180,,
2025-07-08,263.5,264.20001220703125,259.5,259.6499938964844,18312890,,
2025-07-09,264.54998779296875,265.45001220703125,261.79998779296875,263.6499938964844,18477580,,
2025-07-10,262.8500061035156,267.25,262.25,265.1000061035156,17136740,,
2025-07-11,263.3500061035156,264.95001220703125,260.0,260.0,16528100,,
2025-07-14,270.6000061035156,277.75,262.29998779296875,264.95001220703125,50184660,,
2025-07-15,266.45001220703125,272.3999938964844,265.1499938964844,271.8999938964844,35090520,,
2025-07-16,262.3500061035156,266.95001220703125,261.25,263.1499938964844,17828900,,
2025-07-17,259.6499938964844,263.70001220703125,258.6000061035156,263.0,17544850,,
2025-07-18,257.20001220703125,260.20001220703125,256.75,259.95001220703125,13584890,,
2025-07-21,271.70001220703125,277.0,256.6499938964844,257.0,67508530,,
2025-07-22,299.79998779296875,311.25,289.6499938964844,293.0,269332700,,
2025-07-23,302.04998779296875,303.54998779296875,296.29998779296875,298.0,68915200,,
2025-07-24,313.1499938964844,314.45001220703125,302.0,302.25,120603700,,
2025-07-25,310.54998779296875,314.1499938964844,306.29998779296875,309.95001220703125,50941170,,
2025-07-28,307.29998779296875,312.25,306.6000061035156,310.0,24882870,,
2025-07-29,306.54998779296875,307.20001220703125,300.0,305.0,23521230,,
2025-07-30,303.45001220703125,308.1499938964844,301.79998779296875,306.54998779296875,21677380,,
2025-07-31,307.79998779296875,311.1499938964844,299.29998779296875,300.0,32474670,,
2025-08-01,304.75,310.45001220703125,303.95001220703125,309.79998779296875,16415900,,
2025-08-04,305.25,307.0,300.45001220703125,303.0,21862120,,
2025-08-05,302.1499938964844,307.6000061035156,301.70001220703125,306.8999938964844,14820250,,
2025-08-06,298.8500061035156,302.5,295.45001220703125,302.0,22012280,,
2025-08-07,301.75,303.20001220703125,288.3999938964844,291.54998779296875,391548800,,
2025-08-08,300.8999938964844,302.3999938964844,298.1000061035156,300.3500061035156,28458170,,
2025-08-11,309.3999938964844,310.3999938964844,299.5,300.8999938964844,44948310,,
2025-08-12,305.8999938964844,310.0,304.54998779296875,309.3999938964844,20834370,,
2025-08-13,312.3500061035156,314.0,305.54998779296875,305.8999938964844,28119110,,
2025-08-14,318.3999938964844,319.79998779296875,310.6499938964844,313.0,45892250,,
2025-08-18,314.8999938964844,323.70001220703125,313.6499938964844,318.3999938964844,42357080,,
2025-08-19,321.45001220703125,321.8999938964844,311.70001220703125,316.5,36592940,,
2025-08-20,326.54998779296875,331.3500061035156,320.3500061035156,322.3999938964844,55734710,,
2025-08-21,321.79998779296875,325.8999938964844,321.0,324.6000061035156,22056600,,
2025-08-22,319.1000061035156,324.0,318.25,321.79998779296875,22869850,,
2025-08-25,319.25,323.79998779296875,316.54998779296875,320.0,20880240,,
2025-08-26,317.8999938964844,321.5,315.04998779296875,317.29998779296875,438500613,0.0,0.0
2025-08-28,315.5,323.1000061035156,313.25,321.20001220703125,44020760,0.0,0.0
2025-08-29,313.95001220703125,316.75,307.75,315.54998779296875,62409332,0.0,0.0
2025-09-01,321.1000061035156,322.5,313.95001220703125,313.95001220703125,47886976,0.0,0.0
2025-09-02,322.3999938964844,327.3999938964844,320.45001220703125,322.8500061035156,48878430,0.0,0.0
2025-09-03,326.1000061035156,328.75,322.0,325.1000061035156,46669258,0.0,0.0
2025-09-04,326.25,329.0,322.79998779296875,328.0,43285620,0.0,0.0
2025-09-05,329.1499938964844,334.3999938964844,326.29998779296875,327.54998779296875,31642451,0.0,0.0
2025-09-08,329.6499938964844,332.20001220703125,328.20001220703125,331.0,17186576,0.0,0.0
2025-09-09,325.70001220703125,329.6499938964844,323.75,329.0,19658620,0.0,0.0
2025-09-10,324.3999938964844,328.95001220703125,322.79998779296875,328.95001220703125,18981930,0.0,0.0
2025-09-11,328.1000061035156,331.3500061035156,324.70001220703125,325.0,22334870,0.0,0.0
2025-09-12,321.3999938964844,327.8999938964844,320.70001220703125,327.1000061035156,19921255,0.0,0.0
2025-09-15,323.29998779296875,325.6000061035156,321.5,322.95001220703125,16287170,0.0,0.0
2025-09-16,327.29998779296875,327.79998779296875,322.0,323.0,19198530,0.0,0.0
2025-09-17,328.25,330.0,325.29998779296875,327.29998779296875,14901350,0.0,0.0
2025-09-18,337.8500061035156,338.5,328.29998779296875,328.79998779296875,36575250,0.0,0.0
2025-09-19,337.6499938964844,340.0,334.54998779296875,337.0,29146789,0.0,0.0
2025-09-22,341.8500061035156,343.8999938964844,336.70001220703125,340.0,28624937,0.0,0.0
2025-09-23,338.3500061035156,341.29998779296875,336.70001220703125,340.95001220703125,15144820,0.0,0.0
2025-09-24,335.79998779296875,338.0,335.3500061035156,336.20001220703125,12073290,0.0,0.0
2025-09-25,332.25,335.79998779296875,331.20001220703125,334.0,16653310,0.0,0.0
2025-09-26,321.0,332.8999938964844,320.0,331.0,26840530,0.0,0.0
2025-09-29,324.8500061035156,328.79998779296875,324.25,326.95001220703125,21648007,0.0,0.0
2025-09-30,325.5,328.04998779296875,323.5,325.1000061035156,18841390,0.0,0.0
2025-10-01,329.45001220703125,330.25,320.79998779296875,323.1000061035156,18361331,0.0,0.0
