Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-09-01,1747.0131238958445,1765.7363149254666,1734.518698939448,1757.2225341796875,367859,0.0,0.0
2015-09-02,1743.3271481311556,1761.6081622525292,1695.7449694693112,1723.9404296875,493940,0.0,0.0
2015-09-03,1736.692742673574,1741.484127574838,1706.543946588494,1711.88818359375,260650,0.0,0.0
2015-09-04,1712.8100379020916,1717.4907455900195,1670.0192382142236,1688.6688232421875,424019,0.0,0.0
2015-09-07,1695.4134086573035,1703.5956931807,1663.8639405380034,1681.113037109375,257462,0.0,0.0
2015-09-08,1689.5164229745917,1715.7952604471946,1682.3662367586514,1705.1436767578125,174954,0.0,0.0
2015-09-09,1725.636139716377,1746.8657019049326,1719.812834725089,1728.0687255859375,208014,0.0,0.0
2015-09-10,1715.3159452013158,1743.0690512715807,1695.4132677107978,1731.2381591796875,222191,0.0,0.0
2015-09-11,1732.344063623885,1745.428232745017,1719.075610430624,1727.147216796875,193787,0.0,0.0
2015-09-14,1724.8619241803524,1739.42036505021,1710.1560920541604,1731.901611328125,116680,0.0,0.0
2015-09-15,1724.677882306577,1726.1152621962617,1699.136179762019,1703.1904296875,330037,0.0,0.0
2015-09-16,1714.7265910389926,1757.2593236728414,1708.682108786918,1745.7969970703125,399414,0.0,0.0
2015-09-18,1753.5000992071634,1803.404197348865,1750.8094433760332,1790.1357421875,753722,0.0,0.0
2015-09-21,1760.5029764738272,1804.3625941762136,1760.5029764738272,1786.5975341796875,239281,0.0,0.0
2015-09-22,1788.4767848596732,1805.8732719399925,1750.919729790891,1760.9815673828125,380613,0.0,0.0
2015-09-23,1754.0527474848443,1773.9923207205234,1754.0527474848443,1769.827392578125,362950,0.0,0.0
2015-09-24,1769.1270811586926,1783.8329140278418,1748.929618968096,1755.637451171875,391877,0.0,0.0
2015-09-28,1756.743066844724,1761.6818437037962,1721.8028807430271,1731.901611328125,325138,0.0,0.0
2015-09-29,1703.5221150475943,1747.381728135146,1696.5931053020877,1716.974853515625,460978,0.0,0.0
