Date,Close,High,Low,Open,Volume
2015-05-25,122.16471862792967,126.73577800614156,121.47198770376303,126.73577800614156,17030
2015-05-26,121.07196044921876,124.69173480157328,119.61820134086554,123.047711209846,23840
2015-05-27,121.545166015625,123.31602516444072,118.83766369089548,120.19873214545214,54570
2015-05-28,119.24256896972656,120.78902626268638,117.47171718773536,119.99384573867609,65320
2015-05-29,116.23259735107422,120.9060990766003,115.25204296688352,120.023111070704,360950
2015-06-01,115.9106216430664,119.90601929121428,114.9349430347707,116.5935936913386,70510
2015-06-02,116.3740692138672,119.7108883170536,115.13495319446216,117.7107441629398,77650
2015-06-03,111.52007293701172,115.13008097303812,106.83681242837014,114.89592018075729,81950
2015-06-04,112.77381896972656,115.61304749238396,110.26144935438889,113.05676667927176,79070
2015-06-05,110.82733917236328,114.64224643529477,110.15412593595714,113.06164427274572,38500
2015-06-08,110.73464965820312,112.38354149399748,108.78816809633922,110.43706737597086,280650
2015-06-09,109.08089447021484,112.20306369998328,108.78818784824466,112.20306369998328,15850
2015-06-10,110.71512603759766,111.91033081646457,109.28087732542264,109.31990536211605,24070
2015-06-11,111.86642456054688,114.54954061145432,111.2273562921628,111.7249544440599,124170
2015-06-12,111.61764526367188,112.39818376083008,109.76385423668476,110.2516935888478,45760
2015-06-15,109.64189910888672,112.47624467570412,108.5101081902043,110.98833309891825,32870
2015-06-16,109.1589126586914,110.83220522992868,107.88077615000228,110.7346388644428,19080
2015-06-17,116.91558074951172,118.3498296337211,109.4711474826798,111.22249641161936,136700
2015-06-18,116.24723815917967,118.832788263511,115.1544827536392,115.61792865822738,38130
2015-06-19,118.7352066040039,120.00846747126964,114.2519622582706,117.08143167928743,46760
2015-06-22,116.144775390625,120.00846155221646,115.23739404211088,120.00846155221646,50260
2015-06-23,115.13008880615234,118.05712496224096,114.53492419224062,115.61792816550044,37780
2015-06-24,112.1737823486328,115.56426437315328,111.76887479119544,115.13008764546416,93530
2015-06-25,112.06645965576172,113.65681330775972,111.23225106533704,112.1054876982684,26630
2015-06-26,111.046875,112.58844170780556,109.63701955876508,112.39818465669904,41090
2015-06-29,109.88581848144533,110.539521453038,108.8857462806379,110.25169801024036,25970
2015-06-30,109.9492416381836,113.63242299513706,109.28089662703948,110.6663661209324,77380
2015-07-01,112.44210052490234,113.6665746796525,108.3101004120706,111.22737779811489,75750
2015-07-02,112.47623443603516,113.65680471824942,111.71520627426376,113.07627472607224,63870
2015-07-03,113.56900787353516,114.15441363417357,110.74441372660178,112.39331319445692,70360
2015-07-06,114.9642333984375,115.44718963453282,112.20306064135086,112.20793635550996,41060
2015-07-07,116.58384704589844,117.27657803716734,114.69103540913476,115.94965439523772,43170
2015-07-08,115.2276611328125,117.2765850589925,113.57388591707256,113.57388591707256,60760
2015-07-09,116.89118194580078,118.7352140143296,115.2276480470147,115.23253120436176,46040
2015-07-10,118.41812896728516,121.6671334486961,115.42279559359898,118.8376711147843,221540
2015-07-13,118.66690826416016,121.47198420462848,117.08143055867804,118.54494844066151,31280
2015-07-14,118.73033905029295,120.97927866943976,117.86198563450276,119.80845980588263,12470
2015-07-15,116.85702514648438,119.13035811963574,116.2033222570214,118.64740196636016,27920
2015-07-16,117.51560974121094,119.26207534425384,116.59359375363236,116.59359375363236,1593970
2015-07-17,116.40821075439452,119.0327885562277,115.42278073328671,118.05710996150452,90400
2015-07-20,115.42765045166016,117.42779444449852,114.93981117963486,117.08142528607247,23600
2015-07-21,116.144775390625,118.44737736225576,113.65679211261758,118.44737736225576,22600
2015-07-22,115.78865814208984,118.05710785684576,113.76412062782946,115.13494783796324,21560
2015-07-23,118.94499206542967,120.78902418463528,116.32528973430615,116.66677578530025,85680
2015-07-24,118.37421417236328,120.78902488693062,117.08631859838496,119.32062369336208,584720
2015-07-27,118.7506332397461,120.25139611044268,116.44327634004344,118.11024528981147,168310
2015-07-28,117.67028045654295,119.27858265371576,117.32319605283516,117.32808183402253,200200
2015-07-29,117.78761291503906,119.27859686772742,116.70237262548945,117.83160732859164,13460
2015-07-30,117.4845199584961,119.72832436185732,117.23031760397946,118.30089299438542,45750
2015-07-31,119.67455291748048,122.01613266014289,118.0075839710336,119.66966713606162,40170
2015-08-03,119.0537109375,121.22908451707384,117.7582702869473,118.36444282375368,26760
2015-08-04,117.90492248535156,120.45180930670544,117.3231937893395,119.76742699328408,36270
2015-08-05,119.53278350830078,120.2513886718908,118.7897345206633,119.664766731583,20670
2015-08-06,121.85481262207033,123.97151961742811,118.4964308965207,120.24650288606108,148220
2015-08-07,119.6501007080078,124.85142864997678,118.10535099735668,123.77596753573356,113870
2015-08-10,127.4472198486328,131.40688112930874,118.50133114501688,122.2116758330997,226790
2015-08-11,129.8523406982422,131.3922046937427,127.40321415745676,129.642140214837,1177410
2015-08-12,127.87737274169922,132.18410983954507,127.10010848387284,129.85231706606592,91920
2015-08-13,126.98280334472656,129.06040148888286,121.13619446170831,128.0778150044597,109290
2015-08-14,127.1734390258789,127.58896161635832,124.26480327014434,124.26480327014434,22180
2015-08-17,125.6091537475586,128.05826534025607,124.6558968046274,125.43805443492786,29280
2015-08-18,127.35919189453124,128.07779692439317,125.5504536805239,125.5504536805239,26050
2015-08-19,126.37174224853516,129.55412354326089,126.024650413288,127.86271844548656,22240
2015-08-20,128.141357421875,129.05060490707066,124.97362618764272,127.05122416917266,53140
2015-08-21,127.90672302246094,128.68888064634984,122.60274134409056,128.1707043906868,120670
2015-08-24,117.46495819091795,127.3836534326775,117.09343742240846,123.43866484783058,191180
2015-08-25,119.9336395263672,122.11389894387136,116.35039256111256,117.99291766107746,51500
2015-08-26,119.92874908447266,121.23396873991436,118.4475443373305,120.24649642208362,55480
2015-08-27,119.98741149902344,121.22908619562098,117.49429800244232,120.25627865452354,24680
2015-08-28,120.76956939697266,122.0063508556903,120.04118518492774,121.72770467779652,8460
2015-08-31,120.87711334228516,124.16704921115202,119.76742935721356,124.16704921115202,391080
2015-09-01,121.82058715820312,122.7982804860526,119.76743266156086,120.87222343671584,1995260
2015-09-02,121.73259735107422,122.6760678243714,121.66904489833324,121.81570038816194,41090
2015-09-03,121.7521514892578,122.20188953444077,120.50559097813982,121.04332530347176,35850
2015-09-04,120.6375732421875,122.2116600199815,119.571891147233,120.3540412958362,141570
2015-09-07,115.5046844482422,121.29752016335836,114.87896134065524,120.6962334206053,33880
2015-09-08,115.73934936523438,118.97062655604292,114.40479987796398,117.32810124124504,17370
2015-09-09,116.71215057373048,118.05159322793368,114.90341926086938,116.83924803144848,14730
2015-09-10,114.09679412841795,115.54378335499278,113.51017969680387,115.54378335499278,7880
2015-09-11,116.61927032470705,118.1053685051138,113.77418634201086,115.27983510882952,61390
2015-09-14,116.5605926513672,119.27857874402838,114.97672687125468,119.2345843371605,7980
2015-09-15,116.5508270263672,118.7555229146862,115.36781893074172,115.95932670815871,675050
2015-09-16,121.37083435058594,123.09157648674966,115.4753454946604,116.91255570515116,732270
2015-09-18,125.43804931640624,127.78450719314404,118.44754095567173,118.49642114356595,80950
2015-09-21,126.1322021484375,129.544356997724,123.67819743556292,125.34027299449218,51730
2015-09-22,123.0915756225586,127.00234097131704,121.03352815031556,126.12731629679304,108300
