strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
11975,MIDCPNIFTY25NOV11975CE,13218562.0,0.0,,,MIDCPNIFTY25NOV11975PE,13218818.0,0.0,,
12000,MIDCPNIFTY25NOV12000CE,13219074.0,0.0,,,MIDCPNIFTY25NOV12000PE,13219330.0,0.0,,
12025,MIDCPNIFTY25NOV12025CE,13219586.0,0.0,,,MIDCPNIFTY25NOV12025PE,13219842.0,0.0,,
12050,MIDCPNIFTY25NOV12050CE,13220098.0,0.0,,,MIDCPNIFTY25NOV12050PE,13220354.0,0.0,,
12075,MIDCPNIFTY25NOV12075CE,13220610.0,0.0,,,MIDCPNIFTY25NOV12075PE,13220866.0,0.0,,
12100,MIDCPNIFTY25NOV12100CE,13221122.0,0.0,,,MIDCPNIFTY25NOV12100PE,13221378.0,0.0,,
12125,MIDCPNIFTY25NOV12125CE,13221634.0,0.0,,,MIDCPNIFTY25NOV12125PE,13221890.0,0.0,,
12150,MIDCPNIFTY25NOV12150CE,13222146.0,0.0,,,MIDCPNIFTY25NOV12150PE,13222914.0,0.0,,
12175,MIDCPNIFTY25NOV12175CE,13223170.0,0.0,,,MIDCPNIFTY25NOV12175PE,13223426.0,0.0,,
12200,MIDCPNIFTY25NOV12200CE,13223682.0,0.0,,,MIDCPNIFTY25NOV12200PE,13223938.0,0.0,,
12225,MIDCPNIFTY25NOV12225CE,13224194.0,0.0,,,MIDCPNIFTY25NOV12225PE,13224450.0,0.0,,
12250,MIDCPNIFTY25NOV12250CE,13224706.0,0.0,,,MIDCPNIFTY25NOV12250PE,13224962.0,0.0,,
12275,MIDCPNIFTY25NOV12275CE,13225218.0,0.0,,,MIDCPNIFTY25NOV12275PE,13225474.0,0.0,,
12300,MIDCPNIFTY25NOV12300CE,13225730.0,0.0,,,MIDCPNIFTY25NOV12300PE,13226242.0,0.0,,
12325,MIDCPNIFTY25NOV12325CE,13226498.0,0.0,,,MIDCPNIFTY25NOV12325PE,13227010.0,0.0,,
12350,MIDCPNIFTY25NOV12350CE,13227266.0,0.0,,,MIDCPNIFTY25NOV12350PE,13227522.0,0.0,,
12375,MIDCPNIFTY25NOV12375CE,13227778.0,0.0,,,MIDCPNIFTY25NOV12375PE,13228034.0,0.0,,
12400,MIDCPNIFTY25NOV12400CE,13228290.0,0.0,,,MIDCPNIFTY25NOV12400PE,13228546.0,0.0,,
12425,MIDCPNIFTY25NOV12425CE,13228802.0,0.0,,,MIDCPNIFTY25NOV12425PE,13229058.0,0.0,,
12450,MIDCPNIFTY25NOV12450CE,13229314.0,0.0,,,MIDCPNIFTY25NOV12450PE,13229570.0,0.0,,
12475,MIDCPNIFTY25NOV12475CE,13229826.0,0.0,,,MIDCPNIFTY25NOV12475PE,13230082.0,0.0,,
12500,MIDCPNIFTY25NOV12500CE,13230338.0,0.0,,,MIDCPNIFTY25NOV12500PE,13230594.0,0.0,,
12525,MIDCPNIFTY25NOV12525CE,13231106.0,0.0,,,MIDCPNIFTY25NOV12525PE,13231362.0,0.0,,
12550,MIDCPNIFTY25NOV12550CE,13231618.0,0.0,,,MIDCPNIFTY25NOV12550PE,13231874.0,0.0,,
12575,MIDCPNIFTY25NOV12575CE,13232130.0,0.0,,,MIDCPNIFTY25NOV12575PE,13232386.0,0.0,,
12600,MIDCPNIFTY25NOV12600CE,13232642.0,0.0,,,MIDCPNIFTY25NOV12600PE,13232898.0,0.0,,
12625,MIDCPNIFTY25NOV12625CE,13234178.0,0.0,,,MIDCPNIFTY25NOV12625PE,13234434.0,0.0,,
12650,MIDCPNIFTY25NOV12650CE,13235202.0,0.0,,,MIDCPNIFTY25NOV12650PE,13235458.0,0.0,,
12675,MIDCPNIFTY25NOV12675CE,13238274.0,0.0,,,MIDCPNIFTY25NOV12675PE,13238530.0,0.0,,
12700,MIDCPNIFTY25NOV12700CE,13238786.0,0.0,,,MIDCPNIFTY25NOV12700PE,13239042.0,0.0,,
12725,MIDCPNIFTY25NOV12725CE,13240834.0,0.0,,,MIDCPNIFTY25NOV12725PE,13241090.0,0.0,,
12750,MIDCPNIFTY25NOV12750CE,13241346.0,0.0,,,MIDCPNIFTY25NOV12750PE,13241602.0,0.0,,
12775,MIDCPNIFTY25NOV12775CE,13242370.0,0.0,,,MIDCPNIFTY25NOV12775PE,13242626.0,0.0,,
12800,MIDCPNIFTY25NOV12800CE,13243906.0,0.0,,,MIDCPNIFTY25NOV12800PE,13244162.0,0.0,,
12825,MIDCPNIFTY25NOV12825CE,13244418.0,0.0,,,MIDCPNIFTY25NOV12825PE,13244674.0,0.0,,
12850,MIDCPNIFTY25NOV12850CE,13247234.0,0.0,,,MIDCPNIFTY25NOV12850PE,13247490.0,0.0,,
12875,MIDCPNIFTY25NOV12875CE,13249538.0,0.0,,,MIDCPNIFTY25NOV12875PE,13249794.0,0.0,,
12900,MIDCPNIFTY25NOV12900CE,13253890.0,0.0,,,MIDCPNIFTY25NOV12900PE,13254146.0,0.0,,
12925,MIDCPNIFTY25NOV12925CE,13259522.0,0.0,,,MIDCPNIFTY25NOV12925PE,13259778.0,0.0,,
12950,MIDCPNIFTY25NOV12950CE,13264130.0,0.0,,,MIDCPNIFTY25NOV12950PE,13264386.0,0.0,,
12975,MIDCPNIFTY25NOV12975CE,13264642.0,0.0,,,MIDCPNIFTY25NOV12975PE,13264898.0,0.0,,
13000,MIDCPNIFTY25NOV13000CE,13265154.0,0.0,,,MIDCPNIFTY25NOV13000PE,13265410.0,0.0,,
13025,MIDCPNIFTY25NOV13025CE,13265666.0,0.0,,,MIDCPNIFTY25NOV13025PE,13265922.0,0.0,,
13050,MIDCPNIFTY25NOV13050CE,13266178.0,0.0,,,MIDCPNIFTY25NOV13050PE,13266434.0,0.0,,
13075,MIDCPNIFTY25NOV13075CE,13266690.0,0.0,,,MIDCPNIFTY25NOV13075PE,13266946.0,0.0,,
13100,MIDCPNIFTY25NOV13100CE,13267202.0,0.0,,,MIDCPNIFTY25NOV13100PE,13267458.0,0.0,,
13125,MIDCPNIFTY25NOV13125CE,13267714.0,0.0,,,MIDCPNIFTY25NOV13125PE,13267970.0,0.0,,
13150,MIDCPNIFTY25NOV13150CE,13268226.0,0.0,,,MIDCPNIFTY25NOV13150PE,13268482.0,0.0,,
13175,MIDCPNIFTY25NOV13175CE,13268738.0,0.0,,,MIDCPNIFTY25NOV13175PE,13268994.0,0.0,,
13200,MIDCPNIFTY25NOV13200CE,13269762.0,0.0,,,MIDCPNIFTY25NOV13200PE,13270018.0,0.0,,
13225,MIDCPNIFTY25NOV13225CE,13270274.0,0.0,,,MIDCPNIFTY25NOV13225PE,13270530.0,0.0,,
13250,MIDCPNIFTY25NOV13250CE,13271810.0,0.0,,,MIDCPNIFTY25NOV13250PE,13272066.0,0.0,,
13275,MIDCPNIFTY25NOV13275CE,13272834.0,0.0,,,MIDCPNIFTY25NOV13275PE,13273090.0,0.0,,
13300,MIDCPNIFTY25NOV13300CE,13273346.0,0.0,,,MIDCPNIFTY25NOV13300PE,13273602.0,0.0,,
13325,MIDCPNIFTY25OCT13325CE,14793218.0,0.0,,,MIDCPNIFTY25OCT13325PE,14793474.0,0.0,,
13350,MIDCPNIFTY25OCT13350CE,14793730.0,0.0,,,MIDCPNIFTY25OCT13350PE,14793986.0,0.0,,
13375,MIDCPNIFTY25OCT13375CE,14794242.0,0.0,,,MIDCPNIFTY25OCT13375PE,14794498.0,0.0,,
13400,MIDCPNIFTY25NOV13400CE,13277442.0,0.0,,,MIDCPNIFTY25NOV13400PE,13277698.0,0.0,,
13425,MIDCPNIFTY25OCT13425CE,14795266.0,0.0,,,MIDCPNIFTY25OCT13425PE,14795522.0,0.0,,
13450,MIDCPNIFTY25OCT13450CE,14795778.0,0.0,,,MIDCPNIFTY25OCT13450PE,14796034.0,0.0,,
13475,MIDCPNIFTY25OCT13475CE,14796290.0,0.0,,,MIDCPNIFTY25OCT13475PE,14796546.0,0.0,,
13500,MIDCPNIFTY25NOV13500CE,13280514.0,0.0,,,MIDCPNIFTY25NOV13500PE,13280770.0,0.0,,
13525,MIDCPNIFTY25OCT13525CE,14797314.0,0.0,,,MIDCPNIFTY25OCT13525PE,14797570.0,0.0,,
13550,MIDCPNIFTY25OCT13550CE,14797826.0,0.0,,,MIDCPNIFTY25OCT13550PE,14798082.0,0.0,,
13575,MIDCPNIFTY25OCT13575CE,14798338.0,150.0,,,MIDCPNIFTY25OCT13575PE,14798850.0,0.0,,
13600,MIDCPNIFTY25NOV13600CE,13282562.0,0.0,,,MIDCPNIFTY25NOV13600PE,13282818.0,0.0,,
13625,MIDCPNIFTY25OCT13625CE,14799618.0,0.0,,,MIDCPNIFTY25OCT13625PE,14800130.0,0.0,,
13650,MIDCPNIFTY25OCT13650CE,14800386.0,0.0,,,MIDCPNIFTY25OCT13650PE,14800898.0,0.0,,
13675,MIDCPNIFTY25OCT13675CE,14801154.0,0.0,,,MIDCPNIFTY25OCT13675PE,14801410.0,0.0,,
13700,MIDCPNIFTY25NOV13700CE,13286658.0,0.0,,,MIDCPNIFTY25NOV13700PE,13286914.0,0.0,,
13725,MIDCPNIFTY25OCT13725CE,14803714.0,0.0,,,MIDCPNIFTY25OCT13725PE,14803970.0,0.0,,
13750,MIDCPNIFTY25OCT13750CE,14804226.0,0.0,,,MIDCPNIFTY25OCT13750PE,14804482.0,0.0,,
13775,MIDCPNIFTY25SEP13775CE,15208450.0,0.0,,,MIDCPNIFTY25SEP13775PE,15208706.0,0.0,,
13800,MIDCPNIFTY25NOV13800CE,13290754.0,0.0,,,MIDCPNIFTY25NOV13800PE,13291010.0,0.0,,
13825,MIDCPNIFTY25SEP13825CE,15209474.0,34.95,,,MIDCPNIFTY25SEP13825PE,15226114.0,0.0,,
13850,MIDCPNIFTY25SEP13850CE,15226370.0,0.0,,,MIDCPNIFTY25SEP13850PE,15226626.0,0.0,,
13875,MIDCPNIFTY25SEP13875CE,15226882.0,0.0,,,MIDCPNIFTY25SEP13875PE,15228162.0,0.0,,
13900,MIDCPNIFTY25NOV13900CE,13294850.0,0.0,,,MIDCPNIFTY25NOV13900PE,13295106.0,0.0,,
13925,MIDCPNIFTY25SEP13925CE,15233026.0,0.0,,,MIDCPNIFTY25SEP13925PE,15233282.0,0.0,,
13950,MIDCPNIFTY25SEP13950CE,15233538.0,0.0,,,MIDCPNIFTY25SEP13950PE,15233794.0,0.0,,
13975,MIDCPNIFTY25SEP13975CE,15234050.0,0.0,,,MIDCPNIFTY25SEP13975PE,15234306.0,0.0,,
14000,MIDCPNIFTY25NOV14000CE,13298946.0,0.0,,,MIDCPNIFTY25NOV14000PE,13299202.0,0.0,,
14025,MIDCPNIFTY25SEP14025CE,15235074.0,0.0,,,MIDCPNIFTY25SEP14025PE,15235330.0,0.0,,
14050,MIDCPNIFTY25SEP14050CE,15235586.0,0.0,,,MIDCPNIFTY25SEP14050PE,15235842.0,0.0,,
14075,MIDCPNIFTY25SEP14075CE,15236098.0,0.0,,,MIDCPNIFTY25SEP14075PE,15238402.0,0.0,,
14100,MIDCPNIFTY25OCT14100CE,14811394.0,0.0,,,MIDCPNIFTY25OCT14100PE,14822146.0,0.0,,
14125,MIDCPNIFTY25SEP14125CE,15239170.0,0.0,,,MIDCPNIFTY25SEP14125PE,15239426.0,0.0,,
14150,MIDCPNIFTY25SEP14150CE,15239682.0,0.0,,,MIDCPNIFTY25SEP14150PE,15239938.0,0.0,,
14175,MIDCPNIFTY25SEP14175CE,15240194.0,0.0,,,MIDCPNIFTY25SEP14175PE,15240450.0,0.0,,
14200,MIDCPNIFTY25OCT14200CE,14824706.0,0.0,,,MIDCPNIFTY25OCT14200PE,14824962.0,0.0,,
14225,MIDCPNIFTY25SEP14225CE,15241218.0,0.0,,,MIDCPNIFTY25SEP14225PE,15241474.0,0.0,,
14300,MIDCPNIFTY25OCT14300CE,14827266.0,0.0,,,MIDCPNIFTY25OCT14300PE,14827522.0,0.0,,
14400,MIDCPNIFTY25OCT14400CE,14829314.0,0.0,,,MIDCPNIFTY25OCT14400PE,14829570.0,0.0,,
14500,MIDCPNIFTY25OCT14500CE,14831362.0,0.0,,,MIDCPNIFTY25OCT14500PE,14831618.0,0.0,,
14600,MIDCPNIFTY25SEP14600CE,15268354.0,0.0,,,MIDCPNIFTY25SEP14600PE,15268610.0,0.0,,
14700,MIDCPNIFTY25SEP14700CE,15271426.0,0.0,,,MIDCPNIFTY25SEP14700PE,15271682.0,0.0,,
14800,MIDCPNIFTY25SEP14800CE,15273474.0,0.0,,,MIDCPNIFTY25SEP14800PE,15273730.0,0.0,,
14900,MIDCPNIFTY25SEP14900CE,15278082.0,0.0,,,MIDCPNIFTY25SEP14900PE,15278338.0,0.0,,
15000,MIDCPNIFTY25SEP15000CE,15280642.0,1.3,,,MIDCPNIFTY25SEP15000PE,15281410.0,0.0,,
16000,NIFTY26DEC16000CE,15010818.0,6200.0,,,NIFTY26DEC16000PE,15011074.0,23.3,,
16500,,,,,,NIFTY25DEC16500PE,12590082.0,9.0,,
17000,NIFTY25DEC17000CE,11743490.0,7010.0,,,NIFTY27DEC17000PE,13722114.0,94.05,,
18000,NIFTY26JUN18000CE,12942338.0,7400.0,,,NIFTY28DEC18000PE,17349378.0,250.0,,
19000,NIFTY30JUN19000CE,15588866.0,0.0,,,NIFTY30JUN19000PE,15589122.0,0.0,,
19500,NIFTY25DEC19500CE,9392130.0,5980.0,,,,,,,
20000,NIFTY30JUN20000CE,15589378.0,0.0,,,NIFTY30JUN20000PE,15589634.0,0.0,,
21000,NIFTY30JUN21000CE,15589890.0,0.0,,,NIFTY30JUN21000PE,15590146.0,0.0,,
22000,NIFTY30JUN22000CE,15590402.0,0.0,,,NIFTY30JUN22000PE,15590658.0,0.0,,
22500,FINNIFTY25NOV22500CE,13057282.0,0.0,,,FINNIFTY25NOV22500PE,13057538.0,0.0,,
22600,NIFTY25OCT22600CE,15025154.0,2378.4,,,NIFTY25OCT22600PE,15026178.0,29.95,,
22650,NIFTY25OCT22650CE,15026434.0,0.0,,,NIFTY25OCT22650PE,15026690.0,31.95,,
22700,NIFTY25NOV22700CE,13423362.0,0.0,,,NIFTY25NOV22700PE,13423618.0,56.5,,
22750,NIFTY25NOV22750CE,13423874.0,0.0,,,NIFTY25NOV22750PE,13424130.0,49.2,,
22800,NIFTY25NOV22800CE,13426434.0,0.0,,,NIFTY25NOV22800PE,13427202.0,65.0,,
22850,NIFTY25NOV22850CE,13427458.0,0.0,,,NIFTY25NOV22850PE,13427714.0,0.0,,
22900,NIFTY25NOV22900CE,13431554.0,0.0,,,NIFTY25NOV22900PE,13431810.0,78.45,,
22950,NIFTY25NOV22950CE,13432066.0,0.0,,,NIFTY25NOV22950PE,13432834.0,0.0,,
23000,FINNIFTY25NOV23000CE,13059842.0,0.0,,,FINNIFTY25NOV23000PE,13060098.0,0.0,,
23050,NIFTY25NOV23050CE,13434370.0,0.0,,,NIFTY25NOV23050PE,13434626.0,0.0,,
23100,FINNIFTY25SEP23100CE,14909954.0,0.0,,,FINNIFTY25SEP23100PE,14910210.0,8.5,,
23150,NIFTY25NOV23150CE,13447170.0,0.0,,,NIFTY25NOV23150PE,13447426.0,0.0,,
23200,FINNIFTY25SEP23200CE,14910466.0,0.0,,,FINNIFTY25SEP23200PE,14910722.0,9.35,,
23250,NIFTY25NOV23250CE,13449218.0,0.0,,,NIFTY25NOV23250PE,13449474.0,0.0,,
23300,FINNIFTY25SEP23300CE,14910978.0,0.0,,,FINNIFTY25SEP23300PE,14911234.0,0.0,,
23350,NIFTY25NOV23350CE,13451778.0,0.0,,,NIFTY25NOV23350PE,13452034.0,0.0,,
23400,FINNIFTY25SEP23400CE,14911490.0,0.0,,,FINNIFTY25SEP23400PE,14911746.0,11.5,,
23450,NIFTY25NOV23450CE,13456386.0,0.0,,,NIFTY25NOV23450PE,13456642.0,0.0,,
23500,FINNIFTY25NOV23500CE,13062402.0,0.0,,,FINNIFTY25NOV23500PE,13062658.0,0.0,,
23550,NIFTY25NOV23550CE,13466114.0,0.0,,,NIFTY25NOV23550PE,13466370.0,0.0,,
23600,FINNIFTY25NOV23600CE,13062914.0,0.0,,,FINNIFTY25NOV23600PE,13063170.0,0.0,,
23650,NIFTY25NOV23650CE,13468162.0,0.0,,,NIFTY25NOV23650PE,13468930.0,0.0,,
23700,FINNIFTY25NOV23700CE,13063426.0,0.0,,,FINNIFTY25NOV23700PE,13063682.0,0.0,,
23750,NIFTY25NOV23750CE,13470210.0,0.0,,,NIFTY25NOV23750PE,13470466.0,0.0,,
23800,FINNIFTY25NOV23800CE,13063938.0,0.0,,,FINNIFTY25NOV23800PE,13064194.0,0.0,,
23850,NIFTY25NOV23850CE,13472770.0,0.0,,,NIFTY25NOV23850PE,13473026.0,0.0,,
23900,FINNIFTY25NOV23900CE,13064450.0,0.0,,,FINNIFTY25NOV23900PE,13064706.0,0.0,,
23950,NIFTY25NOV23950CE,13477122.0,0.0,,,NIFTY25NOV23950PE,13477378.0,0.0,,
24000,FINNIFTY25NOV24000CE,13064962.0,0.0,,,FINNIFTY25NOV24000PE,13065218.0,0.0,,
24050,NIFTY25NOV24050CE,13479938.0,0.0,,,NIFTY25NOV24050PE,13480194.0,0.0,,
24100,FINNIFTY25NOV24100CE,13065474.0,0.0,,,FINNIFTY25NOV24100PE,13065730.0,0.0,,
24150,NIFTY25NOV24150CE,13482498.0,0.0,,,NIFTY25NOV24150PE,13482754.0,0.0,,
24200,FINNIFTY25NOV24200CE,13065986.0,0.0,,,FINNIFTY25NOV24200PE,13066242.0,0.0,,
24250,NIFTY25NOV24250CE,13489410.0,0.0,,,NIFTY25NOV24250PE,13490178.0,324.65,,
24300,FINNIFTY25NOV24300CE,13066498.0,0.0,,,FINNIFTY25NOV24300PE,13066754.0,0.0,,
24350,FINNIFTY25SEP24350CE,12964098.0,0.0,,,FINNIFTY25SEP24350PE,12966914.0,0.0,,
24400,FINNIFTY25NOV24400CE,13067010.0,0.0,,,FINNIFTY25NOV24400PE,13067266.0,0.0,,
24450,FINNIFTY25SEP24450CE,12967170.0,0.0,,,FINNIFTY25SEP24450PE,12968962.0,0.0,,
24500,FINNIFTY25NOV24500CE,13067522.0,0.0,,,FINNIFTY25NOV24500PE,13067778.0,0.0,,
24550,FINNIFTY25SEP24550CE,12969218.0,0.0,,,FINNIFTY25SEP24550PE,12971778.0,0.0,,
24600,FINNIFTY25NOV24600CE,13068034.0,0.0,,,FINNIFTY25NOV24600PE,13068290.0,0.0,,
24650,FINNIFTY25SEP24650CE,12972034.0,0.0,,,FINNIFTY25SEP24650PE,12980482.0,46.9,,
24700,FINNIFTY25NOV24700CE,13068546.0,0.0,,,FINNIFTY25NOV24700PE,13068802.0,0.0,,
24750,FINNIFTY25SEP24750CE,12980738.0,0.0,,,FINNIFTY25SEP24750PE,12980994.0,0.0,,
24800,FINNIFTY25NOV24800CE,13069058.0,0.0,,,FINNIFTY25NOV24800PE,13069314.0,0.0,,
24850,FINNIFTY25SEP24850CE,12981250.0,0.0,,,FINNIFTY25SEP24850PE,12983298.0,0.0,,
24900,FINNIFTY25NOV24900CE,13069570.0,0.0,,,FINNIFTY25NOV24900PE,13069826.0,0.0,,
24950,FINNIFTY25SEP24950CE,12983554.0,0.0,,,FINNIFTY25SEP24950PE,12983810.0,0.0,,
25000,FINNIFTY25NOV25000CE,13070082.0,0.0,,,FINNIFTY25NOV25000PE,13070338.0,0.0,,
25050,FINNIFTY25SEP25050CE,12984066.0,0.0,,,FINNIFTY25SEP25050PE,12984322.0,0.0,,
25100,FINNIFTY25NOV25100CE,13070594.0,0.0,,,FINNIFTY25NOV25100PE,13070850.0,0.0,,
25150,FINNIFTY25SEP25150CE,12984578.0,0.0,,,FINNIFTY25SEP25150PE,12984834.0,0.0,,
25200,FINNIFTY25NOV25200CE,13071106.0,0.0,,,FINNIFTY25NOV25200PE,13071362.0,0.0,,
25250,FINNIFTY25SEP25250CE,12985602.0,0.0,,,FINNIFTY25SEP25250PE,12985858.0,0.0,,
25300,FINNIFTY25NOV25300CE,13071618.0,0.0,,,FINNIFTY25NOV25300PE,13071874.0,0.0,,
25350,FINNIFTY25SEP25350CE,12986114.0,0.0,,,FINNIFTY25SEP25350PE,12986626.0,138.0,,
25400,FINNIFTY25NOV25400CE,13072130.0,0.0,,,FINNIFTY25NOV25400PE,13072386.0,0.0,,
25450,FINNIFTY25SEP25450CE,12987138.0,0.0,,,FINNIFTY25SEP25450PE,12989442.0,164.3,,
25500,FINNIFTY25NOV25500CE,13072642.0,0.0,,,FINNIFTY25NOV25500PE,13072898.0,0.0,,
25550,FINNIFTY25SEP25550CE,12989698.0,524.0,,,FINNIFTY25SEP25550PE,12990466.0,190.65,,
25600,FINNIFTY25NOV25600CE,13073154.0,0.0,,,FINNIFTY25NOV25600PE,13073410.0,0.0,,
25650,FINNIFTY25SEP25650CE,12990722.0,481.0,,,FINNIFTY25SEP25650PE,12991746.0,225.0,,
25700,FINNIFTY25NOV25700CE,13073666.0,0.0,,,FINNIFTY25NOV25700PE,13073922.0,0.0,,
25750,FINNIFTY25SEP25750CE,12992002.0,417.6,,,FINNIFTY25SEP25750PE,12992514.0,258.85,,
25800,FINNIFTY25NOV25800CE,13074178.0,0.0,,,FINNIFTY25NOV25800PE,13074434.0,0.0,,
25850,FINNIFTY25SEP25850CE,12992770.0,360.55,,,FINNIFTY25SEP25850PE,12994050.0,0.0,,
25900,FINNIFTY25NOV25900CE,13074690.0,0.0,,,FINNIFTY25NOV25900PE,13074946.0,0.0,,
25950,FINNIFTY25SEP25950CE,12994306.0,306.75,,,FINNIFTY25SEP25950PE,12995074.0,0.0,,
26000,FINNIFTY25NOV26000CE,13075202.0,0.0,,,FINNIFTY25NOV26000PE,13088770.0,0.0,,
26050,FINNIFTY25SEP26050CE,12995330.0,259.35,,,FINNIFTY25SEP26050PE,12995586.0,509.85,,
26100,FINNIFTY25NOV26100CE,13089026.0,0.0,,,FINNIFTY25NOV26100PE,13089282.0,0.0,,
26150,FINNIFTY25SEP26150CE,12995842.0,0.0,,,FINNIFTY25SEP26150PE,12996098.0,0.0,,
26200,FINNIFTY25NOV26200CE,13089538.0,0.0,,,FINNIFTY25NOV26200PE,13091842.0,0.0,,
26250,FINNIFTY25SEP26250CE,12996354.0,0.0,,,FINNIFTY25SEP26250PE,12997634.0,0.0,,
26300,FINNIFTY25NOV26300CE,13092098.0,0.0,,,FINNIFTY25NOV26300PE,13092866.0,0.0,,
26350,FINNIFTY25SEP26350CE,12997890.0,0.0,,,FINNIFTY25SEP26350PE,12998146.0,602.9,,
26400,FINNIFTY25NOV26400CE,13093122.0,0.0,,,FINNIFTY25NOV26400PE,13093890.0,0.0,,
26450,FINNIFTY25SEP26450CE,12998402.0,0.0,,,FINNIFTY25SEP26450PE,12998658.0,0.0,,
26500,FINNIFTY25NOV26500CE,13094146.0,0.0,,,FINNIFTY25NOV26500PE,13094402.0,0.0,,
26550,FINNIFTY25SEP26550CE,12998914.0,0.0,,,FINNIFTY25SEP26550PE,12999170.0,0.0,,
26600,FINNIFTY25NOV26600CE,13094658.0,0.0,,,FINNIFTY25NOV26600PE,13096450.0,0.0,,
26650,FINNIFTY25SEP26650CE,12999426.0,0.0,,,FINNIFTY25SEP26650PE,13000194.0,0.0,,
26700,FINNIFTY25NOV26700CE,13096706.0,0.0,,,FINNIFTY25NOV26700PE,13096962.0,0.0,,
26750,FINNIFTY25SEP26750CE,13000450.0,0.0,,,FINNIFTY25SEP26750PE,13000706.0,0.0,,
26800,FINNIFTY25NOV26800CE,13097218.0,0.0,,,FINNIFTY25NOV26800PE,13099010.0,0.0,,
26850,FINNIFTY25SEP26850CE,13000962.0,0.0,,,FINNIFTY25SEP26850PE,13002754.0,0.0,,
26900,FINNIFTY25NOV26900CE,13099266.0,0.0,,,FINNIFTY25NOV26900PE,13100546.0,0.0,,
26950,NIFTY25SEP26950CE,15515394.0,3.4,,,NIFTY25SEP26950PE,15515650.0,1831.55,,
27000,FINNIFTY25NOV27000CE,13100802.0,0.0,,,FINNIFTY25NOV27000PE,13101570.0,0.0,,
27050,NIFTY25SEP27050CE,15515906.0,2.95,,,NIFTY25SEP27050PE,15516162.0,1931.15,,
27100,FINNIFTY25NOV27100CE,13101826.0,0.0,,,FINNIFTY25NOV27100PE,13102082.0,0.0,,
27150,NIFTY25SEP27150CE,15516930.0,2.9,,,NIFTY25SEP27150PE,15517186.0,2027.05,,
27200,FINNIFTY25NOV27200CE,13102338.0,0.0,,,FINNIFTY25NOV27200PE,13102594.0,0.0,,
27250,NIFTY25SEP27250CE,15518466.0,2.95,,,NIFTY25SEP27250PE,15518722.0,2120.4,,
27300,FINNIFTY25NOV27300CE,13102850.0,0.0,,,FINNIFTY25NOV27300PE,13103106.0,0.0,,
27350,NIFTY25SEP27350CE,15519490.0,3.0,,,NIFTY25SEP27350PE,15519746.0,2217.55,,
27400,FINNIFTY25NOV27400CE,13103362.0,0.0,,,FINNIFTY25NOV27400PE,13103618.0,0.0,,
27500,FINNIFTY25NOV27500CE,13103874.0,0.0,,,FINNIFTY25NOV27500PE,13104130.0,0.0,,
27600,FINNIFTY25NOV27600CE,13104386.0,0.0,,,FINNIFTY25NOV27600PE,13105154.0,0.0,,
