date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2025-04-07,1,209.6300048828,209.6300048828,209.6300048828,209.6300048828,64932920.0,64932920.0,1,13611888336.65446,13611888336.65446
2025-04-08,2,215.1900024414,215.1900024414,215.1900024414,215.1900024414,62002510.0,62002510.0,1,13342320278.272928,13342320278.272928
2025-04-09,3,211.3899993896,211.3899993896,211.3899993896,211.3899993896,253599310.0,0.0,1,53608357986.10298,-53608357986.10298
2025-04-21,8,217.1999969482,234.2400054932,217.1999969482,234.2400054932,236262360.0,210106490.0,5,53805288823.45514,42187897508.46711
2025-04-22,9,237.4700012207,237.4700012207,237.4700012207,237.4700012207,59667380.0,59667380.0,1,14169212801.43597,14169212801.43597
2025-04-28,13,239.2400054932,239.2400054932,227.2100067139,227.2100067139,150162710.0,42294680.0,4,35101942965.85203,-14864784014.785751
2025-04-29,14,231.1100006104,231.1100006104,231.1100006104,231.1100006104,32761970.0,32761970.0,1,7571618906.6979065,7571618906.6979065
2025-04-30,15,232.5200042725,232.5200042725,232.5200042725,232.5200042725,45831740.0,45831740.0,1,10656796380.616108,10656796380.616108
2025-05-02,16,234.2899932861,234.2899932861,234.2899932861,234.2899932861,104910300.0,104910300.0,1,24579433482.64274,24579433482.64274
2025-05-27,33,239.8999938965,245.7599945068,224.7899932861,224.7899932861,839795040.0,285014760.0,17,194192219784.92834,-58354380441.41748
2025-05-28,34,224.1799926758,224.1799926758,224.1799926758,224.1799926758,43525020.0,0.0,1,9757438664.814049,-9757438664.814049
2025-05-30,36,228.3699951172,238.3099975586,228.3699951172,238.3099975586,522148820.0,522148820.0,2,123890810175.38692,123890810175.38692
2025-07-22,73,241.1999969482,299.799987793,237.6999969482,299.799987793,1570318670.0,1112317510.0,37,414244587737.0967,181586403491.87088
2025-07-23,74,302.049987793,302.049987793,302.049987793,302.049987793,68915200.0,68915200.0,1,20815835318.752155,20815835318.752155
2025-08-07,85,313.1499938965,313.1499938965,298.8500061035,301.75,740760370.0,566489290.0,11,225899786826.78165,119272240130.1724
2025-08-20,93,300.8999938965,326.549987793,300.8999938965,326.549987793,302936940.0,211287320.0,8,95539614088.1326,38990531950.899506
2025-08-22,95,321.799987793,321.799987793,319.1000061035,319.1000061035,44926450.0,0.0,2,14395582885.341213,-14395582885.341213
2025-08-26,97,319.25,319.25,317.8999938965,317.8999938965,459380853.0,20880240.0,2,146065358816.31152,-132733325576.31152
2025-09-04,103,315.5,326.25,313.950012207,326.25,293150376.0,186720284.0,6,93957652986.42519,26993732339.96376
