date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2015-08-31,1,120.7724990845,120.7724990845,120.7724990845,120.7724990845,391080.0,391080.0,1,47231708.94196626,47231708.94196626
2015-09-01,2,121.7151412964,121.7151412964,121.7151412964,121.7151412964,1995260.0,1995260.0,1,242853352.8230551,242853352.8230551
2015-10-26,37,121.6272201538,137.4228057861,113.998046875,137.4228057861,4297740.0,2732020.0,35,544947068.6146469,161078851.08594325
2015-11-05,45,136.3678436279,139.5572814941,136.2750549316,136.7585754395,356650.0,110860.0,8,49114187.344667874,-18460502.72919245
2015-11-06,46,136.7781219482,136.7781219482,136.7781219482,136.7781219482,109490.0,109490.0,1,14975836.57210842,14975836.57210842
2015-11-26,57,136.8220672607,149.5797119141,135.9282531738,149.5797119141,538290.0,422770.0,11,76524610.2891583,44887655.82229597
2015-11-27,58,151.1866149902,151.1866149902,151.1866149902,151.1866149902,479330.0,479330.0,1,72468280.16325258,72468280.16325258
2015-12-29,79,157.8340606689,171.0019378662,147.2645874023,171.0019378662,3006310.0,2189330.0,21,483198070.2079459,232871372.06953079
2015-12-30,80,171.7590179443,171.7590179443,171.7590179443,171.7590179443,161570.0,161570.0,1,27751104.529260553,27751104.529260553
2015-12-31,81,170.9628753662,170.9628753662,170.9628753662,170.9628753662,1236330.0,0.0,1,211366531.70149404,-211366531.70149404
2016-02-05,106,171.2510681152,171.2510681152,144.2363433838,144.2363433838,3693970.0,331110.0,25,563580929.173003,-456095193.8421953
2016-02-15,112,145.6625518799,145.6625518799,138.8099822998,141.8039855957,1828730.0,1603600.0,6,258940663.5545278,196160511.3661155
2016-02-26,121,136.9930419922,143.420715332,136.9930419922,140.6611022949,1818800.0,161190.0,9,256080669.5191698,-210496897.7757025
2016-03-01,123,139.7233276367,146.5368041992,139.7233276367,146.5368041992,593250.0,555850.0,2,86678135.06773789,76226830.16051273
2016-03-29,140,142.9762115479,155.5180206299,138.248260498,152.5298461914,2992450.0,946900.0,17,441834990.60581386,-160636588.70970583
2016-03-31,142,152.8738708496,156.4616699219,152.8738708496,156.4616699219,165990.0,165990.0,2,25905344.111331645,25905344.111331645
2016-04-01,143,157.1792297363,157.1792297363,157.1792297363,157.1792297363,270080.0,270080.0,1,42450966.3671799,42450966.3671799
2016-04-12,150,157.2627868652,166.7384643555,155.4787139893,166.7384643555,582500.0,555540.0,7,95470056.89697096,87060742.17284805
2016-05-02,161,166.3305511475,167.2053375244,158.5062408447,167.2053375244,1861080.0,1574440.0,11,307414064.6578746,214531606.53807017
2016-05-03,162,167.9180297852,167.9180297852,167.9180297852,167.9180297852,1486680.0,1486680.0,1,249640376.52106112,249640376.52106112
2016-08-01,225,167.6673278809,182.5738677979,160.6687164307,182.5738677979,11665410.0,7679090.0,63,2030693480.8040206,677553415.5790977
2016-08-12,234,181.8906555176,186.5400390625,181.8906555176,186.5400390625,395820.0,290820.0,9,72808174.3533364,34596081.23596434
2016-08-16,235,186.6481933594,186.6481933594,186.6481933594,186.6481933594,84080.0,84080.0,1,15693380.097658353,15693380.097658353
2016-08-18,237,188.7320404053,188.7369537354,188.7320404053,188.7369537354,220340.0,220340.0,2,41585317.965704545,41585317.965704545
2016-08-26,243,188.471572876,203.9875030518,188.471572876,203.9875030518,503570.0,463200.0,6,98649382.82058974,83432188.0265815
2016-08-30,245,206.194229126,211.2711791992,206.194229126,211.2711791992,1370480.0,1370480.0,2,289140425.0671163,289140425.0671163
2017-01-13,337,213.8661651611,237.3341674805,174.867477417,210.3521270752,12391438.0,6939025.0,92,2524948449.048145,348131078.5397481
2017-01-16,338,209.4183197021,209.4183197021,209.4183197021,209.4183197021,160353.0,0.0,1,33580855.819190845,-33580855.819190845
2017-01-24,344,207.9930419922,241.7083435059,203.2257080078,241.7083435059,2939492.0,2729116.0,6,696071389.0699432,609168627.7148112
2017-01-25,345,249.7685546875,249.7685546875,249.7685546875,249.7685546875,2100343.0,2100343.0,1,524599635.4580078,524599635.4580078
2017-03-20,380,239.7915802002,257.1407775879,234.0904388428,247.6551971436,18021176.0,13886869.0,35,4441566267.938247,2451303013.980679
2017-03-23,383,243.3793792725,243.3793792725,238.7594604492,238.7594604492,736793.0,0.0,3,178259344.8825478,-178259344.8825478
2017-03-31,389,236.9901733398,262.1537780762,236.1546630859,262.1537780762,1449878.0,1164025.0,6,363733873.1696061,228554249.43842763
2017-04-03,390,267.2650756836,267.2650756836,267.2650756836,267.2650756836,870551.0,870551.0,1,232667878.90143368,232667878.90143368
2017-07-14,460,267.068572998,267.068572998,230.8958129883,257.73046875,9457182.0,6021621.0,70,2329018829.6495914,614961479.6933268
2017-07-17,461,255.0764923096,255.0764923096,255.0764923096,255.0764923096,192806.0,0.0,1,49180278.17624474,-49180278.17624474
2017-08-01,472,249.3262481689,269.1124267578,249.3262481689,269.1124267578,2949407.0,2377596.0,11,776633490.0508459,486313832.69044995
2017-08-03,474,272.4677429199,274.2934265137,272.4677429199,274.2934265137,739266.0,739266.0,2,202134602.25873125,202134602.25873125
2017-08-22,486,275.5762939453,278.0433959961,262.7966308594,276.4151000977,2624325.0,1766227.0,12,717457019.6930771,257393442.5269968
2017-08-23,487,282.9775695801,282.9775695801,282.9775695801,282.9775695801,550499.0,550499.0,1,155778869.07627547,155778869.07627547
2017-09-08,498,286.5795898438,295.8066101074,284.0137939453,286.4315490723,3554385.0,2484518.0,11,1026442678.9531214,408951423.6971371
2017-09-19,505,290.0829162598,306.9085693359,286.1848449707,306.9085693359,1820903.0,1601896.0,7,548913580.5244671,422810817.9078162
2017-10-06,517,296.0533447266,309.227722168,281.3987121582,309.227722168,2528103.0,1583418.0,12,746294317.4887761,199986359.89637062
2017-10-10,519,307.1059570312,307.6980285645,307.1059570312,307.6980285645,431126.0,317218.0,2,132589178.5786835,62625527.87166364
2017-10-16,523,300.198059082,319.1454772949,300.198059082,319.1454772949,1225421.0,1053161.0,4,385677227.8006619,282252992.4857313
2017-11-16,545,309.8690795898,311.8921203613,288.7012939453,311.4480895996,3177040.0,1865543.0,22,961896007.2328733,175317317.23200428
2017-11-17,546,314.4579467773,314.4579467773,314.4579467773,314.4579467773,86902.0,86902.0,1,27327024.490840923,27327024.490840923
2017-11-21,548,309.5731201172,331.8264160156,309.5731201172,331.8264160156,698265.0,651357.0,2,230658914.77513078,201616002.93821552
2017-11-23,550,335.625793457,340.7080383301,335.625793457,340.7080383301,897879.0,897879.0,2,303348114.99156994,303348114.99156994
2017-12-22,571,338.6356201172,346.6290588379,322.0566711426,328.3724365234,3547507.0,2245295.0,21,1177644770.9348073,322884040.1671879
2017-12-27,573,324.9678344727,324.9678344727,324.1783447266,324.1783447266,165508.0,0.0,2,53717353.134100944,-53717353.134100944
2017-12-29,575,324.8197937012,332.7145996094,324.8197937012,332.7145996094,406972.0,406972.0,2,134743159.71134466,134743159.71134466
2018-01-05,580,327.1389160156,345.6422729492,322.7967834473,345.6422729492,1195539.0,1025600.0,5,407034130.2634183,296691649.8154172
2018-01-11,584,339.6718139648,344.5566711426,335.4284057617,344.5566711426,886781.0,650124.0,4,302477227.7892295,142476354.8430787
2018-01-12,585,344.7540893555,344.7540893555,344.7540893555,344.7540893555,388733.0,388733.0,1,134017291.4174316,134017291.4174316
2018-01-17,588,344.2606811523,344.2606811523,332.665222168,332.665222168,631651.0,0.0,3,211258723.5738017,-211258723.5738017
2018-01-18,589,326.7934570312,326.7934570312,326.7934570312,326.7934570312,353308.0,0.0,1,115458742.7167792,-115458742.7167792
2018-02-02,599,326.5961303711,326.5961303711,310.4612426758,310.4612426758,745474.0,178012.0,10,236239197.4651221,-123063928.8020376
2018-02-07,602,301.2342224121,306.1684265137,300.888885498,300.888885498,300403.0,95296.0,3,90923723.27907987,-32570470.53298075
2018-02-09,604,311.6948242188,311.8921203613,311.6948242188,311.8921203613,236940.0,236940.0,2,73886037.49740475,73886037.49740475
2018-02-19,609,318.8987426758,318.8987426758,311.8921203613,317.4184875488,328926.0,297460.0,5,104118969.101497,84490974.18291967
2018-02-23,613,314.4579467773,314.4579467773,308.8823242188,308.8823242188,369162.0,37941.0,4,114460376.99159038,-90681052.07905068
2018-03-08,621,306.5631713867,328.6685180664,306.1684265137,328.6685180664,910305.0,636481.0,8,291367532.4971534,122169182.03280666
2018-03-09,622,328.5697937012,328.5697937012,328.5697937012,328.5697937012,427035.0,0.0,1,140310801.85319194,-140310801.85319194
2018-04-06,640,329.2606201172,362.4679260254,329.2606201172,362.4679260254,2925295.0,1975509.0,18,1008592887.9044497,363442199.9984745
2018-04-09,641,362.566619873,362.566619873,362.566619873,362.566619873,176063.0,176063.0,1,63834566.7947,63834566.7947
2018-06-18,690,348.4547424316,349.1455383301,307.7967224121,318.0599060059,4080442.0,1756885.0,49,1346968179.6297956,-175352653.76392078
2018-06-19,691,314.2112731934,314.2112731934,314.2112731934,314.2112731934,350006.0,0.0,1,109975830.88532917,-109975830.88532917
2018-06-21,693,313.6684875488,313.9644775391,313.6684875488,313.9644775391,1476172.0,1452996.0,2,463458710.8738332,448919549.1389712
2018-07-11,707,313.1257019043,346.0369262695,296.2013244629,346.0369262695,2317103.0,2030949.0,14,738652617.6501867,564391586.0359323
2018-07-12,708,337.4020996094,337.4020996094,337.4020996094,337.4020996094,1168685.0,0.0,1,394316772.7820116,-394316772.7820116
2019-05-21,914,335.1817016602,384.1762084961,316.5492858887,369.4724731445,26436841.0,14727626.0,206,9207991864.178318,1208814055.1657948
2019-05-22,915,378.6809082031,378.6809082031,378.6809082031,378.6809082031,185657.0,185657.0,1,70304761.37426293,70304761.37426293
2019-05-27,918,372.8390808105,372.8390808105,370.462677002,370.462677002,513030.0,0.0,3,190911251.7493514,-190911251.7493514
2019-05-31,922,371.0567626953,388.2358093262,371.0567626953,388.2358093262,597982.0,597982.0,4,230083424.9200259,230083424.9200259
2019-06-03,923,407.939666748,407.939666748,407.939666748,407.939666748,445518.0,445518.0,1,181744464.45023546,181744464.45023546
2019-06-26,939,407.9891662598,428.1385803223,387.6912231445,428.1385803223,3036468.0,2061334.0,16,1244688579.2777073,472341792.855108
2019-06-27,940,441.0104980469,441.0104980469,441.0104980469,441.0104980469,303537.0,303537.0,1,133863003.54566188,133863003.54566188
2019-08-19,975,436.6043701172,468.4043273926,394.8717041016,468.4043273926,7824194.0,4652906.0,35,3456279410.173116,721657006.9561558
2019-08-20,976,472.3764038086,472.3764038086,472.3764038086,472.3764038086,470194.0,470194.0,1,222108550.81238088,222108550.81238088
2019-09-25,1000,467.8581848145,514.2319335938,443.2810668945,514.2319335938,6640561.0,3905597.0,24,3132728989.4763956,609278043.6866754
2019-09-26,1001,505.8409118652,505.8409118652,505.8409118652,505.8409118652,393177.0,0.0,1,198885012.20442373,-198885012.20442373
2019-12-27,1062,494.3219909668,545.0649414062,475.3057556152,541.6390991211,8590120.0,4871231.0,61,4405438198.60752,660700717.93652
2019-12-30,1063,540.5964355469,540.5964355469,540.5964355469,540.5964355469,555919.0,0.0,1,300527829.8527971,-300527829.8527971
2020-01-20,1078,523.4669189453,596.1058349609,523.4669189453,596.1058349609,3258301.0,2282293.0,15,1822526566.2263594,771684184.327445
2020-01-21,1079,590.1477050781,590.1477050781,590.1477050781,590.1477050781,217977.0,0.0,1,128638626.309809,-128638626.309809
2020-02-04,1089,582.1043701172,596.5526733398,568.7483520508,596.5526733398,1528660.0,1033949.0,10,894731763.2616181,323219669.84643966
2020-02-05,1090,588.4596557617,588.4596557617,588.4596557617,588.4596557617,181054.0,0.0,1,106542974.51427883,-106542974.51427883
2020-02-07,1092,588.9560546875,657.9208984375,588.9560546875,657.9208984375,2755861.0,2755861.0,2,1802045412.0419922,1802045412.0419922
2020-02-14,1097,690.8889160156,753.001953125,672.2203369141,753.001953125,5251456.0,4283631.0,5,3721759934.407485,2420576639.2597075
2020-03-12,1114,744.561340332,790.3889160156,592.9778442383,592.9778442383,9809596.0,3758354.0,17,7013725976.851481,-1384717243.1999264
2020-03-13,1115,596.2547607422,596.2547607422,596.2547607422,596.2547607422,876985.0,876985.0,1,522906481.3494983,522906481.3494983
2020-03-19,1119,568.0035400391,568.0035400391,467.6098937988,467.6098937988,3094231.0,0.0,4,1566275876.3439941,-1566275876.3439941
2020-04-09,1132,501.719909668,501.719909668,401.3759460449,461.3539428711,7362877.0,4997375.0,13,3374588402.991699,1262618099.6285653
2020-04-13,1133,450.6790466309,450.6790466309,450.6790466309,450.6790466309,683063.0,0.0,1,307842181.6288425,-307842181.6288425
2020-04-15,1134,451.225189209,451.225189209,451.225189209,451.225189209,1876608.0,1876608.0,1,846772799.8711231,846772799.8711231
2020-04-27,1142,457.1336364746,495.414276123,457.1336364746,490.5485534668,4507687.0,3636496.0,8,2180656219.9991198,1352746683.7412426
2020-04-28,1143,488.3142700195,488.3142700195,488.3142700195,488.3142700195,1299395.0,0.0,1,634513120.8919882,-634513120.8919882
2020-06-03,1167,483.6470947266,571.8763427734,400.5815124512,571.8763427734,11031617.0,7063395.0,24,5300700372.336266,1715680406.907424
2020-06-04,1168,552.2145996094,552.2145996094,552.2145996094,552.2145996094,953605.0,0.0,1,526594603.2605219,-526594603.2605219
2020-06-23,1181,575.2525634766,652.7571411133,507.6283569336,652.7571411133,6257466.0,4216996.0,13,3627124528.1993456,1459479103.901938
2020-06-24,1182,660.6019897461,660.6019897461,660.6019897461,660.6019897461,1708609.0,1708609.0,1,1128710505.0980942,1128710505.0980942
2020-08-25,1226,681.3062744141,682.5973510742,545.6925048828,643.2727050781,20750809.0,12500027.0,44,12693778376.116865,2884634196.3794346
2020-08-26,1227,646.4557495117,646.4557495117,646.4557495117,646.4557495117,1608981.0,1608981.0,1,1040135018.3050846,1040135018.3050846
2020-09-15,1241,645.3615722656,743.8865966797,631.8336181641,743.8865966797,11617146.0,8311314.0,14,7853822543.984387,3616582773.582919
2020-09-16,1242,751.396484375,751.396484375,751.396484375,751.396484375,983695.0,983695.0,1,739144964.6972656,739144964.6972656
2020-09-18,1244,709.7186279297,709.7186279297,678.385559082,678.385559082,5123302.0,0.0,2,3493590668.869494,-3493590668.869494
2020-11-11,1281,645.8090820312,699.2244873047,621.787109375,699.2244873047,28903326.0,18391509.0,37,19525626125.029892,5664290165.817346
2020-11-12,1282,722.1026611328,722.1026611328,722.1026611328,722.1026611328,2162056.0,2162056.0,1,1561226391.1181371,1561226391.1181371
2020-11-27,1293,747.4674682617,782.5306396484,703.1536865234,716.4826049805,38214993.0,30763908.0,11,27933582280.055656,16888652141.696198
2020-12-09,1300,711.7080688477,711.7080688477,673.4120483398,679.5792236328,8112675.0,805601.0,7,5582255303.860942,-4471048895.799114
2020-12-16,1305,673.3623657227,712.4044189453,673.3623657227,712.4044189453,4475575.0,3601050.0,5,3121907223.2557964,1944162777.488508
2020-12-18,1307,697.4838867188,697.4838867188,694.7483520508,694.7483520508,1656875.0,0.0,2,1153889606.3912983,-1153889606.3912983
2021-01-15,1326,681.7177734375,691.7145385742,640.0895996094,640.0895996094,11527165.0,4732906.0,19,7788249569.441988,-1330791820.9326963
2021-01-18,1327,656.5520019531,656.5520019531,656.5520019531,656.5520019531,488034.0,488034.0,1,320419699.7211792,320419699.7211792
2021-01-29,1335,674.1580810547,676.3464355469,618.2559204102,618.2559204102,5418677.0,1949456.0,8,3551476343.849297,-943361154.6939528
2021-02-01,1336,637.7521362305,637.7521362305,637.7521362305,637.7521362305,580728.0,580728.0,1,370360522.56886584,370360522.56886584
2021-02-03,1338,662.2217407227,676.9432373047,662.2217407227,676.9432373047,1374154.0,1374154.0,2,919446782.1609898,919446782.1609898
2021-02-08,1341,666.1011352539,688.2331542969,666.1011352539,688.2331542969,2372437.0,1945611.0,3,1618456143.21564,1049837576.9038777
2021-02-15,1346,674.7052001953,697.9811401367,674.7052001953,697.9811401367,2114197.0,1493356.0,5,1455261320.1943882,615033477.5251974
2021-02-16,1347,746.2738037109,746.2738037109,746.2738037109,746.2738037109,2095315.0,2095315.0,1,1563678695.0225043,1563678695.0225043
2021-02-22,1351,764.3277587891,812.0234985352,764.3277587891,812.0234985352,4105028.0,4105028.0,4,3237946925.711552,3237946925.711552
2021-03-02,1357,781.2872924805,901.0989990234,780.7900390625,901.0989990234,6747121.0,4972689.0,6,5795310615.351902,2974186303.2503405
2021-03-03,1358,906.0725097656,906.0725097656,906.0725097656,906.0725097656,1535060.0,1535060.0,1,1390875666.840782,1390875666.840782
2021-03-09,1362,922.1369018555,922.1369018555,876.7288208008,900.9497070312,4334633.0,3583471.0,4,3902223114.6971083,2585092365.7163672
2021-03-19,1369,907.3656005859,907.3656005859,794.9645385742,794.9645385742,5215066.0,1786417.0,7,4373022992.554649,-1299662493.485861
2021-03-22,1370,795.7602539062,795.7602539062,795.7602539062,795.7602539062,655786.0,655786.0,1,521848433.8681313,521848433.8681313
2021-03-25,1373,809.4869995117,809.4869995117,753.9330444336,753.9330444336,3565729.0,798486.0,3,2770581840.8711047,-1477853768.2869062
2021-03-30,1375,756.0219116211,756.6188354492,756.0219116211,756.6188354492,1331635.0,1331635.0,2,1007120351.1843798,1007120351.1843798
2021-04-01,1377,747.0696411133,747.0696411133,746.8707275391,746.8707275391,1435180.0,0.0,2,1072018180.5223811,-1072018180.5223811
2021-04-06,1379,725.5841674805,725.5841674805,699.9208374023,699.9208374023,2006646.0,0.0,2,1423454340.8316326,-1423454340.8316326
