date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value,signed_dollar_imbalance
2015-08-26,1,236.0466461182,236.0466461182,236.0466461182,236.0466461182,16189880.0,16189880.0,1,3821566875.0561237,3821566875.0561237
2015-08-27,2,239.7819824219,239.7819824219,239.7819824219,239.7819824219,27884874.0,27884874.0,1,6686290367.304896,6686290367.304896
2015-08-28,3,240.8431396484,240.8431396484,240.8431396484,240.8431396484,14365759.0,14365759.0,1,3459894500.9922595,3459894500.9922595
2015-08-31,4,235.9193115234,235.9193115234,235.9193115234,235.9193115234,15079961.0,0.0,1,3557654016.9197226,-3557654016.9197226
2015-09-01,5,230.0191802979,230.0191802979,230.0191802979,230.0191802979,17342438.0,0.0,1,3989093373.127152,-3989093373.127152
2015-09-02,6,224.8406982422,224.8406982422,224.8406982422,224.8406982422,18825908.0,0.0,1,4232830299.763419,-4232830299.763419
2015-09-03,7,226.5385742188,226.5385742188,226.5385742188,226.5385742188,16509187.0,16509187.0,1,3739967684.491548,3739967684.491548
2015-09-04,8,218.8132171631,218.8132171631,218.8132171631,218.8132171631,21605844.0,0.0,1,4727644235.164062,-4727644235.164062
2015-09-07,9,211.4699554443,211.4699554443,211.4699554443,211.4699554443,21698736.0,0.0,1,4588630735.117629,-4588630735.117629
2015-09-08,10,221.4025115967,221.4025115967,221.4025115967,221.4025115967,18300349.0,18300349.0,1,4051743231.6961575,4051743231.6961575
2015-09-09,11,224.5859985352,224.5859985352,224.5859985352,224.5859985352,24478703.0,24478703.0,1,5497573956.101596,5497573956.101596
2015-09-10,12,227.0054931641,227.0054931641,227.0054931641,227.0054931641,13718266.0,13718266.0,1,3114121738.6863055,3114121738.6863055
2015-09-11,13,227.1328125,227.1328125,227.1328125,227.1328125,14872838.0,14872838.0,1,3378109524.796875,3378109524.796875
2015-09-14,14,231.2501678467,231.2501678467,231.2501678467,231.2501678467,13300446.0,13300446.0,1,3075730369.93597,3075730369.93597
2015-09-15,15,227.9393310547,227.9393310547,227.9393310547,227.9393310547,14825729.0,0.0,1,3379366750.6582665,-3379366750.6582665
2015-09-16,16,231.6321868896,231.6321868896,231.6321868896,231.6321868896,13377086.0,13377086.0,1,3098563684.3902516,3098563684.3902516
2015-09-18,17,235.8768615723,235.8768615723,235.8768615723,235.8768615723,21286324.0,21286324.0,1,5020951299.531127,5020951299.531127
2015-09-21,18,237.1078186035,237.1078186035,237.1078186035,237.1078186035,11510079.0,11510079.0,1,2729129723.6439548,2729129723.6439548
2015-09-22,19,229.6796112061,229.6796112061,229.6796112061,229.6796112061,14741229.0,0.0,1,3385759745.4200864,-3385759745.4200864
2015-09-23,20,232.056640625,232.056640625,232.056640625,232.056640625,12489166.0,12489166.0,1,2898193906.1679688,2898193906.1679688
2015-09-24,21,227.7695159912,227.7695159912,227.7695159912,227.7695159912,10557228.0,0.0,1,2404614711.7687445,-2404614711.7687445
2015-09-28,22,227.5997161865,227.5997161865,227.5997161865,227.5997161865,8561999.0,0.0,1,1948708542.3890967,-1948708542.3890967
2015-09-29,23,228.3637695312,228.3637695312,228.3637695312,228.3637695312,29415623.0,29415623.0,1,6717462551.388666,6717462551.388666
2015-10-05,26,229.5098419189,238.5085754395,226.7507781982,238.5085754395,35135151.0,27457275.0,3,8166472629.028631,4684543913.210064
2015-10-06,27,240.036605835,240.036605835,240.036605835,240.036605835,10497246.0,10497246.0,1,2519723300.4550304,2519723300.4550304
2015-10-09,30,240.2488861084,242.8805999756,236.3862457275,242.8805999756,25517800.0,18868265.0,3,6134157029.908569,2990439800.941346
2015-10-12,31,244.154006958,244.154006958,244.154006958,244.154006958,7892259.0,7892259.0,1,1926926658.800338,1926926658.800338
2015-10-14,33,244.0266418457,244.0266418457,240.1639862061,240.1639862061,11427460.0,0.0,2,2768034401.8538904,-2768034401.8538904
2015-10-15,34,243.0928039551,243.0928039551,243.0928039551,243.0928039551,6759388.0,6759388.0,1,1643158581.9404554,1643158581.9404554
2015-10-16,35,245.7245178223,245.7245178223,245.7245178223,245.7245178223,8890588.0,8890588.0,1,2184635449.4567266,2184635449.4567266
2015-10-19,36,243.8143920898,243.8143920898,243.8143920898,243.8143920898,5806930.0,0.0,1,1415813107.8580225,-1415813107.8580225
2015-10-20,37,242.9654693604,242.9654693604,242.9654693604,242.9654693604,8710318.0,0.0,1,2116306501.1483405,-2116306501.1483405
2015-10-21,38,239.9942169189,239.9942169189,239.9942169189,239.9942169189,5616168.0,0.0,1,1347847841.2449849,-1347847841.2449849
2015-10-23,39,243.0078887939,243.0078887939,243.0078887939,243.0078887939,8208290.0,8208290.0,1,1994679223.5080814,1994679223.5080814
2015-10-26,40,242.2438812256,242.2438812256,242.2438812256,242.2438812256,6085533.0,0.0,1,1474183133.2464693,-1474183133.2464693
2015-10-27,41,240.8431396484,240.8431396484,240.8431396484,240.8431396484,6090339.0,0.0,1,1466816366.2830968,-1466816366.2830968
2015-10-28,42,230.2314300537,230.2314300537,230.2314300537,230.2314300537,15503186.0,0.0,1,3569320683.168501,-3569320683.168501
2015-10-29,43,230.4436645508,230.4436645508,230.4436645508,230.4436645508,9035266.0,9035266.0,1,2082119807.2312486,2082119807.2312486
2015-10-30,44,235.1552429199,235.1552429199,235.1552429199,235.1552429199,27623495.0,27623495.0,1,6495809677.021643,6495809677.021643
2015-11-05,48,237.3200683594,237.3200683594,229.2551574707,229.2551574707,39290653.0,11398428.0,4,9192671866.083744,-3782520441.7843456
2015-11-06,49,226.7507781982,226.7507781982,226.7507781982,226.7507781982,12121540.0,0.0,1,2748568627.9606094,-2748568627.9606094
2015-11-09,50,223.3974914551,223.3974914551,223.3974914551,223.3974914551,13448248.0,0.0,1,3004304867.6660657,-3004304867.6660657
2015-11-13,52,223.1003723145,223.1003723145,222.208984375,222.208984375,18813599.0,0.0,2,4188263634.1956873,-4188263634.1956873
2015-11-16,53,226.8781280518,226.8781280518,226.8781280518,226.8781280518,8992376.0,8992376.0,1,2040173433.617933,2040173433.617933
2015-11-17,54,227.3874969482,227.3874969482,227.3874969482,227.3874969482,17959700.0,17959700.0,1,4083811228.9405875,4083811228.9405875
2015-11-27,61,221.1053619385,229.2551574707,221.1053619385,229.2551574707,78314148.0,47217980.0,7,17624787664.420662,3740719125.762706
2015-11-30,62,232.2264556885,232.2264556885,232.2264556885,232.2264556885,16528998.0,16528998.0,1,3838470621.6223054,3838470621.6223054
2015-12-08,68,232.5235595703,232.5235595703,221.9542999268,221.9542999268,48546611.0,12126445.0,6,10938408041.81149,-5400778786.541285
2015-12-10,70,220.2564544678,220.2564544678,219.8320007324,219.8320007324,19182969.0,0.0,2,4220481163.1064196,-4220481163.1064196
2015-12-11,71,211.6397247314,211.6397247314,211.6397247314,211.6397247314,18851171.0,0.0,1,3989656641.3045506,-3989656641.3045506
2015-12-15,73,211.3850402832,211.3850402832,209.1778411865,209.1778411865,26955276.0,0.0,2,5667757426.047504,-5667757426.047504
2015-12-16,74,213.9743041992,213.9743041992,213.9743041992,213.9743041992,18885293.0,18885293.0,1,4040967429.273022,4040967429.273022
2015-12-17,75,214.9081726074,214.9081726074,214.9081726074,214.9081726074,17692297.0,17692297.0,1,3802219217.497385,3802219217.497385
2015-12-18,76,212.3188934326,212.3188934326,212.3188934326,212.3188934326,14450734.0,0.0,1,3068163852.1688495,-3068163852.1688495
2015-12-21,77,219.1952667236,219.1952667236,219.1952667236,219.1952667236,14307700.0,14307700.0,1,3136180117.701252,3136180117.701252
2015-12-22,78,220.3413391113,220.3413391113,220.3413391113,220.3413391113,21342967.0,21342967.0,1,4702737929.388285,4702737929.388285
2015-12-23,79,222.2938690186,222.2938690186,222.2938690186,222.2938690186,11533960.0,11533960.0,1,2563928593.5057716,2563928593.5057716
2015-12-24,80,218.9830474854,218.9830474854,218.9830474854,218.9830474854,6097366.0,0.0,1,1335219788.3138635,-1335219788.3138635
2015-12-28,81,224.1615753174,224.1615753174,224.1615753174,224.1615753174,12041784.0,12041784.0,1,2699305271.071862,2699305271.071862
2015-12-29,82,224.7557983398,224.7557983398,224.7557983398,224.7557983398,9054719.0,9054719.0,1,2035100597.5875556,2035100597.5875556
2015-12-30,83,222.7183532715,222.7183532715,222.7183532715,222.7183532715,10025565.0,0.0,1,2232877327.416386,-2232877327.416386
2015-12-31,84,221.869430542,221.869430542,221.869430542,221.869430542,8546444.0,0.0,1,1896194663.4390926,-1896194663.4390926
2016-01-01,85,223.2701568604,223.2701568604,223.2701568604,223.2701568604,5998096.0,5998096.0,1,1339195834.7837377,1339195834.7837377
2016-01-04,86,216.9455566406,216.9455566406,216.9455566406,216.9455566406,9435792.0,0.0,1,2047053147.7849202,-2047053147.7849202
2016-01-05,87,217.9218597412,217.9218597412,217.9218597412,217.9218597412,8966977.0,8966977.0,1,1954100304.0965662,1954100304.0965662
2016-01-06,88,212.3188934326,212.3188934326,212.3188934326,212.3188934326,17416181.0,0.0,1,3697784277.741873,-3697784277.741873
2016-01-07,89,209.4749755859,209.4749755859,209.4749755859,209.4749755859,18240712.0,0.0,1,3820972700.8694334,-3820972700.8694334
2016-01-08,90,208.03175354,208.03175354,208.03175354,208.03175354,14404391.0,0.0,1,2996570718.405794,-2996570718.405794
2016-01-11,91,203.2777099609,203.2777099609,203.2777099609,203.2777099609,14208668.0,0.0,1,2888305492.6347213,-2888305492.6347213
2016-01-12,92,200.9855651855,200.9855651855,200.9855651855,200.9855651855,11895899.0,0.0,1,2390903983.9046245,-2390903983.9046245
2016-01-13,93,203.3201751709,203.3201751709,203.3201751709,203.3201751709,18215710.0,18215710.0,1,3703621348.062315,3703621348.062315
2016-01-14,94,200.1366577148,200.1366577148,200.1366577148,200.1366577148,14600781.0,0.0,1,2922151509.3657556,-2922151509.3657556
2016-01-15,95,190.5437011719,190.5437011719,190.5437011719,190.5437011719,22333902.0,0.0,1,4255584348.6905,-4255584348.6905
2016-01-18,96,189.3976135254,189.3976135254,189.3976135254,189.3976135254,30239009.0,0.0,1,5727196139.973092,-5727196139.973092
2016-01-19,97,194.1940917969,194.1940917969,194.1940917969,194.1940917969,16222439.0,16222439.0,1,3150301808.335611,3150301808.335611
2016-01-20,98,190.5012359619,190.5012359619,190.5012359619,190.5012359619,14353478.0,0.0,1,2734355299.3519406,-2734355299.3519406
2016-01-21,99,192.1142120361,192.1142120361,192.1142120361,192.1142120361,15665863.0,15665863.0,1,3009634926.1104937,3009634926.1104937
2016-01-22,100,197.58984375,197.58984375,197.58984375,197.58984375,15148522.0,15148522.0,1,2993194095.0234375,2993194095.0234375
2016-01-25,101,200.3913269043,200.3913269043,200.3913269043,200.3913269043,17137268.0,17137268.0,1,3434159874.0345993,3434159874.0345993
2016-01-27,102,201.4525146484,201.4525146484,201.4525146484,201.4525146484,12155561.0,12155561.0,1,2448768330.4120197,2448768330.4120197
2016-01-28,103,197.9718475342,197.9718475342,197.9718475342,197.9718475342,24258166.0,0.0,1,4802433940.811315,-4802433940.811315
2016-01-29,104,195.3825836182,195.3825836182,195.3825836182,195.3825836182,47755494.0,0.0,1,9330591799.683447,-9330591799.683447
2016-02-01,105,184.3889160156,184.3889160156,184.3889160156,184.3889160156,40395715.0,0.0,1,7448522100.525113,-7448522100.525113
2016-02-02,106,178.6161193848,178.6161193848,178.6161193848,178.6161193848,31821419.0,0.0,1,5683818375.097743,-5683818375.097743
2016-02-03,107,173.2253875732,173.2253875732,173.2253875732,173.2253875732,23592288.0,0.0,1,4086783232.5385556,-4086783232.5385556
2016-02-04,108,173.1405029297,173.1405029297,173.1405029297,173.1405029297,30869158.0,0.0,1,5344701541.136373,-5344701541.136373
2016-02-05,109,177.7671813965,177.7671813965,177.7671813965,177.7671813965,36189377.0,36189377.0,1,6433283545.785325,6433283545.785325
2016-02-08,110,177.0455932617,177.0455932617,177.0455932617,177.0455932617,19366081.0,0.0,1,3428679299.799136,-3428679299.799136
2016-02-09,111,177.7671813965,177.7671813965,177.7671813965,177.7671813965,20906682.0,20906682.0,1,3716521931.4929414,3716521931.4929414
2016-02-10,112,175.941986084,175.941986084,175.941986084,175.941986084,22742128.0,0.0,1,4001295168.096547,-4001295168.096547
2016-02-11,113,169.1505126953,169.1505126953,169.1505126953,169.1505126953,31817116.0,0.0,1,5381881483.885833,-5381881483.885833
2016-02-12,114,164.3115386963,164.3115386963,164.3115386963,164.3115386963,41775526.0,0.0,1,6864200956.907287,-6864200956.907287
2016-02-15,115,172.7584838867,172.7584838867,172.7584838867,172.7584838867,34130349.0,34130349.0,1,5896307347.7639475,5896307347.7639475
2016-02-16,116,166.9007873535,166.9007873535,166.9007873535,166.9007873535,20895952.0,0.0,1,3487550841.300943,-3487550841.300943
2016-02-17,117,161.9345245361,161.9345245361,161.9345245361,161.9345245361,28792115.0,0.0,1,4662437452.913713,-4662437452.913713
2016-02-18,118,166.5187988281,166.5187988281,166.5187988281,166.5187988281,32260277.0,32260277.0,1,5371942575.901781,5371942575.901781
2016-02-19,119,168.7684326172,168.7684326172,168.7684326172,168.7684326172,17617480.0,17617480.0,1,2973274486.2648687,2973274486.2648687
2016-02-22,120,168.4713439941,168.4713439941,168.4713439941,168.4713439941,17567788.0,0.0,1,2959668855.3634224,-2959668855.3634224
2016-02-23,121,162.9957122803,162.9957122803,162.9957122803,162.9957122803,20001984.0,0.0,1,3260237629.0991645,-3260237629.0991645
2016-02-24,122,158.7510223389,158.7510223389,158.7510223389,158.7510223389,20654961.0,0.0,1,3278996175.120108,-3278996175.120108
2016-02-25,123,155.3552703857,155.3552703857,155.3552703857,155.3552703857,38340699.0,0.0,1,5956429659.921738,-5956429659.921738
2016-02-26,124,156.8833618164,156.8833618164,156.8833618164,156.8833618164,24687792.0,24687792.0,1,3873103804.784025,3873103804.784025
2016-02-29,125,161.3402862549,161.3402862549,161.3402862549,161.3402862549,43510436.0,43510436.0,1,7019986199.315507,7019986199.315507
