open,high,low,close,volume,ticks,imbalance,symbol
40.686668395996094,40.686668395996094,40.686668395996094,40.686668395996094,10542721.0,1,10542721.0,ADANIENT
39.657623291015625,39.657623291015625,39.657623291015625,39.657623291015625,6080032.0,1,6080032.0,ADANIENT
37.995338439941406,37.995338439941406,37.995338439941406,37.995338439941406,6376473.0,1,6376473.0,ADANIENT
37.59954833984375,37.59954833984375,37.59954833984375,37.59954833984375,5904936.0,1,5904936.0,ADANIENT
38.523048400878906,38.523048400878906,38.523048400878906,38.523048400878906,6226743.0,1,6226743.0,ADANIENT
36.62328338623047,36.62328338623047,36.62328338623047,36.62328338623047,6305827.0,1,6305827.0,ADANIENT
35.51508331298828,35.51508331298828,35.51508331298828,35.51508331298828,6581132.0,1,6581132.0,ADANIENT
36.09556198120117,36.09556198120117,36.09556198120117,36.09556198120117,5289929.0,1,5289929.0,ADANIENT
37.17737579345703,37.17737579345703,37.17737579345703,37.17737579345703,6264546.0,1,6264546.0,ADANIENT
36.676055908203125,36.676055908203125,36.676055908203125,36.676055908203125,5148802.0,1,5148802.0,ADANIENT
36.62328338623047,36.62328338623047,36.62328338623047,36.62328338623047,5485829.0,1,5485829.0,ADANIENT
40.686668395996094,40.686668395996094,40.686668395996094,40.686668395996094,16092993.0,1,16092993.0,ADANIENT
38.76051330566406,38.76051330566406,38.76051330566406,38.76051330566406,7953935.0,1,7953935.0,ADANIENT
39.393775939941406,39.393775939941406,39.393775939941406,39.393775939941406,10028024.0,1,10028024.0,ADANIENT
41.13522338867188,41.13522338867188,41.13522338867188,41.13522338867188,16642761.0,1,16642761.0,ADANIENT
42.82390213012695,42.82390213012695,42.82390213012695,42.82390213012695,10205902.0,1,10205902.0,ADANIENT
41.37269592285156,41.37269592285156,41.37269592285156,41.37269592285156,7453139.0,1,7453139.0,ADANIENT
42.21703338623047,42.21703338623047,42.21703338623047,42.21703338623047,7308058.0,1,7308058.0,ADANIENT
42.37535095214844,42.37535095214844,42.37535095214844,42.37535095214844,6136409.0,1,6136409.0,ADANIENT
42.401737213134766,42.401737213134766,42.401737213134766,42.401737213134766,5042820.0,1,5042820.0,ADANIENT
41.71571350097656,41.71571350097656,41.71571350097656,41.71571350097656,7114293.0,1,7114293.0,ADANIENT
42.66558837890625,42.66558837890625,42.66558837890625,42.66558837890625,4967654.0,1,4967654.0,ADANIENT
42.50727844238281,42.50727844238281,42.50727844238281,42.50727844238281,5458967.0,1,5458967.0,ADANIENT
43.404388427734375,43.404388427734375,43.404388427734375,43.404388427734375,5424113.0,1,5424113.0,ADANIENT
44.40704727172852,44.40704727172852,44.40704727172852,44.40704727172852,8280258.0,1,8280258.0,ADANIENT
44.77644348144531,44.77644348144531,44.77644348144531,44.77644348144531,5196692.0,1,5196692.0,ADANIENT
44.40704727172852,44.40704727172852,44.40704727172852,44.40704727172852,3677139.0,1,3677139.0,ADANIENT
44.30149841308594,44.30149841308594,44.30149841308594,44.30149841308594,4981978.0,1,4981978.0,ADANIENT
45.43608856201172,45.43608856201172,45.43608856201172,45.43608856201172,5669432.0,1,5669432.0,ADANIENT
44.88198471069336,44.88198471069336,44.88198471069336,44.88198471069336,3209653.0,1,3209653.0,ADANIENT
44.75006103515625,44.75006103515625,44.75006103515625,44.75006103515625,3471935.0,1,3471935.0,ADANIENT
51.05622863769531,51.05622863769531,51.05622863769531,51.05622863769531,46389867.0,1,46389867.0,ADANIENT
50.71321487426758,50.71321487426758,50.71321487426758,50.71321487426758,29536061.0,1,29536061.0,ADANIENT
49.47309494018555,49.47309494018555,49.47309494018555,49.47309494018555,6970459.0,1,6970459.0,ADANIENT
50.66043472290039,50.66043472290039,50.66043472290039,50.66043472290039,8720857.0,1,8720857.0,ADANIENT
49.44670486450195,49.44670486450195,49.44670486450195,49.44670486450195,5527554.0,1,5527554.0,ADANIENT
49.63139724731445,49.63139724731445,49.63139724731445,49.63139724731445,5240377.0,1,5240377.0,ADANIENT
48.36489868164063,48.36489868164063,48.36489868164063,48.36489868164063,3787304.0,1,3787304.0,ADANIENT
48.44404602050781,48.44404602050781,48.44404602050781,48.44404602050781,5276126.0,1,5276126.0,ADANIENT
48.07464599609375,48.07464599609375,48.07464599609375,48.07464599609375,6442492.0,1,6442492.0,ADANIENT
48.101036071777344,48.101036071777344,48.101036071777344,48.101036071777344,5365170.0,1,5365170.0,ADANIENT
48.76067733764648,48.76067733764648,48.76067733764648,48.76067733764648,8062369.0,1,8062369.0,ADANIENT
46.64982604980469,46.64982604980469,46.64982604980469,46.64982604980469,9626089.0,1,9626089.0,ADANIENT
46.64982604980469,46.64982604980469,46.64982604980469,46.64982604980469,6570152.0,1,6570152.0,ADANIENT
44.96114349365234,44.96114349365234,44.96114349365234,44.96114349365234,5166112.0,1,5166112.0,ADANIENT
43.03498840332031,43.03498840332031,43.03498840332031,43.03498840332031,4818884.0,1,4818884.0,ADANIENT
41.71571350097656,41.71571350097656,41.71571350097656,41.71571350097656,6193549.0,1,6193549.0,ADANIENT
41.926788330078125,41.926788330078125,41.926788330078125,41.926788330078125,7812735.0,1,7812735.0,ADANIENT
40.264495849609375,40.264495849609375,40.264495849609375,40.264495849609375,4699200.0,1,4699200.0,ADANIENT
39.8159408569336,39.8159408569336,39.8159408569336,39.8159408569336,4378881.0,1,4378881.0,ADANIENT
40.686668395996094,40.686668395996094,40.686668395996094,40.686668395996094,4831517.0,1,4831517.0,ADANIENT
42.29619598388672,42.29619598388672,42.29619598388672,42.29619598388672,9313041.0,1,9313041.0,ADANIENT
