open,high,low,close,volume,ticks,imbalance,symbol
221.76675415039065,221.76675415039065,221.76675415039065,221.76675415039065,16325529.0,1,16325529.0,SBIN
225.1514587402344,225.1514587402344,225.1514587402344,225.1514587402344,21076926.0,1,21076926.0,SBIN
224.70016479492188,224.70016479492188,224.70016479492188,224.70016479492188,16644381.0,1,16644381.0,SBIN
223.2560577392578,223.2560577392578,223.2560577392578,223.2560577392578,21645114.0,1,21645114.0,SBIN
215.8096466064453,215.8096466064453,215.8096466064453,215.8096466064453,19689080.0,1,19689080.0,SBIN
208.0924835205078,208.0924835205078,208.0924835205078,208.0924835205078,23655457.0,1,23655457.0,SBIN
209.6268920898437,209.6268920898437,209.6268920898437,209.6268920898437,14680299.0,1,14680299.0,SBIN
203.21847534179688,203.21847534179688,203.21847534179688,203.21847534179688,20466346.0,1,20466346.0,SBIN
199.56300354003903,199.56300354003903,199.56300354003903,199.56300354003903,15424783.0,1,15424783.0,SBIN
206.1067810058593,206.1067810058593,206.1067810058593,206.1067810058593,16189253.0,1,16189253.0,SBIN
209.0853271484375,209.0853271484375,209.0853271484375,209.0853271484375,18237115.0,1,18237115.0,SBIN
205.29444885253903,205.29444885253903,205.29444885253903,205.29444885253903,14195882.0,1,14195882.0,SBIN
207.68634033203125,207.68634033203125,207.68634033203125,207.68634033203125,13650937.0,1,13650937.0,SBIN
212.3346710205078,212.3346710205078,212.3346710205078,212.3346710205078,10671222.0,1,10671222.0,SBIN
210.2135772705078,210.2135772705078,210.2135772705078,210.2135772705078,13193410.0,1,13193410.0,SBIN
213.73370361328125,213.73370361328125,213.73370361328125,213.73370361328125,11272509.0,1,11272509.0,SBIN
218.4271545410156,218.4271545410156,218.4271545410156,218.4271545410156,16049395.0,1,16049395.0,SBIN
221.360580444336,221.360580444336,221.360580444336,221.360580444336,9602436.0,1,9602436.0,SBIN
214.77166748046875,214.77166748046875,214.77166748046875,214.77166748046875,13667322.0,1,13667322.0,SBIN
216.48660278320312,216.48660278320312,216.48660278320312,216.48660278320312,13614082.0,1,13614082.0,SBIN
215.76451110839844,215.76451110839844,215.76451110839844,215.76451110839844,9299508.0,1,9299508.0,SBIN
216.12554931640625,216.12554931640625,216.12554931640625,216.12554931640625,8588230.0,1,8588230.0,SBIN
218.3368988037109,218.3368988037109,218.3368988037109,218.3368988037109,24488685.0,1,24488685.0,SBIN
214.04959106445312,214.04959106445312,214.04959106445312,214.04959106445312,17011911.0,1,17011911.0,SBIN
212.2444000244141,212.2444000244141,212.2444000244141,212.2444000244141,11590498.0,1,11590498.0,SBIN
216.6219787597656,216.6219787597656,216.6219787597656,216.6219787597656,18307463.0,1,18307463.0,SBIN
216.7122344970703,216.7122344970703,216.7122344970703,216.7122344970703,10087077.0,1,10087077.0,SBIN
219.82618713378903,219.82618713378903,219.82618713378903,219.82618713378903,10608795.0,1,10608795.0,SBIN
219.6005249023437,219.6005249023437,219.6005249023437,219.6005249023437,9230511.0,1,9230511.0,SBIN
219.73590087890625,219.73590087890625,219.73590087890625,219.73590087890625,12171416.0,1,12171416.0,SBIN
220.7287750244141,220.7287750244141,220.7287750244141,220.7287750244141,7566962.0,1,7566962.0,SBIN
220.05181884765625,220.05181884765625,220.05181884765625,220.05181884765625,10200698.0,1,10200698.0,SBIN
220.4579925537109,220.4579925537109,220.4579925537109,220.4579925537109,7895820.0,1,7895820.0,SBIN
224.70016479492188,224.70016479492188,224.70016479492188,224.70016479492188,11582401.0,1,11582401.0,SBIN
231.78550720214844,231.78550720214844,231.78550720214844,231.78550720214844,11738832.0,1,11738832.0,SBIN
229.7095489501953,229.7095489501953,229.7095489501953,229.7095489501953,8969153.0,1,8969153.0,SBIN
230.0254669189453,230.0254669189453,230.0254669189453,230.0254669189453,8811740.0,1,8811740.0,SBIN
225.4673767089844,225.4673767089844,225.4673767089844,225.4673767089844,8606466.0,1,8606466.0,SBIN
228.7167053222656,228.7167053222656,228.7167053222656,228.7167053222656,7544810.0,1,7544810.0,SBIN
226.776123046875,226.776123046875,226.776123046875,226.776123046875,13085058.0,1,13085058.0,SBIN
224.56480407714844,224.56480407714844,224.56480407714844,224.56480407714844,6565348.0,1,6565348.0,SBIN
218.4722900390625,218.4722900390625,218.4722900390625,218.4722900390625,12310403.0,1,12310403.0,SBIN
213.8690795898437,213.8690795898437,213.8690795898437,213.8690795898437,16114932.0,1,16114932.0,SBIN
213.95933532714844,213.95933532714844,213.95933532714844,213.95933532714844,8669606.0,1,8669606.0,SBIN
