open,high,low,close,volume,ticks,imbalance,symbol
623.192626953125,623.192626953125,623.192626953125,623.192626953125,1274155.0,1,1274155.0,KOTAKBANK
646.1929321289062,646.1929321289062,646.1929321289062,646.1929321289062,1949517.0,1,1949517.0,KOTAKBANK
643.261962890625,643.261962890625,643.261962890625,643.261962890625,1217068.0,1,1217068.0,KOTAKBANK
647.484375,647.484375,647.484375,647.484375,582636.0,1,582636.0,KOTAKBANK
609.7799072265625,609.7799072265625,609.7799072265625,609.7799072265625,2257583.0,1,2257583.0,KOTAKBANK
604.7625732421875,604.7625732421875,604.7625732421875,604.7625732421875,1747255.0,1,1747255.0,KOTAKBANK
623.04345703125,623.04345703125,623.04345703125,623.04345703125,1835581.0,1,1835581.0,KOTAKBANK
602.3781127929688,602.3781127929688,602.3781127929688,602.3781127929688,1696206.0,1,1696206.0,KOTAKBANK
596.7646484375,596.7646484375,596.7646484375,596.7646484375,1236366.0,1,1236366.0,KOTAKBANK
616.3868408203125,616.3868408203125,616.3868408203125,616.3868408203125,1557330.0,1,1557330.0,KOTAKBANK
630.5943603515625,630.5943603515625,630.5943603515625,630.5943603515625,1266193.0,1,1266193.0,KOTAKBANK
631.1904907226562,631.1904907226562,631.1904907226562,631.1904907226562,1181160.0,1,1181160.0,KOTAKBANK
627.1666259765625,627.1666259765625,627.1666259765625,627.1666259765625,951314.0,1,951314.0,KOTAKBANK
641.572998046875,641.572998046875,641.572998046875,641.572998046875,951046.0,1,951046.0,KOTAKBANK
635.860107421875,635.860107421875,635.860107421875,635.860107421875,735590.0,1,735590.0,KOTAKBANK
636.8535766601562,636.8535766601562,636.8535766601562,636.8535766601562,761647.0,1,761647.0,KOTAKBANK
653.1475830078125,653.1475830078125,653.1475830078125,653.1475830078125,2944603.0,1,2944603.0,KOTAKBANK
661.1455078125,661.1455078125,661.1455078125,661.1455078125,1022871.0,1,1022871.0,KOTAKBANK
638.5426025390625,638.5426025390625,638.5426025390625,638.5426025390625,1051333.0,1,1051333.0,KOTAKBANK
654.3895874023438,654.3895874023438,654.3895874023438,654.3895874023438,920135.0,1,920135.0,KOTAKBANK
650.2166137695312,650.2166137695312,650.2166137695312,650.2166137695312,1813214.0,1,1813214.0,KOTAKBANK
636.9529418945312,636.9529418945312,636.9529418945312,636.9529418945312,847600.0,1,847600.0,KOTAKBANK
647.2857055664062,647.2857055664062,647.2857055664062,647.2857055664062,1491149.0,1,1491149.0,KOTAKBANK
643.90771484375,643.90771484375,643.90771484375,643.90771484375,922880.0,1,922880.0,KOTAKBANK
636.7044677734375,636.7044677734375,636.7044677734375,636.7044677734375,961145.0,1,961145.0,KOTAKBANK
648.82568359375,648.82568359375,648.82568359375,648.82568359375,1276715.0,1,1276715.0,KOTAKBANK
651.5082397460938,651.5082397460938,651.5082397460938,651.5082397460938,1058174.0,1,1058174.0,KOTAKBANK
656.2274780273438,656.2274780273438,656.2274780273438,656.2274780273438,777099.0,1,777099.0,KOTAKBANK
649.3721923828125,649.3721923828125,649.3721923828125,649.3721923828125,1466553.0,1,1466553.0,KOTAKBANK
655.2339477539062,655.2339477539062,655.2339477539062,655.2339477539062,920867.0,1,920867.0,KOTAKBANK
657.7674560546875,657.7674560546875,657.7674560546875,657.7674560546875,606173.0,1,606173.0,KOTAKBANK
651.8063354492188,651.8063354492188,651.8063354492188,651.8063354492188,456531.0,1,456531.0,KOTAKBANK
648.6270141601562,648.6270141601562,648.6270141601562,648.6270141601562,654482.0,1,654482.0,KOTAKBANK
649.2230834960938,649.2230834960938,649.2230834960938,649.2230834960938,849035.0,1,849035.0,KOTAKBANK
655.0352783203125,655.0352783203125,655.0352783203125,655.0352783203125,912296.0,1,912296.0,KOTAKBANK
654.09130859375,654.09130859375,654.09130859375,654.09130859375,655123.0,1,655123.0,KOTAKBANK
649.8192138671875,649.8192138671875,649.8192138671875,649.8192138671875,964026.0,1,964026.0,KOTAKBANK
652.352783203125,652.352783203125,652.352783203125,652.352783203125,1116109.0,1,1116109.0,KOTAKBANK
660.8971557617188,660.8971557617188,660.8971557617188,660.8971557617188,861832.0,1,861832.0,KOTAKBANK
657.6185302734375,657.6185302734375,657.6185302734375,657.6185302734375,578519.0,1,578519.0,KOTAKBANK
656.1778564453125,656.1778564453125,656.1778564453125,656.1778564453125,600518.0,1,600518.0,KOTAKBANK
667.1066284179688,667.1066284179688,667.1066284179688,667.1066284179688,1506140.0,1,1506140.0,KOTAKBANK
659.7048950195312,659.7048950195312,659.7048950195312,659.7048950195312,1849449.0,1,1849449.0,KOTAKBANK
683.2020263671875,683.2020263671875,683.2020263671875,683.2020263671875,4415610.0,1,4415610.0,KOTAKBANK
682.0592651367188,682.0592651367188,682.0592651367188,682.0592651367188,932811.0,1,932811.0,KOTAKBANK
678.6812744140625,678.6812744140625,678.6812744140625,678.6812744140625,1076363.0,1,1076363.0,KOTAKBANK
668.4976196289062,668.4976196289062,668.4976196289062,668.4976196289062,437218.0,1,437218.0,KOTAKBANK
646.3914184570312,646.3914184570312,646.3914184570312,646.3914184570312,931220.0,1,931220.0,KOTAKBANK
652.2533569335938,652.2533569335938,652.2533569335938,652.2533569335938,569044.0,1,569044.0,KOTAKBANK
655.8300170898438,655.8300170898438,655.8300170898438,655.8300170898438,1169502.0,1,1169502.0,KOTAKBANK
642.665771484375,642.665771484375,642.665771484375,642.665771484375,652634.0,1,652634.0,KOTAKBANK
665.2686157226562,665.2686157226562,665.2686157226562,665.2686157226562,888356.0,1,888356.0,KOTAKBANK
