open,high,low,close,volume,ticks,imbalance,symbol
40.686668395996094,343.938232421875,31.00313377380371,343.938232421875,11308111426.0,1276,100.0,ADANIENT
350.9706420898437,351.868408203125,350.9706420898437,351.868408203125,15062834.0,2,2.0,ADANIENT
351.2200622558594,913.0623168945312,351.2200622558594,913.0623168945312,528349611.0,81,21.0,ADANIENT
916.1046752929688,1759.81103515625,868.8729248046875,1673.1204833984375,1269405600.0,199,23.0,ADANIENT
1695.0799560546875,2390.8994140625,1541.1134033203125,2390.8994140625,144785194.0,83,23.0,ADANIENT
2329.811767578125,3351.05859375,2041.442626953125,3351.05859375,158495080.0,89,25.0,ADANIENT
