open,high,low,close,volume,ticks,imbalance,symbol
801.5707397460938,801.5707397460938,801.5707397460938,801.5707397460938,1779090.0,1,1426066487.374878,INDUSINDBK
811.4052734375,811.4052734375,811.4052734375,811.4052734375,810239.0,1,657432197.3447266,INDUSINDBK
786.298583984375,786.298583984375,786.298583984375,786.298583984375,965840.0,1,759438624.3554688,INDUSINDBK
779.962890625,779.962890625,779.962890625,779.962890625,1244494.0,1,970659137.6054688,INDUSINDBK
803.2255249023438,803.2255249023438,803.2255249023438,803.2255249023438,916326.0,1,736016432.331665,INDUSINDBK
795.0931396484375,795.0931396484375,795.0931396484375,795.0931396484375,943412.0,1,750100409.0620117,INDUSINDBK
775.6129150390625,775.6129150390625,775.6129150390625,775.6129150390625,1228245.0,1,952642684.8321533,INDUSINDBK
794.66748046875,794.66748046875,794.66748046875,794.66748046875,2536360.0,1,2015562810.7617188,INDUSINDBK
811.3108520507812,811.3108520507812,811.3108520507812,811.3108520507812,2014128.0,1,1634083903.819336,INDUSINDBK
819.7742919921875,819.7742919921875,819.7742919921875,819.7742919921875,1364608.0,1,1118670557.046875,INDUSINDBK
821.4764404296875,821.4764404296875,821.4764404296875,821.4764404296875,1412833.0,1,1160609023.7615967,INDUSINDBK
828.615966796875,828.615966796875,828.615966796875,828.615966796875,1144929.0,1,948706450.2487793,INDUSINDBK
830.8855590820312,830.8855590820312,830.8855590820312,830.8855590820312,1937337.0,1,1609705336.3753052,INDUSINDBK
850.2237548828125,850.2237548828125,850.2237548828125,850.2237548828125,1151193.0,1,978771635.0548096,INDUSINDBK
868.7111206054688,868.7111206054688,868.7111206054688,868.7111206054688,2094161.0,1,1819220949.038269,INDUSINDBK
863.841064453125,863.841064453125,863.841064453125,863.841064453125,683274.0,1,590240139.4731445,INDUSINDBK
839.7744140625,839.7744140625,839.7744140625,839.7744140625,808319.0,1,678805614.6005859,INDUSINDBK
856.3231201171875,856.3231201171875,856.3231201171875,856.3231201171875,955777.0,1,818453942.7762451,INDUSINDBK
876.5125122070312,876.5125122070312,876.5125122070312,876.5125122070312,2909599.0,1,2550299929.005066,INDUSINDBK
870.8388061523438,870.8388061523438,870.8388061523438,870.8388061523438,1690643.0,1,1472277531.749817,INDUSINDBK
890.177001953125,890.177001953125,890.177001953125,890.177001953125,3261855.0,1,2903628304.7058105,INDUSINDBK
891.21728515625,891.21728515625,891.21728515625,891.21728515625,2038714.0,1,1816937156.290039,INDUSINDBK
905.5435791015624,905.5435791015624,905.5435791015624,905.5435791015624,1251550.0,1,1133333066.4245603,INDUSINDBK
907.5294799804688,907.5294799804688,907.5294799804688,907.5294799804688,1399766.0,1,1270328910.0743408,INDUSINDBK
900.4371948242188,900.4371948242188,900.4371948242188,900.4371948242188,1149797.0,1,1035319985.2973022,INDUSINDBK
896.7964477539062,896.7964477539062,896.7964477539062,896.7964477539062,1390453.0,1,1246953311.1687622,INDUSINDBK
893.439453125,893.439453125,893.439453125,893.439453125,1367019.0,1,1221348707.7714844,INDUSINDBK
888.9476928710938,888.9476928710938,888.9476928710938,888.9476928710938,3827106.0,1,3402097049.07312,INDUSINDBK
893.2503051757812,893.2503051757812,893.2503051757812,893.2503051757812,1028185.0,1,918426565.0271606,INDUSINDBK
894.5269165039062,894.5269165039062,894.5269165039062,894.5269165039062,819594.0,1,733148893.6051025,INDUSINDBK
898.2623291015625,898.2623291015625,898.2623291015625,898.2623291015625,1071537.0,1,962521321.338501,INDUSINDBK
905.7328491210938,905.7328491210938,905.7328491210938,905.7328491210938,1103270.0,1,999267880.4498291,INDUSINDBK
912.021240234375,912.021240234375,912.021240234375,912.021240234375,744451.0,1,678955124.3137207,INDUSINDBK
909.7518310546876,909.7518310546876,909.7518310546876,909.7518310546876,811801.0,1,738537446.2020265,INDUSINDBK
904.6925659179688,904.6925659179688,904.6925659179688,904.6925659179688,702126.0,1,635208172.5377197,INDUSINDBK
905.4019165039062,905.4019165039062,905.4019165039062,905.4019165039062,737124.0,1,667393482.3010254,INDUSINDBK
907.6240234375,907.6240234375,907.6240234375,907.6240234375,329508.0,1,299069376.71484375,INDUSINDBK
905.8745727539062,905.8745727539062,905.8745727539062,905.8745727539062,774154.0,1,701286423.9957275,INDUSINDBK
902.1394653320312,902.1394653320312,902.1394653320312,902.1394653320312,529820.0,1,477971531.5222168,INDUSINDBK
873.9593505859375,873.9593505859375,873.9593505859375,873.9593505859375,1653036.0,1,1444686269.0551758,INDUSINDBK
864.7865600585938,864.7865600585938,864.7865600585938,864.7865600585938,1155093.0,1,998908902.0177612,INDUSINDBK
862.3279418945312,862.3279418945312,862.3279418945312,862.3279418945312,905083.0,1,780478360.633728,INDUSINDBK
863.9827880859375,863.9827880859375,863.9827880859375,863.9827880859375,777036.0,1,671345729.7231445,INDUSINDBK
862.2806396484375,862.2806396484375,862.2806396484375,862.2806396484375,1077484.0,1,929093592.730957,INDUSINDBK
864.0300903320312,864.0300903320312,864.0300903320312,864.0300903320312,539364.0,1,466026725.6418457,INDUSINDBK
858.119873046875,858.119873046875,858.119873046875,858.119873046875,1329817.0,1,1141142395.2155762,INDUSINDBK
870.885986328125,870.885986328125,870.885986328125,870.885986328125,1027490.0,1,894826642.0922852,INDUSINDBK
873.202880859375,873.202880859375,873.202880859375,873.202880859375,1281696.0,1,1119180639.5859375,INDUSINDBK
845.1646728515625,845.1646728515625,845.1646728515625,845.1646728515625,1005017.0,1,849404864.0152588,INDUSINDBK
843.7462158203125,843.7462158203125,843.7462158203125,843.7462158203125,780686.0,1,658700858.2438965,INDUSINDBK
