strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
1200,TECHM25SEP1200CE,10810626,316.0,,,TECHM25SEP1200PE,10810882,0.8,,
1240,TECHM25OCT1240CE,33281026,0.0,,,TECHM25OCT1240PE,33281282,0.0,,
1280,TECHM25NOV1280CE,31775234,0.0,,,TECHM25NOV1280PE,31776002,0.0,,
1300,TECHM25SEP1300CE,33240322,190.0,,,TECHM25SEP1300PE,33240578,1.05,,
1320,TECHM25NOV1320CE,31776258,0.0,,,TECHM25NOV1320PE,31777026,0.0,,
1340,TECHM25OCT1340CE,31738370,0.0,,,TECHM25OCT1340PE,31738626,0.0,,
1360,TECHM25NOV1360CE,31777282,0.0,,,TECHM25NOV1360PE,31778050,0.0,,
1380,TECHM25OCT1380CE,31738882,0.0,,,TECHM25OCT1380PE,31740418,0.0,,
1400,TECHM25NOV1400CE,31778306,0.0,,,TECHM25NOV1400PE,31778562,0.0,,
1420,TECHM25OCT1420CE,31740674,0.0,,,TECHM25OCT1420PE,31740930,0.0,,
1440,TECHM25NOV1440CE,31778818,0.0,,,TECHM25NOV1440PE,31779074,0.0,,
1460,TECHM25OCT1460CE,31741186,0.0,,,TECHM25OCT1460PE,31741442,0.0,,
1480,TECHM25NOV1480CE,31779330,0.0,,,TECHM25NOV1480PE,31780098,0.0,,
1500,TECHM25OCT1500CE,31741698,0.0,,,TECHM25OCT1500PE,31741954,0.0,,
1520,TECHM25NOV1520CE,31780354,0.0,,,TECHM25NOV1520PE,31780610,0.0,,
1540,TECHM25OCT1540CE,31742210,0.0,,,TECHM25OCT1540PE,31742466,0.0,,
1560,TECHM25NOV1560CE,31780866,0.0,,,TECHM25NOV1560PE,31781122,0.0,,
1580,TECHM25OCT1580CE,31742722,0.0,,,TECHM25OCT1580PE,31742978,0.0,,
1600,TECHM25NOV1600CE,31781378,0.0,,,TECHM25NOV1600PE,31781634,0.0,,
1620,TECHM25OCT1620CE,31743234,0.0,,,TECHM25OCT1620PE,31743490,0.0,,
1640,TECHM25NOV1640CE,31781890,0.0,,,TECHM25NOV1640PE,31782658,0.0,,
1660,TECHM25SEP1660CE,33254402,2.1,,,TECHM25SEP1660PE,33254658,159.0,,
1680,TECHM25NOV1680CE,31782914,0.0,,,TECHM25NOV1680PE,31783170,0.0,,
1720,TECHM25OCT1720CE,33293314,0.0,,,TECHM25OCT1720PE,33293570,0.0,,
1760,TECHM25NOV1760CE,31783938,0.0,,,TECHM25NOV1760PE,31784194,0.0,,
