"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",72169,49941287,50013456,1348826.8790325,2192471.9263575,3541298.80539,6824161,24838.1
"BANKNIFTY",27482,3450924,3478406,472448.888079,330509.83418,802958.722259,1619174,55661.9
"BSE",19584,220885,240469,196454.8257,46826.7430875,243281.5687875,127233,2660
"INFY",29071,173460,202531,190511.74156,13774.85212,204286.59368,229440,1638
"HDFCBANK",17091,103479,120570,181316.982055,8662.699485,189979.68154,301208,1926
"BIOCON",16431,84578,101009,146937.7785,12749.101,159686.8795,34237,352.1
"MCX",15482,228454,243936,127097.8101875,32358.389785,159456.1999725,69974,7925
"BEL",12087,103730,115817,139412.23989,17949.171465,157361.411355,91317,401.65
"HAL",18091,165700,183791,138588.49383,18760.77171,157349.26554,179843,5044
"TATAMOTORS",33476,313096,346572,133652.37365,14291.490255,147943.863905,359779,673
"RELIANCE",18176,184994,203170,130604.76345,11858.97855,142463.742,377614,1430
"BAJFINANCE",11256,94844,106100,119766.945225,9485.214425,129252.15965,176315,924
"ICICIBANK",12306,62401,74707,123028.32374,4856.68218,127885.00592,240165,1422
"MIDCPNIFTY",4991,291189,296180,79647.144086,38321.99537,117969.139456,125958,13016.35
"MAZDOCK",15416,218112,233528,89102.99258,23456.7375175,112559.7300975,54576,3306
"DLF",14100,117584,131684,100883.7001425,11649.6221325,112533.322275,83063,854
"BHARTIARTL",11773,56047,67820,103725.5808525,3965.1881375,107690.76899,163831,1856.8
"DIXON",12599,185156,197755,90766.044625,14898.579,105664.623625,140294,14220
"HINDZINC",15501,64114,79615,93459.796955,6698.5149875,100158.3119425,45960,485.95
"SBIN",14705,119551,134256,87764.44335,6552.8382,94317.28155,304716,792.05
"TCS",13517,119096,132613,83307.1921675,8057.77028,91364.9624475,217377,3512
"SUNPHARMA",14118,136229,150347,81799.14435,7198.73826,88997.88261,106063,1653.1
"ONGC",15036,115534,130570,75723.925935,7659.00969,83382.935625,140699,251.98
"AXISBANK",9803,63650,73453,74877.0294375,4584.0191875,79461.048625,165508,1214
"AUROPHARMA",11993,69556,81549,73452.60516,5854.573835,79307.178995,54398,1110
"ASIANPAINT",15467,146595,162062,72248.2237,6731.87131,78980.09501,145096,2264
"TECHM",6759,58560,65319,69490.8606,7397.25396,76888.11456,50229,1722
"DRREDDY",8270,67142,75412,68409.3759375,5375.957375,73785.3333125,46928,1319.9
"LUPIN",8132,50594,58726,67775.2651425,5104.2082225,72879.473365,40899,1938.5
"VOLTAS",16394,62096,78490,66206.80521,3252.155115,69458.960325,73714,1290
"KOTAKBANK",7102,44486,51588,60960.25288,3273.34076,64233.59364,107353,2137
"INDIGO",7181,55892,63073,57659.31237,5040.44346,62699.75583,109065,5308
"ADANIENT",7217,55564,62781,54409.17423,4872.4233,59281.59753,120421,2485.2
"GODREJPROP",9727,47871,57598,54676.565515,4327.820215,59004.38573,50696,2457
"ABCAPITAL",7387,45974,53361,51499.73829,6314.19875,57813.93704,38267,255
"BAJAJFINSV",5139,41703,46842,51781.23215,4994.54715,56775.7793,71029,2001
"ETERNAL",10255,37185,47440,52372.5617475,2972.1133375,55344.675085,155176,246.96
"CAMS",8930,79013,87943,48016.80786,7220.8869825,55237.6948425,40018,4170
"IDEA",17012,7232,24244,53719.08657,1392.1593125,55111.2458825,165487,6.61
"PERSISTENT",7819,67334,75153,47651.25318,7319.7626,54971.01578,46174,6061
"LAURUSLABS",4406,16883,21289,50013.19692,2786.59274,52799.78966,20601,659
"POLICYBZR",7033,45951,52984,44894.5046275,6283.8434475,51178.348075,27561,1948
"TRENT",7988,70625,78613,45142.53356,4782.15364,49924.6872,111301,5624.5
"ADANIPORTS",7712,73907,81619,44687.26663,4964.0865325,49651.3531625,106473,1390
"ITC",7065,46683,53748,47223.18944,2412.17664,49635.36608,152309,417.05
"SUPREMEIND",7200,60474,67674,43358.385035,6077.33421,49435.719245,20373,4630
"WIPRO",5651,47815,53466,44775.102,4488.9741,49264.0761,57117,262.9
"UPL",5228,28110,33338,46043.332245,2997.3677225,49040.6999675,38154,645.8
"PNB",5274,29875,35149,45195.612,3469.5528,48665.1648,62510,105.84
"MUTHOOTFIN",6079,35035,41114,43906.402705,4439.71704,48346.119745,50770,2646.5
"IDFCFIRSTB",8350,23232,31582,46481.1516675,1759.5169,48240.6685675,83128,69.99
"GLENMARK",8152,38041,46193,44587.7936625,3158.2642775,47746.05794,45846,1653
"DIVISLAB",6708,52279,58987,44125.72375,3384.91739,47510.64114,56640,6530
"HDFCLIFE",5279,25429,30708,44884.09728,2177.83731,47061.93459,54853,773
"COFORGE",6046,38596,44642,41869.8849375,4563.20175,46433.0866875,65906,1834.5
"SOLARINDS",3228,33709,36937,41591.9475225,4471.850565,46063.7980875,26298,17148
"M&M",7819,33693,41512,42816.77527,1762.4790975,44579.2543675,176073,3008
"LT",7461,44251,51712,41465.794105,1909.487345,43375.28145,180187,3620
"NTPC",7964,36869,44833,40172.8338,2059.0626,42231.8964,130803,335
"PAYTM",6497,34921,41418,37887.8427725,4172.46835,42060.3111225,72944,864
"DMART",6639,20906,27545,40633.235565,1347.623895,41980.85946,50629,4065.8
"INDUSINDBK",9161,46964,56125,39324.61665,2636.34974,41960.96639,145857,810.3
"VEDL",7367,47638,55005,38662.308505,3208.262065,41870.57057,114688,461
"HINDPETRO",4862,17584,22446,39216.65382,2370.4899075,41587.1437275,39538,392.5
"CANBK",5091,28563,33654,38047.848525,3236.427225,41284.27575,72790,109.03
"HCLTECH",6058,60844,66902,36739.78098,4250.67951,40990.46049,77762,1728
"IEX",5380,25778,31158,38045.403375,2908.64475,40954.048125,39431,186.39
"PFC",7243,24241,31484,38276.18756,2138.02095,40414.20851,86392,402.8
"LTF",4426,14278,18704,37886.601498200005,1806.2434796,39692.8449778,30356,189.71
"TITAN",6273,31871,38144,37571.6486075,1699.745565,39271.3941725,100248,3406.4
"BDL",5455,38149,43604,34061.27504,4609.5522525,38670.8272925,25372,1902
"JIOFIN",6735,34713,41448,35332.427445,2421.96544,37754.392885,113304,289.8
"TATASTEEL",4070,32943,37013,34395.7559,3067.647,37463.4029,74035,152.58
"JINDALSTEL",6192,29706,35898,35136.781875,2142.381125,37279.163,45729,891.85
"MGL",5625,45572,51197,32079.33984,4717.3332,36796.67304,19668,1432.5
"INDHOTEL",4508,26869,31377,34317.7352,2421.9203,36739.6555,44238,752.95
"FEDERALBNK",3387,13277,16664,34863.5755,1555.6825,36419.258,35784,205.09
"OBEROIRLTY",4730,41691,46421,31873.715685,4290.644925,36164.36061,26790,1908
"BANKBARODA",4698,23317,28015,32965.9232175,2985.7449375,35951.668155,62654,237.8
"HINDALCO",3757,16597,20354,33969.775,1814.42156,35784.19656,60780,641.7
"MARUTI",5211,62975,68186,32677.57326,3043.84412,35721.41738,130953,12598
"AUBANK",4418,11502,15920,34344.8117,1211.7591,35556.5708,35028,771.65
"ASTRAL",5564,33480,39044,32540.3351421,3001.994466,35542.3296081,30943,1562.2
"APOLLOHOSP",3715,31487,35202,32863.0683875,2126.3389875,34989.407375,43172,7019
"LTIM",3646,33371,37017,30206.07453,4392.689625,34598.764155,25859,5517
"OFSS",5591,62644,68235,28670.020915,5717.53347,34387.554385,47073,9709
"ZYDUSLIFE",3709,17395,21104,32006.80197,1627.22007,33634.02204,20319,954
"BPCL",5214,40348,45562,30105.6225625,3480.983295,33586.6058575,47434,311.7
"COALINDIA",7010,33950,40960,31174.64577,1470.79629,32645.44206,133018,391
"HINDUNILVR",4493,27790,32283,31081.3902,1456.45152,32537.84172,118025,2328
"MPHASIS",4033,17864,21897,30050.9078925,2297.37046,32348.2783525,32069,2679.1
"SIEMENS",10507,131791,142298,27496.802945,4837.918045,32334.72099,67769,3320
"RECLTD",6838,39154,45992,29138.6603325,2787.137975,31925.7983075,121274,398.8
"BAJAJ-AUTO",4522,46206,50728,28919.4833625,2409.71655,31329.1999125,96348,8500
"SBICARD",3626,10091,13717,28992.49736,907.48528,29899.98264,29318,989.75
"YESBANK",5199,11120,16319,28383.6517,1343.25422,29726.90592,77351,19.89
"HDFCAMC",3752,11738,15490,28066.099635,1174.412565,29240.5122,32433,4975.7
"INDUSTOWER",4097,14912,19009,27343.28382,1539.89145,28883.17527,55749,390.9
"CIPLA",5312,49232,54544,26730.9526475,2013.0869475,28744.039595,69457,1503.9
"KPITTECH",4594,26882,31476,25818.4908,2803.35456,28621.84536,17383,1390
"BHEL",3936,19952,23888,26227.607175,2091.1487625,28318.7559375,47627,252.15
"HEROMOTOCO",4064,21955,26019,26595.76371,1706.62572,28302.38943,65649,4370
"VBL",6011,20849,26860,25715.022055,1425.0106625,27140.0327175,84293,470.15
"NMDC",2684,10253,12937,25174.5192,1586.05695,26760.57615,37878,68.6
"OIL",4625,21286,25911,24674.3658175,2030.5955975,26704.961415,31950,479.1
"KAYNES",4446,11310,15756,25170.49844,1195.48925,26365.98769,8085,5651
"GAIL",5206,20168,25374,24822.13557,1473.679305,26295.814875,81505,189.81
"MFSL",1919,13414,15333,24374.17096,1876.40024,26250.5712,16093,1581.1
"HAVELLS",3301,9204,12505,25412.6317,650.85,26063.4817,26090,1535
"TATAPOWER",4326,33697,38023,23528.181545,2191.732465,25719.91401,109722,395.7
"JUBLFOOD",2802,10176,12978,23985.7125,1113.742625,25099.455125,23891,677
"MOTHERSON",4252,15547,19799,23285.7362,1672.111955,24957.848155,44208,150.85
"SHRIRAMFIN",4635,15916,20551,23620.158825,1117.5147375,24737.6735625,71239,663.9
"SRF",2078,13736,15814,22780.323645,1795.1659175,24575.4895625,25958,3088.9
"IGL",3909,18452,22361,22502.582025,1989.6316,24492.213625,19579,209
"ANGELONE",3654,31912,35566,21869.8721,2610.302295,24480.174395,38068,2875
"HFCL",6256,13862,20118,23466.41025,978.54021,24444.95046,35886,81.74
"POWERGRID",4451,14102,18553,23433.84763,852.55472,24286.40235,83741,288.7
"CHOLAFIN",2336,8735,11071,22831.6746875,966.4883125,23798.163,34628,1553
"IIFL",2811,13559,16370,21448.08272,1729.84701,23177.92973,15003,487
"LODHA",3089,23495,26584,20553.743565,2535.31251,23089.056075,24132,1445
