"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",92186,61164803,61256989,1756781.121825,3217533.3572025,4974314.4790275,6101708,25323.55
"BANKNIFTY",24512,3325259,3349771,489157.688089,370652.29170199996,859809.979791,1259029,56799.9
"PERSISTENT",37067,350782,387849,209878.08704,35825.57682,245703.66386,68627,5725
"HDFCBANK",18514,70661,89175,200465.3541,10298.59853,210763.95263,244854,978.5
"AXISBANK",26765,139454,166219,196291.004375,13880.5339375,210171.5383125,209775,1172.5
"INFY",31543,131411,162954,184912.94308,12490.75512,197403.6982,324664,1474.4
"RELIANCE",26019,127977,153996,180096.16655,11565.5753,191661.74185,468925,1374.7
"ICICIBANK",17064,74243,91307,167110.37469,9013.42813,176123.80282,222574,1399
"BAJFINANCE",17814,127234,145048,140171.701575,16168.49625,156340.197825,164723,1060.65
"TATAMOTORS",44427,318710,363137,139989.0468,15576.84888,155565.89568,165286,391.9
"HDFCAMC",14761,143618,158379,127336.734855,17758.909905,145095.64476,40167,5763
"MCX",9330,127711,137041,111470.120775,26922.0313125,138392.1520875,70435,9533
"ICICIGI",17147,227840,244987,110888.60965,22366.456385,133255.066035,42933,2025
"LT",17931,151879,169810,120062.413625,10489.848635,130552.26226,159408,3823.6
"TCS",23111,196026,219137,120324.5392825,9574.68043,129899.2197125,407167,2970
"PAYTM",11756,65531,77287,108586.78858,12061.9538325,120648.7424125,52159,1274.9
"TECHM",12237,82980,95217,105988.94838,7956.94464,113945.89302,52676,1455
"SBIN",15397,142217,157614,102328.3611,9522.80685,111851.16795,233413,886.9
"ETERNAL",11837,54709,66546,101483.57668,9953.12829,111436.70497,137997,355.4
"MIDCPNIFTY",3979,256267,260246,73594.475164,32641.303086,106235.77825,129287,13162.55
"IDEA",15303,28853,44156,94856.10213,7703.48973,102559.59186,141376,8.79
"JIOFIN",12502,64727,77229,92054.61595,8420.26338,100474.87933,102381,312.8
"HAL",12411,81668,94079,90296.581635,8188.431135,98485.01277,110876,4839.7
"BHARTIARTL",9720,72463,82183,91136.56565,5982.5242525,97119.0899025,146235,1967
"AUBANK",10592,49925,60517,84535.5165,8885.3662,93420.8827,34001,801.25
"INDIGO",9915,47910,57825,87075.72324,5138.12223,92213.84547,75391,5847.5
"BEL",7276,47219,54495,84977.3898,7186.632105,92164.021905,80266,408.35
"WIPRO",11293,35365,46658,84757.6464,5152.1412,89909.7876,77012,250.4
"DIXON",9083,83368,92451,76404.43229,11862.856385,88267.288675,71060,16770
"CANBK",9467,30774,40241,81937.570275,4991.211225,86928.7815,67578,128.4
"NESTLEIND",13358,55228,68586,81578.251,5026.30985,86604.56085,57947,1222.3
"TRENT",15623,127948,143571,73391.1917,7810.08628,81201.27798,192873,4739
"DLF",11756,70328,82084,73584.8931675,6831.0169125,80415.91008,77893,755.85
"BAJAJ-AUTO",10578,90479,101057,72184.061595,7248.82908,79432.890675,79275,9015
"ITC",11879,38185,50064,76392.29888,2540.67072,78932.9696,140492,400.3
"COFORGE",10277,62698,72975,67679.9950875,10242.9954,77922.9904875,53201,1761
"CHOLAFIN",6649,33531,40180,69501.6641875,5241.0631875,74742.727375,36586,1705
"LTIM",7975,36421,44396,66741.86457,5914.23606,72656.10063,32723,5626
"TATASTEEL",6982,49794,56776,66678.60705,5639.63455,72318.2416,77952,173
"MARUTI",7753,102786,110539,63286.057935,6916.76279,70202.820725,154984,16218
"INDUSINDBK",12757,31463,44220,66517.91832,3512.21682,70030.13514,113273,741
"FEDERALBNK",5983,28146,34129,64770.6775,5222.5495,69993.227,42377,216.5
"M&M",9339,44317,53656,65315.1713,3832.93918,69148.11048,145088,3494.4
"BSE",6291,57336,63627,58243.2354375,10327.023975,68570.2594125,87025,2455.1
"BAJAJFINSV",5878,54197,60075,60929.14295,7636.7102,68565.85315,56319,2082.9
"HEROMOTOCO",7308,59884,67192,60944.657445,6309.776175,67254.43362,60978,5535
"ANGELONE",9100,66264,75364,55091.750625,9533.6782,64625.428825,36693,2445
"ASIANPAINT",9940,76008,85948,58996.427825,4638.573275,63635.0011,92347,2377
"KOTAKBANK",6743,29995,36738,58275.12268,3236.6746,61511.79728,126594,2148.2
"LTF",4529,29456,33985,54529.0904646,6557.2655138,61086.3559784,26425,271.36
"VEDL",10102,53665,63767,56155.409535,4532.53617,60687.945705,132928,481.85
"HINDALCO",5389,17749,23138,57987.566,2153.75118,60141.31718,71405,765
"IREDA",9702,67729,77431,52203.408315,6585.991005,58789.39932,32881,155.19
"HINDZINC",8277,42653,50930,52018.5762775,6107.1161025,58125.69238,58430,513
"BANKBARODA",6916,28950,35866,54462.71727,3635.3400525,58098.0573225,68812,268.1
"SHRIRAMFIN",9641,39728,49369,54114.368385,3807.9212325,57922.2896175,78603,677.95
"PNB",5587,27307,32894,52324.148,4843.6704,57167.8184,59795,116.51
"ADANIPORTS",7477,45769,53246,51608.648635,4769.1735175,56377.8221525,73350,1451.5
"GODREJPROP",8416,54778,63194,49349.80732,6588.966395,55938.773715,52214,2132
"HCLTECH",9482,89610,99092,49457.02377,4842.42535,54299.44912,110097,1496.1
"TVSMOTOR",3968,18645,22613,49512.358315,3267.91444,52780.272755,37716,3570
"HINDPETRO",5393,24573,29966,48983.0686425,3214.26711,52197.3357525,42450,448.05
"ADANIENT",5736,42203,47939,43952.70474,5809.10421,49761.80895,91614,2538.8
"PRESTIGE",5658,43760,49418,42748.127505,6246.06696,48994.194465,18596,1684.5
"TITAN",7167,57159,64326,44561.7297825,3772.961325,48334.6911075,106297,3543.2
"PFC",8478,30196,38674,44675.7194,2572.27503,47247.99443,76855,405.2
"RECLTD",9287,31353,40640,44347.1454975,2615.0301,46962.1755975,113725,377
"HDFCLIFE",5098,40416,45514,42599.30818,4150.42507,46749.73325,46538,761.8
"ICICIPRULI",7766,57932,65698,42330.248675,3809.878715,46140.12739,26230,589.9
"OFSS",6250,30203,36453,41448.298845,3899.03157,45347.330415,31088,8780
"IDFCFIRSTB",6207,12250,18457,42423.7618875,1676.0527875,44099.814675,69872,72.97
"BPCL",6112,26577,32689,40866.7246875,2674.379495,43541.1041825,31863,338.5
"360ONE",6749,25667,32416,38910.447,3307.0388,42217.4858,12524,1161
"BANDHANBNK",6853,11588,18441,40628.90304,1380.68388,42009.58692,50296,163.42
"KEI",4797,26175,30972,37015.63537,4513.394375,41529.029745,15144,4452
"INDHOTEL",5341,23956,29297,38902.6694,2312.9298,41215.5992,53299,728.15
"IEX",7413,13495,20908,37935.048,1405.170375,39340.218375,34387,135.85
"POLYCAB",3567,15227,18794,34365.079,2447.1064,36812.1854,26396,7670
"ASTRAL",5657,19434,25091,34714.670055,1816.2378825,36530.9079375,32518,1437.9
"CDSL",4111,32904,37015,31815.4378225,4605.345305,36420.7831275,40419,1624
"BHARATFORG",5623,14322,19945,34538.79005,1434.95395,35973.744,35591,1232
"ABCAPITAL",3527,13864,17391,33305.96941,2225.46985,35531.43926,36952,303.3
"LODHA",5904,36280,42184,31277.75634,4199.63715,35477.39349,40414,1171
"IOC",4478,13162,17640,33712.7773125,1632.3240375,35345.10135,38874,153.9
"HINDUNILVR",4397,21984,26381,33237.17514,1773.64389,35010.81903,76044,2515
"NATIONALUM",3875,11597,15472,32970.9405,2024.842125,34995.782625,38003,226.03
"DIVISLAB",4961,29168,34129,32652.87759,2331.28564,34984.16323,62269,6556
"SBICARD",4172,16786,20958,30777.06736,2097.24192,32874.30928,37035,931
"TATAPOWER",5284,32356,37640,30374.838525,2236.798565,32611.63709,76212,397
"NTPC",5888,50727,56615,30148.84485,2451.6504,32600.49525,107378,339.2
"DMART",4633,30031,34664,29568.129885,2192.45784,31760.587725,79252,4264.5
"MUTHOOTFIN",3095,23974,27069,27799.489575,3483.395025,31282.8846,24337,3263
"IRFC",5280,35205,40485,28156.912575,2974.940075,31131.85265,25607,125.2
"LAURUSLABS",1938,5786,7724,28981.28788,1702.35365,30683.64153,27869,875
"VOLTAS",5461,23170,28631,28500.52545,1920.5696625,30421.0951125,52455,1410
"SBILIFE",4167,16434,20601,28894.4742375,1455.889725,30350.3639625,28023,1841.1
"GAIL",5162,16465,21627,28852.0155,1362.86514,30214.88064,52881,178.1
"EICHERMOT",2310,17164,19474,28048.1690125,2030.6232625,30078.792275,41594,6891.5
"IIFL",3333,15084,18417,27548.884935,2414.94924,29963.834175,14451,507.5
"CYIENT",5630,18098,23728,27094.433825,2131.86647,29226.300295,20766,1126.2
"NMDC",2566,12326,14892,26630.7912,2484.0135,29114.8047,39424,76.7
"ULTRACEMCO",4393,27692,32085,26968.53023,1703.33474,28671.86497,68016,12287
"COALINDIA",5180,25104,30284,26959.10607,1403.96058,28363.06665,89580,384.8
"CIPLA",4539,19664,24203,26603.498775,1191.4327125,27794.9314875,59237,1556.1
"ABB",3859,25456,29315,25132.52965,2648.85315,27781.3828,37159,5181.5
"MAZDOCK",4986,31050,36036,24883.13324,2502.63566,27385.7689,45910,2850.5
"YESBANK",3528,9985,13513,25739.66931,1367.24619,27106.9155,48478,23.37
"SUNPHARMA",4322,28871,33193,25228.286335,1447.882765,26676.1691,72153,1652.7
"POWERGRID",4477,23423,27900,24793.40001,1444.84398,26238.24399,61978,291.9
"AUROPHARMA",4054,9371,13425,25003.96195,891.739585,25895.701535,55045,1111
"ADANIGREEN",3683,19344,23027,23151.31788,2438.79522,25590.1131,61397,1049.7
"JINDALSTEL",3898,14806,18704,24451.150875,1062.7443125,25513.8951875,44947,1001.8
"INDUSTOWER",4034,16136,20170,23711.15936,1661.50231,25372.66167,73016,345.15
"ADANIENSOL",3767,9682,13449,23830.6452975,1456.86357,25287.5088675,35857,948
"HFCL",4708,7289,11997,23499.583635,1231.5759,24731.159535,31323,77.39
"CROMPTON",4443,18892,23335,22995.41346,1469.0016,24464.41506,46498,287.85
"SRF",3690,18450,22140,22877.88556,1561.55122,24439.43678,22262,3082.9
"BHEL",3649,17190,20839,22653.33,1773.9033375,24427.2333375,39254,236.13
"SAIL",3591,14430,18021,22072.37218,1849.55152,23921.9237,65933,129.75
"APOLLOHOSP",2214,22540,24754,21682.1959125,2121.7903125,23803.986225,31715,7814
"BRITANNIA",3107,12367,15474,22761.415075,928.470375,23689.88545,43732,5863
"POLICYBZR",3889,6063,9952,23065.699965,543.104905,23608.80487,27008,1676.9
"MPHASIS",2919,8608,11527,22443.0481825,1128.2644725,23571.312655,21831,2785
"JSWSTEEL",2851,9092,11943,22365.8628975,1017.34083,23383.2037275,82007,1163
"ASHOKLEY",3229,12110,15339,21937.5235,1112.17,23049.6935,53375,135.79
"KAYNES",2850,25940,28790,19861.71397,2924.42729,22786.14126,46190,6965
"GRASIM",3112,9608,12720,21944.45605,677.37295,22621.829,69050,2815
"NYKAA",2539,12841,15380,20669.27875,1914.535625,22583.814375,29580,261.32
"TATAELXSI",4061,16634,20695,21683.35354,873.03473,22556.38827,65691,5364
"NCC",3640,13003,16643,20632.77009,1750.17969,22382.94978,11712,211.49
"ONGC",3693,25280,28973,20602.7955,1496.303775,22099.099275,77661,247.79
"AMBER",2543,9391,11934,20682.27799,1283.35479,21965.63278,17146,8165
"DRREDDY",2691,9233,11924,20898.0749375,986.405875,21884.4808125,36363,1231
"DELHIVERY",2080,8745,10825,20066.405775,1374.6661275,21441.0719025,17507,461.6
"MOTHERSON",3047,13235,16282,19741.33149,1590.907215,21332.238705,43487,104.9
"PGEL",4740,23369,28109,19036.13404,1898.22675,20934.36079,30800,570.75
"CGPOWER",3057,10653,13710,19654.43746,1224.89573,20879.33319,32976,756.85
"UNIONBANK",3142,9375,12517,19439.12235,1147.7365875,20586.8589375,30251,139.28
"OBEROIRLTY",3304,18337,21641,18547.16164,1977.949715,20525.111355,23289,1609.2
"HAVELLS",2609,7991,10600,19143.00215,851.60725,19994.6094,34379,1464.4
"UPL",2066,7385,9451,18940.767772,965.7186625,19906.4864345,35608,678
"RVNL",4122,13209,17331,19045.16955,840.88895,19886.0585,50346,339.3
"SONACOMS",3779,16763,20542,18000.995565,1803.374055,19804.36962,31746,453.85
"CAMS",3137,13658,16795,18165.387555,1321.649835,19487.03739,27749,3837
"BIOCON",2052,9488,11540,18261.12925,1224.4685,19485.59775,28418,355.95
"MAXHEALTH",2964,13079,16043,18162.26349,1115.4152625,19277.6787525,44278,1158
"IRCTC",2818,18946,21764,17656.2103375,1441.30035,19097.5106875,36139,716
"SUZLON",4248,9010,13258,18443.904,585.7528,19029.6568,55764,53.93
"LUPIN",2172,8429,10601,18025.45224,957.1625175,18982.6147575,41052,1940
"BANKINDIA",2723,4457,7180,17937.283,565.83436,18503.11736,22836,126.4
"UNOMINDA",2640,11385,14025,17391.65703,1063.535935,18455.192965,16942,1211.8
"ZYDUSLIFE",1984,2670,4654,17589.465,295.4655,17884.9305,16483,975.6
"FINNIFTY",559,72877,73436,9855.9627985,7969.963365,17825.9261635,32262,27071.8
"FORTIS",1899,7952,9851,16088.596535,973.233375,17061.82991,20661,1092.9
"PETRONET",3270,6164,9434,16531.78302,483.63876,17015.42178,42370,280
"COLPAL",3104,11041,14145,15568.5580425,913.62231,16482.1803525,39171,2231
"TATACONSUM",2506,10178,12684,15477.93126,852.57942,16330.51068,40680,1112.2
"DABUR",2510,11982,14492,15476.376,843.32375,16319.69975,42745,493.9
"KALYANKJIL",2657,13810,16467,14923.16787,1340.644685,16263.812555,48160,476.8
"AMBUJACEM",2515,8083,10598,15032.06019,610.09347,15642.15366,58785,567.75
"CONCOR",2255,5590,7845,14987.45975,488.15675,15475.6165,38008,529.5
"NBCC",2021,6002,8023,14609.5248,765.67335,15375.19815,17575,111.56
"SOLARINDS",1374,7469,8843,14538.724185,807.4951875,15346.2193725,21086,14025
"INDIANB",1868,4478,6346,14514.5137,663.3936,15177.9073,13763,775.5
"PHOENIXLTD",2250,14663,16913,13147.8025,1740.19146,14887.99396,16962,1675
"JSWENERGY",2550,8307,10857,13914.0364,867.7358,14781.7722,50362,547
"SIEMENS",3497,17994,21491,13687.2730375,1021.9381875,14709.211225,34562,3118
"UNITDSPR",2619,10644,13263,13928.10692,741.64244,14669.74936,51567,1333
"BOSCHLTD",1405,7397,8802,13517.98559,627.881945,14145.867535,15605,38370
"LICHSGFIN",2371,6593,8964,13586.9878,485.8741,14072.8619,48223,569.2
"PNBHOUSING",2390,4819,7209,13270.63647,554.39319,13825.02966,36006,849
"JUBLFOOD",1769,9176,10945,12991.42,738.066125,13729.486125,32652,586.95
"IGL",2207,8212,10419,12864.53905,841.3416,13705.88065,18257,212.4
"MFSL",996,3013,4009,12939.8324,519.19696,13459.02936,10167,1607.7
"EXIDEIND",1770,7912,9682,12557.9538,712.4472,13270.401,29379,391.5
"HUDCO",1938,7272,9210,12328.194465,891.646905,13219.84137,18815,229.39
