"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",126581,56368517,56495098,2380910.1952575,2599646.1097425,4980556.305,6805610,24890.85
"BANKNIFTY",40353,7888103,7928456,782180.5442885001,491935.4972665,1274116.041555,1601788,54976.2
"HDFCBANK",93955,116149,210104,989865.59265,8722.19876,998587.79141,296633,951.2
"RELIANCE",126133,248540,374673,872313.5526,12133.43285,884446.98545,471951,1374.8
"ICICIBANK",85746,126024,211770,831957.10626,7880.14129,839837.24755,224662,1373.7
"AXISBANK",114000,122479,236479,832828.7240625,6793.296125,839622.0201875,214060,1163
"BAJFINANCE",93216,124888,218104,716482.18425,9202.690725,725684.874975,172984,1012.5
"INFY",118300,189724,308024,704221.9918,9477.4126,713699.4044,309990,1491.2
"ETERNAL",62151,48249,110400,505118.6342,4117.5740975,509236.2082975,164862,332.55
"TCS",93390,412076,505466,490088.908995,18594.5842775,508683.4932725,346046,2958
"SBIN",73427,212323,285750,478532.774625,9696.669975,488229.4446,275210,861.45
"BHARTIARTL",51016,93060,144076,472717.773485,4713.2009425,477430.9744275,140895,1935
"LT",67103,104211,171314,432633.99361,4275.3913825,436909.3849925,149338,3650
"MARUTI",50747,409244,459991,411199.247405,18673.009485,429872.25689,285157,16236
"M&M",58531,83186,141717,417606.09694,5125.67364,422731.77058,166953,3538.2
"HEROMOTOCO",51027,136600,187627,404817.50658,8497.058625,413314.565205,84902,5356.5
"KOTAKBANK",47403,53275,100678,385179.09456,2854.8436,388033.93816,140504,2014.8
"HINDALCO",35064,62289,97353,370235.26512,5565.17248,375800.4376,58221,747
"TATAMOTORS",64110,504997,569107,341841.34744,28335.2024,370176.54984,288175,664.9
"INDIGO",38886,39695,78581,331233.178725,1930.37619,333163.554915,95975,5678
"TRENT",65661,243611,309272,318000.66993,10087.81148,328088.48141,212169,4720
"BEL",26819,150420,177239,309941.92776,16428.652575,326370.580335,85057,403.65
"HAL",39242,293355,332597,282926.638665,18115.08738,301041.726045,133752,4776
"ASIANPAINT",48273,123354,171627,291209.56715,5898.12045,297107.6876,98303,2404
"VEDL",51512,141999,193511,273554.44611,9043.16438,282597.61049,132430,462.25
"PAYTM",32390,92401,124791,270735.933795,8758.0454575,279493.9792525,72386,1140.8
"BSE",32756,179976,212732,253781.0676,20917.075875,274698.143475,117634,2046.2
"IDEA",40969,37769,78738,256766.4683625,11256.240375,268022.7087375,152758,8.68
"HINDUNILVR",34361,53244,87605,263744.42244,2291.25111,266035.67355,101825,2542.9
"GRASIM",36470,24072,60542,256663.020075,1020.680575,257683.70065,69395,2785.7
"ADANIENT",31268,132527,163795,246718.92312,9977.77266,256696.69578,116505,2573.3
"MIDCPNIFTY",11209,771656,782865,203375.012568,48402.156921999995,251777.16949,200002,12826.2
"BAJAJ-AUTO",37195,106430,143625,246341.32749,4988.4822075,251329.8096975,98417,8827.5
"INDUSINDBK",45091,36554,81645,234799.13289,2606.15579,237405.28868,117047,740.6
"ITC",36177,61868,98045,232842.57232,3198.12416,236040.69648,129534,400.45
"JSWSTEEL",29994,27486,57480,234186.55227,1500.95997,235687.51224,87865,1147.5
"DIXON",24495,130721,155216,225366.371645,9589.46572,234955.837365,66743,18187
"CANBK",27382,65162,92544,226936.21365,6695.0361,233631.24975,73333,121.35
"NTPC",44447,69128,113575,231094.3161,2451.97665,233546.29275,112341,340.2
"TVSMOTOR",18997,33795,52792,228802.06804,2937.151245,231739.219285,47250,3410
"DMART",33427,42500,75927,229479.774795,1895.517,231375.291795,67352,4580.1
"POLYCAB",22818,91675,114493,214360.4510875,7399.470125,221759.9212125,28877,7385
"BAJAJFINSV",20914,29963,50877,215891.8911,1973.86835,217865.75945,60680,2033
"WIPRO",28331,46081,74412,206585.0295,3436.4997,210021.5292,77433,242.25
"TITAN",34609,65971,100580,205969.308125,2629.914175,208599.2223,103522,3388.7
"HDFCLIFE",23553,16938,40491,198430.98583,752.4572,199183.44303,44702,768
"ADANIPORTS",28098,62737,90835,190852.54634,3278.2579575,194130.8042975,91515,1408
"CHOLAFIN",19237,17706,36943,192193.6638125,1297.7565625,193491.420375,33253,1591
"BANKBARODA",25052,50748,75800,187017.91758,4006.27305,191024.19063,76854,252.3
"EICHERMOT",14689,40190,54879,180946.3515125,3343.360475,184289.7119875,63011,6975
"MARICO",21213,9459,30672,180883.4244,472.48968,181355.91408,32582,703
"SHRIRAMFIN",33263,22037,55300,170363.67711,1097.583465,171461.260575,73142,612.3
"GODREJCP",28847,21051,49898,169937.46765,1052.89925,170990.3669,37921,1184
"ONGC",29486,76396,105882,160096.982175,4222.31265,164319.294825,79639,239.7
"ASHOKLEY",23009,29798,52807,161122.741,2063.8245,163186.5655,56622,140.1
"JIOFIN",21912,58277,80189,157905.141655,4940.05156,162845.193215,114174,301.6
"INDUSTOWER",26115,25228,51343,160112.47887,1778.30098,161890.77985,82031,355.85
"DRREDDY",19984,27447,47431,159672.1915,1279.00825,160951.19975,50081,1274.7
"TATAPOWER",27841,30670,58511,157900.89621,1287.91494,159188.81115,84598,386.4
"TATASTEEL",16146,46425,62571,154144.7534,4646.1019,158790.8553,79650,172.35
"COFORGE",25433,62197,87630,154463.9667,4119.9516,158583.9183,69317,1594
"NAUKRI",30693,14547,45240,157606.608825,518.6377125,158125.2465375,43939,1357.8
"HCLTECH",31033,51835,82868,154918.04713,2508.748795,157426.795925,97704,1427.4
"ADANIGREEN",21687,166039,187726,142689.18414,14239.72602,156928.91016,79067,1081.6
"AUROPHARMA",25330,21460,46790,154125.50263,1398.279245,155523.781875,52779,1098.4
"PNBHOUSING",26123,29679,55802,152303.585915,2738.80919,155042.395105,41786,908.6
"SUNPHARMA",26509,45625,72134,152009.25215,1591.794575,153601.046725,76290,1625
"ADANIENSOL",24491,49442,73933,149098.934655,3403.9728225,152502.9074775,46575,896.6
"ABCAPITAL",16545,18194,34739,149974.57884,1945.52993,151920.10877,34913,287.4
"TECHM",17100,27568,44668,149082.85926,2107.21536,151190.07462,49461,1441.5
"DLF",24235,51225,75460,146149.2992025,4185.1208025,150334.420005,95107,720.4
"SBICARD",20699,30742,51441,146002.97224,2072.1692,148075.14144,38521,884.9
"PFC",25903,26869,52772,138262.83757,1662.19677,139925.03434,66128,404
"MCX",13018,76523,89541,131494.8667,6949.7316875,138444.5983875,49320,8030
"HAVELLS",17410,13676,31086,135670.36415,618.45135,136288.8155,34959,1537.8
"AUBANK",17800,29289,47089,132339.7126,2255.7852,134595.4978,40905,743
"IDFCFIRSTB",20443,12540,32983,133379.2859,1044.2416425,134423.5275425,70402,69.7
"PNB",14467,35576,50043,129842.5776,4292.2064,134134.784,62636,111.15
"ULTRACEMCO",21570,56371,77941,132153.17318,1823.5061,133976.67928,83752,12160
