"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",54747,57380322,57435069,1027617.24609,2326606.69953,3354223.94562,6446131,24980.65
"BANKNIFTY",21133,3325745,3346878,413858.0335575,304853.0024295,718711.035987,1201156,55865.15
"RELIANCE",51971,590771,642742,367671.08565,41383.0503,409054.13595,443403,1421
"HDFCBANK",24310,87828,112138,268367.70301,7080.881005,275448.584015,267189,1990
"TATAMOTORS",35616,447288,482904,198762.03352,33248.7304,232010.76392,201811,700.5
"MARUTI",25436,585286,610722,180126.42372,31757.67244,211884.09616,262655,14235
"PAYTM",20246,146376,166622,177752.77632,25662.06636,203414.84268,70202,1229
"ETERNAL",20402,94314,114716,157605.50785,14302.684435,171908.192285,146776,321
"BAJAJ-AUTO",19896,335866,355762,131181.7402575,23574.4612275,154756.201485,75180,8771
"HEROMOTOCO",15413,244429,259842,117684.65949,22407.87837,140092.53786,104834,5116.8
"M&M",19665,113762,133427,132599.02236,7407.16662,140006.18898,161104,3357
"MIDCPNIFTY",4494,450803,455297,81153.930788,53328.098768,134482.029556,131548,12908.3
"EXIDEIND",17223,57827,75050,119878.48782,5740.86132,125619.34914,34420,394
"BHARTIARTL",12224,159220,171444,111634.944125,11790.6248,123425.568925,156722,1912.9
"ICICIBANK",11355,50961,62316,114256.19086,3932.14738,118188.33824,203794,1436.9
"BSE",10952,96203,107155,103048.6545375,14536.865925,117585.5204625,70924,2495.8
"IDEA",22160,8389,30549,104233.62213,2506.31376,106739.93589,106182,6.58
"ASHOKLEY",14630,101780,116410,95860.6825,8813.3365,104674.019,43055,133.36
"PNBHOUSING",18045,83282,101327,95306.304535,7781.232615,103087.53715,48258,818.7
"BAJFINANCE",14005,78888,92893,94618.6311,6134.636175,100753.267275,186620,902
"SBIN",14962,100206,115168,93204.11985,5302.5315,98506.65135,277609,829.15
"BEL",8459,47244,55703,91608.359685,6308.71782,97917.077505,83956,380.5
"HINDALCO",9163,38636,47799,91231.3346,4139.19786,95370.53246,59653,706.8
"HAL",12568,106007,118575,83825.49504,7324.879215,91150.374255,131535,4453
"AXISBANK",12585,57089,69674,85735.243125,3274.1384375,89009.3815625,216844,1084.2
"ADANIPORTS",12197,98913,111110,78649.631795,8796.305075,87445.93687,87526,1370
"KOTAKBANK",10373,45873,56246,84022.12808,3216.31808,87238.44616,117969,2027.3
"INFY",14126,83331,97457,81802.24544,4860.53908,86662.78452,325698,1442.5
"TCS",15334,120752,136086,81301.984015,4903.0653875,86205.0494025,392606,3018
"DMART",10221,105445,115666,70546.17726,9342.50145,79888.67871,57583,4656
"ADANIENT",9973,74857,84830,71002.21662,7354.02828,78356.2449,116983,2380.7
"INDUSTOWER",12402,26276,38678,71617.28754,2422.42197,74039.70951,67941,341.45
"KALYANKJIL",10997,59206,70203,65830.1809325,5551.2803325,71381.461265,59944,508.1
"TVSMOTOR",5995,30868,36863,67485.926445,3574.90686,71060.833305,45576,3252.4
"DIXON",7191,64895,72086,60726.36057,7698.957415,68425.317985,65549,16917
"JSWSTEEL",8160,31505,39665,59489.058555,3236.2513875,62725.3099425,81753,1073.8
"HINDUNILVR",7186,73506,80692,55842.87474,3914.29773,59757.17247,93249,2604
"LT",8994,42911,51905,57245.7765425,2252.1248225,59497.901365,133980,3618
"BANKBARODA",7673,26903,34576,55190.72403,3140.72928,58331.45331,61424,246.8
"EICHERMOT",5169,46764,51933,54048.23816,4124.2432,58172.48136,47213,5936
"LTF",5650,25230,30880,54307.731537,3853.3439344,58161.07547140001,23793,217.09
"JIOFIN",6735,34522,41257,52573.484895,3712.1916,56285.676495,90113,331.4
"VEDL",9862,66959,76821,50657.87421,5133.17082,55791.04503,104875,449.75
"SRF",8775,39412,48187,51755.14052,3520.40202,55275.54254,36602,2940
"PATANJALI",9794,11258,21052,52845.08037,723.12819,53568.20856,49862,1787.5
"IDFCFIRSTB",7694,19867,27561,50629.24587,1701.014595,52330.260465,62742,71.28
"LICHSGFIN",8937,20285,29222,50873.9368,1268.0337,52141.9705,53517,579.7
"CANBK",6514,27686,34200,48956.582925,3136.01085,52092.593775,58735,111.75
