"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",53560,41435738,41489298,1021718.658855,2195423.10165,3217141.760505,5372758,25330.25
"BANKNIFTY",32419,3784369,3816788,631191.6909165,374808.993195,1006000.6841114999,1211214,55493.3
"SBIN",55466,655805,711271,353893.115475,45684.88515,399578.000625,264680,856.9
"HDFCBANK",25187,116087,141274,269740.41743,13364.74865,283105.16608,286523,967
"VEDL",47349,269150,316499,250430.279115,23535.80133,273966.080445,122297,455.55
"MCX",18043,285488,303531,179438.05075,48034.53055,227472.5813,53161,7923
"BEL",16846,171158,188004,198337.105665,28438.54431,226775.649975,82674,411.8
"MARUTI",19395,515960,535355,152395.119795,32876.204875,185271.32467,253197,15790
"RELIANCE",23077,198469,221546,163458.64825,14135.36625,177594.0145,461187,1413
"KOTAKBANK",17491,156671,174162,143287.59868,12147.47688,155435.07556,137120,2051
"ICICIBANK",13279,56313,69592,132461.60893,4770.28188,137231.89081,203471,1417.2
"TATAMOTORS",20793,154562,175355,120211.54208,12908.61792,133120.16,227974,719
"PNB",13581,84440,98021,120790.0152,12264.4776,133054.4928,56112,111.82
"INFY",19177,129325,148502,116926.66948,7902.80004,124829.46952,320871,1521.5
"TCS",20377,194586,214963,113307.397245,11331.878075,124639.27532,283713,3175
"CANBK",13446,73022,86468,105175.9404,10208.164725,115384.105125,60129,116.28
"HAL",13021,186626,199647,95967.99678,18041.18337,114009.18015,115201,4888.8
"BANKBARODA",14654,73008,87662,105078.383865,8420.992515,113499.37638,70619,246.1
"AXISBANK",15126,80271,95397,106429.7145,5886.291875,112316.006375,234011,1126
"TRENT",15185,172649,187834,79357.81264,13592.41336,92950.226,169650,5205
"TATACONSUM",12088,109480,121568,75245.89996,9003.77236,84249.67232,43758,1135.7
"RVNL",14816,81966,96782,73257.1004,9902.3406625,83159.4410625,49238,360.5
"M&M",10221,89879,100100,74497.35598,8480.32474,82977.68072,162489,3635
"IDEA",13599,22294,35893,76302.36432,6562.934565,82865.298885,133147,7.79
"MIDCPNIFTY",2676,218322,220998,49485.35081,28728.553126,78213.903936,128354,13147.05
"LT",10884,111366,122250,70576.960545,7340.67152,77917.632065,140227,3684.6
"TATASTEEL",7461,60655,68116,70418.7825,7432.8166,77851.5991,79945,171
"PERSISTENT",11334,132652,143986,63854.68019,13744.17249,77598.85268,50135,5539.5
"ITC",11177,64052,75229,73723.86928,3694.88064,77418.74992,115203,410.05
"BAJFINANCE",9243,65868,75111,70039.0428,6545.273775,76584.316575,181754,1009
"KALYANKJIL",10409,102937,113346,64330.0039125,12235.67309,76565.6770025,38843,523.5
"BSE",7879,60984,68863,65737.372875,10590.293625,76327.6665,105803,2210.5
"BHARTIARTL",7359,64876,72235,68116.393175,5190.139275,73306.53245,129540,1940.5
"MARICO",7932,33783,41715,68370.46056,2936.47692,71306.93748,32881,713.8
"ETERNAL",8179,35575,43754,65224.79335,5317.30623,70542.09958,156429,327.7
"AMBUJACEM",10590,40633,51223,64666.96299,3517.74822,68184.71121,60598,582.6
"HINDALCO",5890,31578,37468,62214.15774,3712.53778,65926.69552,54141,749.5
"ASHOKLEY",8889,41928,50817,60597.618,4494.84,65092.458,51853,136.7
"BRITANNIA",7546,91992,99538,57615.451375,7305.7634625,64921.2148375,55736,6101.5
"JIOFIN",8001,43818,51819,59916.250715,4983.63184,64899.882555,104112,315.85
"AMBER",6573,44777,51350,54546.5808,7162.98562,61709.56642,22360,8290
"IEX",9452,64704,74156,53554.095,7452.520125,61006.615125,26363,148.49
"TITAN",9167,50226,59393,56841.105125,3024.66738,59865.772505,86258,3524.6
"MAZDOCK",9063,94040,103103,47561.7431625,10065.14201,57626.8851725,45048,2993
"VBL",10734,37952,48686,52059.6039375,2720.213675,54779.8176125,60697,471.6
"HEROMOTOCO",5973,49291,55264,48096.802485,5330.43795,53427.240435,78026,5350
"TATACHEM",6850,67684,74534,45191.53925,8114.19596,53305.73521,28502,1006
"UNIONBANK",8039,36494,44533,48801.66651,4460.73984,53262.40635,31801,137
"HCLTECH",9603,49805,59408,50102.46955,3146.175655,53248.645205,88440,1480.6
"TECHM",5067,34995,40062,46963.83762,4135.92624,51099.76386,43225,1548.7
"DLF",7239,32344,39583,47199.4417125,3381.386415,50580.8281275,77823,786
"COALINDIA",8340,64312,72652,45116.758215,3809.8647,48926.622915,89918,399.5
"AUBANK",6488,23436,29924,45915.9047,2393.0858,48308.9905,37092,708.6
"WIPRO",5957,26252,32209,45529.9917,2749.992,48279.9837,73752,254.17
"ULTRACEMCO",6649,75106,81755,42433.760865,4941.31118,47375.072045,71640,12730
"UPL",4491,19583,24074,43095.317416499995,2542.6077715,45637.925188,49564,703.85
"PAYTM",4716,19017,23733,42142.2648775,2858.1727925,45000.43767,68155,1221
"COFORGE",5819,40215,46034,39399.5874375,5354.614725,44754.2021625,46987,1793
"MOTHERSON",5889,25550,31439,40068.095625,3211.29999,43279.395615,48657,109.3
"HINDUNILVR",5281,33134,38415,41006.2701,2084.63439,43090.90449,103784,2574
"MPHASIS",4515,34240,38755,37190.0822975,5409.00393,42599.0862275,26476,2975.9
"BAJAJFINSV",3827,23068,26895,39797.72115,2600.201,42397.92215,61727,2060
"BDL",7203,40862,48065,38107.0819675,4153.59594,42260.6779075,31629,1624
"SHRIRAMFIN",7707,24466,32173,39717.015195,2124.741465,41841.75666,71103,626
"RECLTD",7792,38632,46424,38216.0948175,3114.6519825,41330.7468,97667,384.05
"PFC",7345,26714,34059,38816.98756,2307.7977,41124.78526,70538,405.4
"ADANIENT",5010,30089,35099,36243.94614,2964.12114,39208.06728,91125,2408
"FEDERALBNK",3718,19153,22871,36954.5935,2209.178,39163.7715,33270,199.07
"CDSL",4574,34751,39325,34210.043875,3963.995365,38174.03924,41215,1569.5
"INDUSINDBK",6892,23013,29905,35847.96404,1938.25842,37786.22246,113833,739.95
"CHOLAFIN",3574,14117,17691,35153.900875,1891.083,37044.983875,31467,1577
"SIEMENS",7803,55237,63040,32705.3225375,4213.25815,36918.5806875,37069,3324.9
"GRASIM",4793,28473,33266,34486.847075,2253.0079,36739.854975,66175,2865
"INDUSTOWER",5652,23073,28725,34224.60876,2098.49258,36323.10134,77319,354
"YESBANK",5247,10307,15554,34497.19917,1453.89701,35951.09618,44039,21.07
"MAXHEALTH",5708,14087,19795,34625.569125,1228.38072,35853.949845,42268,1154.6
