"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",65472,99443820,99509292,1225843.0044225,3879356.6501325,5105199.654555,7813985,24893.7
"BANKNIFTY",20754,2313492,2334246,405412.06731550005,326122.61911599996,731534.6864314999,917712,55592
"HDFCBANK",29980,78036,108016,318563.03457,11915.91665,330478.95122,260185,963.7
"TATAMOTORS",40314,444547,484861,234245.91424,41031.65232,275277.56656,232729,715.85
"BHARTIARTL",21794,71905,93699,196509.1867725,7818.10461,204327.2913825,139921,1896.9
"ICICIBANK",20169,59245,79414,193993.35305,7430.97271,201424.32576,225057,1365
"KOTAKBANK",20232,116481,136713,170219.87024,14716.52224,184936.39248,131684,2108
"RELIANCE",24196,128152,152348,165887.3704,11540.2903,177427.6607,422414,1363.3
"AXISBANK",20421,92574,112995,151328.4463125,11278.7245625,162607.170875,194756,1183
"TATASTEEL",14573,96949,111522,139653.90835,16069.4116,155723.31995,61271,173.29
"HEROMOTOCO",15242,137935,153177,126334.472655,20408.517465,146742.99012,59257,5545.5
"MARUTI",16296,139987,156283,129769.9984,12236.184785,142006.183185,131734,15808
"BEL",9147,52370,61517,108021.982215,12526.761465,120548.74368,66199,412.7
"SBIN",16366,137575,153941,107142.33315,12285.522825,119427.855975,210291,867.7
"M&M",16386,49722,66108,113267.89834,5489.88194,118757.78028,139897,3460
"VEDL",18121,90604,108725,99283.43783,12316.24723,111599.68506,123604,471.5
"HINDALCO",8707,67447,76154,95647.11492,12916.77632,108563.89124,61227,780
"INFY",16761,55444,72205,96450.16848,5084.12936,101534.29784,235362,1445.5
"LT",14434,65378,79812,94013.632755,6122.2608825,100135.8936375,139300,3742.9
"BAJAJ-AUTO",12502,93134,105636,81115.171425,8854.5551925,89969.7266175,77025,8685
"IDEA",12825,26392,39217,80411.9695425,9019.0943175,89431.06386,119651,8.84
"EICHERMOT",6722,48111,54833,81788.11249,7056.458745,88844.571235,40136,6935
"CANBK",9244,43695,52939,78652.473525,9248.229675,87900.7032,59846,125.98
"TCS",15571,83768,99339,79304.355235,5910.4791025,85214.8343375,318721,2903
"NATIONALUM",8959,47666,56625,74630.676,10453.81425,85084.49025,33354,221.1
"BANKBARODA",9852,40588,50440,76149.1741725,6464.752515,82613.9266875,65112,263.8
"BAJFINANCE",9911,39823,49734,73425.2733,4810.3554,78235.6287,154886,990
"MCX",6358,51955,58313,64973.72735,11997.245175,76970.972525,36256,8171.5
"TITAN",12012,43927,55939,72333.39568,4375.5579175,76708.9535975,99215,3450
"MIDCPNIFTY",2535,160923,163458,45530.399964,30427.794264,75958.19422800001,88172,12801.2
