"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",176598,104400390,104576988,3289784.10399,4383481.925415,7673266.029405,7748647,24654.7
"BANKNIFTY",53159,13409850,13463009,1019917.6778875,726932.5144445,1746850.192332,1768783,54389.35
"HDFCBANK",107293,107597,214890,1122234.57863,7785.29785,1130019.87648,295166,944.25
"ICICIBANK",96748,113410,210158,927461.86372,6757.34969,934219.21341,232631,1362.5
"RELIANCE",132462,297833,430295,914045.28585,15688.7598,929734.04565,462855,1379
"MIDCPNIFTY",26981,2029358,2056339,479869.05500800005,131940.551232,611809.60624,227233,12576.75
"BAJFINANCE",78297,107190,185487,586041.905325,7807.365675,593849.271,170369,985
"INFY",93366,217177,310543,544065.08148,11034.14064,555099.22212,301363,1452.2
"ETERNAL",64708,73909,138617,514449.9954,6736.9160225,521186.9114225,153894,322.9
"LT",67683,806781,874464,444890.260605,40610.88514,485501.145745,173677,3743
"MARUTI",56958,386935,443893,464605.08328,20821.785175,485426.868455,289864,16307
"SBIN",69857,269730,339587,450464.00415,11090.395425,461554.399575,256672,857
"TCS",84713,405576,490289,434051.17966,18621.757525,452672.937185,347208,2905.4
"M&M",62963,174810,237773,435295.19978,10703.461,445998.66078,169415,3400
"KOTAKBANK",50633,62575,113208,406324.1582,2868.34592,409192.50412,137414,1993.6
"AXISBANK",54579,115885,170464,396060.24225,5869.97575,401930.218,213233,1154
"JSWSTEEL",47774,115078,162852,369806.75766,7375.92561,377182.68327,91345,1128.5
"HEROMOTOCO",44803,166009,210812,360886.728,11679.95589,372566.68389,87344,5319
"BHARTIARTL",39021,83913,122934,357431.149725,3913.7501025,361344.8998275,140325,1915.4
"IDEA",56285,84026,140311,332099.2457175,18497.0081025,350596.25382,154543,8.04
"TATAMOTORS",60691,373551,434242,328273.39472,22125.96128,350399.356,272131,673.95
"INDIGO",35279,79352,114631,295942.05867,3830.634345,299772.693015,93313,5540
"BEL",24768,100535,125303,283385.55366,10970.20461,294355.75827,84740,396.4
"LAURUSLABS",18320,140318,158638,265903.03857,25261.38868,291164.42725,30144,832.3
"HINDALCO",27640,42118,69758,287071.57556,3598.02156,290669.59712,59070,742.5
"HAL",37319,226094,263413,268185.454485,13217.30217,281402.756655,132607,4734.8
"INDUSINDBK",51965,85294,137259,263254.43893,5421.66667,268676.1056,128583,712
"BSE",31729,162741,194470,245395.4363625,16347.8200125,261743.256375,113112,2047.9
"BAJAJ-AUTO",38540,101966,140506,254182.7358,4157.7312,258340.467,92255,8715
"HINDUNILVR",33531,58469,92000,253948.20303,2418.02316,256366.22619,100534,2512
"TITAN",41835,108905,150740,247545.216765,5373.0724775,252918.2892425,107773,3333
"SUNPHARMA",41757,374855,416612,231919.046485,20291.91829,252210.964775,98524,1585
"WIPRO",34317,68418,102735,243258.8517,4951.7622,248210.6139,81382,236.5
"ITC",37618,78707,116325,243460.20832,3804.89472,247265.10304,123410,405
"TVSMOTOR",20101,41943,62044,242265.03875,4826.898265,247091.937015,48529,3423
"ADANIENT",30532,134341,164873,236200.61229,8504.83308,244705.44537,114195,2535.6
"EICHERMOT",18976,90418,109394,234570.738955,7185.680985,241756.41994,62091,7035
"DIXON",24559,220464,245023,218699.38841,12374.965175,231074.353585,70238,17530
"VEDL",42551,104082,146633,221386.133955,5962.343015,227348.47697,127749,446.95
"TRENT",45953,190331,236284,217733.01666,8450.45153,226183.46819,206719,4693
"ASIANPAINT",36738,75509,112247,217484.0718,3746.5208,221230.5926,96882,2342
"BANKBARODA",29696,40042,69738,217953.77994,3257.3311875,221211.1111275,75084,248.45
"GRASIM",31003,21349,52352,214063.75135,828.96025,214892.7116,70204,2745
"TATASTEEL",22100,72022,94122,206400.9662,7019.03235,213419.99855,74467,167.35
"DMART",30893,60177,91070,209348.413575,2355.73131,211704.144885,64956,4524.1
"CANBK",25008,58001,83009,202092.9048,5182.3854,207275.2902,73036,118.25
"PAYTM",23324,49078,72402,193264.21425,3937.793565,197202.007815,69767,1124.8
"ULTRACEMCO",31053,54439,85492,187943.933665,1758.71276,189702.646425,81894,12090
"HDFCLIFE",21985,20895,42880,185421.3163,1094.77797,186516.09427,43921,764
"JIOFIN",25525,57556,83081,179167.47988,4875.622785,184043.102665,113348,296.35
"SHRIRAMFIN",35288,28706,63994,178424.813655,1352.827575,179777.64123,73236,606
"CHOLAFIN",17915,19751,37666,175756.382875,1380.061875,177136.44475,31421,1572.3
"NTPC",34240,56411,90651,174473.2323,1555.96545,176029.19775,110401,338.2
"ADANIPORTS",24915,70763,95678,166722.795525,3447.381565,170170.17709,88067,1391.4
"PNB",18504,55087,73591,161746.848,6549.4824,168296.3304,63916,107.9
"DLF",27567,45291,72858,164413.425825,3659.77854,168073.204365,96196,717.4
"TECHM",19054,40581,59635,162578.26902,3176.38974,165754.65876,51237,1407
"INDUSTOWER",26941,57408,84349,160512.53562,3669.37112,164181.90674,80414,347.5
"COALINDIA",30142,41389,71531,159220.257255,3895.66044,163115.917695,90736,389.1
"LUPIN",18824,62581,81405,154872.8609725,4359.741545,159232.6025175,42743,1922.9
"AUBANK",19588,56611,76199,147538.7709,4453.0492,151991.8201,41177,743.85
"DRREDDY",18659,82135,100794,146570.0808125,5242.474,151812.5548125,51329,1254
"MCX",14443,90730,105173,144595.359475,6990.592575,151585.95205,48793,7921
"HCLTECH",29548,53292,82840,144635.80649,2495.88906,147131.69555,96658,1395.1
"ADANIGREEN",21323,135608,156931,136597.36026,10391.62578,146988.98604,75819,1051
"DIVISLAB",24514,119791,144305,141194.8169,5670.4509,146865.2678,51619,5675
"BAJAJFINSV",14307,40646,54953,144234.44025,2411.6566,146646.09685,58245,2003
"COFORGE",24155,58961,83116,141367.260525,3727.2145125,145094.4750375,70936,1541
"ASHOKLEY",19992,39770,59762,140356.688,3097.7765,143454.4645,56451,141.8
"UPL",15638,27945,43583,139417.873829,2185.3808559999998,141603.254685,45877,646.25
"IDFCFIRSTB",21362,16406,37768,137324.3895275,1880.59529,139204.9848175,70653,68.65
"GLENMARK",18051,48744,66795,134413.485225,2886.4478625,137299.9330875,36256,1972
"RECLTD",28504,37408,65912,134484.3302775,2613.83007,137098.1603475,95772,367.1
"CIPLA",23603,73454,97057,132637.0078125,3213.9184125,135850.926225,54638,1499.4
"INDHOTEL",18137,40973,59110,131176.2721,2628.654,133804.9261,55722,710.2
"TATAPOWER",23206,38373,61579,129775.85318,2526.21755,132302.07073,81087,384.2
"MOTHERSON",20034,23702,43736,129846.96105,2337.37638,132184.33743,49401,105.89
