"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",39356,9584550,9623906,738376.90764,558835.8317775,1297212.7394175,4939965,24985.05
"BANKNIFTY",14511,930926,945437,285143.65490799997,101891.92828149999,387035.5831895,1127184,56050.85
"MARUTI",21368,158695,180063,147253.9636,16496.98919,163750.95279,165529,13876
"HEROMOTOCO",17992,102901,120893,136610.47338,13727.879295,150338.352675,92043,5107.1
"BAJFINANCE",18829,77243,96072,127681.41495,7464.134475,135145.549425,186289,914.95
"M&M",11139,60994,72133,75342.48548,5603.02556,80945.51104,162970,3398.4
"HDFCBANK",6596,36537,43133,73274.880085,3137.226675,76412.10676,262665,2019.5
"TVSMOTOR",5399,25032,30431,59560.329115,4276.22062,63836.549735,41193,3210
"MIDCPNIFTY",2432,71325,73757,43735.406778000004,10891.324962,54626.73174,110430,12810.95
"RELIANCE",6978,59349,66327,48581.174,4063.56995,52644.74395,468448,1393.5
"TATAMOTORS",8341,48872,57213,45348.10688,3670.58344,49018.69032,181557,678.95
"BAJAJ-AUTO",6775,51789,58564,43599.4452675,3786.97017,47386.4154375,63691,8594.5
"ICICIBANK",4358,22702,27060,44276.76036,1784.81065,46061.57101,207488,1450
"VOLTAS",8225,35190,43415,42241.4448,3558.859125,45800.303925,49914,1352.4
"ASHOKLEY",6095,34645,40740,39236.615,4074.998,43311.613,34890,129.78
"DIXON",4257,40709,44966,35739.03361,5548.11203,41287.14564,62958,16808
"TRENT",6370,46851,53221,35400.30783,4127.34667,39527.6545,104835,5551
"BAJAJFINSV",3673,24025,27698,36561.15305,2802.3175,39363.47055,52977,2007
"AXISBANK",4715,19851,24566,32031.6301875,1258.2225625,33289.85275,222102,1082.5
"TATASTEEL",3422,17567,20989,29716.5781,2074.44765,31791.02575,70220,157.1
"SBIN",4775,35552,40327,29823.587625,1841.983725,31665.57135,275403,831.4
"EICHERMOT",2705,20672,23377,27976.1703025,2566.817015,30542.9873175,39824,5960.5
"HINDUNILVR",3516,35329,38845,27027.68232,2147.36154,29175.04386,92135,2566
"ETERNAL",3386,14790,18176,26417.5738825,1961.2946525,28378.868535,139443,320
