"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",226664,321202411,321429075,4422494.259795,7194932.642325,11617426.90212,8074032,25936.2
"BANKNIFTY",80694,75266560,75347254,1645070.9005675,1664672.3048095002,3309743.205377,1730577,58214.1
"ICICIBANK",81942,146443,228385,784263.2763,15910.8208,800174.0971,264321,1366.2
"HDFCBANK",68811,107887,176698,759202.62253,12293.27781,771495.90034,245047,1004.9
"RELIANCE",91525,251951,343476,680802.57895,19381.04065,700183.6196,403443,1489.7
"SBIN",86774,253490,340264,604596.68145,22602.2973,627198.97875,255252,930.5
"BHARTIARTL",49380,87253,136633,490637.378955,10219.1256325,500856.5045875,158307,2088
"LT",61111,84451,145562,423041.265675,8857.9900325,431899.2557075,187195,3981.6
"MIDCPNIFTY",10765,7542339,7553104,201545.42185400001,200294.573822,401839.99567599996,263525,13372.75
"TCS",71280,146709,217989,382794.518435,9645.4726725,392439.9911075,308708,3059.8
"IDEA",54117,40009,94126,373702.1843475,12995.0198475,386697.204195,156915,9.44
"INFY",60847,127672,188519,364287.76088,7407.27324,371695.03412,321431,1502.2
"KOTAKBANK",39490,67201,106691,341853.28744,5925.2206,347778.50804,130823,2163.8
"AXISBANK",42446,63473,105919,330878.1078125,5969.529125,336847.6369375,205053,1247
"BAJFINANCE",39954,48706,88660,322402.7157,6255.350775,328658.066475,166796,1075.95
"TATASTEEL",29693,78485,108178,295830.4899,14030.08365,309860.57355,79710,181.65
"M&M",40721,40537,81258,293851.44424,3225.98856,297077.4328,133739,3581
"TVSMOTOR",22308,64089,86397,282265.14393,11182.23085,293447.37478,46901,3547.9
"BSE",29914,89928,119842,274399.257825,14850.6830625,289249.9408875,74329,2422.9
"HINDALCO",22737,58488,81225,271719.56574,11125.50768,282845.07342,71142,849.75
"ETERNAL",32801,45885,78686,266895.9774825,5874.157525,272770.1350075,155265,335
"INDUSINDBK",46633,104980,151613,258760.71263,12292.89068,271053.60331,131762,798
"ITC",38943,40355,79298,261572.68912,3235.31696,264808.00608,145171,417.85
"HAL",36026,65239,101265,256485.94902,6498.59895,262984.54797,110914,4727.9
"INDUSTOWER",37243,96574,133817,242699.14493,13611.24091,256310.38584,88615,384
"JIOFIN",33015,38028,71043,238837.597235,4280.769165,243118.3664,116402,308.4
"BEL",19449,37921,57370,229856.564385,7368.543615,237225.108,77865,413.85
"LAURUSLABS",13792,30235,44027,223888.30357,9006.68874,232894.99231,30668,961
"MARUTI",27174,113954,141128,223319.30843,4987.63068,228306.93911,119925,16309
"CANBK",24643,57483,82126,216331.077375,11857.204575,228188.28195,69457,130.1
"INDIGO",25838,30448,56286,225035.623905,3144.90537,228180.529275,74811,5834.5
"BAJAJFINSV",20849,26784,47633,223725.62695,3191.10635,226916.7333,63794,2138.1
"JSWSTEEL",27698,45895,73593,219434.434965,5779.1552625,225213.5902275,91909,1183
"VEDL",37006,64334,101340,215633.08312,7552.97575,223186.05887,142246,501.8
"TRENT",44313,72283,116596,211318.39379,6167.82065,217486.21444,142886,4733
"MCX",16888,106619,123507,194082.0537375,13445.59445,207527.6481875,63279,9129
"PNB",20531,46372,66903,198620.8048,8664.3128,207285.1176,61145,121.2
"SHRIRAMFIN",33965,31144,65109,201508.496475,4458.3730125,205966.8694875,85479,724
"ADANIPORTS",29707,29784,59491,201126.0110225,2880.837855,204006.8488775,82131,1418.9
"SAIL",32804,4811,37615,203022.01216,368.67787,203390.69003,54222,132.33
"UPL",20695,28174,48869,194594.11745400002,4609.971243999999,199204.088698,37422,708
"GRASIM",26648,26668,53316,195948.416425,2382.225375,198330.6418,76692,2931
"ADANIENT",24134,39574,63708,181275.93798,5521.91907,186797.85705,88682,2499
"FEDERALBNK",15156,28679,43835,178282.8145,6335.066,184617.8805,46086,235.05
"TITAN",27516,47107,74623,179321.475375,3417.1839625,182738.6593375,112275,3737
"DIXON",21616,127276,148892,167152.32282,8805.861,175958.18382,104517,15373
"PFC",32257,41313,73570,166271.05118,4858.24326,171129.29444,92095,394.9
"ULTRACEMCO",27249,35988,63237,163735.10652,2155.92304,165891.02956,78405,11940
"RECLTD",33191,47215,80406,157672.9536675,4708.6618275,162381.615495,124726,369.3
"DLF",24772,36578,61350,158424.7274775,3591.4039425,162016.13142,74598,775
"POLYCAB",16555,22832,39387,157648.02065,1870.0250875,159518.0457375,31106,7500
"NTPC",30706,29710,60416,156248.2284,2052.2697,158300.4981,116871,338.95
"SUZLON",34867,41571,76438,153882.8128,3891.8056,157774.6184,61117,56.3
"LUPIN",18890,10663,29553,153993.69369,1160.803435,155154.497125,38954,1932.2
"JINDALSTEL",21757,83957,105714,145183.4418125,8839.72475,154023.1665625,43548,1074.9
"COALINDIA",28203,40930,69133,149044.411395,2700.81243,151745.223825,86991,391.5
"BANKBARODA",17695,35934,53629,143057.8278675,6194.299995,149252.1278625,71705,277
"POWERGRID",26908,14230,41138,147214.94443,1409.80912,148624.75355,66545,288.5
"YESBANK",20494,9497,29991,144878.20552,1729.28129,146607.48681,55914,22.82
"IDFCFIRSTB",18835,18305,37140,138361.550635,2989.905695,141351.45633,72639,79.2
"PAYTM",14358,25996,40354,137018.2820775,4309.42581,141327.7078875,50813,1310
"MAZDOCK",26998,96875,123873,133529.45263,7034.71853,140564.17116,56986,2773
"IOC",17790,39680,57470,134815.1922,5157.335625,139972.527825,49042,154.6
"HCLTECH",25652,32318,57970,137109.605605,2128.60207,139238.207675,84693,1522
"PNBHOUSING",22331,47779,70110,134616.483495,4196.508225,138812.99172,45245,937
"WIPRO",18678,22310,40988,135995.6298,2788.7544,138784.3842,91895,242.7
"AMBUJACEM",22665,16757,39422,133216.601385,3324.844215,136541.4456,65961,555
"BHEL",21101,27264,48365,131734.9343625,4185.1910625,135920.125425,41605,237
"EICHERMOT",10859,19868,30727,133006.2645275,2862.17841,135868.4429375,36820,6985.5
"NATIONALUM",14529,21668,36197,130098.916125,4600.861125,134699.77725,40389,237.28
"PATANJALI",24806,6650,31456,132541.21269,579.03696,133120.24965,47497,592.3
"FINNIFTY",1302,5441369,5442671,23240.268103000002,103889.5381615,127129.8062645,140810,27453.95
"KAYNES",17158,124807,141965,118558.20884,7839.92736,126398.1362,33879,6825.5
"GMRAIRPORT",19107,10292,29399,123949.1796075,1202.6720475,125151.851655,52885,92.56
"HINDUNILVR",15855,41854,57709,118794.42618,2860.24944,121654.67562,108382,2500
"JSWENERGY",22172,23865,46037,118740.9523,1760.9739,120501.9262,59825,537.55
"HINDZINC",19818,45101,64919,115258.204985,4342.37118,119600.576165,70584,471.5
"SUNPHARMA",19892,26072,45964,117914.900425,1455.239625,119370.14005,74466,1692.8
"ONGC",20613,27890,48503,116858.695725,1816.176825,118674.87255,92071,250.49
"CDSL",14641,30665,45306,114132.999335,4470.1311875,118603.1305225,39748,1628
"TECHM",13201,15928,29129,115300.34274,1707.94734,117008.29008,46722,1446.3
"HINDPETRO",12048,15069,27117,110465.063415,2946.3650775,113411.4284925,44011,452.9
"TATAPOWER",18599,36920,55519,108035.63024,3489.910605,111525.540845,76373,399.05
"ADANIGREEN",17508,45905,63413,106350.2541,5159.14572,111509.39982,66308,1005
"BIOCON",12040,10194,22234,109635.2955,1496.63875,111131.93425,26759,367.35
"HEROMOTOCO",12708,27806,40514,107353.358655,2440.39179,109793.750445,48960,5611
"EXIDEIND",15348,15900,31248,105570.95598,2705.95062,108276.9066,34955,380
"HDFCLIFE",12653,20749,33402,103994.48565,2152.02933,106146.51498,49323,747
"BANDHANBNK",16312,17410,33722,102457.61964,2809.98612,105267.60576,49335,175.21
"BAJAJ-AUTO",14985,26224,41209,102230.75979,1815.7023675,104046.4621575,71097,9057
"NMDC",10072,9078,19150,101811.5811,1858.3857,103669.9668,42568,74.61
"COFORGE",14246,44762,59008,97342.240875,4660.486575,102002.72745,61800,1810
"CHOLAFIN",9385,10741,20126,100184.22525,1662.881125,101847.106375,35598,1729
"TMPV",29493,66491,95984,97284.22264,3064.21976,100348.4424,126826,412.4
"ASIANPAINT",15588,32004,47592,97988.3301,1863.259675,99851.589775,88448,2501.2
"AUBANK",10994,20692,31686,96752.085,3008.2062,99760.2912,37564,880
"AUROPHARMA",16332,11606,27938,98496.473185,1125.66894,99622.142125,60523,1103.5
"CIPLA",16365,38831,55196,96862.75995,2171.85285,99034.6128,81089,1570
"BPCL",14449,12850,27299,97555.736855,1472.7496,99028.486455,38286,340.65
"ABCAPITAL",9874,12910,22784,95806.57012,2666.13268,98472.7028,34994,313.45
"CONCOR",14230,12442,26672,96143.265,1812.065125,97955.330125,37043,542
"RBLBANK",9248,11273,20521,94927.32983,2649.27588,97576.60571,36420,324.95
"MOTHERSON",14415,9051,23466,95002.23078,1346.53512,96348.7659,49597,106.75
"BRITANNIA",12852,14156,27008,94353.8772625,828.7242,95182.6014625,40538,5885
"LTF",7681,10833,18514,92393.67467,2081.1472996,94474.82196959999,23434,269
"MUTHOOTFIN",10377,24479,34856,90779.8056,3456.6982175,94236.5038175,26540,3173.3
"GLENMARK",13563,11046,24609,92577.6918375,1272.252375,93849.9442125,36735,1823.2
"ASHOKLEY",13144,20416,33560,91170.767,2449.2415,93620.0085,53827,140.25
"INDHOTEL",12337,12794,25131,91990.973,1550.4439,93541.4169,44289,741.8
"NESTLEIND",13809,25482,39291,88055.22235,1915.97185,89971.1942,67305,1271
"SBILIFE",11697,47022,58719,84890.2280625,4399.40505,89289.6331125,40043,1934
"UNITDSPR",16263,11427,27690,87862.74504,869.45132,88732.19636,49588,1349.8
