"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",100898,359726621,359827519,1910782.27686,6844373.4466425,8755155.7235025,8864469,25145.5
"BANKNIFTY",30414,3062975,3093389,603733.474526,359831.7272025,963565.2017285001,1211663,56496.45
"MCX",21520,288352,309872,252169.81725,67744.067325,319913.884575,65797,9391.5
"BSE",25817,238066,263883,241124.56545,48544.0473,289668.61275,88816,2446.6
"INFY",42389,185429,227818,252648.08572,17572.77872,270220.86444,297373,1488
"TATAMOTORS",71021,316802,387823,229484.30152,24477.42288,253961.7244,228888,395
"HDFCBANK",20316,61120,81436,219060.59868,8606.45247,227667.05115,239963,976.25
"RELIANCE",29304,147281,176585,202556.2705,12755.35445,215311.62495,458075,1374.9
"HCLTECH",29513,272231,301744,155766.06808,16983.20379,172749.27187,115310,1492
"TCS",30447,293711,324158,158742.7610125,13580.261205,172323.0222175,411871,2960
"AXISBANK",21951,85256,107207,161577.5796875,8584.3779375,170161.957625,196285,1174
"ICICIBANK",15469,51150,66619,150191.65266,6712.9951,156904.64776,224971,1384.8
"DIXON",16243,117719,133962,135956.46927,16274.89703,152231.3663,70054,16610
"MIDCPNIFTY",5152,263356,268508,94665.99821,38535.760998000005,133201.759208,125308,13020.15
"ANGELONE",19104,106905,126009,114107.776125,18727.876475,132835.6526,33690,2388.1
"HINDZINC",18464,104896,123360,116560.2935,15745.89373,132306.18723,58132,504.2
"SBIN",17114,146411,163525,112868.95725,10217.947725,123086.904975,231712,876
"BAJFINANCE",14349,64683,79032,110040.368175,8713.18845,118753.556625,160454,1017
"BEL",8640,52498,61138,100503.4887,8378.80278,108882.29148,80535,402.15
"FEDERALBNK",8401,62277,70678,90499.948,12280.8475,102780.7955,42348,215.28
"VEDL",16685,80166,96851,92751.0006,7824.84035,100575.84095,132942,480.95
"WIPRO",12119,40549,52668,90194.7657,5941.0908,96135.8565,73340,247.8
"ETERNAL",10427,46036,56463,87928.51732,7650.2214625,95578.7387825,138260,347
"BHARTIARTL",9783,63838,73621,90694.9938225,4814.1250475,95509.11887,141644,1948.2
"IDEA",14389,22833,37222,87750.62943,6444.15741,94194.78684,138872,8.36
"TATASTEEL",8963,73717,82680,84997.06545,8627.22135,93624.2868,79448,169.32
"PERSISTENT",15537,84083,99620,83724.67181,9842.25466,93566.92647,62019,5299.8
"MARUTI",10016,124166,134182,81257.02402,8501.32325,89758.34727,152997,16300
"HINDALCO",7621,37388,45009,81861.06684,4959.14286,86820.2097,71208,758
"IREDA",14156,90798,104954,74795.658795,11297.48109,86093.139885,33373,154.5
"CDSL",8832,71872,80704,68475.6688775,11107.2050125,79582.87389,41281,1604.9
"TECHM",7577,46750,54327,66483.79494,6190.44192,72674.23686,50682,1468.9
"LTIM",7885,37924,45809,65702.077305,6322.695495,72024.7728,31702,5461
"KOTAKBANK",7491,33080,40571,64776.36012,3577.88688,68354.247,126003,2150
"GAIL",10586,53622,64208,59435.186265,4495.238055,63930.42432,52832,175.41
"M&M",8713,39460,48173,60350.5301,3504.235,63854.7651,147898,3453
"CHOLAFIN",5711,25283,30994,58667.311125,3898.171125,62565.48225,35116,1650.1
"LAURUSLABS",3666,13328,16994,54681.12526,4314.7666,58995.89186,27155,874.8
"LT",8363,47740,56103,55097.853895,3403.8042675,58501.6581625,145614,3736
"CANBK",5987,30940,36927,50981.150925,4807.257525,55788.40845,68197,125.3
"PAYTM",5748,20738,26486,51715.65389,3938.5041375,55654.1580275,52476,1239
"PNB",5339,33496,38835,49627.8792,5610.48,55238.3592,59780,115.21
"RECLTD",11212,29381,40593,52759.60149,2331.081225,55090.682715,113875,369.5
"ICICIPRULI",9142,44780,53922,51143.764485,3911.277955,55055.04244,23104,597.85
"BANDHANBNK",8733,26217,34950,51717.73932,3200.2578,54917.99712,48956,162.65
"BAJAJ-AUTO",7004,61086,68090,47862.31155,5255.5234275,53117.8349775,78385,9101
"INDUSINDBK",9513,23757,33270,50113.95879,2474.33893,52588.29772,109428,749
"HAL",6581,42713,49294,47193.94179,4426.961835,51620.903625,114526,4741
"INDUSTOWER",8238,24654,32892,48224.51778,2115.86335,50340.38113,73307,339.2
"ADANIENT",5854,41671,47525,44171.12115,5757.63144,49928.75259,93494,2519
"BIOCON",5286,23166,28452,46493.02225,3329.23625,49822.2585,28352,350.8
"TRENT",9542,74303,83845,44410.24022,4530.33594,48940.57616,196478,4604
"ITC",7089,43056,50145,45311.40576,2760.98144,48072.3872,136993,396.7
"MUTHOOTFIN",4727,36088,40815,42242.5463075,5057.8516175,47300.397925,23016,3215
"IDFCFIRSTB",6334,22545,28879,43143.75324,2917.7295,46061.48274,69158,72.9
"AUBANK",5446,17201,22647,42036.3751,2753.3983,44789.7734,31554,776.1
"KAYNES",5273,61834,67107,36644.07037,7826.82134,44470.89171,47250,6892
"HINDUNILVR",5533,23506,29039,41485.85862,1935.85935,43421.71797,75673,2502
"SHRIRAMFIN",6973,31262,38235,38940.831435,3836.79879,42777.630225,78701,674.15
"JIOFIN",5472,25605,31077,39683.740535,2984.03282,42667.773355,99970,305.5
"LTF",3231,15910,19141,38232.6974206,3764.3618380000003,41997.0592586,23268,262.89
"ONGC",6727,62706,69433,37477.965825,4114.4967,41592.462525,76045,244.15
"JSWSTEEL",4982,18886,23868,38788.12197,2216.924505,41005.046475,81707,1147
"NATIONALUM",4474,17228,21702,37963.701,3040.82025,41004.52125,37941,223.25
"INDIGO",4434,18659,23093,38433.9009,1918.7781,40352.679,76980,5767
"YESBANK",4965,21679,26644,36470.91713,3636.87443,40107.79156,48027,23.31
"EICHERMOT",3002,28296,31298,36196.4108275,3435.1664375,39631.577265,41688,6873
"PFC",7100,31189,38289,36914.58069,2508.11626,39422.69695,77942,396.5
"SAIL",5954,21942,27896,36477.10514,2746.83604,39223.94118,66437,128.2
"SONACOMS",7035,43330,50365,33155.572905,4630.89921,37786.472115,32794,453.45
"ABCAPITAL",3754,12429,16183,34926.61717,2025.39585,36952.01302,37168,297.1
"APOLLOHOSP",3397,32024,35421,32902.9429625,3426.969375,36329.9123375,33019,7752
"DLF",5552,20845,26397,34049.9934225,2070.315225,36120.3086475,82562,741.5
"BANKBARODA",4342,18074,22416,33770.2250925,2166.0482025,35936.273295,69381,265
"CAMS",5709,23399,29108,33002.14065,2351.819505,35353.960155,28975,3782
"KEI",4310,13278,17588,32708.9664825,2493.28114,35202.2476225,13629,4364
"DIVISLAB",4691,44555,49246,30813.16063,3743.17096,34556.33159,62756,6550
"CIPLA",5515,23799,29314,32159.167875,1360.981425,33520.1493,57059,1548.3
"AUROPHARMA",5081,15850,20931,31502.762005,1658.78581,33161.547815,53380,1120
"TATAELXSI",5803,25236,31039,30841.86789,1518.78017,32360.64806,67091,5328
"TITAN",4810,40160,44970,29766.5928175,2505.7184775,32272.311295,106048,3528
"OFSS",4379,17721,22100,29731.6593525,2421.1255275,32152.78488,27098,8924.5
"HDFCAMC",3386,22043,25429,28766.232225,3308.40699,32074.639215,26064,5597.5
"HAVELLS",4201,12310,16511,30610.83385,1377.07695,31987.9108,34054,1445.8
"MOTHERSON",4572,15931,20503,29392.05171,2152.429275,31544.480985,42956,104.9
"DMART",4522,39391,43913,28629.76044,2825.25558,31455.01602,81542,4203
"NMDC",2727,13585,16312,28276.9461,2890.9602,31167.9063,38083,75.96
"DRREDDY",3770,11663,15433,29385.369375,1320.2904375,30705.6598125,35480,1235
"POLYCAB",3011,11219,14230,28858.84705,1712.1673125,30571.0143625,25756,7572.5
"HDFCLIFE",3574,11078,14652,29335.6536,1165.0408,30500.6944,43395,743.55
"HEROMOTOCO",3309,23233,26542,27691.2696,2442.06408,30133.33368,60501,5560
"INDHOTEL",3747,20322,24069,27304.7257,1946.7912,29251.5169,53424,720.6
"HINDPETRO",3018,15922,18940,27305.5578525,1916.40249,29221.9603425,43369,441.1
"COFORGE",4159,15085,19244,26717.6767875,2285.668275,29003.3450625,53025,1701.9
"JINDALSTEL",4410,19899,24309,27597.544625,1350.257375,28947.802,44008,994.7
"SUNPHARMA",4635,29127,33762,26921.99013,1717.225615,28639.215745,71038,1652.1
"KFINTECH",5074,21340,26414,25699.5765,2602.3275,28301.904,11521,1110
"VOLTAS",5187,17077,22264,26814.0582,1353.5140875,28167.5722875,51073,1388.8
"BHARATFORG",4507,9488,13995,27280.13965,836.87045,28117.0101,35535,1220.2
"ADANIPORTS",3731,26027,29758,25390.6250625,2389.0320225,27779.657085,74361,1425
"ASHOKLEY",3786,16687,20473,25680.04,1658.2515,27338.2915,52240,135.2
"ADANIGREEN",3807,26258,30065,23734.38924,3030.48912,26764.87836,62470,1034
"PGEL",5790,35213,41003,23334.91944,3185.24864,26520.16808,31411,568.75
"ASIANPAINT",4222,30808,35030,24615.2491,1609.714075,26224.963175,97916,2314
"NTPC",4688,43175,47863,23817.4626,2368.29135,26185.75395,102930,336.85
"TATAPOWER",4217,30017,34234,23940.68929,2144.463435,26085.152725,78095,390.9
"TVSMOTOR",1941,9605,11546,23824.83712,1704.670975,25529.508095,37913,3502
"UNOMINDA",3627,15358,18985,23993.646105,1515.72839,25509.374495,17278,1180
"BAJAJFINSV",2332,14269,16601,23613.6286,1856.1259,25469.7545,52912,2019.9
"COALINDIA",4571,23693,28264,23628.082185,1275.28776,24903.369945,91256,380.4
"NYKAA",2853,12675,15528,22958.585625,1600.684375,24559.27,29107,256.4
"MFSL",1833,3442,5275,23732.40864,696.992,24429.40064,10010,1604.9
"SBICARD",3213,8634,11847,23385.49288,960.4384,24345.93128,37336,913
"HFCL",4528,10101,14629,22395.47973,1729.151475,24124.631205,30896,74.78
"MAXHEALTH",3629,17050,20679,22028.689305,1537.155795,23565.8451,43833,1159.5
"AMBUJACEM",3757,11489,15246,22230.094215,880.05729,23110.151505,59051,562.95
"JUBLFOOD",2961,15430,18391,21873.19,1179.441875,23052.631875,31466,584.8
"JSWENERGY",4011,11731,15742,21710.9333,1248.3554,22959.2887,50417,538.95
"FORTIS",2495,11627,14122,21095.3120625,1459.668635,22554.9806975,20601,1082.55
"SOLARINDS",1881,12070,13951,19947.564075,1721.783205,21669.34728,21016,13940
"BOSCHLTD",2105,19734,21839,19991.12057,1673.75963,21664.8802,16090,38000
"IOC",2667,13230,15897,20117.380725,1545.676275,21663.057,37637,152.7
"BHEL",3245,16389,19634,19895.8074,1681.953,21577.7604,38965,232.4
"MANAPPURAM",2309,10206,12515,19986.4962,1463.8302,21450.3264,17507,283.95
"RVNL",4292,16531,20823,19611.5283375,1057.3941125,20668.92245,50611,332.15
"AMBER",2334,8438,10772,19096.56254,1205.69987,20302.26241,15710,8170
"UNIONBANK",3116,10292,13408,19047.758535,1167.340665,20215.0992,31286,136.99
"SIEMENS",4807,26584,31391,18639.263575,1406.804525,20046.0681,35475,3100
"ULTRACEMCO",3119,17477,20596,18914.93434,1129.133045,20044.067385,68898,12074
"PPLPHARMA",3870,13206,17076,18699.50575,1311.19675,20010.7025,18065,192.25
"360ONE",3265,13222,16487,18308.73045,1540.95555,19849.686,10108,1122
"LICHSGFIN",3412,8222,11634,19320.3994,487.4072,19807.8066,48973,566
"BPCL",2785,14327,17112,18446.60902,1213.559685,19660.168705,32477,332.5
"GLENMARK",2609,8766,11375,18555.9790125,842.57595,19398.5549625,30213,1886.3
"DALBHARAT",2611,5777,8388,18731.86679,649.9175475,19381.7843375,10854,2213
"UPL",1997,7015,9012,18280.927757999998,892.734975,19173.662733,35224,669.6
"INDIANB",2390,5779,8169,18431.2742,736.9055,19168.1797,13584,769.9
"NESTLEIND",3121,7504,10625,18450.79,673.71565,19124.50565,50846,1175.5
"LUPIN",2152,11749,13901,17850.57647,1161.392145,19011.968615,40473,1935.1
"ZYDUSLIFE",2035,5471,7506,18029.13246,646.59492,18675.72738,16488,978.1
"MAZDOCK",3520,15712,19232,17370.96641,1223.2042375,18594.1706475,46410,2794
"GODREJPROP",3025,11140,14165,17263.7232075,1309.4151125,18573.13832,52939,2064.2
"BDL",3513,16363,19876,17179.5624325,1389.11604,18568.6784725,31732,1487
"EXIDEIND",2452,12196,14648,17434.71216,1114.42878,18549.14094,28356,393
"ADANIENSOL",2769,7006,9775,17444.801115,971.014365,18415.81548,35583,930.75
"IIFL",2060,9184,11244,16687.36608,1687.21806,18374.58414,14290,484.5
"ICICIGI",2848,13531,16379,17160.0223275,1135.1953275,18295.217655,26020,1865
"GRASIM",2537,7372,9909,17647.408575,460.301675,18107.71025,69290,2777
"ASTRAL",2853,6541,9394,17207.623125,595.6313375,17803.2544625,31672,1415
"MPHASIS",2227,5725,7952,16938.15299,703.747055,17641.900045,21854,2747
"GODREJCP",3051,9414,12465,16891.7833,699.45415,17591.23745,36967,1099
"ABB",2554,10054,12608,16350.6001875,860.7762125,17211.3764,37078,5100
"CROMPTON",3230,11652,14882,16420.7916,757.45746,17178.24906,47845,280.75
"CONCOR",2468,7357,9825,16329.639125,628.392875,16958.032,37647,527.2
"RBLBANK",1792,436,2228,16763.00305,183.97982,16946.98287,32073,292.4
"NBCC",2169,7060,9229,15681.6478,939.6582,16621.306,17979,109.72
"PETRONET",3089,11284,14373,15630.13926,975.9438,16606.08306,41735,276.85
"KALYANKJIL",2612,15762,18374,14540.910995,1436.3147125,15977.2257075,48211,468
"SBILIFE",2243,4738,6981,15315.6789375,415.787775,15731.4667125,27564,1815
"IEX",2627,19207,21834,13396.257,2103.38475,15499.64175,31745,136.2
"GMRAIRPORT",2324,10023,12347,14513.7773925,972.93717,15486.7145625,48290,88.76
"BANKINDIA",2251,5774,8025,14658.12504,785.17036,15443.2954,22611,124.2
"PNBHOUSING",2647,7166,9813,14557.118875,886.035475,15443.15435,35593,843
"APLAPOLLO",2474,4297,6771,14972.81989,409.67997,15382.49986,32421,1723.8
"TORNTPOWER",2891,11037,13928,14032.9744875,1065.7011,15098.6755875,16353,1290
"HUDCO",2079,13111,15190,13102.1738775,1570.455195,14672.6290725,18688,224.8
"FINNIFTY",509,45568,46077,8906.138007000001,5715.958105,14622.096112000001,32084,26828.3
"POWERGRID",2545,9206,11751,13875.35667,604.78748,14480.14415,62402,287
"LODHA",2527,11951,14478,13093.364205,1238.464665,14331.82887,40180,1137.8
"SUZLON",3138,10199,13337,13602.2848,598.8776,14201.1624,53665,53.93
"SYNGENE",2121,5499,7620,13299.3143,554.3164,13853.6307,16800,626
"DELHIVERY",1296,6158,7454,12674.773545,963.225375,13637.99892,16232,469.7
"TORNTPHARM",1507,4619,6126,13263.802475,355.009525,13618.812,13663,3520.9
"TATATECH",2319,7866,10185,12877.6172,649.05208,13526.66928,21963,687.5
"NHPC",2303,6789,9092,12765.91488,676.77632,13442.6912,12095,85.21
"INOXWIND",2573,8214,10787,12580.004985599999,827.6684328,13407.6734184,23339,146.87
"PIDILITIND",1725,2812,4537,12978.76675,248.15095,13226.9177,23887,1490.5
"PAGEIND",2092,12458,14550,12675.5104365,405.3562635,13080.8667,26264,40480
"LICI",1982,5898,7880,12525.93209,487.32523,13013.25732,21709,901
"BRITANNIA",1710,8082,9792,12463.343225,519.0659125,12982.4091375,43780,5800
"PHOENIXLTD",2023,10094,12117,11665.78399,1090.244995,12756.028985,16179,1626.2
"SRF",1993,5744,7737,12160.2514,466.54486,12626.79626,21522,3045
"IRCTC",1940,8398,10338,11977.30205,527.647225,12504.949275,34239,705.1
"CGPOWER",1852,5496,7348,11771.014285,547.470295,12318.48458,33053,744
"PRESTIGE",1636,5022,6658,11805.399225,484.92882,12290.328045,16312,1604.4
"IRFC",2154,7834,9988,11407.999175,741.238675,12149.23785,22261,124.35
"TATACONSUM",1884,6790,8674,11602.01779,514.93453,12116.95232,39526,1113.1
"COLPAL",2311,6152,8463,11485.4542875,431.917605,11917.3718925,38166,2198
"MANKIND",2092,5764,7856,11418.14763,386.87166,11805.01929,13688,2434.1
"UNITDSPR",2118,9481,11599,11147.21096,595.51792,11742.72888,52180,1302.6
"POLICYBZR",1892,3856,5748,11380.9388,324.918825,11705.857625,25778,1711
"DABUR",1761,8829,10590,10752.935375,587.206625,11340.142,44578,486.85
"CUMMINSIND",1342,3615,4957,10623.60608,412.93842,11036.5445,21402,3940
"NAUKRI",2098,5653,7751,10499.4138,369.037875,10868.451675,36858,1321
"BLUESTARCO",1660,2507,4167,10223.7872425,153.35463,10377.1418725,8517,1873.5
"TITAGARH",1450,9262,10712,9348.572965,893.483475,10242.05644,17874,883
"OIL",1573,4187,5760,9145.42454,395.31142,9540.73596,14427,414.15
"VBL",1991,7122,9113,9047.4539075,434.305415,9481.7593225,59971,440.5
"IGL",1465,7727,9192,8614.890075,708.478375,9323.36845,17659,211.99
"PATANJALI",1595,4627,6222,8439.37002,502.47351,8941.84353,46939,581
