"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",96351,34420889,34517240,1803085.62891,2063837.31345,3866922.94236,6362686,24952.1
"BANKNIFTY",33916,4852431,4886347,596603.952916,304362.793139,900966.746055,1912043,55926.35
"HDFCBANK",68178,86888,155066,729501.573735,6333.19456,735834.768295,341212,1944.5
"INFY",76103,158361,234464,483231.41536,9395.98644,492627.4018,271382,1585
"RELIANCE",55740,213929,269669,405637.6586,10232.8322,415870.4908,382443,1454
"BEL",28529,202441,230970,339100.084815,29057.709375,368157.79419,98930,419.05
"BAJFINANCE",38988,72075,111063,339678.6894,6244.386575,345923.075975,189726,909.5
"ICICIBANK",32604,53846,86450,324043.92216,3285.77914,327329.7013,249316,1414.9
"M&M",48975,114203,163178,284642.40726,5625.73683,290268.14409,199732,3134.6
"BHARTIARTL",30027,125537,155564,276191.5192975,6898.8843725,283090.40367,191558,1938.4
"AXISBANK",36263,44569,80832,275271.6546875,2368.6030625,277640.25775,194920,1211.8
"TRENT",40054,272258,312312,238806.73443,14856.22375,253662.95818,132496,6041
"JSWSTEEL",36053,24022,60075,241947.65583,1473.765435,243421.421265,88585,1000.35
"HINDALCO",25160,25578,50738,228858.69244,2191.847,231050.53944,68691,659.8
"SBIN",35588,101472,137060,211996.5345,4058.836275,216055.370775,311343,791.1
"DIXON",26688,381824,408512,191734.59378,22063.231815,213797.825595,135748,14471
"TCS",31537,123554,155091,187616.933665,5498.9899125,193115.9235775,246610,3384.3
"INDIGO",23603,33909,57512,190655.52963,2336.204385,192991.734015,114798,5417.5
"BSE",15720,221725,237445,159922.32375,26209.1565,186131.48025,126856,2745.5
"LT",31038,68247,99285,181541.824905,2223.87269,183765.697595,183109,3608.7
"CDSL",25027,133606,158633,169383.32479,10610.4196275,179993.7444175,79678,1714.4
"ETERNAL",30652,40994,71646,169615.4759525,2844.328925,172459.8048775,162079,254.12
"MARUTI",26575,86945,113520,168891.41854,1816.994005,170708.412545,162295,12713
"HAL",20707,179868,200575,156307.86627,13981.584345,170289.450615,178070,5040
"NESTLEIND",30549,45786,76335,159687.081975,1736.24568,161423.327655,86498,2367.3
"KOTAKBANK",18301,26937,45238,158956.68276,1497.56872,160454.25148,115450,2171.1
"TATAMOTORS",35162,140969,176131,151903.66625,4917.861875,156821.528125,329166,671.65
"GRASIM",22784,15359,38143,153806.92795,776.762625,154583.690575,74282,2728.6
"INDUSINDBK",30711,64515,95226,149289.71569,3207.83058,152497.54627,166606,837.6
"HEROMOTOCO",23451,46640,70091,148886.848725,2905.36359,151792.212315,83843,4266.9
"ADANIENT",19041,61130,80171,141206.88828,6796.61103,148003.49931,131547,2480.2
"MIDCPNIFTY",4393,671487,675880,72293.78118199999,54619.98307,126913.76425200001,209805,13037.65
"TITAN",20500,35027,55527,125306.369545,1435.3383975,126741.7079425,110884,3490.6
"CHOLAFIN",12551,9321,21872,122906.3310625,944.337875,123850.6689375,39264,1566.1
"BAJAJFINSV",12084,30455,42539,119462.93135,1946.0556,121408.98695,80437,1984.6
"SHRIRAMFIN",22707,29494,52201,116756.32893,1588.80579,118345.13472,82455,654.8
