"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",153402,270996883,271150285,2845823.179545,5302849.02336,8148672.202905,8376468,24611.1
"BANKNIFTY",53296,64263841,64317137,1023045.96618,1275044.815681,2298090.781861,1758180,54635.85
"RELIANCE",95237,183675,278912,652523.5237,16904.6163,669428.14,462715,1364
"HDFCBANK",54111,63962,118073,568073.86053,6686.34219,574760.20272,278100,952.5
"ICICIBANK",54346,73568,127914,515499.9339,10583.33199,526083.26589,243545,1348.9
"BHARTIARTL",50460,43031,93491,455280.8642975,4127.87882,459408.7431175,140486,1883
"MIDCPNIFTY",11104,9663523,9674627,196205.40244200002,213891.83810400002,410097.24054599996,327708,12604.4
"INFY",68359,101528,169887,394238.89132,7987.19588,402226.0872,282291,1442.6
"TATAMOTORS",61999,180354,242353,334926.0128,15009.71184,349935.72464,240794,682.55
"MARUTI",42410,205527,247937,339787.36095,9028.816045,348816.176995,251272,16035
"TCS",65309,132881,198190,332020.96095,10924.4850575,342945.4460075,348946,2891
"SBIN",49818,180814,230632,327063.0864,12176.163,339239.2494,253633,873.7
"ITC",35771,52550,88321,231315.59936,4060.41232,235376.01168,125116,401.7
"AXISBANK",32105,47590,79695,227502.1691875,3281.817875,230783.9870625,206140,1131
"DIXON",24652,449483,474135,200783.524155,26654.127645,227437.6518,74568,16357
"IDEA",37624,15661,53285,220611.96177,6286.8623775,226898.8241475,156356,8.22
"PNB",23806,58234,82040,214452.3376,10297.5024,224749.84,62487,113.1
"BSE",27210,87743,114953,210171.5597625,13367.186325,223538.7460875,97805,2045
"HAL",30049,81112,111161,214973.20551,5433.055845,220406.261355,112120,4746.9
"KOTAKBANK",26059,53211,79270,208981.13288,4773.46664,213754.59952,136029,1996
"VEDL",38100,86781,124881,203576.255535,8876.57354,212452.829075,124383,465.6
"LT",30783,94480,125263,197764.1738625,4602.786265,202366.9601275,168665,3665.3
"M&M",28384,47859,76243,195166.02836,4489.27358,199655.30194,163574,3435
"BEL",16111,51273,67384,186045.71088,8045.024745,194090.735625,80655,403.8
"ETERNAL",22960,26931,49891,182259.64574,3907.531025,186167.176765,151631,325.8
"ADANIENT",23389,54654,78043,176799.83016,5267.49489,182067.32505,102678,2509
"TITAN",28896,91013,119909,172735.31555,6199.3757875,178934.6913375,105226,3372.9
"INDUSINDBK",33815,43093,76908,172895.29089,5425.18151,178320.4724,120873,735.9
"INDIGO",20604,51117,71721,173303.49828,4595.977455,177899.475735,90165,5591
"JIOFIN",24548,31501,56049,170289.366235,4032.221885,174321.58812,114071,294
"TRENT",34739,87234,121973,163842.65712,6613.58748,170456.2446,185535,4687
"CANBK",18733,54426,73159,156947.323275,9412.732575,166360.05585,73922,123.99
"NTPC",30885,32641,63526,158182.54965,2437.62465,160620.1743,107547,340.7
"PAYTM",18904,37410,56314,153113.269825,6078.454665,159191.72449,63466,1123.6
"TATASTEEL",16501,26954,43455,154092.1151,4436.9083,158529.0234,77012,169.05
"BAJAJFINSV",15281,10548,25829,154209.26375,920.03785,155129.3016,53047,2001
"UPL",17121,10242,27363,152348.772974,1487.572387,153836.345361,43500,658
"HINDALCO",13600,34460,48060,146113.63088,5019.03276,151132.66364,61516,764
"HEROMOTOCO",17326,97398,114724,140735.696985,9908.57163,150644.268615,72571,5473.5
"DLF",24323,38360,62683,143791.16499,4761.794235,148552.959225,96944,714.5
"JSWSTEEL",18525,32616,51141,143399.98107,4198.69305,147598.67412,88702,1140.3
"BANKBARODA",18484,48994,67478,140288.98104,7302.85569,147591.83673,74339,258.52
"COFORGE",22908,76133,99041,137009.8678875,7548.0880125,144557.9559,65818,1590
"HINDZINC",22065,84506,106571,129876.5840925,11335.45616,141212.0402525,49592,482.95
"MCX",13781,58704,72485,134818.8389,6244.714125,141063.553025,43460,7806
"ADANIPORTS",20401,36507,56908,135748.0010175,2774.86849,138522.8695075,84981,1406.1
"YESBANK",20276,6993,27269,134918.48028,1407.31854,136325.79882,43870,21.3
"NATIONALUM",15550,49595,65145,123769.718625,7746.947625,131516.66625,37772,214.45
"AMBUJACEM",21407,16519,37926,127806.67893,2637.307995,130443.986925,67492,571.5
"MAXHEALTH",21804,9389,31193,128426.716425,641.89377,129068.610195,46266,1120
"ASIANPAINT",20590,38625,59215,121407.763275,3033.500475,124441.26375,96019,2353
"RECLTD",25347,22044,47391,120499.4925225,2393.56515,122893.0576725,96847,371.9
"BAJFINANCE",15750,33857,49607,118095.772275,4060.603425,122156.3757,164264,999
"EICHERMOT",9485,31246,40731,116414.3967175,5564.401815,121978.7985325,54323,7010
"HCLTECH",23429,20791,44220,114090.029375,1776.63493,115866.664305,96326,1385.9
"AUBANK",15483,8699,24182,114273.13,977.642,115250.772,32083,730.9
"ONGC",20915,24178,45093,113083.2873,1690.40385,114773.69115,83746,239.55
"ADANIGREEN",17222,62745,79967,106430.29206,6844.6422,113274.93426,65706,1032
"TECHM",13009,19225,32234,110626.49004,2627.85756,113254.3476,48230,1397
"GRASIM",16309,9375,25684,112609.963725,469.78085,113079.744575,69014,2769
"INDUSTOWER",18695,17993,36688,109692.27441,1850.01565,111542.29006,78572,344.35
"KPITTECH",22863,40844,63707,103602.84008,3841.18736,107444.02744,30105,1112
"LAURUSLABS",7282,16031,23313,103958.27777,3172.09358,107130.37135,25694,840
"HINDUNILVR",13831,36902,50733,104506.52652,2190.77676,106697.30328,94694,2516.3
"UNITDSPR",19849,19595,39444,104443.07104,1599.37924,106042.45028,52453,1335.2
"LICHSGFIN",18272,14544,32816,103928.8213,1207.8694,105136.6907,47950,565
"WIPRO",14339,13083,27422,102895.5198,1632.1458,104527.6656,78669,239.04
"HDFCLIFE",12411,8239,20650,103606.42699,740.76145,104347.18844,39781,755.3
