"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",16161,19238022,19254183,299243.157495,1041550.55604,1340793.713535,5759616,24561.05
"BANKNIFTY",11068,838199,849267,209541.1606225,134596.5911745,344137.75179699995,996241,53699.45
"INDUSTOWER",17331,62959,80290,93819.16735,8096.57504,101915.74239,82701,316.15
"HDFCBANK",6459,32551,39010,67335.42541,4196.51826,71531.94367,284562,941.55
"ICICIBANK",6878,30071,36949,67267.10277,3600.98977,70868.09254,198744,1390.2
"ETERNAL",8135,22159,30294,64517.25595,3984.6166825,68501.8726325,141399,322.8
"TATASTEEL",6600,48368,54968,58891.0036,7231.65245,66122.65605,53960,162.65
"HINDALCO",4593,28860,33453,47074.15496,5648.21208,52722.36704,51504,727.45
"RELIANCE",6607,46998,53605,45301.88625,4359.64255,49661.5288,481344,1366.7
"M&M",6377,42674,49051,41766.67302,5339.091,47105.76402,126219,3261
"INFY",6443,33280,39723,38341.9126,3033.42636,41375.33896,228760,1475.9
"KOTAKBANK",4878,18395,23273,38121.78656,1906.88772,40028.67428,123455,1949.9
"BEL",3228,19078,22306,35053.341585,3505.663875,38559.00546,65948,378.65
"VEDL",6951,27366,34317,35277.87978,2739.300115,38017.179895,95139,438.7
"MIDCPNIFTY",1314,63675,64989,23459.805768000002,14340.931724000002,37800.737492,89533,12685.2
"AXISBANK",5375,17077,22452,35761.057875,1862.0970625,37623.1549375,201390,1057.5
"JINDALSTEL",4872,38635,43507,30586.5091875,5652.4676875,36238.976875,32416,999.1
"DIXON",3135,37462,40597,27837.233925,6744.37316,34581.607085,60939,17679
"TCS",5425,38338,43763,29724.64432,2777.8114175,32502.4557375,253637,3097.3
"SBIN",4920,31915,36835,29973.92175,2478.39765,32452.3194,215347,809.45
"PAYTM",2960,13562,16522,27321.0275275,3585.2558625,30906.28339,59240,1270.2
"MCX",2800,19706,22506,26714.6397,4102.7557,30817.3954,38848,7614
"CGPOWER",4021,26882,30903,25687.935085,4704.4355,30392.370585,36519,745.15
"GLENMARK",3432,16371,19803,25248.3484875,2875.3197375,28123.668225,27556,1973.3
"BHARTIARTL",2879,15721,18600,25796.1199275,1712.52168,27508.6416075,124103,1872.3
"RBLBANK",3003,5457,8460,26029.6726675,1394.0228025,27423.69547,35195,271.2
"BSE",2713,19034,21747,22294.3009875,4640.4048375,26934.705825,77490,2186.6
"KAYNES",3275,22429,25704,21964.60395,4602.28504,26566.88899,21275,6680.5
"ITC",3602,31002,34604,23662.37824,2338.56416,26000.9424,106000,408.7
