"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",61267,72339022,72400289,1136468.844735,2686431.7634475,3822900.6081825,7538352,24620.2
"BANKNIFTY",28881,2485593,2514474,491282.5165505,352175.1163785,843457.632929,1163911,55676.85
"ETERNAL",34279,108091,142370,168525.51243,14488.7671325,183014.2795625,139006,245.33
"HAL",21432,136170,157602,160131.386175,22166.347395,182297.73357,140399,4964.9
"BSE",12817,86382,99199,132410.9466375,27146.0745,159557.0211375,85015,2809
"HDFCBANK",12949,85770,98719,138362.504775,10945.92444,149308.429215,279740,1939.5
"ICICIBANK",13657,49271,62928,137632.57018,5882.50586,143515.07604,198379,1431.1
"BHARTIARTL",13774,94528,108302,122984.404695,11276.583125,134260.98782,138302,1873
"BEL",10889,53369,64258,120894.92007,12603.208155,133498.128225,74871,390.95
"DIXON",13578,114920,128498,100893.86852,16385.51187,117279.38039,94568,14951
"RELIANCE",14118,107538,121656,100457.7261,10679.88115,111137.60725,333671,1421
"SBIN",16958,84734,101692,103253.352075,7650.771525,110904.1236,256283,805.5
"CHOLAFIN",10475,34679,45154,99633.6575625,6201.9213125,105835.578875,29953,1514
"PNB",9807,42968,52775,86788.2024,9435.7384,96223.9408,59691,109.61
"MIDCPNIFTY",3985,147979,151964,61619.965496000004,33605.17188,95225.137376,67809,12824.25
"ABFRL",41976,98594,140570,85420.5508,5583.94174,91004.49254,63333,77.08
"TATAMOTORS",20024,128293,148317,80829.31016,9961.143935,90790.454095,247972,710.25
"CDSL",12155,79956,92111,74801.100265,13891.473995,88692.57426,79300,1703
"BAJAJFINSV",8169,44311,52480,80590.9914,6431.80305,87022.79445,49022,1959.5
"SRF",6476,29776,36252,72317.109985,6777.2092875,79094.3192725,24627,3053.5
"TATATECH",13852,21548,35400,73444.87428,2404.10584,75848.98012,31692,761.45
"AXISBANK",8882,45775,54657,65572.827875,4398.3568125,69971.1846875,152691,1171.7
"BAJFINANCE",5731,34643,40374,61784.262165,5423.5861225,67207.8482875,124083,8994.5
"PIIND",11051,95477,106528,55136.9780925,10457.488365,65594.4664575,22800,3965
