"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"IIFL",255,588,843,1883.588355,96.306375,1979.89473,13935,445.9
"TATATECH",365,592,957,1925.83704,42.02016,1967.8572,20832,656.35
"JUBLFOOD",240,283,523,1877.161,39.02425,1916.18525,22730,624.1
"OBEROIRLTY",332,733,1065,1841.24164,73.753715,1914.995355,21795,1588.5
"FINNIFTY",46,11159,11205,786.404385,1120.504853,1906.9092380000002,27513,26202.75
"MAXHEALTH",277,513,790,1827.0393225,45.876915,1872.9162375,25711,1252.2
"EXIDEIND",258,855,1113,1755.22572,96.47118,1851.6969,25562,376.8
"LODHA",315,718,1033,1717.74729,66.820635,1784.567925,26645,1218.3
"TIINDIA",296,371,667,1722.32654,35.09736,1757.4239,11136,2915
"AMBUJACEM",270,1192,1462,1659.4704,96.09474,1755.56514,42402,583.85
"PRESTIGE",230,596,826,1669.087755,82.164915,1751.25267,17834,1618.5
"ZYDUSLIFE",197,341,538,1664.51085,48.38841,1712.89926,13990,940
"IREDA",332,795,1127,1635.126465,73.650945,1708.77741,19217,143.05
"DALBHARAT",227,163,390,1665.2700025,14.8152225,1680.085225,9418,2253.9
"JSL",266,1052,1318,1548.92066,126.254835,1675.175495,10292,684.55
"IGL",275,560,835,1532.1779,55.785675,1587.963575,11152,201.63
"OFSS",225,1140,1365,1421.942805,129.0402825,1550.9830875,18756,8393.5
"KPITTECH",310,797,1107,1477.3656,55.51196,1532.87756,22462,1189.4
"KEI",208,961,1169,1389.865785,131.999945,1521.86573,9200,3801.3
"LTIM",190,1242,1432,1429.66947,70.757715,1500.427185,24835,5004
"SHREECEM",183,1130,1313,1398.2759125,76.68863,1474.9645425,15404,30435
"PETRONET",259,1729,1988,1272.92112,153.40176,1426.32288,39285,271.55
"GRANULES",262,564,826,1246.41391,53.8745925,1300.2885025,16259,442.5
"NHPC",226,650,876,1192.0192,63.3792,1255.3984,11676,82.6
"TORNTPHARM",135,300,435,1209.1502,28.645525,1237.795725,13810,3568.8
"OIL",198,462,660,1191.01248,44.90584,1235.91832,10902,428.25
"POONAWALLA",153,222,375,1135.18044,51.77061,1186.95105,8658,434.25
"CESC",186,689,875,1096.937325,70.9068125,1167.8441375,7827,162.3
"HFCL",193,394,587,909.10815,47.330745,956.438895,21504,72.64
"RBLBANK",111,114,225,924.7533575,20.5105,945.2638575,41543,262.85
"NUVAMA",177,211,388,910.01565,28.068675,938.084325,3519,6837
"CYIENT",183,425,608,908.35318,24.830965,933.184145,9839,1157.1
"KFINTECH",185,397,582,893.56518,28.34118,921.90636,7989,1080.1
"TORNTPOWER",169,513,682,851.6442375,40.0278,891.6720375,9880,1349.1
"PHOENIXLTD",145,367,512,719.58894,30.681805,750.270745,14397,1421.2
"ICICIGI",115,244,359,709.90452,23.66793,733.57245,18718,1895.9
"NIFTYNXT50",40,43,83,657.6686375,5.4215575,663.090195,1137,65626.35
"PPLPHARMA",128,427,555,608.22,38.89025,647.11025,8991,189.12
"SJVN",98,657,755,534.123275,86.013525,620.1368,5281,92.9
"ABFRL",303,740,1043,584.46882,33.8923,618.36112,33174,74.2
"ATGL",96,464,560,493.2144,34.3438375,527.5582375,6785,586.35
"IRB",84,223,307,428.07555,19.9537425,448.0292925,9881,43.65
"PNBHOUSING",71,94,165,358.41455,2.623075,361.037625,49472,774.75
