"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",89385,54032677,54122062,1687825.5193575,2830914.4142325,4518739.93359,5497248,25056.9
"BANKNIFTY",42188,7492809,7534997,818626.1688010001,498972.526402,1317598.695203,1567162,55121.5
"AXISBANK",53338,107876,161214,388054.377875,6204.8284375,394259.2063125,217589,1160.9
"HDFCBANK",34448,141033,175481,361008.0584,12342.71412,373350.77252,297845,951
"RELIANCE",45798,242821,288619,319403.93715,13456.0163,332859.95345,471674,1381.1
"ICICIBANK",30927,119803,150730,300610.69129,8128.83204,308739.52333,223359,1383
"ETERNAL",32461,33909,66370,266170.629185,2934.3705225,269104.9997075,168281,336.3
"BAJFINANCE",32801,126688,159489,254284.4298,11741.262525,266025.692325,181100,1027.6
"SBIN",36406,392542,428948,238965.0015,21441.29145,260406.29295,281555,866.15
"MARUTI",26008,561694,587702,210859.1646,32212.69,243071.8546,291564,16254
"JSWSTEEL",25164,67470,92634,196337.36448,5015.61423,201352.97871,87853,1149
"IDEA",29869,22677,52546,185485.83033,6168.2925,191654.12283,151956,8.61
"MIDCPNIFTY",7188,745338,752526,130965.267314,59551.205993999996,190516.473308,191480,12902.5
"BSE",20943,169582,190525,165193.6186125,20508.0256125,185701.644225,122570,2072
"TATAMOTORS",30335,253221,283556,167438.05592,14351.714,181789.76992,279623,683
"KOTAKBANK",21465,55687,77152,175724.1016,3277.47548,179001.57708,139418,2032
"CANBK",16145,98876,115021,135132.4431,13127.218425,148259.661525,72925,122.83
"JIOFIN",18962,45581,64543,138789.28121,3704.906835,142494.188045,113185,306.25
"INFY",22487,152751,175238,134247.95072,7509.66976,141757.62048,317291,1494.9
"LT",20443,159174,179617,132258.27223,7969.628135,140227.900365,147961,3674.2
"TCS",24442,170312,194754,130527.53133,7696.5476875,138224.0790175,312826,3036.8
"DLF",21604,63548,85152,132961.75365,4813.5158775,137775.2695275,93482,733
"BEL",10803,85825,96628,123462.468255,8531.18544,131993.653695,86113,395.7
"ADANIGREEN",15673,215339,231012,104806.21302,25346.9556,130153.16862,80538,1097.2
"BHARTIARTL",13562,86566,100128,124751.84483,4534.440535,129286.285365,137505,1936
"BAJAJ-AUTO",18042,115786,133828,120053.7041325,5848.91265,125902.6167825,107758,8824.5
"PNB",12539,55458,67997,113560.0544,6390.2592,119950.3136,61903,110.98
"BANKBARODA",14444,74522,88966,108549.26901,7811.7170625,116360.9860725,77582,254.51
"ADANIENT",12273,174591,186864,97905.80184,17406.38346,115312.1853,121638,2624
"INDUSTOWER",18043,34253,52296,110989.81607,3161.83578,114151.65185,81142,360
"INDUSINDBK",20582,60942,81524,108361.54126,4665.44694,113026.9882,119568,741.9
"LUPIN",12911,17044,29955,110201.372475,1123.0293075,111324.4017825,38479,1991
"BAJAJFINSV",9827,24162,33989,102435.3819,2083.9773,104519.3592,60978,2070.1
"HINDUNILVR",12630,140224,152854,96980.0262,7360.05414,104340.08034,103271,2556.6
"ASHOKLEY",13880,80786,94666,97643.037,6645.0795,104288.1165,60038,141.99
"ITC",15426,47726,63152,99606.32384,2555.43488,102161.75872,127058,401
"GRASIM",14147,16907,31054,100248.3174,892.642425,101140.959825,67814,2811.7
"INDIGO",11076,54104,65180,94743.6984,3314.912385,98058.610785,97519,5698
"M&M",12873,68411,81284,92914.36908,4518.37888,97432.74796,171428,3580.5
"HAL",12789,80683,93472,91627.86939,4528.574895,96156.444285,121225,4715
"APLAPOLLO",15997,5776,21773,94532.497255,330.19595,94862.693205,35568,1673.1
"NTPC",16734,131526,148260,87408.26505,6240.88935,93649.1544,112598,347.5
"ULTRACEMCO",14255,51082,65337,88108.82606,1856.37418,89965.20024,82834,12210
"TECHM",9572,56552,66124,83576.44248,4715.41212,88291.8546,50334,1453.6
"ABCAPITAL",8631,59549,68180,79414.04478,7802.50284,87216.54762,35633,292
"COALINDIA",15930,32294,48224,85095.47745,1471.6458,86567.12325,92273,393.25
"POLYCAB",8754,23127,31881,82698.38065,2225.923025,84924.303675,26508,7529
"TRENT",14983,189049,204032,74077.71642,9405.11694,83482.83336,207066,4892
"HINDALCO",7748,21946,29694,81106.12496,1888.2108,82994.33576,55824,741.2
"POLICYBZR",12400,97677,110077,75578.9874,6387.381035,81966.368435,34900,1731.1
"HEROMOTOCO",9547,88089,97636,75914.319465,5915.43471,81829.754175,92056,5270
"KAYNES",8510,182511,191021,63332.95982,17890.76943,81223.72925,36311,7457.5
"TATASTEEL",7724,51105,58829,73999.80445,5772.0718,79771.87625,80221,172.7
"HCLTECH",14878,52387,67265,74943.27771,3122.2387,78065.51641,97880,1440.2
"AUBANK",9962,41415,51377,73751.0486,4006.7751,77757.8237,38417,733.2
"GODREJCP",12613,33134,45747,74901.0719,1883.8407,76784.9126,41422,1185
"WIPRO",9736,50687,60423,71757.2133,3535.371,75292.5843,80328,244.88
"COFORGE",11458,67188,78646,70627.7064375,4570.8237,75198.5301375,68091,1619
"DMART",9953,96323,106276,69215.863755,5344.09935,74559.963105,70287,4632
"MAZDOCK",12466,123845,136311,64643.8105075,9629.185055,74272.9955625,60868,2945
"LAURUSLABS",4331,33400,37731,67691.68018,5232.21104,72923.89122,27561,911.55
"ADANIPORTS",9862,75662,85524,67719.393495,5121.110185,72840.50368,92562,1431.7
"PAYTM",7949,41449,49398,67633.17273,3900.863515,71534.036245,72855,1158
"MCX",6400,62824,69224,64479.2573,6980.73475,71459.99205,53262,7946.5
"VEDL",12656,60255,72911,66251.84868,3296.640025,69548.488705,127566,449
"SBICARD",9416,37696,47112,65916.3228,2607.32064,68523.64344,40584,880
"IDFCFIRSTB",9968,17428,27396,65416.41918,1372.512645,66788.931825,70307,70.09
"AMBUJACEM",10085,33683,43768,62760.50235,2369.848215,65130.350565,67878,583
"UPL",6932,17830,24762,63687.778834,1323.4194215,65011.1982555,50703,676.15
"CHOLAFIN",6200,16567,22767,62672.7780625,1790.97625,64463.7543125,35723,1627.5
"JSWENERGY",11259,23287,34546,61539.3117,1772.6236,63311.9353,55564,535.65
"EICHERMOT",4632,54669,59301,57139.57515,5640.7679125,62780.3430625,63273,7025
"AUROPHARMA",10191,16215,26406,61809.08646,926.818035,62735.904495,52059,1094
"ONGC",11040,65421,76461,59551.4817,3060.5103,62611.992,73613,238.41
"HINDPETRO",6601,22618,29219,57176.036595,2502.6094125,59678.6460075,37696,425.1
"MOTHERSON",8224,26504,34728,55516.25049,3053.291115,58569.541605,50085,107.85
"POWERGRID",9863,51165,61028,54949.60607,3184.31222,58133.91829,55790,293.45
"VOLTAS",11004,15653,26657,56100.6896625,862.0416375,56962.7313,54948,1365.3
"CDSL",7285,48163,55448,52804.6981125,3098.9741,55903.6722125,52460,1509.8
"PERSISTENT",10153,58832,68985,52714.75483,3138.89192,55853.64675,61426,5185
"NMDC",4978,15994,20972,52528.2543,2413.4625,54941.7168,39580,77.15
"TVSMOTOR",4179,24519,28698,51161.920005,2838.51393,54000.433935,46195,3445
"GODREJPROP",9058,39554,48612,51206.219185,2683.8060975,53890.0252825,54762,2019.9
"BANDHANBNK",8959,18151,27110,51869.19024,1774.6182,53643.80844,47829,158.19
"DIXON",5334,44342,49676,48575.249285,3551.499045,52126.74833,67915,18161
"ASIANPAINT",7978,57198,65176,49216.992375,2697.40425,51914.396625,88258,2458.5
"NESTLEIND",8521,19144,27665,50393.44105,865.70205,51259.1431,51825,1178.2
"RECLTD",9740,22156,31896,47926.4741625,1477.28232,49403.7564825,94456,381.5
"ADANIENSOL",7197,60033,67230,43965.1606275,5089.4507925,49054.61142,47969,891
"KALYANKJIL",7902,32161,40063,45241.9395025,2678.133555,47920.0730575,46116,477.95
"INDIANB",5824,59173,64997,41610.9316,5691.9192,47302.8508,15754,708
"SAIL",6921,23611,30532,44900.51893,2337.75509,47238.27402,46429,136.24
"SUNPHARMA",8042,26695,34737,46062.311015,1097.90289,47160.213905,76797,1626.8
"PFC",8290,28189,36479,44612.83905,1986.36724,46599.20629,66394,410.2
"ANGELONE",7656,50621,58277,42154.543875,4338.93895,46493.482825,47063,2202
"UNITDSPR",8159,18842,27001,44208.05052,1820.12704,46028.17756,46572,1351
"MPHASIS",5698,30028,35726,42909.4016725,2949.9402625,45859.341935,31278,2736
"GAIL",7929,23187,31116,44284.509045,1524.433365,45808.94241,58696,176
"FEDERALBNK",4527,11849,16376,44309.321,1409.291,45718.612,35091,193.7
"LICHSGFIN",7703,10220,17923,45108.5084,593.3587,45701.8671,45430,580
"TITAN",7260,38496,45756,43708.1994475,1329.946485,45038.1459325,98582,3411
"DRREDDY",5448,14473,19921,44110.6585,789.593,44900.2515,54196,1298
"RVNL",8983,24557,33540,42933.6513375,1441.901175,44375.5525125,54328,347.6
"LTIM",5486,22410,27896,42842.38737,1472.490675,44314.878045,37680,5203
"EXIDEIND",5858,12025,17883,42364.69632,826.11378,43190.8101,33420,399.3
"BHEL",6620,21263,27883,41193.049275,1814.7173625,43007.7666375,42881,236
"MAXHEALTH",6946,21140,28086,41618.6709225,1184.80383,42803.4747525,43964,1135
"BIOCON",4564,8377,12941,41029.92125,743.213,41773.13425,28967,359
"JUBLFOOD",4947,34937,39884,38885.696375,2645.1725,41530.868875,28702,631.45
"INDHOTEL",5240,26972,32212,39546.3603,1737.3303,41283.6906,53721,744.5
"YESBANK",6031,6553,12584,40272.40075,953.65351,41226.05426,45557,21.19
"UNIONBANK",6292,16785,23077,39130.7949375,1727.0540475,40857.848985,33829,139.06
"SHREECEM",5363,3899,9262,39961.3917625,151.8089875,40113.20075,16559,29705
