"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",70767,345456540,345527307,1341019.117305,6040487.2976175,7381506.4149225,8692628,25108.3
"BANKNIFTY",28454,2700465,2728919,563045.1633275,346585.92125849996,909631.0845860001,1027645,56239.35
"HDFCBANK",27171,106950,134121,294932.55077,16134.64061,311067.19138,237326,981.8
"ICICIBANK",26688,88351,115039,258277.26484,12084.76325,270362.02809,218767,1375
"RELIANCE",29227,194190,223417,203643.14995,18605.5714,222248.72135,429728,1384.5
"INFY",33960,90872,124832,198022.81748,9296.27036,207319.08784,242624,1458.1
"TCS",31323,177398,208721,163211.182855,15310.408085,178521.59094,344416,2975
"TRENT",31555,260111,291666,147874.19354,22632.14264,170506.33618,184322,4685
"BSE",16883,115057,131940,141909.5609625,26443.579725,168353.1406875,78314,2232.7
"IDEA",21871,42848,64719,140356.51533,16674.7529775,157031.2683075,131225,9.24
"AXISBANK",16913,77469,94382,126674.032125,9362.2406875,136036.2728125,197935,1188
"SBIN",19246,110701,129947,125928.975225,9405.20805,135334.183275,223622,864.15
"TATAMOTORS",21317,287425,308742,120303.01984,14140.19904,134443.21888,256564,698.1
"BHARTIARTL",12556,100183,112739,115569.912335,10638.4665575,126208.3788925,130965,1928.8
"JIOFIN",13185,76825,90010,97188.28777,10729.18256,107917.47033,92515,310.6
"KOTAKBANK",11425,47765,59190,98041.0062,5369.43968,103410.44588,129565,2126
"BAJFINANCE",11851,63414,75265,91230.12105,9188.155875,100418.276925,161071,1018.3
"HINDPETRO",9487,43740,53227,88660.0839375,10054.8566325,98714.94057,38589,455.1
"IGL",14580,58532,73112,87788.10645,8831.1234,96619.22985,16625,220.22
"MIDCPNIFTY",3530,188100,191630,64558.67376,31422.608755999998,95981.282516,99333,13015.15
"FEDERALBNK",8620,43941,52561,85877.3505,8048.44,93925.7905,33218,199.49
"CANBK",9580,46804,56384,82736.042625,9732.099375,92468.142,66173,128.49
"HINDALCO",7721,34962,42683,83858.3823,5711.38694,89569.76924,64405,767
"ETERNAL",9518,40320,49838,78551.530715,8048.902375,86600.43309,137332,337.85
"CDSL",9507,85857,95364,71104.5934275,13968.3592,85072.9526275,34413,1561
"DIVISLAB",11906,106947,118853,71970.63857,11048.84122,83019.47979,43994,6116
"MARUTI",8540,97314,105854,69038.899865,8250.605315,77289.50518,137141,16092
"BEL",5958,33512,39470,70295.587155,6614.74341,76910.330565,70672,410.7
"PAYTM",7526,37938,45464,67985.707895,8227.6946175,76213.4025125,51045,1237.5
"ADANIENT",8255,63722,71977,64071.58881,11702.51271,75774.10152,87987,2556.5
"HEROMOTOCO",7802,45502,53304,66115.08318,6689.309865,72804.393045,57396,5612
"INDUSINDBK",12277,37266,49543,64720.16754,4594.25372,69314.42126,108147,747.1
"M&M",8694,51834,60528,61003.17216,5848.37864,66851.5508,138401,3497
"NYKAA",7332,31245,38577,59032.325625,5363.6146875,64395.9403125,28474,259.69
"MCX",5391,34006,39397,55857.472975,7687.4232625,63544.8962375,38165,8212
"LT",8955,55526,64481,58902.4990575,4429.77269,63332.2717475,143326,3730.5
"BANKBARODA",7276,31048,38324,56214.2221875,4807.5144975,61021.736685,67779,261.95
"KAYNES",6348,51697,58045,48653.05438,11209.78251,59862.83689,24720,7584
"DIXON",5864,53960,59824,50543.55517,8121.373205,58664.928375,62692,17205
"TATASTEEL",5669,31416,37085,53732.82585,4411.61435,58144.4402,64461,171.5
"LODHA",10434,34674,45108,53193.59613,4303.30608,57496.90221,36552,1145
"ADANIGREEN",6961,60936,67897,45069.4395,11340.83544,56410.27494,59512,1058.3
"COFORGE",8070,30958,39028,50826.7467375,5500.9530375,56327.699775,52793,1686
"DABUR",8110,29678,37788,50486.883125,2695.634625,53182.51775,39531,490.75
"INDUSTOWER",8132,20768,28900,49487.86564,2868.00863,52355.87427,69110,357.9
"BAJAJ-AUTO",7126,43547,50673,47538.308175,4431.73998,51970.048155,73431,8900
"SAMMAANCAP",6691,15616,22307,47170.34726,3294.59292,50464.94018,37314,162.9
"ITC",7435,32210,39645,47936.0632,2456.96672,50393.02992,121310,399.9
"ASTRAL",7650,30579,38229,46138.7497425,3868.0641875,50006.81393,28056,1421.3
"JINDALSTEL",7236,26302,33538,47316.2739375,2605.955875,49922.2298125,35291,1035.1
"INDIGO",5516,24472,29988,46901.85897,3006.66825,49908.52722,76091,5665.5
"ANGELONE",7435,34987,42422,42365.211875,6683.349525,49048.5614,29127,2254
"HAL",5766,38644,44410,42112.489275,5166.14175,47278.631025,101775,4845
"HINDUNILVR",5751,32408,38159,43746.58179,3073.80063,46820.38242,70716,2530
"RVNL",8252,32756,41008,39525.039675,3787.3345125,43312.3741875,40084,355.95
"ABCAPITAL",4168,15067,19235,39661.31289,3351.41217,43012.72506,31360,302.7
"HCLTECH",7888,35646,43534,39364.50385,3289.573175,42654.077025,86888,1435.5
"NTPC",7952,31081,39033,40581.83505,1890.38025,42472.2153,96961,338.25
"PNB",4215,18684,22899,38814.6064,3447.8624,42262.4688,55351,114.17
"PERSISTENT",7202,30038,37240,38004.14226,4094.77584,42098.9181,44827,5260.4
"IDFCFIRSTB",5814,17904,23718,38818.2596025,2325.9613125,41144.220915,65376,71.88
"CHOLAFIN",3864,11732,15596,38856.0846875,2059.4995,40915.5841875,30245,1626.7
"CAMS",6466,23625,30091,37606.031415,2870.184465,40476.21588,25048,3813
"VEDL",6626,32222,38848,36281.621055,3853.393205,40135.01426,125731,472.25
"ONGC",6395,45602,51997,35739.695925,3730.36725,39470.063175,72737,245.34
"WIPRO",5008,17622,22630,36371.0403,2342.3847,38713.425,67914,243.75
"JSWENERGY",6243,30478,36721,34422.3554,3693.1967,38115.5521,49428,547
"SAIL",5562,16775,22337,34872.67554,2895.88291,37768.55845,51373,132.6
"ABB",5049,30387,35436,33507.2305375,3911.360725,37418.5912625,33244,5224
"EICHERMOT",2789,21255,24044,34085.070215,3233.24533,37318.315545,38962,6957.5
"DLF",5701,21007,26708,34695.2018325,2508.801075,37204.0029075,82733,736.5
"GAIL",6079,23074,29153,34444.334925,2520.838215,36965.17314,53426,179.75
"YESBANK",4553,25122,29675,31613.74401,4210.7845,35824.52851,41343,22.25
"UNOMINDA",4200,23050,27250,31398.34907,3855.52981,35253.87888,9976,1365.7
"TITAN",5508,22777,28285,33202.961085,2047.77923,35250.740315,103063,3419
"ULTRACEMCO",5345,25294,30639,32586.415905,2169.72804,34756.143945,66332,12175
"BPCL",4585,25503,30088,31233.7086,3148.5432225,34382.2518225,29882,342
"COALINDIA",5992,42505,48497,31433.20668,2741.810715,34175.017395,84767,384.9
"BRITANNIA",4349,16287,20636,32406.7843125,1437.495125,33844.2794375,40307,5896.5
"MAXHEALTH",5271,22914,28185,31391.32878,2398.5690225,33789.8978025,44987,1128
"NATIONALUM",3755,14093,17848,30813.736875,2831.470125,33645.207,35199,217.2
"LTIM",3808,21436,25244,30196.65207,3286.2,33482.85207,26080,5263
"JSWSTEEL",3973,16936,20909,31344.472125,2066.16285,33410.634975,79202,1154.2
"IIFL",3734,13782,17516,29683.06638,2742.71184,32425.77822,13084,477
"AMBER",3404,17888,21292,28454.76316,3551.27229,32006.03545,11330,8415
"SBICARD",4093,17346,21439,29358.84176,2232.67208,31591.51384,33869,906.7
"BHARATFORG",4866,11296,16162,29747.84775,1394.7335,31142.58125,30783,1217.1
"DELHIVERY",2873,14280,17153,27925.7963325,3122.6336775,31048.43001,14360,469.2
"INDHOTEL",3886,18365,22251,28491.3554,2311.0291,30802.3845,45289,734.4
"BANKINDIA",4276,12792,17068,28462.23796,2269.4256,30731.66356,20756,126.35
"AUBANK",3831,9173,13004,29282.7021,1441.2362,30723.9383,30110,762.2
"PETRONET",5329,27316,32645,27634.3263,2803.36608,30437.69238,39971,287.9
"ADANIPORTS",4090,26695,30785,27446.29857,2906.7362325,30353.0348025,72410,1398.7
"MOTHERSON",4480,9930,14410,29059.36131,1251.79437,30311.15568,38679,104.7
"TITAGARH",4041,19844,23885,26992.7476,3237.967885,30230.715485,15132,928.8
"EXIDEIND",3809,16292,20101,27894.24684,2328.9597,30223.20654,25708,403.4
"DMART",4229,21607,25836,27339.95994,2838.542505,30178.502445,58451,4311
"HDFCLIFE",3349,12867,16216,28098.55279,1438.68681,29537.2396,37478,756.5
"POLICYBZR",4298,17507,21805,26757.41383,2496.31424,29253.72807,26774,1767.1
"SBILIFE",4110,10307,14417,27525.2053875,1045.865325,28571.0707125,24634,1786.7
"SHRIRAMFIN",4763,15530,20293,26335.8342225,1804.034595,28139.8688175,76328,666.95
"MUTHOOTFIN",2692,19814,22506,23995.824985,3906.890845,27902.71583,21434,3240
"FORTIS",3114,16041,19155,25306.6650075,2231.33815,27538.0031575,19918,1041
"JUBLFOOD",3397,8579,11976,26319.670875,1141.325875,27460.99675,24884,614.05
"HINDZINC",4115,18036,22151,24795.491315,2614.7356725,27410.2269875,46072,490.5
"LAURUSLABS",1781,3510,5291,26299.14161,1021.6048,27320.74641,20942,862.95
"OFSS",3472,19356,22828,24149.6720625,3169.951035,27319.6230975,21780,9325
"IOC",3231,19238,22469,24450.497175,2725.1859375,27175.6831125,30372,154.38
"BAJAJFINSV",2350,17945,20295,24122.4286,2610.4365,26732.8651,49503,2030
"GODREJPROP",4412,10509,14921,25136.034,1411.8476075,26547.8816075,51042,2075
"POLYCAB",2532,11331,13863,24126.3102375,2387.314075,26513.6243125,20956,7600
"HDFCAMC",2884,10965,13849,24261.781335,1681.654485,25943.43582,21510,5559
"UNIONBANK",3944,9770,13714,24193.50342,1578.704595,25772.208015,29287,138.6
"KALYANKJIL",3918,22858,26776,22513.6909,3137.9353775,25651.6262775,43393,488.5
"TVSMOTOR",1886,9150,11036,23356.879875,1884.540035,25241.41991,37042,3510
"LICHSGFIN",4185,10353,14538,23969.2125,878.3788,24847.5913,44695,567
"POWERGRID",4131,24770,28901,22823.32896,1984.31326,24807.64222,61147,289.65
"TECHM",2689,9436,12125,23110.32828,1541.55918,24651.88746,41470,1441
"ASHOKLEY",3202,14618,17820,22297.905,1676.6975,23974.6025,44904,139.7
"ASIANPAINT",3643,25951,29594,21565.92345,1784.136025,23350.059475,88651,2354.7
"RECLTD",4383,16180,20563,21194.77227,1469.1433575,22663.9156275,98132,378
"LTF",1768,7962,9730,20614.761264,1982.486679,22597.247943000002,21929,259
"SUNPHARMA",3575,22854,26429,20765.37232,1627.534965,22392.907285,67303,1655.5
"TATAPOWER",3462,20655,24117,19857.70128,1718.804045,21576.505325,70390,392.3
"PFC",3665,19084,22749,19541.59207,1946.97815,21488.57022,68600,409
"HAVELLS",2699,6200,8899,20354.30765,873.51195,21227.8196,29322,1501.8
"NESTLEIND",3419,8193,11612,20305.1291,628.58785,20933.71695,43966,1176
"ADANIENSOL",2921,11185,14106,18471.53511,2037.1146975,20508.6498075,35634,918.15
"LUPIN",2330,9575,11905,19185.00235,1199.989625,20384.991975,37432,1923
"BANDHANBNK",3129,7476,10605,18777.6396,1231.11648,20008.75608,40407,164.69
"AUROPHARMA",3157,8954,12111,18970.681895,903.941775,19874.62367,44415,1091.5
"BHEL",2807,10473,13280,18098.4318375,1547.8945125,19646.32635,35015,245.5
"TATACONSUM",2997,9396,12393,18673.450675,819.63299,19493.083665,36645,1123.9
"APOLLOHOSP",1814,12459,14273,17471.16945,1430.4965375,18901.6659875,30333,7700
"TATAELXSI",3275,8798,12073,17335.84325,1043.45153,18379.29478,39157,5381
"SUPREMEIND",2296,6468,8764,17111.9025525,1106.2007075,18218.10326,10001,4235
"ZYDUSLIFE",1880,8031,9911,16814.21724,1337.61609,18151.83333,14676,986.95
"VBL",3767,10282,14049,17064.501145,934.7133875,17999.2145325,56785,440.9
"MARICO",1976,4250,6226,17086.9866,486.3738,17573.3604,28188,714.7
"PGEL",4094,20816,24910,15139.51558,2415.03003,17554.54561,23379,521.95
"AMBUJACEM",2721,6410,9131,16410.361275,737.162475,17147.52375,56291,570
"TORNTPHARM",1901,2913,4814,16796.38885,255.9889,17052.37775,13418,3538.9
"BIOCON",1804,6200,8004,15814.49675,919.3075,16733.80425,25116,348.95
"SUZLON",3571,11296,14867,15613.3832,982.4576,16595.8408,47349,54.12
"GRASIM",2121,12598,14719,14980.892925,1457.59195,16438.484875,66792,2814
"TIINDIA",2327,9860,12187,14987.93936,1436.28334,16424.2227,13028,3223
"CGPOWER",2331,8633,10964,14922.3365,1354.669735,16277.006235,29499,748.4
"OIL",2394,9914,12308,14247.23748,1452.09974,15699.33722,12711,421.95
"NMDC",1380,6594,7974,14280.4674,1183.85415,15464.32155,32769,76.07
"IREDA",2673,9819,12492,14025.92808,1347.49686,15373.42494,24236,152.8
"SOLARINDS",1352,6016,7368,14384.8595625,971.494725,15356.3542875,18176,14166
"BDL",2848,10410,13258,14270.9835775,1077.1594275,15348.143005,27941,1531
"MFSL",1152,1809,2961,14723.20096,364.34224,15087.5432,9215,1583.4
"UPL",1535,5403,6938,14232.785042000001,828.1815555,15060.9665975,33549,679.2
"TORNTPOWER",2960,11420,14380,13718.97375,1183.852425,14902.826175,16906,1240
"CUMMINSIND",1761,5222,6983,13969.1693,743.89144,14713.06074,20396,3957.3
"CONCOR",2083,5414,7497,13920.464125,710.9385,14631.402625,32485,533
"PNBHOUSING",2300,6623,8923,13323.21354,1118.76661,14441.98015,32254,891
"HUDCO",2019,7869,9888,13033.2029175,1301.300175,14334.5030925,17366,231.99
"VOLTAS",2561,15535,18096,12972.797475,1360.4482875,14333.2457625,46954,1368
"CROMPTON",2536,9765,12301,13224.59118,835.23996,14059.83114,41662,287.8
"GODREJCP",2292,5642,7934,13167.6742,618.05675,13785.73095,32201,1152.6
"PIIND",2141,3129,5270,13456.7559,328.87526,13785.63116,13146,3588
"SRF",2201,6351,8552,13083.38418,662.36742,13745.7516,21082,2967.1
"CIPLA",2301,8969,11270,13148.4760125,574.3069875,13722.783,42016,1512
"IRCTC",2023,13047,15070,12720.790425,998.7856375,13719.5760625,30363,716
"FINNIFTY",318,62006,62324,5567.829501,8061.886059500001,13629.715560499999,26475,26777.3
"KEI",1679,5594,7273,12394.4278675,1086.56072,13480.9885875,11758,4205
"HFCL",2577,5791,8368,12464.64177,989.575125,13454.216895,26881,74.67
"TATATECH",2183,7145,9328,12546.85608,750.96112,13297.8172,19189,712
