"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",108451,55631674,55740125,2028839.8917225,3146646.33888,5175486.2306025,6343424,24939.75
"BANKNIFTY",41677,4317914,4359591,711405.803052,442002.1629445,1153407.9659964999,1559298,55972.1
"TATAMOTORS",72266,689190,761456,291345.83837,36399.20459,327745.04296,339206,685.3
"ICICIBANK",28739,73968,102707,287498.15927,6148.92922,293647.08849,246088,1427.9
"BEL",18839,157903,176742,215369.94342,29645.066445,245015.009865,89868,404
"HDFCBANK",21131,114303,135434,224914.553985,10010.329945,234924.88393,300549,1936.9
"SBIN",34179,177925,212104,203243.3418,10805.38665,214048.72845,307573,793
"BHARTIARTL",20540,85795,106335,182035.89293,7165.1759275,189201.0688575,160014,1858.2
"INFY",25760,132788,158548,167417.04768,10986.35004,178403.39772,225862,1622.1
"ONGC",26856,195650,222506,138732.2600525,15431.3092325,154163.569285,136690,256.24
"RELIANCE",19350,201673,221023,139524.84055,13928.70985,153453.5504,374468,1436.9
"BSE",12125,129874,141999,123354.1423125,29390.501775,152744.6440875,122216,2701.8
"BAJFINANCE",12191,103067,115258,132844.74225,12244.815,145089.55725,174147,938.5
"MCX",14798,181388,196186,116881.3542575,24931.02066,141812.3749175,63989,7838
"MIDCPNIFTY",5970,319009,324979,95594.58576,44809.798301999996,140404.384062,120569,13105.6
"HAL",15745,151649,167394,119624.670855,17900.346585,137525.01744,175877,5054.1
"INDIGO",14403,106069,120472,115501.857,11483.32125,126985.17825,109632,5390
"TCS",16645,166705,183350,102009.8269225,11828.5736625,113838.400585,214607,3496.2
"AXISBANK",12174,62076,74250,92409.1933125,4636.0251875,97045.2185,164031,1215.4
"TECHM",7820,67185,75005,79196.6802,9051.9951,88248.6753,48924,1693.3
"IDEA",26265,14561,40826,82106.5895625,2325.7217725,84432.311335,166879,6.66
"ADANIENT",9433,69885,79318,71657.75925,7858.33296,79516.09221,115715,2539.9
"LT",12847,88590,101437,72586.92231,4885.9852375,77472.9075475,180275,3627
"BIOCON",8088,34549,42637,71672.8685,5247.26975,76920.13825,28307,356.95
"ASIANPAINT",15356,106999,122355,70810.61169,5241.048135,76051.659825,147117,2241
"WIPRO",8290,58838,67128,65062.7118,6231.2253,71293.9371,56694,262.8
"ETERNAL",12577,47825,60402,65583.2486925,4696.483805,70279.7324975,152858,252.5
"BAJAJFINSV",6240,57401,63641,63323.9545,6192.85915,69516.81365,69547,2027
"DIXON",8500,101811,110311,60963.50156,7512.734565,68476.236125,130633,14320
"M&M",11630,43769,55399,63884.45241,2652.2558325,66536.7082425,173309,3021
"COFORGE",8391,55037,63428,57628.445025,6718.6859625,64347.1309875,66740,1827
"KOTAKBANK",6931,50849,57780,59132.38908,4097.46404,63229.85312,106270,2138
"ADANIPORTS",9695,91736,101431,56386.76447,6685.4406575,63072.2051275,107499,1400.2
"APOLLOHOSP",6321,62028,68349,56147.901925,5368.84775,61516.749675,41964,7104.5
"VEDL",10447,53523,63970,54919.938775,4229.572925,59149.5117,115655,463.5
"JIOFIN",10493,56488,66981,54786.31745,4352.33018,59138.64763,109078,294
"PIIND",8662,122371,131033,45834.38885,9866.4464725,55700.8353225,27083,4150
"PNB",6055,31648,37703,51451.9696,4204.3168,55656.2864,62346,107
"TATASTEEL",5951,45547,51498,50262.5233,4492.98685,54755.51015,73881,154.1
"CANBK",6743,26853,33596,50625.959175,3532.777875,54158.73705,71486,111.38
"MFSL",3930,27486,31416,49307.422,4503.70184,53811.12384,15957,1583.6
"OFSS",8373,111082,119455,42570.39529,10572.4871175,53142.8824075,47689,9676
"DLF",6782,47828,54610,47984.2130625,4413.680205,52397.8932675,75825,859.35
"BANKBARODA",6618,28349,34967,46375.68195,3330.6977925,49706.3797425,61607,240.92
"LTF",5627,15673,21300,47482.9378892,2207.7703818,49690.708271,29823,191.5
"HINDALCO",5162,19289,24451,46757.92996,2031.29962,48789.22958,60262,649.15
"TATATECH",8543,33439,41982,46010.16546,2660.61206,48670.77752,39395,748.6
"TRENT",7657,68260,75917,43422.01738,5244.2474,48666.26478,105766,5671.5
"MAZDOCK",7708,68417,76125,42518.7852075,5725.0533725,48243.83858,49121,3165
"UNITDSPR",8522,65740,74262,44563.96444,3594.64713,48158.61157,84336,1485
"HCLTECH",7181,61098,68279,43196.51119,4918.55896,48115.07015,77415,1722
"ULTRACEMCO",7588,79853,87441,43378.673175,4236.62723,47615.300405,104225,11471
"INDUSTOWER",6600,28475,35075,43475.94246,3187.0291,46662.97156,55885,390.3
"AUBANK",5650,25371,31021,43692.9755,2812.3893,46505.3648,35063,781
"ITC",6405,52821,59226,42833.39728,3341.27136,46174.66864,150430,418.65
"MUTHOOTFIN",5691,43432,49123,41102.2721725,4861.1921325,45963.464305,50404,2633
"IGL",6680,56964,63644,38084.5663,7165.708825,45250.275125,20472,211.22
"RECLTD",9902,45129,55031,41618.66688,3254.912295,44873.579175,119348,401.3
"PAYTM",6844,49118,55962,39508.553245,5229.8495475,44738.4027925,71979,877.3
"PERSISTENT",6704,40835,47539,40151.67664,4328.92816,44480.6048,46289,6015
"CIPLA",7681,83607,91288,39702.5432925,4654.337465,44356.8807575,67265,1526.9
"INDUSINDBK",9760,45195,54955,41771.83828,2525.63797,44297.47625,145309,820.15
"HINDUNILVR",6028,32868,38896,41850.01467,1888.64472,43738.65939,117814,2326.1
"HINDCOPPER",6042,15617,21659,41350.21893,2357.811795,43708.030725,20307,261.94
"BDL",6349,46269,52618,38500.0659875,4956.240315,43456.3063025,25774,1883.9
"HDFCAMC",5318,26075,31393,39573.17052,2950.53672,42523.70724,32151,4962.5
"HDFCLIFE",4619,34797,39416,38897.31087,3410.61941,42307.93028,54431,770.5
"LAURUSLABS",3405,14588,17993,39159.51156,2835.51211,41995.02367,19825,679.85
"SHRIRAMFIN",7670,25579,33249,39515.5007175,2258.805675,41774.3063925,69792,676.4
"INDHOTEL",5118,34009,39127,38322.9867,3308.9753,41631.962,45812,756
"KPITTECH",6583,41869,48452,36618.52396,4514.21152,41132.73548,16798,1405.8
"VBL",8976,35350,44326,37760.443535,2191.99767,39952.441205,85306,475
"PFC",6827,31329,38156,35921.43438,3055.5005,38976.93488,84810,407.1
"HINDPETRO",4516,24008,28524,35818.19514,3075.447285,38893.642425,39730,395.2
"NMDC",3793,17882,21675,35684.5689,2542.8033,38227.3722,36197,70.5
"OIL",6246,38810,45056,33523.91234,4372.4746875,37896.3870275,31357,478.95
"SUNPHARMA",5641,67520,73161,33212.363065,3873.032275,37085.39534,94052,1679
"ABCAPITAL",5160,19338,24498,34582.1431,2363.82257,36945.96567,34745,248.5
"GRASIM",5256,21626,26882,35408.2794,1514.920575,36923.199975,68258,2699
"MARUTI",5315,77077,82392,33218.028235,3567.2319,36785.260135,129003,12522
"SUPREMEIND",5985,25254,31239,33896.15015,2495.1352375,36391.2853875,18392,4615
"VOLTAS",8475,39981,48456,33987.06306,2214.71433,36201.77739,67742,1311.1
"MAXHEALTH",4906,30764,35670,32020.1943075,3627.4468125,35647.64112,31493,1246.9
"CAMS",6284,35309,41593,32843.2104975,2803.5706825,35646.78118,39927,4110.1
"COALINDIA",7569,41610,49179,32744.657025,2011.10766,34755.764685,131840,394.3
"IDFCFIRSTB",5871,29870,35741,32323.53572,2306.2320425,34629.7677625,82442,70.9
"FEDERALBNK",3186,14056,17242,32676.894,1717.49,34394.384,35162,205.75
"NTPC",6440,32878,39318,32315.5161,1686.9474,34002.4635,129588,333.5
