"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",75374,95339044,95414418,1393534.799625,4227155.2890825,5620690.0887075,6727914,24434.85
"BANKNIFTY",28188,2130456,2158644,535922.118382,342997.23193400004,878919.350316,819785,53692.5
"RELIANCE",71339,577765,649104,493526.018,65931.34025,559457.35825,461978,1356
"RBLBANK",24564,28958,53522,204425.565875,7593.6617875,212019.2276625,27034,262
"ETERNAL",21827,57755,79582,166113.953545,10727.310025,176841.26357,136231,315.6
"BSE",17814,83979,101793,142951.9173,23840.930175,166792.847475,74237,2099
"INFY",25558,89525,115083,151879.51232,8082.08732,159961.59964,225129,1469
"HDFCBANK",14214,67657,81871,150467.65107,8928.20511,159395.85618,255871,953.4
"ICICIBANK",14896,40606,55502,146871.25537,4409.59407,151280.84944,185544,1396.2
"MIDCPNIFTY",5081,238826,243907,89671.58881799999,52651.69091,142323.279728,69494,12464.5
"M&M",19819,75548,95367,127939.14344,9277.06436,137216.2078,120447,3200
"KOTAKBANK",14869,56553,71422,117834.38556,6517.0372,124351.42276,115360,1959.2
"INDIGO",12247,59146,71393,104405.59257,7276.32822,111681.92079,91198,5615
"ITC",15553,102350,117903,101755.18256,8104.68208,109859.86464,97504,409.5
"BEL",9140,38079,47219,96377.09682,6511.383315,102888.480135,65346,369.4
"CGPOWER",14255,72083,86338,83699.927635,12201.03447,95900.962105,31660,694
"SBIN",14510,78036,92546,87776.82285,5488.7304,93265.55325,209730,802.4
"TRENT",14629,112283,126912,78472.09042,14425.34613,92897.43655,88605,5292
"HINDUNILVR",10206,75866,86072,82235.2125,9586.88565,91822.09815,74785,2660
"MARUTI",10634,102586,113220,78874.91563,10722.811825,89597.727455,118820,14790
"JIOFIN",9663,45336,54999,71335.864215,6715.169415,78051.03363,76681,311.3
"AXISBANK",11310,28726,40036,74875.9758125,2597.7864375,77473.76225,195675,1048.9
"ASIANPAINT",10746,57759,68505,67849.8255,6456.692275,74306.517775,75497,2520
"BHARTIARTL",7669,33130,40799,69190.4104025,3456.3904625,72646.800865,115408,1888.2
"PAYTM",7142,28701,35843,63581.321295,7494.162455,71075.48375,57422,1204.2
"MCX",6856,33657,40513,63663.4394,7090.29165,70753.73105,33124,7380
"TCS",12010,73426,85436,65366.44352,5065.0337325,70431.4772525,241731,3083.8
"COLPAL",11879,64897,76776,62719.72353,7206.44616,69926.16969,32120,2328.6
"HAL",9221,52172,61393,60770.535555,6184.27599,66954.811545,109992,4343
"BRITANNIA",7708,60254,67962,56520.2573625,7238.235575,63758.4929375,38946,5819
"TATAMOTORS",10280,63578,73858,55684.32936,6305.63304,61989.9624,149340,669.5
"SHRIRAMFIN",11307,35531,46838,54571.266915,4302.923625,58874.19054,74794,581.9
"HEROMOTOCO",6728,33371,40099,51669.504045,5144.696775,56814.20082,52321,5109.5
"LT",8256,49180,57436,52174.990735,4453.4329,56628.423635,107601,3605
"IDEA",10973,12259,23232,51966.456255,3372.4978425,55338.9540975,105820,6.5
