"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",8581,12357488,12366069,158716.5530475,380918.1380175,539634.691065,7649413,24536.45
"BANKNIFTY",3884,243525,247409,73790.463684,39550.9653,113341.428984,846121,53943.95
"RELIANCE",8280,67830,76110,56201.5951,6021.4408,62223.0359,465819,1352.8
"DIXON",2906,16819,19725,24903.22433,3508.047175,28411.271505,48749,17120
"HDFCBANK",2515,10386,12901,26566.13927,1302.95913,27869.0984,257487,955.05
"INFY",4218,21864,26082,25333.98048,2294.6564,27628.63688,218376,1499.6
"ICICIBANK",2547,6442,8989,25219.76961,758.74743,25978.51704,185094,1407.5
"BSE",2200,14432,16632,17776.5007125,3989.455875,21765.9565875,74666,2149.2
"RBLBANK",2011,3770,5781,16869.04932,1046.252035,17915.301355,28227,263.7
"CGPOWER",2617,9960,12577,15795.97738,1778.533965,17574.511345,33023,707.45
"MIDCPNIFTY",680,21004,21684,12028.807042,4359.168744,16387.975786,71343,12576.65
"ETERNAL",1942,4209,6151,14978.98444,778.059795,15757.044235,135073,314.7
"INDIGO",1693,7468,9161,14295.949005,856.46907,15152.418075,91530,5602.5
"TCS",2414,15190,17604,13237.1259475,1206.6579875,14443.783935,240438,3122.2
"JIOFIN",1818,6227,8045,13265.83648,880.617145,14146.453625,77194,309.8
"MCX",1188,7138,8326,11233.0848,1638.695575,12871.780375,33431,7573.5
"PGEL",2701,9359,12060,10411.34472,1187.12174,11598.46646,20688,549.05
"ANGELONE",1743,7107,8850,9728.16575,1348.537225,11076.702975,31520,2251.1
"TORNTPOWER",1793,9163,10956,8619.813975,1099.1509125,9718.9648875,12272,1263
"BEL",845,4261,5106,8933.123505,755.26596,9688.389465,63494,368.55
"VEDL",1802,6412,8214,8958.91262,650.56949,9609.48211,89767,430.35
"AXISBANK",1330,3319,4649,8802.34025,334.789625,9137.129875,195894,1055
"SBIN",1395,9233,10628,8470.8069,658.602075,9129.408975,207997,806.75
"M&M",1292,5167,6459,8323.5132,591.71406,8915.22726,118707,3206.1
"BAJAJ-AUTO",1171,7189,8360,7713.34326,854.4801,8567.82336,49257,8702
"MOTHERSON",1300,2117,3417,7647.53238,320.926065,7968.458445,32530,94.77
"HAL",1108,5693,6801,7270.613775,667.23378,7937.847555,111123,4335.5
"MARUTI",918,8127,9045,6798.900555,729.19838,7528.098935,119458,14740
"INDUSINDBK",1355,3039,4394,7088.4177,350.68481,7439.10251,96378,744.8
"COFORGE",1008,3834,4842,6676.7913,733.9270125,7410.7183125,38418,1764.2
"HEROMOTOCO",803,4521,5324,6201.242475,728.02119,6929.263665,51939,5138.5
"EICHERMOT",580,2394,2974,6257.3523775,447.1832225,6704.5356,35365,6137
"MAZDOCK",1352,3877,5229,6206.783205,392.6314,6599.414605,33564,2592
"ASIANPAINT",905,7350,8255,5770.21205,785.6109,6555.82295,74853,2539.2
"CANBK",863,1135,1998,6127.58115,166.709475,6294.290625,51810,104.76
"HINDZINC",1059,5679,6738,5633.3140325,625.09643,6258.4104625,32974,432.05
"TATASTEEL",682,2663,3345,5829.60565,333.9523,6163.55795,51411,155.37
"PAYTM",619,2759,3378,5461.7761175,675.188875,6136.9649925,57963,1213.4
"MPHASIS",716,1274,1990,5638.7546325,248.74014,5887.4947725,17053,2856.9
"WIPRO",706,3269,3975,5306.9385,418.2762,5725.2147,54841,252.03
"MUTHOOTFIN",692,2252,2944,5137.63921,387.1215975,5524.7608075,21273,2696.7
"HCLTECH",982,4765,5747,5068.40187,435.84289,5504.24476,71215,1468.6
"KOTAKBANK",659,2563,3222,5203.60908,264.80924,5468.41832,115142,1965
"DLF",816,2278,3094,5009.68182,251.2695075,5260.9513275,62069,739.4
"HINDALCO",476,1704,2180,4719.09116,301.71932,5020.81048,46339,706.8
"BAJFINANCE",704,1856,2560,4685.119725,227.636925,4912.75665,151792,884.75
"LT",706,4091,4797,4489.9363075,345.18057,4835.1168775,106903,3615.6
"TATAMOTORS",759,4978,5737,4103.08032,478.65112,4581.73144,150103,672.6
"DELHIVERY",453,830,1283,4376.18994,191.0164075,4567.2063475,9339,463.75
"TATAELXSI",808,1965,2773,4327.48594,203.05594,4530.54188,28297,5365
"UPL",425,2213,2638,4107.1625865,413.6767575,4520.839344,31357,721
"CDSL",589,2978,3567,4054.10448,436.277145,4490.381625,36278,1454
"ADANIPORTS",632,3521,4153,3986.713,454.8449425,4441.5579425,65464,1331.9
"DRREDDY",522,1633,2155,4122.26775,207.6578125,4329.9255625,27859,1266.8
"IDEA",818,2416,3234,3822.154215,458.4620925,4280.6163075,105376,6.55
"EXIDEIND",551,1320,1871,3985.53534,238.87026,4224.4056,24688,400.2
"TECHM",431,1562,1993,3899.6064,257.74902,4157.35542,31316,1503.9
