"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",126308,277571584,277697892,2358732.16938,5790067.05822,8148799.2276,8436976,24750.9
"BANKNIFTY",36040,2491598,2527638,613655.0023135,374095.72161849996,987750.723932,1177302,55760.85
"ETERNAL",47859,234022,281881,248846.9107975,33643.10877,282490.0195675,152713,256.8
"BSE",20462,171093,191555,219971.5249125,57604.8294,277576.3543125,91802,2915
"RELIANCE",31676,241133,272809,229446.63465,24125.2952,253571.92985,335837,1442.7
"HDFCBANK",20933,105888,126821,225339.626765,13356.104575,238695.73134,285595,1952
"ICICIBANK",21570,79245,100815,219544.83145,9939.11205,229483.9435,201601,1456.3
"HAL",24460,141930,166390,186323.39556,25450.249365,211773.644925,142049,5074
"CDSL",20132,162325,182457,128278.4378025,29260.694965,157539.1327675,80516,1778.5
"BEL",12728,55249,67977,142961.44122,12685.513875,155646.955095,77658,394.1
"AXISBANK",20011,80109,100120,146493.953,8161.7219375,154655.6749375,167554,1160
"SBIN",22991,107547,130538,139892.94945,9880.3077,149773.25715,266687,806.8
"INFY",18103,48859,66962,113057.06496,4728.08396,117785.14892,203460,1554.5
"M&M",18726,95494,114220,101385.80566,8824.730335,110210.535995,155150,3045
"BAJFINANCE",9487,61664,71151,101024.693,8546.0986125,109570.7916125,130393,8925
"TCS",15617,66155,81772,93002.1958075,5443.669385,98445.8651925,196266,3374
"BHARTIARTL",10296,48375,58671,92290.88082,5602.95997,97893.84079,140105,1878
"MIDCPNIFTY",3760,159975,163735,58967.52673600001,32470.62574,91438.152476,71506,12959.15
"LT",15521,51148,66669,86719.2057525,4032.175405,90751.3811575,167058,3641.2
"TATAMOTORS",19864,97285,117149,80089.51302,6857.07988,86946.5929,252575,710.1
"GLENMARK",15157,53148,68305,77738.2723825,7276.7416475,85015.01403,40486,1580.1
"BANKBARODA",10923,25984,36907,80488.840185,4100.1073425,84588.9475275,52525,251.25
"BAJAJFINSV",7927,41879,49806,77441.792,6023.95065,83465.74265,54952,1944.9
"DRREDDY",8843,83224,92067,71356.4871875,11561.8880625,82918.37525,33495,1290.1
"TRENT",12626,86642,99268,71747.50978,10953.61254,82701.12232,88065,5680
"DLF",11028,46692,57720,74968.06845,6785.824485,81753.892935,61460,824.7
"MCX",9645,61152,70797,68850.9241,11806.624955,80657.549055,35749,7121
"COFORGE",10634,50103,60737,70335.5283,7774.931475,78110.459775,48937,1770
"INDIGO",8862,25268,34130,72989.61255,4431.469005,77421.081555,88486,5482.5
"DIXON",8807,78288,87095,65310.372535,10358.74789,75669.120425,103674,14700
"ANGELONE",9630,59778,69408,63478.47367,12091.38324,75569.85691,29200,3255
"MARUTI",11203,111187,122390,68041.856865,6596.244585,74638.10145,116261,12132
"KOTAKBANK",8378,26430,34808,68918.28208,3007.29148,71925.57356,110531,2038.7
"SRF",5651,31526,37177,62969.756625,6969.4669,69939.223525,25338,3102
"LAURUSLABS",5396,19561,24957,58991.20258,5194.86952,64186.0721,16887,640.05
"PAYTM",9111,30119,39230,56731.2726,5770.7630625,62502.0356625,53689,940.5
"TATASTEEL",6577,32974,39551,57424.96595,4568.0195,61992.98545,67990,158.05
"ITC",8683,39016,47699,58526.99152,3118.8536,61645.84512,139523,419.45
"HINDZINC",8992,36798,45790,53570.59603,6210.8508175,59781.4468475,19907,496.4
"UNITDSPR",9312,54115,63427,53253.5248,5923.777555,59177.302355,37776,1609
"LTF",6681,21016,27697,53529.213824399994,4092.5950358,57621.808860200006,22653,184.3
"IEX",6723,21724,28447,50339.242125,3928.736625,54267.97875,23428,199.44
"ADANIPORTS",8010,40183,48193,47530.4765,4478.5408575,52009.0173575,87463,1453
"HDFCAMC",6670,20525,27195,48508.82541,2760.236055,51269.061465,26112,4904
"DMART",6756,74559,81315,42428.63811,8530.381545,50959.019655,34105,4155
"GRASIM",7281,27991,35272,47099.146325,2971.4786,50070.624925,66332,2556
"HINDUNILVR",6657,27964,34621,47089.92726,2512.31763,49602.24489,89637,2376
"BAJAJ-AUTO",7040,47490,54530,45378.9906525,4043.200935,49422.1915875,86955,8563.5
"INDUSINDBK",11148,38134,49282,45975.12156,2872.07995,48847.20151,129668,803.05
"LUPIN",5242,24901,30143,44337.041845,4292.94234,48629.984185,33255,1995.5
"TATACHEM",8674,39552,48226,44245.746365,4234.444195,48480.19056,34682,932
"VEDL",8831,34460,43291,44582.004115,3382.382875,47964.38699,106246,440.1
"POLICYBZR",7037,19614,26651,42960.87964,3501.1391475,46462.0187875,24264,1890
"MAZDOCK",6811,32227,39038,40914.0834025,4764.8389425,45678.922345,25941,3428.7
"ADANIENT",5248,32051,37299,39682.46274,5226.29739,44908.76013,99685,2510
"NTPC",8100,36140,44240,40293.1935,2787.54435,43080.73785,120299,328.6
"IREDA",7998,15727,23725,40820.78358,1889.40819,42710.19177,30462,176.5
"BHEL",6040,12524,18564,40435.06005,2075.28825,42510.3483,43963,252.85
"IRFC",7207,30361,37568,37615.2052,3945.1523825,41560.3575825,38504,145.4
"CAMS",6664,38578,45242,35815.44834,5407.048805,41222.497145,35501,4255
"HINDALCO",4362,11661,16023,39128.34996,1822.01726,40950.36722,60192,638
"NAUKRI",6829,23122,29951,37393.593075,3009.3939375,40402.9870125,31821,1473
"TATATECH",7180,17669,24849,38333.31493,1716.31325,40049.62818,32692,765.9
