"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",155396,67605178,67760574,3046383.1938525,3656865.780975,6703248.9748275,6768938,25891.4
"BANKNIFTY",58203,8120808,8179011,1190766.6330805,601144.5282255,1791911.161306,1575732,58078.05
"HDFCBANK",118592,194243,312835,1326248.92686,15551.56746,1341800.49432,257622,1006.6
"AXISBANK",123717,241915,365632,978937.1365625,16347.4468125,995284.583375,218685,1253.6
"RELIANCE",128094,502310,630404,941224.7475,34423.38775,975648.13525,431681,1448
"ICICIBANK",84435,246756,331191,816682.29692,16886.95141,833569.24833,278577,1364.3
"INFY",127440,879312,1006752,770664.03536,48786.62556,819450.66092,358540,1525
"TCS",144681,617474,762155,779760.07816,27576.9185125,807336.9966725,337856,3070
"BAJFINANCE",88867,79124,167991,728658.005025,7789.39305,736447.398075,178144,1091.15
"ETERNAL",70181,126593,196774,567039.3264925,9908.8727675,576948.19926,163910,328
"BHARTIARTL",58820,128523,187343,567780.137755,7595.58326,575375.721015,166122,2009.9
"SBIN",73800,294849,368649,506474.84715,15114.4293,521589.27645,256620,909.1
"HINDUNILVR",60963,348962,409925,480302.5404,22529.71098,502832.25138,95438,2601
"M&M",65033,72937,137970,473409.15214,5239.77514,478648.92728,142332,3627.5
"KOTAKBANK",50887,96027,146914,455587.33644,9367.54736,464954.8838,129649,2220.1
"WIPRO",56119,109148,165267,413153.7624,9363.5892,422517.3516,96296,244.3
"LT",57079,163978,221057,394184.6788775,8093.9447225,402278.6236,176718,3916
"VEDL",67879,83994,151873,378020.233015,5967.719955,383987.95297,135189,483.4
"HINDALCO",33059,41073,74132,369103.44282,4042.89858,373146.3414,66828,790
"ITC",51940,112154,164094,348389.69824,5591.24672,353980.94496,141411,416.25
"IDEA",48532,39348,87880,326422.7155125,14258.990895,340681.7064075,146444,9.49
"JSWSTEEL",42306,32407,74713,329064.5204775,2358.271935,331422.7924125,92016,1136
"INDUSINDBK",55209,71728,126937,295275.78913,5956.86651,301232.65564,132160,758.5
"TITAN",43927,86579,130506,291121.4144475,5259.3422,296380.7566475,119862,3763.3
"MIDCPNIFTY",12688,757069,769757,236649.95870599998,54038.808641999996,290688.76734799996,175811,13199.25
"BEL",22410,68364,90774,269073.04974,9162.257235,278235.306975,80630,418.4
"BAJAJFINSV",24540,60053,84593,268174.12895,4986.9074,273161.03635,66670,2176
"BAJAJ-AUTO",39193,46937,86130,267625.421985,2632.709115,270258.1311,77116,9036
"LAURUSLABS",15479,66288,81767,246040.58095,17428.84693,263469.42788,35926,943
"ADANIENT",33436,45816,79252,258087.81474,3941.56242,262029.37716,89876,2544.9
"PAYTM",27215,35336,62551,257400.1480025,4249.8697425,261650.017745,51185,1282.5
"TRENT",52971,99523,152494,255951.05329,4816.94534,260767.99863,166732,4787
"INDIGO",28604,38082,66686,251904.73452,2412.206355,254316.940875,76626,5789.5
"MARUTI",30131,139697,169828,248070.892745,5978.002785,254048.89553,159344,16410
"IDFCFIRSTB",33084,79927,113011,243584.3304125,9293.0259625,252877.356375,73120,78.97
"TVSMOTOR",19563,21239,40802,249931.249365,2821.74228,252752.991645,39366,3607
"DIXON",29323,317711,347034,231652.12855,20822.7928,252474.92135,126823,15650
"CANBK",26809,48170,74979,229772.561625,6522.27795,236294.839575,73413,126.14
"SBICARD",30357,63083,93440,226500.28984,7236.98,233737.26984,41869,926.1
"GRASIM",31905,20889,52794,231557.28675,1336.4168,232893.70355,73022,2866
"HEROMOTOCO",26847,55611,82458,227156.006325,3689.73087,230845.737195,60373,5584
"CHOLAFIN",21587,16997,38584,225744.3839375,1644.4631875,227388.847125,38592,1683
"DMART",34036,36972,71008,218366.236755,1820.593575,220186.83033,76752,4275
"JIOFIN",29052,52203,81255,213865.771555,4371.380465,218237.15202,115091,308.9
"TATASTEEL",21221,57595,78816,204997.0329,6942.85625,211939.88915,78819,174
"BSE",21217,82975,104192,200705.6341125,9677.232225,210382.8663375,82743,2486.5
"TECHM",22962,53554,76516,204331.2318,4671.27186,209002.50366,49737,1465.3
"SHRIRAMFIN",34568,64045,98613,203013.5877,5159.484,208173.0717,83620,709
"BANKBARODA",25191,45773,70964,199149.15384,4604.3709075,203753.5247475,74703,266.75
"ASIANPAINT",31763,59443,91206,200987.57905,2693.064975,203680.644025,94645,2499.7
"HAL",26197,77141,103338,191127.856305,4892.408115,196020.26442,117394,4813.4
"ONGC",33315,70716,104031,189238.680675,3408.70095,192647.381625,91478,252
"MCX",15105,143563,158668,175104.8762,17236.4965125,192341.3727125,77884,9246
"ADANIGREEN",29005,47424,76429,184128.3495,4278.39804,188406.74754,63798,1045.7
"BHARATFORG",27892,93608,121500,180612.8402,7740.3378,188353.178,36928,1296
"PNB",18329,62625,80954,175091.2832,7586.052,182677.3352,65362,117.85
"ASHOKLEY",25870,31915,57785,177070.061,2669.969,179740.03,53365,137.7
"TATAMOTORS",52751,154298,207049,172158.61288,6940.40336,179099.01624,166324,405.8
"COFORGE",25724,43656,69380,171028.480425,5500.4764875,176528.9569125,58622,1761.7
"HCLTECH",31197,161645,192842,167628.444865,8182.306405,175810.75127,92072,1524.9
"CIPLA",26218,115984,142202,163247.81745,5771.738325,169019.555775,88047,1645
"HINDPETRO",18426,32213,50639,165480.2680725,3121.920225,168602.1882975,42306,440.8
"NTPC",31634,52680,84314,163066.37565,3051.33375,166117.7094,114806,342.1
"AUBANK",18132,66625,84757,158805.5078,6652.7662,165458.274,47428,870
"ULTRACEMCO",26483,63827,90310,163088.94345,2115.661145,165204.604595,73564,12112
"AUROPHARMA",26728,22473,49201,163471.30338,1531.98617,165003.28955,58250,1100
"SUNPHARMA",26945,52534,79479,161036.7136,2138.76684,163175.48044,80108,1695
"VOLTAS",29652,32318,61970,158301.9568125,1985.9845125,160287.941325,55545,1436.3
"ADANIPORTS",22434,41769,64203,156886.9859625,2915.663905,159802.6498675,81902,1453.8
"TATAPOWER",26817,46395,73212,156280.72421,3127.646665,159408.370875,77227,396.7
"NESTLEIND",24076,50540,74616,155684.66915,2435.34355,158120.0127,73866,1275.8
"ADANIENSOL",24232,10150,34382,155413.813455,989.9695125,156403.7829675,35694,952.8
"INDUSTOWER",24721,28502,53223,152054.98156,2519.66605,154574.64761,77311,358.45
"FEDERALBNK",12750,57653,70403,146203.6435,8026.597,154230.2405,52244,227
"LTIM",17724,47594,65318,149592.41559,3619.33302,153211.74861,41266,5602
"NYKAA",18807,15858,34665,150244.81125,1564.6571875,151809.4684375,31783,254.2
"DRREDDY",18606,27436,46042,149049.9864375,2390.9015,151440.8879375,43048,1280
"RECLTD",30034,50116,80150,143674.010205,2992.91307,146666.923275,117797,375
"MUTHOOTFIN",15910,96537,112447,138459.819355,7891.18946,146351.008815,32532,3178
"GODREJCP",25685,14840,40525,144702.72885,670.85885,145373.5877,37272,1136.7
"TATAELXSI",26487,33228,59715,143473.47889,1700.00941,145173.4883,56773,5487.5
"DLF",21956,33536,55492,141406.7550225,2436.9058725,143843.660895,72363,774
"ABCAPITAL",14232,19579,33811,137069.37029,2512.6337,139582.00399,35537,308
"VBL",28469,36020,64489,137282.7193075,2135.279385,139417.9986925,54072,465.3
"RBLBANK",13154,20997,34151,134102.6782,4508.8057525,138611.4839525,32819,317.9
"BANDHANBNK",21558,42331,63889,133259.0112,5342.8626,138601.8738,52028,170.38
"MOTHERSON",19586,51880,71466,131079.534825,7438.89855,138518.433375,50524,107.4
"APOLLOHOSP",13424,38447,51871,135199.0928,2479.53555,137678.62835,34798,7970.5
"MARICO",15502,10915,26417,136467.41472,626.45892,137093.87364,28016,722.1
"HDFCLIFE",16465,16978,33443,135849.03145,964.31632,136813.34777,49937,743.6
"COLPAL",25509,83108,108617,130846.067235,5114.699865,135960.7671,49163,2300
"EICHERMOT",10709,33757,44466,130704.08337,2525.4207475,133229.5041175,39986,6894
"PERSISTENT",21382,103355,124737,126765.27885,6425.97779,133191.25664,64054,5844
"UPL",13805,17950,31755,128135.421885,1761.809211,129897.231096,37717,674.15
"TATACONSUM",19714,28766,48480,127863.6634,1450.446745,129314.110145,42088,1159
"ASTRAL",20413,10873,31286,126395.439365,670.47099,127065.910355,31176,1460
"PFC",23861,38205,62066,124188.82567,2416.05676,126604.88243,87044,396.6
"MAXHEALTH",19514,14664,34178,124838.0733075,728.05047,125566.1237775,41830,1210.1
"GODREJPROP",18878,32186,51064,120195.8595475,2018.26427,122214.1238175,53035,2276
"HAVELLS",15999,30956,46955,120184.7574,1825.40865,122010.16605,30587,1498
"NMDC",11766,15720,27486,117947.16045,1891.0395,119838.19995,41506,74.25
"YESBANK",16165,12867,29032,115886.72332,2140.93644,118027.65976,54003,22.73
"ABB",17460,30070,47530,114273.4804625,1824.8201125,116098.300575,36865,5169.5
"AMBUJACEM",19158,11922,31080,114746.68401,611.13717,115357.82118,60795,565
"FORTIS",13418,22720,36138,111421.69854,1627.1073075,113048.8058475,21352,1048.95
"GMRAIRPORT",16828,24547,41375,109312.525035,2422.3079925,111734.8330275,50232,92.32
"COALINDIA",20235,40323,60558,107546.672295,3468.912615,111015.58491,88056,392.2
"KALYANKJIL",18056,33224,51280,106657.39563,2712.87619,109370.27182,44902,494.05
"IOC",14302,26354,40656,105575.879175,2670.329025,108246.2082,44767,150.29
"BRITANNIA",13946,14554,28500,106808.4253,670.9182,107479.3435,41288,6049
"INDHOTEL",14169,22101,36270,105673.8588,1324.1421,106998.0009,48419,738
"BPCL",15820,27110,42930,104682.02942,1831.899005,106513.928425,37614,331.4
"JSWENERGY",19627,25388,45015,104412.3903,1358.1003,105770.4906,56347,534.5
"NAUKRI",19899,56039,75938,101849.9644125,3289.212225,105139.1766375,35324,1380.1
"HDFCAMC",11952,38842,50794,102108.400635,1931.265195,104039.66583,36789,5618
"POWERGRID",18654,18093,36747,102464.79904,888.41283,103353.21187,65413,289.15
"OFSS",15417,44130,59547,99003.2444925,2722.332555,101725.5770475,39746,8525
"CDSL",12864,31597,44461,98915.55249,2690.8047,101606.35719,41142,1601.5
"POLICYBZR",17218,11059,28277,100914.66784,634.301605,101548.969445,31544,1663.5
"LICHSGFIN",16904,14724,31628,98262.147,1073.08,99335.227,47753,580
"JUBLFOOD",12873,13426,26299,96612.05575,933.657375,97545.713125,30301,597.05
