"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",53933,245959124,246013057,999564.377745,4334853.6292875,5334418.0070325,8557874,24631.3
"BANKNIFTY",21367,2728356,2749723,415362.72896300006,319344.891341,734707.620304,1122102,55341.85
"INFY",53507,283539,337046,312338.2808,20219.06036,332557.34116,315248,1448
"MUTHOOTFIN",34383,286757,321140,262033.846855,37724.3041725,299758.1510275,48637,2754.7
"HDFCBANK",22656,86207,108863,248942.832765,8490.3335,257433.166265,262724,1989.5
"ICICIBANK",15518,60461,75979,155785.75075,5667.95516,161453.70591,210045,1427.6
"ETERNAL",18136,83926,102062,139262.53431,12085.77708,151348.31139,137639,317.7
"TCS",22970,189349,212319,122389.1892475,9532.7547525,131921.944,366468,3022.5
"RELIANCE",15727,163649,179376,108495.8066,10859.9287,119355.7353,471588,1372.9
"SBIN",17001,147266,164267,105500.01195,8462.14035,113962.1523,274751,825.5
"MIDCPNIFTY",3690,255541,259231,65480.19674,44476.458208000004,109956.654948,112438,12633.85
"TATASTEEL",10563,65614,76177,91173.54895,7346.87745,98520.4264,69035,155.68
"LT",14387,53520,67907,92478.5658475,3009.6371025,95488.20295,125326,3672.1
"BHARTIARTL",9889,41743,51632,88304.23869,3158.192065,91462.430755,159722,1871
"APOLLOHOSP",8135,116423,124558,79537.3374625,11773.7952125,91311.132675,66040,7821.5
"BSE",7706,75148,82854,71985.7932375,14450.2889625,86436.0822,67710,2479.8
"HAL",10998,89609,100607,74604.16863,7379.18838,81983.35701,116497,4543.9
"WIPRO",10304,53762,64066,75758.2737,5740.0179,81498.2916,82378,246.5
"JUBLFOOD",9032,65400,74432,73086.15825,7850.975875,80937.134125,31636,632
"BAJFINANCE",11383,33969,45352,73843.502325,2799.071325,76642.57365,194192,862
"HINDALCO",7211,42953,50164,70226.82422,4736.66774,74963.49196,54578,695.7
"MANAPPURAM",8395,61142,69537,66588.0588,8184.9636,74773.0224,19338,265
"TECHM",7535,34683,42218,68277.77442,4354.34316,72632.11758,47517,1488.2
"PAYTM",7704,49422,57126,64291.04859,8299.55118,72590.59977,62746,1150
"MCX",6052,71132,77184,61918.0883125,9117.1931125,71035.281425,45482,8150
"HCLTECH",12693,50779,63472,66792.236945,3231.28589,70023.522835,83571,1489
"KALYANKJIL",9357,82606,91963,58822.831905,10140.676995,68963.5089,48398,533
"IDEA",14827,10491,25318,65904.12414,2628.9863025,68533.1104425,103044,6.17
"LAURUSLABS",3995,32432,36427,59070.07816,6289.439,65359.51716,23401,857.6
"AXISBANK",9013,41829,50842,60320.864375,2682.9196875,63003.7840625,223843,1068
"MAXHEALTH",8719,53148,61867,56253.704115,5346.8510025,61600.5551175,34304,1216.1
"INDIGO",6379,34249,40628,57361.563225,3998.413635,61359.97686,65178,5991.5
"ASHOKLEY",9159,52607,61766,56028.218,5226.55,61254.768,32644,122.12
"BEL",4986,27100,32086,54730.919775,3772.906665,58503.82644,77873,384.7
"TATAMOTORS",10035,59915,69950,53274.09672,4216.79936,57490.89608,180687,664
"M&M",7852,47405,55257,51597.3815,3899.79182,55497.17332,159885,3265
"NMDC",5549,18718,24267,52244.6031,2432.6487,54677.2518,36717,69.5
"ASIANPAINT",8068,45428,53496,50840.78585,3039.21375,53879.9996,92015,2530
"MARUTI",7078,117365,124443,45712.78433,6181.86468,51894.64901,137929,12905
"TVSMOTOR",4505,17790,22295,47164.386395,2435.132035,49599.51843,38637,3016
"DIXON",5348,52512,57860,43204.39115,6283.42651,49487.81766,64552,16190
"DMART",6937,31102,38039,45086.0115,2919.506865,48005.518365,51728,4347.8
"NAUKRI",8486,40527,49013,43515.114675,4071.128025,47586.2427,41525,1369.2
"LTIM",5154,61488,66642,40016.60376,6830.961465,46847.565225,27085,5110.5
"ADANIPORTS",6722,48964,55686,41736.655425,4366.4592075,46103.1146325,87614,1301.4
"VEDL",8456,35176,43632,41947.651045,2682.33682,44629.987865,102462,430
"HEROMOTOCO",5735,46552,52287,40652.21322,3716.079825,44368.293045,82792,4708
"BPCL",6212,47192,53404,39480.388645,4282.59632,43762.984965,38241,318.4
"BIOCON",4205,16863,21068,38137.3435,2740.281,40877.6245,32339,359.1
"ADANIENT",5327,31425,36752,36577.85853,3513.93627,40091.7948,123542,2280.1
"JIOFIN",4561,29576,34137,35251.10544,3466.80319,38717.90863,87694,327.35
"PIIND",5584,18735,24319,36779.1928,1932.3286675,38711.5214675,21730,3670.5
"KOTAKBANK",4666,19265,23931,37125.76204,1544.52396,38670.286,122058,1980
"AUBANK",4817,16217,21034,36038.8092,1818.0179,37856.8271,38366,749.8
"DRREDDY",4572,19377,23949,35839.9300625,1507.003,37346.9330625,39379,1251
"GLENMARK",4434,24240,28674,33907.279575,3310.8808875,37218.1604625,32256,2044.9
"HINDPETRO",4377,11109,15486,35337.86838,1464.13656,36802.00494,40749,394.5
"JINDALSTEL",5670,21502,27172,34674.8769375,1703.1798125,36378.05675,35699,974.5
"UNITDSPR",6442,35273,41715,34112.19452,2130.8556,36243.05012,57184,1316
"DIVISLAB",5254,41723,46977,32347.78402,3157.61766,35505.40168,54526,6133
"IOC",4714,28548,33262,32461.4584125,2775.53445,35236.9928625,32377,140.29
"EICHERMOT",3202,22999,26201,32353.97361,2714.4591425,35068.4327525,37126,5746.5
"MOTHERSON",5684,15923,21607,32497.35768,1430.897745,33928.255425,38821,92.85
"ITC",4891,31430,36321,32352.70016,1455.03776,33807.73792,109954,411.45
"HDFCAMC",3925,14551,18476,32233.759875,1508.59377,33742.353645,27404,5487
"PERSISTENT",5708,34674,40382,30288.10098,3259.26597,33547.36695,49122,5300
"AUROPHARMA",5033,29646,34679,30417.52857,2928.92215,33346.45072,47131,1082.1
"INDHOTEL",3896,18588,22484,30087.3459,1825.5902,31912.9361,36211,771
"ONGC",5649,37062,42711,30056.653125,1852.53615,31909.189275,68993,236.6
"HDFCLIFE",3374,28230,31604,29273.84097,2397.16356,31671.00453,40393,788
