"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",143013,51718555,51861568,2685574.0581075,2278699.2477975,4964273.305905,6845241,24976.15
"HDFCBANK",107270,132545,239815,1166674.99311,8381.567315,1175056.560425,348062,1966.4
"INFY",160958,365575,526533,988003.5312,18496.71708,1006500.24828,347667,1531.5
"BANKNIFTY",27486,7181218,7208704,533083.3142319999,401644.1205175,934727.4347495,1792498,55183.95
"RELIANCE",113896,236592,350488,806645.627,12857.89785,819503.52485,483099,1411.5
"ICICIBANK",78618,67659,146277,788427.56643,3749.6844,792177.25083,247871,1433.1
"TCS",121889,545432,667321,670546.187815,23459.8432075,694006.0310225,386343,3143.1
"AXISBANK",81014,38003,119017,545124.900375,1806.295125,546931.1955,272580,1070.8
"BAJFINANCE",76886,57720,134606,520952.55915,4186.93605,525139.4952,220485,901.5
"ETERNAL",63168,65592,128760,492394.56317,5680.6708975,498075.2340675,174223,319.3
"SBIN",75977,128682,204659,467628.465675,5390.357775,473018.82345,314522,818.1
"M&M",62721,73358,136079,427244.6392,3234.50608,430479.14528,202508,3390.7
"KOTAKBANK",47862,38860,86722,381169.02216,2290.74568,383459.76784,150171,1982.3
"BHARTIARTL",40759,73091,113850,373601.65405,3206.26957,376807.92362,169367,1930.9
"GRASIM",50528,21585,72113,356110.9075,798.900175,356909.807675,93262,2807.4
"WIPRO",42369,99015,141384,323110.575,8062.764,331173.339,90412,253.6
"IDEA",60712,39751,100463,317450.92335,10844.10123,328295.02458,132145,7.47
"MIDCPNIFTY",14419,802204,816623,263224.935176,51521.322328,314746.25750400004,194858,12987.4
"MARUTI",41802,228025,269827,300778.96624,7213.565625,307992.531865,279911,14431
"LT",47843,52799,100642,302008.64624,2492.8375325,304501.4837725,161823,3601.6
"HEROMOTOCO",38881,124427,163308,293985.8397,7861.97832,301847.81802,108528,5056.6
"PAYTM",30489,89082,119571,283735.40434,11784.9220525,295520.3263925,93519,1275.7
"TITAN",44181,41996,86177,283033.9032325,1638.9222325,284672.825465,110370,3651.5
"INDIGO",30567,38709,69276,278730.46512,2355.067965,281085.533085,95864,6107
"JSWSTEEL",37299,16089,53388,267334.7447475,757.8158175,268092.560565,98242,1057.6
"ASIANPAINT",41320,67265,108585,259340.16325,2704.205475,262044.368725,117440,2489.7
"JIOFIN",33942,45656,79598,256280.25862,3892.118645,260172.377265,115008,320.45
"TATAMOTORS",45519,100227,145746,250660.15736,5677.38856,256337.54592,224962,686.15
"DIXON",27610,240754,268364,237537.70959,18650.988695,256188.698285,86151,17070
"LUPIN",29420,13876,43296,247367.9394625,804.9795375,248172.919,62706,1973.6
"HINDALCO",24031,41202,65233,241126.34434,3687.56066,244813.905,67373,715.8
"HINDUNILVR",30508,46146,76654,241132.25331,1796.0898,242928.34311,108842,2634.9
"BSE",26370,125173,151543,228133.865625,13172.907825,241306.77345,114394,2295.9
"NTPC",46854,80472,127326,237807.0354,3101.1171,240908.1525,145273,338.1
"TRENT",41839,77463,119302,228161.62417,3100.64766,231262.27183,136607,5450
"INDUSTOWER",37499,37013,74512,226554.1907,2675.63306,229229.82376,89403,355.3
"COALINDIA",43987,33144,77131,225986.46678,2488.81275,228475.27953,113196,379.8
"ADANIPORTS",35458,31991,67449,226363.9091925,1766.0759825,228129.985175,105825,1340.9
"ULTRACEMCO",34961,38957,73918,221375.004025,1019.438015,222394.44204,96747,12640
"HAL",31446,113366,144812,212543.61762,5656.0686,218199.68622,162246,4465
"BEL",19642,42323,61965,209792.112945,4702.49829,214494.611235,93901,372.15
"BAJAJFINSV",21395,21777,43172,210690.74735,1348.1951,212038.94245,71369,1965.5
"HCLTECH",38605,75031,113636,203024.43322,4138.919575,207163.352795,110649,1505.9
"TECHM",21652,32542,54194,199352.09832,2481.50304,201833.60136,51144,1527.9
"ADANIENT",27933,58854,86787,195099.94788,5742.18471,200842.13259,129993,2311.5
"COFORGE",29184,66461,95645,195039.43845,5568.7386375,200608.1770875,60581,1773.6
"TVSMOTOR",17179,14656,31835,197772.68679,1389.711155,199162.397945,55066,3286.2
"TATASTEEL",21769,29239,51008,192026.06115,3365.3653,195391.42645,78231,160.05
"BAJAJ-AUTO",28961,83627,112588,189526.80483,3796.7243475,193323.5291775,78479,8750.5
"APOLLOHOSP",19198,46432,65630,189107.5528625,2262.1157625,191369.668625,70519,7847.5
"EICHERMOT",18091,43224,61315,188589.4657325,2151.4508925,190740.916625,54009,5990
"ITC",28460,50108,78568,182237.66528,3523.624,185761.28928,144094,399.9
"INDUSINDBK",32830,51206,84036,177406.90429,3416.95837,180823.86266,123153,772.85
"DMART",24875,30819,55694,175478.04645,1544.92014,177022.96659,65745,4724.2
"SHRIRAMFIN",33075,19391,52466,169983.8693025,1164.16905,171148.0383525,85779,622.1
"JUBLFOOD",20468,52502,72970,164162.7365,4304.111125,168466.847625,39984,648.3
"INDHOTEL",20620,19313,39933,162862.8341,1313.9345,164176.7686,53269,787.55
"UPL",15792,79146,94938,156069.50487200002,7476.7471829999995,163546.252055,43279,725.6
"MARICO",17896,10002,27898,157194.68652,380.63568,157575.3222,40973,724.05
"VEDL",29911,47637,77548,154522.33957,2490.07085,157012.41042,124719,449.9
"CIPLA",25234,35536,60770,151970.6483625,1585.6478625,153556.296225,72254,1602.4
"IDFCFIRSTB",23141,10581,33722,150974.84759,1010.1430325,151984.9906225,75000,70.31
"CANBK",20074,15574,35648,149484.767625,1882.035,151366.802625,67574,108.98
"DLF",23190,29131,52321,148159.4077425,2283.2494575,150442.6572,83242,773.05
"SUNPHARMA",25809,25325,51134,149013.780965,907.732875,149921.51384,92247,1650.6
"NESTLEIND",25392,16242,41634,147146.74985,656.5952,147803.34505,68229,1154.9
"HDFCLIFE",16624,10237,26861,144605.55406,468.70131,145074.25537,53977,787.55
"LTIM",17661,28903,46564,141016.626345,2195.558505,143212.18485,30319,5297.5
"RECLTD",29216,20643,49859,140671.93014,1588.98507,142260.91521,125515,375.45
"NAUKRI",26292,23565,49857,139550.8812375,1237.241625,140788.1228625,55296,1405.2
"MAXHEALTH",21004,27340,48344,134927.8232925,1429.716855,136357.5401475,43935,1225.3
"GAIL",23928,13854,37782,133115.55327,2106.983655,135222.536925,68499,175.86
"PNB",15542,17666,33208,132066.6272,1718.8208,133785.448,62021,105.4
"DRREDDY",16289,20997,37286,130525.622,1321.9886875,131847.6106875,48241,1282.7
"AUROPHARMA",22077,26525,48602,129992.74981,1668.684545,131661.434355,64606,1071.4
"POWERGRID",24124,10524,34648,130437.67444,891.01982,131328.69426,75194,284.4
"NYKAA",17866,32848,50714,127336.2353125,3453.87875,130790.1140625,33586,230.32
"ABCAPITAL",14279,13260,27539,127963.95171,1500.4682,129464.41991,34786,285.9
"TATACONSUM",21410,8559,29969,128324.256445,329.48938,128653.745825,52268,1084.9
"PERSISTENT",21683,67511,89194,119064.53308,3665.95603,122730.48911,49595,5483
"UNITDSPR",22698,20026,42724,120060.7592,2255.99476,122316.75396,60834,1315.4
"CROMPTON",20666,4717,25383,120138.12558,303.11334,120441.23892,43129,323.5
"GODREJPROP",20182,24592,44774,115923.0375325,1890.4628325,117813.500365,58035,2080
"VOLTAS",22869,17685,40554,116628.6965625,1069.482675,117698.1792375,51554,1358
"CHOLAFIN",12282,6931,19213,116905.003375,620.518125,117525.5215,30273,1516.7
"ONGC",21697,23848,45545,115525.382175,1809.3312,117334.713375,82111,236.58
"BANKBARODA",16160,19629,35789,114570.92556,1908.393435,116479.318995,75084,241.24
"HAVELLS",14736,6293,21029,115085.9474,448.2145,115534.1619,32115,1563.1
"AMBUJACEM",18543,11061,29604,113408.955765,800.62836,114209.584125,53379,581
"TATAPOWER",19985,27002,46987,112276.328225,1449.70594,113726.034165,90598,384.7
"BRITANNIA",16173,14653,30826,113201.4195125,467.3486,113668.7681125,53119,5568.5
"HINDPETRO",14110,8796,22906,111650.125005,670.94811,112321.073115,48677,391
"PAGEIND",15912,58191,74103,110417.6912685,1901.7849615,112319.47623,34296,47080
"CDSL",14813,33490,48303,109583.1136525,2508.13015,112091.2438025,52444,1547
"YESBANK",17761,16857,34618,109160.51173,2242.54636,111403.05809,54747,19.51
"VBL",20682,17481,38163,109969.332645,856.5616475,110825.8942925,63670,516.25
"MPHASIS",13032,56002,69034,105578.08624,5112.06652,110690.15276,26589,2924.9
"TATAELXSI",19685,20855,40540,109095.0446,925.63685,110020.68145,45096,5564
"SBILIFE",15639,12240,27879,109094.6713875,408.25305,109502.9244375,44498,1854.1
"DIVISLAB",16962,67425,84387,106082.87061,3237.65016,109320.52077,59755,6263
"GMRAIRPORT",17051,5914,22965,106973.1804825,330.0730425,107303.253525,49189,89.12
