"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",62517,57496996,57559513,1160667.264765,3212334.7561425,4373002.0209075,5939498,24722.75
"BANKNIFTY",22011,2059897,2081908,430209.08112349996,324258.8066095,754467.887733,812818,55619.35
"ABB",27184,174175,201359,176153.1494,21889.7654625,198042.9148625,46094,5100
"HDFCBANK",15432,89808,105240,170587.94401,11241.06181,181829.00582,242384,1994.4
"UPL",14199,125708,139907,136117.086241,21444.066316,157561.152557,42138,712
"HEROMOTOCO",20059,142660,162719,133473.47109,19706.43012,153179.90121,68461,4535
"MIDCPNIFTY",5645,218173,223818,101168.07659,51327.618733999996,152495.695324,74179,12868.95
"INFY",24408,94686,119094,143858.03016,8128.26192,151986.29208,242937,1480.7
"ABCAPITAL",16192,76753,92945,136064.57194,14245.73566,150310.3076,29383,279.8
"RELIANCE",18167,178623,196790,127987.9831,17560.9022,145548.8853,387764,1410.2
"MCX",11437,120254,131691,113484.3747375,28065.7183,141550.0930375,37814,7983
"TCS",23246,187266,210512,124121.219845,12555.40419,136676.624035,301884,3078.7
"FEDERALBNK",12582,70779,83361,122090.6565,11634.186,133724.8425,35239,196.45
"ICICIBANK",12186,59255,71441,124871.19666,5792.09715,130663.29381,173125,1463.1
"SBIN",19976,121714,141690,119343.4215,11202.013875,130545.435375,250922,796.8
"DELHIVERY",11861,65348,77209,111480.5720675,16185.3616725,127665.93374,16118,461.55
"TVSMOTOR",10247,65065,75312,105502.561535,12170.12377,117672.685305,33585,2938
"TATAPOWER",17219,110967,128186,96178.76361,10625.93582,106804.69943,86169,387
"JIOFIN",12005,63316,75321,94184.679685,11287.26338,105471.943065,82620,334.85
"BSE",9764,53238,63002,89833.61955,15617.0347875,105450.6543375,51352,2492
"BEL",8713,49256,57969,96181.874385,9259.549965,105441.42435,70581,389.9
"ITC",14046,102030,116076,94215.2696,7199.42864,101414.69824,108542,416.65
"COALINDIA",19355,49179,68534,95902.88166,3018.849615,98921.731275,101317,376.1
"MARICO",9711,56236,65947,84296.76804,8410.87872,92707.64676,26393,724.4
"M&M",12282,76662,88944,78881.01778,8697.4026,87578.42038,152220,3197.6
"CDSL",10142,70271,80413,73706.4380375,12273.37927,85979.8173075,41699,1572.5
"TATASTEEL",8409,79665,88074,73245.79955,10658.7888,83904.58835,61845,159.25
"SHREECEM",10119,33051,43170,77813.708945,3736.901155,81550.6101,16503,30590
"AXISBANK",11382,49072,60454,76162.091125,4443.0565,80605.147625,208880,1068.7
"JSWENERGY",13063,48411,61474,69771.5821,7106.5379,76878.12,50312,538.8
"BHARTIARTL",7026,53997,61023,63748.4707775,5942.2825375,69690.753315,124061,1915.1
"DIXON",6895,44048,50943,58807.054435,7765.65684,66572.711275,50224,17010
"DLF",8930,55071,64001,58159.403115,7583.948955,65743.35207,70364,795.85
"MARUTI",9349,121325,130674,57776.223535,7472.045535,65248.26907,107980,12357
"TATAMOTORS",10853,54999,65852,57049.33848,6084.19032,63133.5288,162944,653.9
"LT",9172,55532,64704,58264.6702575,3538.58806,61803.2583175,126965,3630
"BOSCHLTD",5513,24960,30473,56422.3324575,5149.73398,61572.0664375,21436,41210
"JSWSTEEL",7545,26038,33583,53621.33445,3593.773845,57215.108295,69920,1057.2
"KOTAKBANK",6703,29474,36177,53799.04924,2616.87132,56415.92056,111320,1996.1
"HAL",7541,34964,42505,51188.13051,4912.81149,56100.942,94706,4544
"INDUSINDBK",9125,34745,43870,51157.75714,4007.864,55165.62114,99593,802.95
"CHOLAFIN",5570,17828,23398,50709.6994375,3344.3295,54054.0289375,27506,1471
"BIOCON",5144,11442,16586,49148.7115,3355.88075,52504.59225,23327,381.45
"ETERNAL",6468,23768,30236,47949.288805,4452.9748775,52402.2636825,99237,305.95
"TRENT",8430,53193,61623,44276.24198,6575.79474,50852.03672,104937,5248.5
"HINDUNILVR",6041,53075,59116,46510.44294,4297.57887,50808.02181,92553,2541
"BAJFINANCE",7298,24301,31599,48573.2892,2172.339675,50745.628875,165734,885.8
"RBLBANK",5457,7101,12558,45627.6967175,1709.4908025,47337.18752,32343,265.25
"LICHSGFIN",7631,21256,28887,44333.3522,1980.5771,46313.9293,48416,589.7
"BANKBARODA",6137,20457,26594,43204.427955,3052.7327025,46257.1606575,54965,241.25
"PIDILITIND",5830,16396,22226,42959.617,2410.6968,45370.3138,17923,2955.9
"INDIGO",4828,17546,22374,41715.0708,2145.28773,43860.35853,62376,5770.5
"LAURUSLABS",2800,11771,14571,40883.30374,2819.00477,43702.30851,19265,861.8
"EICHERMOT",3933,27058,30991,38850.720895,4029.315395,42880.03629,29586,5615
"ADANIPORTS",5930,29999,35929,38929.620695,3909.0736325,42838.6943275,63722,1395
"TECHM",4549,20363,24912,39847.21764,2727.07092,42574.28856,41611,1475
"HINDALCO",4098,15791,19889,39116.8008,2899.9551,42016.7559,42945,688.5
"COFORGE",5977,16255,22232,38729.6427375,2364.7259625,41094.3687,50601,1745
"PNB",4406,24569,28975,36925.0504,3750.0728,40675.1232,55331,104.75
"GODREJCP",6200,12368,18568,38538.232,1614.5987,40152.8307,21797,1249.9
"PAYTM",4640,16950,21590,36611.074795,3517.670855,40128.74565,44688,1079.9
"AUBANK",5050,11431,16481,38051.9953,1959.5986,40011.5939,27362,752.75
"NMDC",3948,10487,14435,38074.79115,1901.87865,39976.6698,28866,72.3
"ONGC",6704,46462,53166,35528.02875,4036.529925,39564.558675,66144,235.13
"RECLTD",7379,21852,29231,36850.162965,2271.2544,39121.417365,94219,394.8
"BAJAJ-AUTO",5800,29578,35378,35670.199605,3375.9996,39046.199205,50221,8176
"WIPRO",4930,26054,30984,36071.805,2822.5275,38894.3325,60891,245.8
"CAMS",6249,22073,28322,35288.84079,2852.57937,38141.42016,24472,3792
"POLYCAB",4111,17547,21658,35250.935775,2849.6544625,38100.5902375,22489,6909.5
"GODREJPROP",6056,20790,26846,34877.38672,2378.72602,37256.11274,37914,2105.8
"CANBK",4763,13246,18009,34628.816925,1780.322625,36409.13955,55883,107.75
"ADANIENT",4492,31719,36211,31901.22258,3913.9815,35815.20408,103442,2364.7
"IDEA",7075,6335,13410,34301.2742025,1395.10623,35696.3804325,93291,6.86
"EXIDEIND",4813,12450,17263,33556.10994,2134.77138,35690.88132,19592,391.35
"BHEL",5223,15561,20784,32659.3425375,2850.7101,35510.0526375,33504,241.75
"HDFCLIFE",4096,14885,18981,33429.92422,1531.22112,34961.14534,35431,741.45
"SUNPHARMA",5509,43488,48997,31616.799165,3292.24714,34909.046305,81342,1638.4
"KAYNES",4825,27079,31904,30534.1595,3692.50708,34226.66658,19661,6304
"AUROPHARMA",5169,19958,25127,30987.101915,2557.915525,33545.01744,45869,1092
"INDUSTOWER",5357,18149,23506,31517.74823,1912.75109,33430.49932,54772,346.5
"ASIANPAINT",4858,40161,45019,29864.744925,3054.2918,32919.036725,82410,2450
"MANAPPURAM",3827,17542,21369,29751.8706,2847.4221,32599.2927,16425,263.45
"IDFCFIRSTB",4792,12511,17303,30638.90886,1500.9964375,32139.9052975,56750,69.28
"JINDALSTEL",4919,13763,18682,30106.0784375,1894.292625,32000.3710625,26611,980.1
"PERSISTENT",5696,27715,33411,29191.81372,2618.82291,31810.63663,50645,5175
"NTPC",5718,49315,55033,28425.531,3045.40395,31470.93495,94399,332.4
"HDFCAMC",3470,12910,16380,29449.964145,1926.714495,31376.67864,25743,5685.5
"SAIL",5094,10784,15878,29777.90092,1569.80094,31347.70186,43881,125.6
"GRASIM",4181,17905,22086,28965.483,2120.4509,31085.9339,59671,2791.1
"LTF",3267,7430,10697,29594.3747396,1479.0668834,31073.441623000002,21300,203.85
"CUMMINSIND",4016,6590,10606,28655.55648,1051.0667,29706.62318,21181,3565
"POWERGRID",5107,18501,23608,27945.53934,1470.35528,29415.89462,50590,288
"IIFL",3700,14502,18202,26786.76099,2598.841905,29385.602895,13756,448
"PFC",5129,14650,19779,27335.14238,1912.20887,29247.35125,61257,413.85
"YESBANK",4330,22357,26687,25354.57045,2691.41266,28045.98311,46621,18.9
"BAJAJFINSV",2619,18289,20908,25457.0331,2539.7033,27996.7364,48565,1932
"NATIONALUM",3873,6624,10497,26900.44125,1089.229875,27989.671125,25690,187.3
"DIVISLAB",3878,21619,25497,25093.08844,2400.46113,27493.54957,43659,6482.5
"HCLTECH",4854,33119,37973,24948.49161,2359.222495,27307.714105,81464,1470.4
"SRF",4143,12683,16826,25364.29072,1538.9634,26903.25412,27956,3052.3
"SIEMENS",6607,25846,32453,24601.6990875,2129.894275,26731.5933625,26583,3003
"SHRIRAMFIN",4872,11557,16429,25158.1282425,1373.2907925,26531.419035,60793,625.4
"VEDL",4879,26815,31694,24199.187455,2234.21747,26433.404925,99429,431.1
"HINDPETRO",3021,7420,10441,24885.576135,1478.549295,26364.12543,33444,408.3
"LUPIN",3031,11306,14337,24315.7159525,2035.5530975,26351.26905,36286,1883
"MUTHOOTFIN",3289,7231,10520,24041.214065,1255.0910625,25296.3051275,19593,2667.8
"SBILIFE",3413,17785,21198,23331.61215,1665.6338625,24997.2460125,26108,1825
"PIIND",3253,7553,10806,23460.9080475,1169.9141475,24630.822195,12744,4138
"LTIM",3021,13125,16146,22772.54577,1537.738245,24310.284015,22203,5090
"ULTRACEMCO",3650,27125,30775,22415.42302,1772.839835,24188.262855,64452,12250
"APOLLOHOSP",2462,9279,11741,22642.93105,1466.8015875,24109.7326375,26188,7309
"SOLARINDS",2117,8366,10483,22567.053765,1398.94017,23965.993935,15209,14426
"AMBUJACEM",3435,12715,16150,22055.771955,1593.834375,23649.60633,40541,604.8
"INDHOTEL",2983,11684,14667,22288.1752,1284.4786,23572.6538,36786,751
"MPHASIS",2986,4722,7708,22559.28543,685.930685,23245.216115,17492,2747.2
"TIINDIA",3021,35824,38845,17607.98042,5462.0961,23070.07652,11719,2899.4
"BANDHANBNK",3649,6598,10247,21769.09596,940.23648,22709.33244,31828,168.03
"ASHOKLEY",3467,5399,8866,21338.6605,769.7805,22108.441,22353,122.7
"GLENMARK",2659,6155,8814,20839.16625,1118.69985,21957.8661,25060,2069.9
"NCC",3577,6707,10284,20496.17601,1452.02544,21948.20145,8772,211.29
"ADANIGREEN",3283,13188,16471,19459.27182,2137.833,21597.10482,45172,993
"PGEL",3716,3937,7653,20565.38512,715.00471,21280.38983,13615,790
"POLICYBZR",3266,6905,10171,20243.19703,938.49028,21181.68731,24796,1778.2
"SONACOMS",4074,12299,16373,18865.186725,1697.181045,20562.36777,26033,443
"MAZDOCK",3914,13262,17176,18990.4010625,1571.40018,20561.8012425,28289,2780.6
"DRREDDY",2517,11377,13894,19351.81925,1141.450875,20493.270125,30302,1224
"HUDCO",3200,6501,9701,19223.807505,1097.9362425,20321.7437475,16442,218.9
"TITAN",3255,12507,15762,19156.256875,1111.7583575,20268.0152325,74240,3350.6
"VBL",3541,10951,14492,18509.544505,1095.87588,19605.420385,51843,509.4
"DABUR",2711,14578,17289,18139.8915,1317.510375,19457.401875,22067,530
"SUZLON",3398,10516,13914,17882.6176,1561.9888,19444.6064,12681,64.96
"KALYANKJIL",2522,7517,10039,17467.3416725,1630.7574725,19098.099145,22504,595.05
"DMART",2781,15022,17803,17477.529885,1275.67446,18753.204345,47857,4215
"AMBER",2194,7284,9478,17508.20677,1214.27953,18722.4863,10144,7955
"BPCL",2764,10328,13092,17314.003005,1310.2227025,18624.2257075,28366,318.05
"BRITANNIA",2460,6557,9017,17808.92715,800.560275,18609.487425,29594,5766.5
"BHARATFORG",3048,5029,8077,17829.29515,692.7521,18522.04725,30014,1178.6
"ANGELONE",2541,10896,13437,16585.7786,1892.04145,18477.82005,15172,2631.8
"SBICARD",2652,10238,12890,17214.64112,1184.64784,18399.28896,29559,806
"TORNTPHARM",1881,8025,9906,17159.41845,1045.52585,18204.9443,12941,3605
"GAIL",3028,9498,12526,16687.503315,1109.30085,17796.804165,49103,174.52
"GMRAIRPORT",2565,7279,9844,16322.804325,991.9489275,17314.7532525,38659,91.55
"OFSS",2511,8229,10740,16033.339755,1138.3856175,17171.7253725,18336,8558.5
"UNITDSPR",3053,7558,10611,16322.92892,711.16576,17034.09468,53514,1337
"IOC",2233,13755,15988,15419.696175,1557.6288,16977.324975,29839,142.76
"IEX",2989,12555,15544,14977.918125,1788.959625,16766.87775,25675,133.97
"CGPOWER",2892,4821,7713,16208.922425,515.034805,16723.95723,25446,663
"NESTLEIND",2780,9527,12307,15835.92385,591.70645,16427.6303,53197,2278
"PRESTIGE",2091,3821,5912,15318.7425,593.402175,15912.144675,16784,1628
"TATAELXSI",2552,6864,9416,15321.17938,517.64535,15838.82473,26108,6027
"KEI",2195,5433,7628,14773.2283125,851.29996,15624.5282725,7967,3885.1
"FINNIFTY",360,62126,62486,6222.9024,9215.0540365,15437.9564365,14680,26476.6
"VOLTAS",2950,7150,10100,14629.4712,778.0209,15407.4921,35042,1342.9
"NAUKRI",2816,5125,7941,14539.641075,641.1873375,15180.8284125,34670,1371
"UNIONBANK",2517,4521,7038,14383.88199,594.8585025,14978.7404925,27310,129.23
"MANKIND",2376,6574,8950,13985.45676,866.71008,14852.16684,9383,2631.6
"JUBLFOOD",1751,2835,4586,14301.757375,442.27075,14744.028125,18834,649
"MOTHERSON",2300,5329,7629,13837.95018,810.54294,14648.49312,32256,98.49
"CIPLA",2328,13764,16092,13273.520175,816.331725,14089.8519,43556,1515.6
"JSL",2088,5744,7832,12874.04424,1081.589555,13955.633795,7510,732
"TATATECH",2327,7243,9570,12922.14288,733.5108,13655.65368,19531,693.75
"BANKINDIA",2266,3521,5787,13109.34092,468.0468,13577.38772,17354,111.98
"APLAPOLLO",2297,4299,6596,12825.94558,389.436915,13215.382495,22561,1582.6
"CROMPTON",2163,2654,4817,12683.57454,396.36828,13079.94282,25782,326.6
"ASTRAL",2047,4789,6836,12351.7155425,637.242875,12988.9584175,19120,1429
"HAVELLS",1631,4720,6351,12259.82645,470.44585,12730.2723,22233,1507.5
"MFSL",1027,773,1800,12191.0328,158.55736,12349.59016,7934,1487.7
"PATANJALI",2131,4342,6473,11952.37194,381.63168,12334.00362,37778,1857
