"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",31710,41399812,41431522,597076.6006425,1856177.684295,2453254.2849375,6812050,25005.5
"BANKNIFTY",18645,2151801,2170446,358102.24136050005,254440.92629200002,612543.1676525,1076346,54669.6
"BSE",35152,307681,342833,289028.091975,68879.3943375,357907.4863125,102542,2164
"OFSS",35416,504585,540001,247852.62741,62264.439315,310117.066725,72964,9158
"AMBUJACEM",34791,68057,102848,204340.32087,6909.3633,211249.68417,65512,560.2
"INFY",26221,156390,182611,158842.41636,12473.23536,171315.65172,274198,1512.2
"AXISBANK",23196,142093,165289,157695.2184375,12102.5970625,169797.8155,229712,1087.6
"RELIANCE",17976,164122,182098,124879.4599,13164.0779,138043.5378,477529,1382.1
"BHEL",19364,101771,121135,115708.3192125,14373.865275,130082.1844875,42007,228
"ICICIBANK",12555,39934,52489,123740.01276,3874.08105,127614.09381,207499,1401.6
"AUROPHARMA",18092,138510,156602,108936.15964,16983.582165,125919.741805,54898,1112
"ADANIENT",14372,156673,171045,103493.55117,17808.55392,121302.10509,89254,2408
"BEL",9972,62762,72734,110796.658425,10152.523935,120949.18236,70575,386
"HDFCBANK",10748,46952,57700,114548.15636,5860.70628,120408.86264,273106,966.5
"ETERNAL",12945,77482,90427,103586.27769,13339.6148425,116925.8925325,151696,328.35
"HAL",14430,137677,152107,99893.498955,14739.860025,114633.35898,106666,4579.1
"ANGELONE",16140,92158,108298,90397.30375,12170.775075,102568.078825,43193,2221.9
"ADANIPORTS",12920,129561,142481,86618.969565,14253.692935,100872.6625,73191,1394.8
"MIDCPNIFTY",3050,222115,225165,55797.26300399999,40452.476764,96249.739768,120682,13042.45
"SBIN",13741,107088,120829,85114.760775,7385.75355,92500.514325,224439,824.6
"TCS",14844,114424,129268,81299.864415,7225.599675,88525.46409,295116,3125.2
"MARUTI",10114,130018,140132,76734.840535,9119.465985,85854.30652,198393,15119
"KOTAKBANK",9789,55256,65045,77524.21024,5240.67308,82764.88332,137680,1969.9
