"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",123697,56137784,56261481,2319434.968155,3719014.66083,6038449.628985,5547413,25003.05
"BANKNIFTY",123985,5909089,6033074,2125108.3189765,848800.344477,2973908.6634535,1340893,56578.4
"HDFCBANK",47190,306134,353324,514084.32801,35559.30807,549643.63608,290736,1978
"BAJFINANCE",33446,293294,326740,374203.675575,43394.1798925,417597.8554675,137942,9372
"BAJAJFINSV",33752,200845,234597,333451.85345,29972.96295,363424.8164,60618,1988.7
"SBIN",54094,288017,342111,330954.0987,24640.661625,355594.760325,269313,812.65
"AXISBANK",40763,185840,226603,302546.7905,19212.6369375,321759.4274375,159790,1195.5
"ICICIBANK",28594,122670,151264,292096.42154,14777.48419,306873.90573,203208,1460
"BSE",18773,152103,170876,207226.8406125,50253.0852375,257479.92585,101100,2933.8
"DLF",28978,167894,196872,206165.570325,26584.1316675,232749.7019925,73920,879.75
"INDUSINDBK",44906,230011,274917,188114.97774,19209.23559,207324.21333,135408,824
"MCX",18078,172920,190998,135054.81115,37134.0526475,172188.8637975,40778,7415
"CHOLAFIN",16009,58778,74787,157198.137625,12020.2391875,169218.3768125,31334,1591
"MIDCPNIFTY",7747,244251,251998,122821.10438399999,44353.345746000006,167174.45013,86260,13149.35
"RELIANCE",20378,164246,184624,147669.37455,14877.71945,162547.094,338830,1443
"HAL",19039,107763,126802,143495.6808,16145.03253,159640.71333,157408,4982
"IDFCFIRSTB",25927,97940,123867,139569.3574725,11101.6627425,150671.020215,82017,71.5
"SHRIRAMFIN",26799,75914,102713,136542.599685,10047.8080575,146590.4077425,63468,687
"MUTHOOTFIN",19170,106190,125360,127799.78123,17737.7707925,145537.5520225,40717,2454.8
"BANKBARODA",18522,44897,63419,133307.1888525,6664.12344,139971.3122925,53347,246.3
"ETERNAL",23583,112873,136456,124637.2299575,14169.011815,138806.2417725,152121,261.9
"HDFCAMC",16437,91703,108140,123206.642685,12723.78804,135930.430725,31229,5101.6
"KOTAKBANK",15574,58856,74430,129053.18132,6399.76344,135452.94476,107773,2072
"FEDERALBNK",11999,40395,52394,125524.234,7552.425,133076.659,28317,207.99
"PNB",13831,53346,67177,122517.6232,10495.7664,133013.3896,62692,110.12
"BEL",10382,47780,58162,116295.747675,10485.89556,126781.643235,81191,390.9
"GODREJPROP",19653,112149,131802,108368.5561725,16649.1865925,125017.742765,49122,2468
"CDSL",15976,114644,130620,103710.0127575,20287.3406925,123997.35345,87485,1777
"CANBK",14530,43602,58132,114048.5697,7939.265625,121987.835325,60721,115.8
"MARUTI",16749,165636,182385,103977.12141,10724.19962,114701.32103,115928,12463
"TATAMOTORS",24638,124961,149599,99494.82928,8760.19062,108255.0199,255581,711.6
"RECLTD",23289,85767,109056,98576.9499175,8849.0087875,107425.958705,109332,414.95
"INFY",16444,50723,67167,102671.75232,4738.11676,107409.86908,201872,1568
"RBLBANK",18067,31803,49870,98171.87835,5188.8241825,103360.7025325,39471,217.53
"HINDZINC",13697,66842,80539,84724.1368575,11548.7365,96272.8733575,23472,502.9
"HINDCOPPER",12474,42430,54904,85762.04328,8374.72769,94136.77097,26122,255.3
"VEDL",16792,71676,88468,86099.013855,7459.947075,93558.96093,104597,446.4
"PFC",15528,53343,68871,83966.5983,6832.33434,90798.93264,76703,418.45
"TATASTEEL",9846,40594,50440,84976.4256,5708.64305,90685.06865,67636,157.55
"M&M",15281,75622,90903,83292.51472,6966.1319325,90258.6466525,156060,3106.5
"AUBANK",11313,32482,43795,83865.6347,5154.8795,89020.5142,30755,748.4
"TRENT",13186,103311,116497,75777.59289,12108.27219,87885.86508,88331,5774
"LICHSGFIN",13493,31153,44646,82629.7194,3759.1744,86388.8938,40641,613.7
"SBICARD",10131,49276,59407,79472.4172,6306.06136,85778.47856,28575,993.5
"JSWSTEEL",11567,39387,50954,78155.4180375,4615.820505,82771.2385425,72333,1003.2
"BHARTIARTL",8581,37732,46313,76758.092875,3986.776555,80744.86943,139455,1870.1
"HINDALCO",8105,25964,34069,73420.18866,4423.84292,77844.03158,59004,649.7
"NATIONALUM",10022,27615,37637,70836.89475,4884.05325,75720.948,31625,188.2
"JIOFIN",13658,42874,56532,69175.628015,4656.17638,73831.804395,95180,294.1
"LTF",7771,37162,44933,65057.0424812,6525.0869084000005,71582.1293896,24549,189.02
"OBEROIRLTY",9496,41549,51045,61778.9291,6348.476855,68127.405955,21542,1918.9
"ICICIGI",12300,67383,79683,60789.4792875,6113.57085,66903.0501375,33012,2010
"BANDHANBNK",12708,36216,48924,62085.41276,4502.43108,66587.84384,48290,173.43
"IREDA",12299,19861,32160,61849.74771,2204.589485,64054.337195,34941,175
"PNBHOUSING",8090,32329,40419,58076.64174,5642.206115,63718.847855,17704,1103.5
"DIXON",7238,66935,74173,53704.50547,9105.167335,62809.672805,105352,14829
"SOLARINDS",4357,31499,35856,54683.5838025,6071.813775,60755.3975775,23055,16525
"ASHOKLEY",9361,32473,41834,56525.697,3464.1105,59989.8075,33162,242.29
"HEROMOTOCO",8388,55045,63433,53576.38827,5729.386155,59305.774425,59135,4277
"TCS",9197,57104,66301,54627.3602175,4305.6446475,58933.004865,201759,3388
"M&MFIN",10019,20282,30301,56362.38565520001,2278.1314736,58640.5171288,21306,275.7
"ADANIENT",6610,41189,47799,50465.973,6272.6391,56738.6121,99386,2535
"UNIONBANK",7804,18915,26719,52940.03979,3251.7541725,56191.7939625,24910,153
"HUDCO",8411,25789,34200,50377.09749,4420.5905225,54797.6880125,32028,245.95
"LT",9145,46701,55846,50877.15482,3460.7146225,54337.8694425,168529,3653
"BAJAJ-AUTO",7431,62843,70274,48217.051725,5578.1846925,53795.2364175,86395,8655
"ADANIPORTS",8472,31884,40356,50256.6729225,3447.4085825,53704.081505,86909,1469
"ABCAPITAL",8064,14846,22910,50536.67488,2137.14092,52673.8158,29799,232.7
"ITC",7191,37971,45162,48550.1904,2978.08352,51528.27392,138545,421.05
"FINNIFTY",1703,113756,115459,29680.088009,20336.953468,50017.041477,22100,26848.9
"IEX",6051,18523,24574,45995.66625,3363.7635,49359.42975,25679,202.51
"TATAPOWER",8429,40100,48529,45465.917155,3872.00628,49337.923435,90351,399.2
"JSWENERGY",11568,31853,43421,45670.670925,3395.513075,49066.184,57630,523.5
"BHARATFORG",7091,16498,23589,45607.2257,2385.5436,47992.7693,31388,1295
"HINDUNILVR",6241,34966,41207,44418.45789,2887.51941,47305.9773,89813,2389
"TATACHEM",8300,37776,46076,42708.1931,3648.077175,46356.270275,37462,937.6
"GLENMARK",8342,26623,34965,43295.852475,2945.7485625,46241.6010375,40576,1589
"PRESTIGE",7359,30154,37513,40927.508385,4670.4425875,45597.9509725,20533,1709.9
"PAYTM",6529,20697,27226,40732.48969,3691.8508025,44424.3404925,53379,963
"HFCL",10960,18120,29080,42011.704645,2190.927085,44202.63173,28487,91.59
"CAMS",6858,46668,53526,37174.5451,6695.21213,43869.75723,36787,4261
"MAZDOCK",6501,28357,34858,39061.358525,4577.193005,43638.55153,30230,3399
"TVSMOTOR",4307,12177,16484,41501.77381,2039.02258,43540.79639,32712,2744.5
"COALINDIA",9342,41570,50912,40700.35824,2735.305725,43435.663965,109461,398.75
"POLYCAB",5284,23895,29179,39930.371625,3316.6325625,43247.0041875,27216,6110
"NMDC",4102,13599,17701,40153.86,2955.57525,43109.43525,29880,72.46
"SBILIFE",6199,19966,26165,41370.5669625,1649.62605,43020.1930125,41996,1777.8
"DRREDDY",4682,33162,37844,38332.4274375,4189.1555625,42521.583,35000,1319.7
"BHEL",5850,16305,22155,39444.94995,2694.711075,42139.661025,44472,255.05
"POONAWALLA",6185,26633,32818,37804.61055,4236.482145,42041.092695,17069,422.5
"INDUSTOWER",5727,20941,26668,38045.36539,2757.90184,40803.26723,52626,389.8
"IIFL",5450,13824,19274,37845.13974,2466.841245,40311.980985,11451,451.5
"PEL",4382,11900,16282,37949.4651,2042.90505,39992.37015,15453,1170
"EICHERMOT",3993,17932,21925,37569.6634425,2346.5464225,39916.209865,33055,5400
"LODHA",5209,23434,28643,35351.29008,4404.53349,39755.82357,19749,1517.2
"HDFCLIFE",4503,17278,21781,37494.19377,1752.17669,39246.37046,51233,755
"ADANIGREEN",9130,31014,40144,35692.01307,3420.222975,39112.236045,66950,1017.5
"LAURUSLABS",3411,8959,12370,37088.32761,1930.10367,39018.43128,17325,640
"COFORGE",5342,18889,24231,35497.1572875,2626.5537,38123.7109875,48699,1775.5
"ABB",4263,34171,38434,32620.6317375,5408.048875,38028.6806125,30288,6045.5
"TITAN",5673,29300,34973,35227.8837225,2768.0165975,37995.90032,85229,3561.9
"IRFC",6448,25328,31776,34098.006525,3343.040045,37441.04657,35983,146.09
"VOLTAS",9081,28261,37342,34992.9527925,2035.999125,37028.9519175,65822,1270.9
"ANGELONE",4912,24110,29022,32579.465445,4427.54792,37007.013365,29760,3215
"NTPC",6702,30839,37541,33490.3461,2134.8684,35625.2145,120554,332.5
"SRF",2890,12088,14978,32991.43692,2267.4762575,35258.9131775,25037,3119
"INDIGO",3979,11637,15616,32749.71459,1505.590515,34255.305105,89107,5474.5
"DIVISLAB",4784,26177,30961,31403.73316,2534.8907,33938.62386,45849,6557.5
"ADANIENSOL",5819,8939,14758,32430.565215,1248.945545,33679.51076,29069,884.7
"SONACOMS",7533,12307,19840,30499.63085,1214.57349,31714.20434,29575,512
"SUNPHARMA",5039,21973,27012,29727.59041,1819.29104,31546.88145,81732,1680.9
"ULTRACEMCO",5095,36359,41454,28672.44684,2445.304335,31117.751175,103086,11235
"IDEA",10018,6855,16873,29137.0069675,1276.7213675,30413.728335,147806,6.94
"LUPIN",3287,11755,15042,28017.47373,1819.58412,29837.05785,32768,1995.1
"GRASIM",4305,14143,18448,27685.888225,1397.8455,29083.733725,66476,2570
"HCLTECH",4751,17201,21952,27212.437945,1342.2339,28554.671845,67704,1638
"APOLLOHOSP",3044,19481,22525,26321.6745125,2007.541875,28329.2163875,40349,6940
"JINDALSTEL",4420,11326,15746,26682.4099375,1407.555125,28089.9650625,35115,959.4
"DMART",3872,31779,35651,24532.742115,3263.4954,27796.237515,35135,4205
"ASIANPAINT",5729,29445,35174,26180.3839,1248.79963,27429.18353,126076,2245.2
"TATATECH",4940,11452,16392,26129.09761,1000.12343,27129.22104,35232,758.5
"YESBANK",4376,20128,24504,24539.76186,2497.65783,27037.41969,70466,20.89
"POLICYBZR",4024,11269,15293,24949.20769,1945.47396,26894.68165,24047,1920.9
"MFSL",2151,4634,6785,26090.11224,676.93688,26767.04912,12321,1511.5
"CGPOWER",5011,12042,17053,25059.7831575,1348.512965,26408.2961225,21947,682
"POWERGRID",4656,15684,20340,24972.164,1284.96356,26257.12756,72540,295.5
"MOTHERSON",4393,11466,15859,24747.36125,1433.874845,26181.236095,45833,157.45
"WIPRO",3244,13029,16273,24300.9762,1638.1704,25939.1466,50411,248.5
