"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",120548,156685076,156805624,2329156.313475,6578974.3584825,8908130.6719575,8049068,25696.6
"BANKNIFTY",44044,5714047,5758091,889815.1669539999,616836.070221,1506651.237175,1377512,57689.2
"INFY",86960,601904,688864,495167.0404,28107.70292,523274.74332,439890,1440.9
"RELIANCE",60690,476307,536997,429744.45825,38847.5906,468592.04885,465080,1419.1
"HDFCBANK",40180,159005,199185,444502.64364,20728.05559,465230.69923,258136,1000.6
"ICICIBANK",41581,190063,231644,416186.48008,20481.32142,436667.8015,233045,1436.6
"ETERNAL",33708,206429,240137,279897.58176,24702.566595,304600.148355,163550,342.75
"WIPRO",39958,158849,198807,288897.1101,14319.2526,303216.3627,117904,240.68
"BHARTIARTL",24719,264896,289615,237091.72097,22424.1507875,259515.8717575,164865,2012.9
"POLYCAB",22839,142005,164844,213488.9443375,17389.4214125,230878.36575,38028,7450
"MIDCPNIFTY",7694,573813,581507,142707.69898,71224.719468,213932.41844799998,145207,13167.05
"ASIANPAINT",29734,339044,368778,186544.05795,25250.67285,211794.7308,104413,2507.8
"BEL",15629,117773,133402,186063.460965,19686.207135,205749.6681,82853,412.9
"JSWSTEEL",23667,66178,89845,187646.18733,6210.6126975,193856.8000275,94490,1166
"AXISBANK",24026,158561,182587,180910.3250625,10731.4555,191641.7805625,209129,1200.4
"HAL",21864,188588,210452,162492.45183,20239.269135,182731.720965,118905,4873.8
"SBIN",23871,206664,230535,159354.26085,12775.2927,172129.55355,239695,888
"ITC",23106,139395,162501,152644.27536,7897.0656,160541.34096,139042,411.4
"TCS",28181,240795,268976,146924.23816,11057.02136,157981.25952,410789,2963
"M&M",19606,143440,163046,142615.3212,13416.77954,156032.10074,145562,3656
"LTIM",15165,127536,142701,128404.285425,13317.78897,141722.074395,44784,5592
"INDUSINDBK",24152,74231,98383,127426.53168,8405.47582,135832.0075,118737,752.8
"HINDALCO",11616,29540,41156,126423.052,3375.95244,129799.00444,72259,772
"KOTAKBANK",13389,49724,63113,118060.07924,5270.36836,123330.4476,134029,2200
"LAURUSLABS",7060,27282,34342,107101.48138,8220.79319,115322.27457,28590,901
"BSE",10198,94759,104957,96002.3200875,15849.897075,111852.2171625,85918,2488.2
"JIOFIN",14128,86872,101000,103085.44075,7727.220415,110812.661165,118203,309.3
"MCX",7440,111126,118566,87758.926975,20700.5358,108459.462775,75870,9332
"PNB",10729,57113,67842,98707.2504,9595.1096,108302.36,63994,113.9
"MARUTI",11436,169522,180958,94132.72926,11361.579565,105494.308825,157320,16380
"TATAMOTORS",28584,175614,204198,90708.75424,7791.5308,98500.28504,183940,396.5
"LT",13603,74495,88098,92046.260215,3888.1059,95934.366115,166071,3838
"AUBANK",11151,33063,44214,88477.5726,4791.0603,93268.6329,37956,799.95
"BAJFINANCE",10878,62555,73433,87424.780125,5682.894375,93107.6745,171508,1069.1
"CANBK",9710,44761,54471,82739.75715,6216.73515,88956.4923,71875,125.7
"YESBANK",11989,29161,41150,84348.31595,4074.04402,88422.35997,53808,22.34
"TATASTEEL",8641,53524,62165,82300.834,6047.404,88348.238,81100,171.5
"HINDUNILVR",10259,73724,83983,79909.01883,6740.685,86649.70383,77970,2603.4
"HINDZINC",12498,75366,87864,77144.36471,8397.6188975,85541.9836075,66307,498.9
"RBLBANK",7954,23025,30979,76479.959435,6244.443315,82724.40275,41715,299.7
"AUROPHARMA",13209,16373,29582,80410.67166,1605.93081,82016.60247,60979,1100.2
"TRENT",15351,110599,125950,74022.57941,6752.04811,80774.62752,177786,4795
"VEDL",13658,63053,76711,74585.341965,4966.630235,79551.9722,133975,474.4
"NESTLEIND",10711,142459,153170,69506.99305,9909.596,79416.58905,77932,1289
"FEDERALBNK",6981,29033,36014,74501.151,4899.469,79400.62,43133,212.5
"MUTHOOTFIN",7470,77620,85090,68777.123745,10329.7777275,79106.9014725,31615,3335
"RECLTD",15864,40937,56801,74904.440265,3312.0842025,78216.5244675,119214,374.9
"DIXON",8002,77562,85564,67280.03261,9570.754485,76850.787095,76367,16660
"DALBHARAT",9721,46595,56316,71635.2928525,4828.94321,76464.2360625,14155,2250
"ADANIPORTS",9674,55046,64720,67999.8685025,5143.90002,73143.7685225,76762,1478
"KEI",9362,38909,48271,67399.513755,3514.8808625,70914.3946175,27184,4111
"PAYTM",7055,30239,37294,65761.621045,4321.7563925,70083.3774375,52085,1279.5
"TITAN",9568,111956,121524,61885.04,7431.11187,69316.15187,114537,3670
"HCLTECH",12426,64997,77423,64979.299315,3449.625585,68428.9249,97708,1484.9
"ADANIENT",7751,44399,52150,59637.16599,5663.33088,65300.49687,93271,2545
"BANKBARODA",7726,30411,38137,60036.2418825,3467.13003,63503.3719125,71500,264.65
"PFC",11244,47461,58705,58037.95998,3883.46933,61921.42931,86938,397.2
"TVSMOTOR",4447,31618,36065,56653.14858,5147.486995,61800.635575,40395,3653.2
"INDIGO",6494,37557,44051,57513.38028,3255.36864,60768.74892,76983,5852
"GODREJPROP",9070,49997,59067,55787.70142,4540.36968,60328.0711,53152,2235
"CDSL",6687,51345,58032,51738.9997975,6102.4001925,57841.39999,43315,1613
"CYIENT",10427,65712,76139,51309.67421,5878.316865,57187.991075,25475,1166.5
"ANGELONE",7669,81602,89271,48321.930425,8695.49405,57017.424475,33096,2495
"NATIONALUM",6205,23795,30000,52906.33575,3843.66075,56749.9965,39359,224.75
"APOLLOHOSP",5088,60023,65111,50640.3526,5583.4252,56223.7778,34765,7882.5
"BDL",9793,67876,77669,49366.2064025,6618.8477875,55985.05419,32420,1540
"IDFCFIRSTB",7853,21154,29007,52683.26882,2487.389905,55170.658725,73819,71.95
"IDEA",8047,12367,20414,50612.7269025,4254.9424875,54867.66939,144416,8.71
"DLF",7941,40566,48507,50421.5574225,3532.0526175,53953.61004,75984,769.15
"HDFCAMC",5555,70767,76322,48194.16864,5628.1776,53822.34624,40096,5717
"COFORGE",7743,27216,34959,50325.1139625,3485.564175,53810.6781375,53944,1737.8
"HFCL",9749,31938,41687,48379.533705,5276.43669,53655.970395,35136,75.21
"ASHOKLEY",7597,24294,31891,51181.6935,2150.454,53332.1475,58783,134.52
"SHRIRAMFIN",8972,32085,41057,50156.827215,2709.563835,52866.39105,81416,676
"GRASIM",7158,16078,23236,51335.44275,938.3375,52273.78025,71249,2841
"PERSISTENT",7991,62747,70738,46185.65033,4411.82791,50597.47824,63217,5758.1
"HEROMOTOCO",5545,39981,45526,46625.03217,3722.72052,50347.75269,59586,5595
"BHARATFORG",7363,23661,31024,46029.0101,1945.1077,47974.1178,38539,1240.2
