"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",65697,95685963,95751660,1235254.726095,3343019.633175,4578274.35927,7462212,25048.4
"BANKNIFTY",19180,3487166,3506346,375048.53211,299037.0108145,674085.5429245,1246812,55702.1
"INFY",51235,403557,454792,304058.7814,25158.7028,329217.4842,315058,1495.1
"TCS",50460,490115,540575,271723.45368,23571.064405,295294.518085,362503,3094.8
"HAL",34741,357866,392607,235164.03735,29775.265065,264939.302415,169638,4470
"ETERNAL",27654,164804,192458,219537.5452625,22582.062205,242119.6074675,150774,325.25
"RELIANCE",30630,293123,323753,217603.61275,18726.12155,236329.7343,449342,1412
"HDFCBANK",18582,93816,112398,203593.02645,7360.739705,210953.766155,270701,1988.3
"VEDL",33506,226775,260281,170666.12904,15599.81486,186265.9439,112838,445.65
"ICICIBANK",17391,53797,71188,174471.02295,4246.21799,178717.24094,206595,1430
"BEL",14110,83661,97771,151195.84134,10980.14142,162175.98276,94317,371.8
"HCLTECH",29613,116550,146163,154095.78506,7394.760905,161490.545965,98939,1496
"BHARTIARTL",14843,147993,162836,136645.88055,10991.5756675,147637.4562175,154729,1930
"HINDUNILVR",15758,210407,226165,125665.5948,13802.61873,139468.21353,99007,2668
"PAYTM",12619,107475,120094,113702.810095,19252.275095,132955.08519,73505,1247.5
"KALYANKJIL",20664,57489,78153,124046.59099,5538.9691525,129585.5601425,61828,511.65
"MIDCPNIFTY",3967,499327,503294,72262.984458,50733.492978,122996.477436,151212,12994.9
"PGEL",25579,165966,191545,99023.2187,15257.9238,114281.1425,50078,537.4
"TATAMOTORS",18352,146892,165244,102049.6204,9261.25032,111310.87072,203828,690
"TATASTEEL",11265,85663,96928,100152.87425,8908.2983,109061.17255,68741,161.77
"BAJFINANCE",15380,67136,82516,102775.974825,5170.8207,107946.795525,192400,887.7
"INDUSTOWER",15953,74117,90070,95195.19937,7987.66403,103182.8634,69217,348.95
"INDHOTEL",11269,120916,132185,90303.6667,12386.7029,102690.3696,41891,807.45
"SBIN",15053,121327,136380,93850.4805,5848.634925,99699.115425,275227,828.9
"AUROPHARMA",16054,77307,93361,93447.68653,5974.66903,99422.35556,57075,1046.1
"MARUTI",11870,245270,257140,84565.277565,10951.231895,95516.50946,262279,14220
"LT",14063,72614,86677,88652.2834225,3476.4572675,92128.74069,140627,3593
"AXISBANK",13050,36509,49559,88530.512375,2078.8388125,90609.3511875,219848,1082.5
"BSE",8294,71526,79820,78509.3181375,11673.5536125,90182.87175,69142,2522
"M&M",12364,79859,92223,83683.83952,5523.99558,89207.8351,162779,3392
"ITC",13192,49884,63076,86414.49792,2582.26768,88996.7656,124257,406.25
"WIPRO",11122,61445,72567,83197.7328,5457.762,88655.4948,87388,251
"INDIGO",9209,34811,44020,84661.77543,3652.18713,88313.96256,71525,6155
"BANKBARODA",11428,26340,37768,82805.09796,3095.31807,85900.41603,64395,244.81
"HEROMOTOCO",9766,122557,132323,75274.39215,10352.27877,85626.67092,108765,5133.5
"KOTAKBANK",9334,24267,33601,75523.86124,1824.15496,77348.0162,117836,2019.5
"NTPC",13767,91586,105353,70328.77485,3987.19515,74315.97,115433,341.75
"IDEA",14131,18795,32926,68854.9909575,5276.7347925,74131.72575,106925,6.8
"UPL",6945,43456,50401,67418.771876,4955.03717,72373.80904600001,40236,713.6
"SAIL",12069,16622,28691,70311.20899,1711.55247,72022.76146,49129,124
"COFORGE",10209,74753,84962,64704.0604125,7060.3893,71764.4497125,56337,1704.8
"DABUR",10168,47361,57529,67571.13275,3144.347,70715.47975,29317,534.45
"COLPAL",12000,79803,91803,63256.80483,5137.8968925,68394.7017225,37912,2362.5
"DMART",8519,93674,102193,59973.67389,8078.394225,68052.068115,59860,4727.9
"TECHM",6801,38782,45583,61973.08464,4181.74698,66154.83162,46446,1526
"HINDALCO",6373,35336,41709,62774.47232,3233.84012,66008.31244,60111,701
"DIXON",6528,84435,90963,55613.50898,9947.800605,65561.309585,68857,16867
"NMDC",6033,23863,29896,58597.1469,3878.3286,62475.4755,36260,71.77
"PFC",11220,38507,49727,59428.48392,2976.15318,62404.6371,78737,403.85
"ADANIENT",8031,53069,61100,57646.08051,4456.70568,62102.78619,116847,2391
"BAJAJ-AUTO",8559,88065,96624,56719.7361375,5359.521915,62079.2580525,74577,8821
"JIOFIN",7403,32826,40229,57434.022325,3382.356645,60816.37897,92249,328.5
"TVSMOTOR",4915,16982,21897,55341.52575,1933.26532,57274.79107,45201,3236
"PERSISTENT",9135,64040,73175,48686.00743,4748.21036,53434.21779,50227,5342.5
"MPHASIS",6328,28441,34769,48769.907395,3381.997135,52151.90453,20427,2836.4
"INDUSINDBK",9143,25925,35068,50159.81474,1873.56582,52033.38056,116532,778
"TITAN",7697,56311,64008,48458.27525,2783.619545,51241.894795,85210,3591.3
"SRF",7893,40417,48310,46521.41442,3285.04894,49806.46336,39037,2922
"DLF",7324,31670,38994,46898.7024,2651.85129,49550.55369,80958,770.45
"GRASIM",6578,46073,52651,46941.702,2488.8759,49430.5779,68068,2869.5
"APOLLOHOSP",4553,53742,58295,44944.184475,4441.4157875,49385.6002625,63066,7876
"NESTLEIND",7867,37666,45533,46530.17005,2561.28465,49091.4547,59216,1191
"LTIM",5915,24094,30009,46065.220395,2366.30553,48431.525925,28187,5177
"MARICO",4806,50213,55019,42913.89792,4824.76488,47738.6628,30236,753
"BRITANNIA",5900,92457,98357,41679.314125,5932.20795,47611.522075,45577,5712
"JSWSTEEL",5955,36317,42272,43627.539195,3580.5463425,47208.0855375,83758,1083.5
"TRENT",7803,62706,70509,42744.64819,4007.82433,46752.47252,111037,5457
"EXIDEIND",5977,32869,38846,42633.67662,3299.55318,45933.2298,34429,395.45
"JINDALSTEL",6980,18744,25724,44385.3865,1464.1385,45849.525,34682,1016
"MUTHOOTFIN",5302,74432,79734,39232.5904025,5989.03382,45221.6242225,47630,2684.2
"BAJAJFINSV",4292,28074,32366,42136.7268,2449.0207,44585.7475,56091,1959
"VBL",7453,52135,59588,39553.3194075,4538.6133875,44091.932795,57385,517.55
"LAURUSLABS",2672,12461,15133,40147.42338,2457.88584,42605.30922,23428,875.45
"PNB",4588,17484,22072,39544.0536,2119.6944,41663.748,58892,107.12
"ULTRACEMCO",5945,55912,61857,38365.482965,2927.23061,41292.713575,74944,12872
"SHRIRAMFIN",7613,21398,29011,38870.42082,1508.936055,40379.356875,67034,616.1
"ASHOKLEY",5494,35597,41091,36638.719,3171.6835,39810.4025,43165,133.1
"ADANIPORTS",5651,38891,44542,36800.3139225,2822.1199225,39622.433845,86270,1372
"MAZDOCK",7700,31682,39382,37219.8785175,1864.196145,39084.0746625,37005,2795
"LICHSGFIN",6647,10503,17150,38105.4931,707.2398,38812.7329,51902,581
"GAIL",6436,31920,38356,36197.94591,2426.048415,38623.994325,56147,178
"IDFCFIRSTB",5577,8115,13692,37008.620845,718.0027925,37726.6236375,63367,71.2
"CANBK",4660,16297,20957,35390.5632,1755.4428,37146.006,58073,112.3
"ASTRAL",5644,43988,49632,33376.13264,3642.3888475,37018.5214875,33978,1390.5
"TATACONSUM",5715,36357,42072,34516.317385,2122.103995,36638.42138,38318,1105.3
"ASIANPAINT",5519,24542,30061,35496.423925,1074.84215,36571.266075,99947,2570.5
