"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",14230,34306180,34320410,264603.72675,762197.169285,1026800.896035,10210549,24700.3
"BANKNIFTY",4686,329174,333860,89163.88391399999,52786.700981,141950.584895,899002,54067.35
"RELIANCE",16018,128781,144799,110629.90395,13557.4626,124187.36655,470359,1378.5
"ETERNAL",4519,16550,21069,35851.3059725,3301.9122525,39153.218225,137857,327
"MIDCPNIFTY",1391,46561,47952,24841.416935999998,10708.21241,35549.629346,83363,12755.75
"HEROMOTOCO",3179,24992,28171,25013.481855,3831.843825,28845.32568,60527,5234.5
"DIXON",2466,21893,24359,21842.467685,3935.147295,25777.61498,59146,17642
"HDFCBANK",2129,14474,16603,22437.32161,2121.87261,24559.19422,268224,951.4
"BSE",2435,13204,15639,20041.2081,3316.1982375,23357.4063375,75553,2198.7
"BEL",1879,8347,10226,20188.817745,1595.98119,21784.798935,65381,375.8
"MCX",1867,16123,17990,18065.9141625,3542.1042875,21608.01845,35942,7682
"ICICIBANK",1831,4506,6337,18156.66202,507.10401,18663.76603,187097,1409.2
"VEDL",3584,9613,13197,17655.5889,849.221985,18504.810885,92420,427
"TATAMOTORS",2846,17067,19913,15769.58152,1718.39816,17487.97968,159548,689.9
"BAJAJ-AUTO",2322,16746,19068,15677.080515,1766.877345,17443.95786,58543,9020
"M&M",2372,11913,14285,15676.70648,1519.40098,17196.10746,117950,3284.8
"COALINDIA",3063,13393,16456,15836.42529,1071.348255,16907.773545,77667,384.15
"DABUR",2178,15261,17439,14603.49375,1937.650625,16541.144375,28709,536.95
"SAMMAANCAP",2643,5631,8274,14760.72868,1026.95438,15787.68306,14236,132.08
"MARUTI",1861,19855,21716,13827.77044,1931.79379,15759.56423,143849,14835
"RBLBANK",1717,4362,6079,14631.13406,960.828025,15591.962085,32422,270.1
"PHOENIXLTD",2334,13929,16263,12873.273735,2222.87065,15096.144385,15637,1588.8
"CGPOWER",2137,9580,11717,13205.097395,1711.98058,14917.077975,37388,729.95
"ITC",2117,8666,10783,13851.05104,663.47504,14514.52608,100418,406.25
"BHARTIARTL",1370,11283,12653,12469.0548075,1277.0168375,13746.071645,118492,1905.5
"PAYTM",1352,5415,6767,12173.637835,1536.50613,13710.143965,59301,1245.8
"KAYNES",1676,10326,12002,11178.07132,1867.7141,13045.78542,18814,6559
"TCS",2160,10376,12536,11815.971545,666.4705775,12482.4421225,246411,3115.1
"INFY",1849,9946,11795,11072.56668,889.86728,11962.43396,220238,1491.6
"HAL",1613,9341,10954,10807.8033,1124.92407,11932.72737,109446,4453.8
"AUBANK",1521,5962,7483,10873.4533,846.9656,11720.4189,25814,713.3
"HINDUNILVR",1250,13702,14952,10065.62907,1589.03517,11654.66424,79321,2678.4
"EICHERMOT",935,5494,6429,10344.1966425,1045.43894,11389.6355825,38872,6311
"AMBER",1200,8743,9943,9320.06002,2030.37674,11350.43676,13327,7660
"AXISBANK",1591,5818,7409,10568.0938125,640.6053125,11208.699125,198450,1059.3
"SBIN",1694,9885,11579,10298.944575,738.110475,11037.05505,211054,808.25
"RECLTD",2175,7937,10112,10144.249605,873.2300325,11017.4796375,102418,367.7
"HAVELLS",1258,5124,6382,10057.8765,808.33395,10866.21045,21490,1601
"TATASTEEL",1128,6122,7250,9745.15355,846.89935,10592.0529,52501,157.32
"DLF",1507,5026,6533,9400.648455,590.3463225,9990.9947775,62818,757
"UPL",833,7102,7935,8149.9554915,1826.975497,9976.9309885,32342,723.5
"NTPC",1789,11241,13030,8925.61875,786.6291,9712.24785,90684,335.65
"HINDALCO",905,3359,4264,9128.06244,576.2036,9704.26604,47417,717.55
"JIOFIN",1213,4577,5790,9001.82587,700.865645,9702.691515,77944,315.9
"ASHOKLEY",1400,4975,6375,9078.1125,566.0285,9644.141,34630,130.3
"PNB",1098,3663,4761,9074.9784,555.9224,9630.9008,49298,103.24
"DMART",1248,5799,7047,8798.821425,796.89246,9595.713885,41707,4732.3
"ASIANPAINT",1356,8728,10084,8711.5563,779.71955,9491.27585,73337,2557.3
"ABCAPITAL",998,2981,3979,8641.40128,505.58706,9146.98834,22249,278.95
"BANKBARODA",1243,4565,5808,8606.4313725,508.1371425,9114.568515,59972,236.98
"BAJFINANCE",1265,4854,6119,8517.428475,583.431375,9100.85985,152777,895.4
"BRITANNIA",1092,7478,8570,8077.10325,1001.404175,9078.507425,39576,5886.5
"KOTAKBANK",1058,5043,6101,8366.9928,535.337,8902.3298,116866,1969.8
"PFC",1587,5878,7465,8104.78773,687.15452,8791.94225,70511,394.1
"SUNPHARMA",1434,9017,10451,7888.96325,788.986275,8677.949525,70838,1563
"MANAPPURAM",890,5228,6118,7449.4449,1119.0366,8568.4815,15309,279.75
"TVSMOTOR",671,2731,3402,7888.392155,562.49025,8450.882405,34618,3344.5
"SUZLON",1667,4604,6271,7822.2392,483.804,8306.0432,28735,58.3
"LAURUSLABS",539,923,1462,7891.27267,295.15519,8186.42786,12642,861
"VOLTAS",1394,5706,7100,7393.419,712.4702625,8105.8892625,35623,1432.7
"EXIDEIND",997,3048,4045,7421.53644,511.15626,7932.6927,26013,412.2
"COLPAL",1338,6225,7563,7212.2979825,702.3529575,7914.65094,31719,2390.1
"NMDC",753,3460,4213,7190.98425,451.3752,7642.35945,31831,70.8
"INDIGO",834,3758,4592,7122.23577,481.16742,7603.40319,91636,5685.5
"HINDZINC",1294,4395,5689,7021.6440175,530.57543,7552.2194475,34083,442.45
"SHRIRAMFIN",1417,4280,5697,6963.4893075,518.2124475,7481.701755,74369,594.8
"HDFCLIFE",800,3543,4343,6965.86132,511.73837,7477.59969,30539,788.8
"POWERGRID",1320,3916,5236,7116.0738,351.88665,7467.96045,50188,285.05
"ANGELONE",1140,5608,6748,6460.618325,910.81775,7371.436075,32219,2278.3
"MUTHOOTFIN",860,4820,5680,6505.2841975,811.375785,7316.6599825,22864,2752.3
"NESTLEIND",1113,4891,6004,6629.96255,523.6271,7153.58965,48213,1188.2
"IDFCFIRSTB",1051,2471,3522,6810.968255,258.19745,7069.165705,59613,69.9
"TRENT",1129,7294,8423,6167.18233,827.6309,6994.81323,87429,5466
"INDUSTOWER",1138,2361,3499,6543.39027,268.6187,6812.00897,63099,335.8
"FORTIS",904,1477,2381,6537.4367825,237.400325,6774.8371075,16894,932.95
"LT",973,5250,6223,6152.923385,424.588255,6577.51164,109967,3597.4
"PGEL",1409,6328,7737,5594.53993,867.76704,6462.30697,21053,568.4
"VBL",1201,2165,3366,6167.4556475,277.0889675,6444.544615,33743,498.5
"INOXWIND",1298,2338,3636,6087.5409488,326.4791784,6414.0201272,18949,143.95
"PNBHOUSING",1212,2927,4139,6074.39196,338.7839,6413.17586,40253,775.65
"LTF",618,1221,1839,6121.408876,276.6453386,6398.054214600001,17881,222.97
"GODREJPROP",1022,5141,6163,5569.9799375,754.7087075,6324.688645,39845,1987.2
"INDUSINDBK",1084,3831,4915,5721.08019,440.26724,6161.34743,96197,753.9
"CANBK",782,2849,3631,5598.73755,372.214575,5970.952125,52148,106.17
"ADANIPORTS",862,3898,4760,5516.328425,449.75242,5966.080845,67894,1341.9
"ONGC",1013,4436,5449,5448.377475,388.35225,5836.729725,48046,240.4
"HCLTECH",1067,3628,4695,5492.710265,265.32947,5758.039735,74118,1465
"WIPRO",713,2969,3682,5324.9586,410.0637,5735.0223,57503,250.69
"CDSL",700,3738,4438,4915.782885,551.974035,5467.75692,36490,1483.4
"IGL",821,3608,4429,4806.571275,559.071425,5365.6427,10223,214.64
"BHEL",840,3009,3849,4726.25685,493.044825,5219.301675,36820,214.78
"MPHASIS",571,1643,2214,4580.493225,280.9889225,4861.4821475,18622,2923.3
"NATIONALUM",641,1644,2285,4581.489375,239.165625,4820.655,23980,193.49
"COFORGE",640,2159,2799,4261.7606625,364.8272625,4626.587925,38847,1771.3
"TIINDIA",680,2383,3063,4278.80678,340.8909,4619.69768,12132,3130
"FEDERALBNK",446,1791,2237,4345.96,241.502,4587.462,27683,195
"SRF",721,2802,3523,4222.87028,343.01114,4565.88142,24199,2931.6
"JINDALSTEL",735,848,1583,4450.883625,96.022625,4546.90625,27003,968.2
"UNITDSPR",801,2927,3728,4280.97948,240.57488,4521.55436,44960,1334.4
"TATACONSUM",655,4465,5120,3932.210205,506.36036,4438.570565,33166,1089.5
"GAIL",746,2344,3090,4194.51228,223.71237,4418.22465,47229,178.86
"CHOLAFIN",465,1132,1597,4212.77525,185.475125,4398.250375,24190,1452.9
"TATAPOWER",728,3090,3818,4051.29391,303.5343,4354.82821,71121,384.2
"MAXHEALTH",659,2094,2753,4054.83162,279.45981,4334.29143,32706,1167.1
"BANDHANBNK",698,1582,2280,4074.50952,235.97856,4310.48808,29828,162.64
"LUPIN",497,1603,2100,4024.0343,238.2856425,4262.3199425,32096,1899.8
"ADANIENT",554,3001,3555,3809.96919,341.217,4151.18619,83263,2285.5
