"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",95549,51831490,51927039,1791252.54558,2752194.7116975,4543447.2572775,5859495,24870.1
"BANKNIFTY",41248,7606308,7647556,801673.232248,488640.78402300004,1290314.016271,1553334,55149.4
"HDFCBANK",84113,196155,280268,914491.98467,13000.166575,927492.151245,284337,1965.5
"ICICIBANK",87978,71648,159626,887798.74043,4015.49211,891814.23254,204910,1435.9
"AXISBANK",113349,46410,159759,763382.3380625,2120.0595,765502.3975625,220699,1070.7
"RELIANCE",103799,304684,408483,736748.85585,21337.895,758086.75085,427770,1409.9
"ETERNAL",78684,87782,166466,614242.162225,9341.8476275,623584.0098525,153395,318.75
"INFY",93810,140634,234444,562500.1374,6645.83508,569145.97248,291348,1487.9
"BHARTIARTL",55604,131323,186927,511054.80489,6242.7380875,517297.5429775,153746,1933
"BAJFINANCE",68709,66976,135685,462843.262425,4515.2976,467358.560025,185489,896.1
"HEROMOTOCO",47717,177610,225327,359182.008435,11482.010625,370664.01906,101131,4992.3
"TCS",63193,243451,306644,340251.66077,8506.0960425,348757.7568125,340965,3054.7
"M&M",50117,117427,167544,341570.06722,6148.9713,347719.03852,163796,3400.1
"SBIN",54936,159536,214472,339331.1148,7031.414475,346362.529275,272790,816.8
"LT",53171,65143,118314,336047.39147,2686.841675,338734.233145,139304,3592
"KOTAKBANK",42006,45368,87374,336166.81056,2494.27816,338661.08872,120496,1983.3
"IDEA",61029,63265,124294,301019.8286475,13483.3370475,314503.165695,112775,7.02
"BSE",27092,240248,267340,236211.1081875,32114.5458,268325.6539875,106157,2334.9
"HINDUNILVR",33405,63492,96897,264221.33328,2918.82723,267140.16051,95255,2631.9
"TATAMOTORS",46601,117258,163859,255008.59144,6092.96896,261101.5604,206253,680.95
"BEL",22828,77668,100496,246533.288085,7967.29869,254500.586775,87816,375.15
"WIPRO",33257,53237,86494,248278.719,3897.126,252175.845,85300,248.74
"ADANIENT",34258,86219,120477,240764.44548,10937.70486,251702.15034,122454,2323
"PAYTM",24939,149736,174675,229130.1961775,21672.09527,250802.2914475,80297,1263.2
"BAJAJ-AUTO",37560,110035,147595,244388.3673525,5000.099385,249388.4667375,74853,8685
"JSWSTEEL",33698,31460,65158,241379.9588925,1803.24603,243183.2049225,83092,1054.4
"HINDALCO",23106,23348,46454,228872.51548,1870.53804,230743.05352,58843,702.65
"MIDCPNIFTY",8627,896026,904653,156703.784202,72740.721074,229444.50527599998,174993,12924.25
"ASIANPAINT",35727,77658,113385,225798.882375,3027.361425,228826.2438,99981,2505
"VEDL",43709,52948,96657,224537.676985,3814.43753,228352.114515,113311,444.95
"MARUTI",29260,312999,342259,209840.219655,10195.085065,220035.30472,264433,14370
"INDIGO",23485,35189,58674,215241.29814,2844.389595,218085.687735,79366,6083.5
"TVSMOTOR",18765,20951,39716,214838.815275,2004.033535,216842.84881,48941,3290.6
"HAL",29561,190186,219747,200442.67026,11608.790055,212051.460315,156402,4480
"INDUSTOWER",31937,144374,176311,193026.50051,11419.78757,204446.28808,72822,353
"DIXON",22161,137995,160156,187746.24518,10284.421835,198030.667015,68324,16894
"ULTRACEMCO",30780,64253,95033,195804.97912,2162.953925,197967.933045,72267,12605
"TRENT",34491,107247,141738,188653.5613,5314.83159,193968.39289,115341,5420
"APOLLOHOSP",18523,120471,138994,183792.1833375,8119.72885,191911.9121875,62110,7930
"TATASTEEL",21001,43789,64790,185030.08425,3677.7928,188707.87705,67193,158.3
"ITC",27029,77709,104738,173571.67824,4318.1456,177889.82384,133009,398.3
"BAJAJFINSV",17706,19821,37527,175020.95085,1318.0647,176339.01555,57182,1967.6
"GRASIM",24582,40028,64610,174395.46435,1727.103275,176122.567625,66841,2807.8
"NTPC",34215,55547,89762,172579.3317,3383.53425,175962.86595,131323,336.95
"NESTLEIND",29194,21806,51000,171015.0943,1060.6136,172075.7079,58185,1159.8
"TITAN",26242,40016,66258,166587.7479,1484.6801725,168072.4280725,85397,3618.9
"VBL",30217,33877,64094,160248.89729,1886.37023,162135.26752,55895,516.55
"EICHERMOT",15236,18432,33668,158918.95264,1049.6949575,159968.6475975,45574,5930
"CHOLAFIN",16593,7620,24213,157884.4584375,486.7701875,158371.228625,26539,1522.3
"DIVISLAB",24131,116101,140232,148463.40519,6126.29318,154589.69837,54153,6154
"INDUSINDBK",28163,50648,78811,151527.89666,2692.52641,154220.42307,119626,761.9
"JSWENERGY",28959,22291,51250,150240.4899,1225.1447,151465.6346,55550,517.5
"DLF",23135,41000,64135,146876.3822625,2800.296675,149676.6789375,79100,762
"TECHM",16284,17859,34143,148004.33658,1304.76774,149309.10432,45969,1503
"DMART",21025,35836,56861,147076.01682,1875.05892,148951.07574,58859,4694.3
"UPL",15115,30019,45134,145694.6491365,2756.875412,148451.5245485,38811,713.55
"HAVELLS",18440,7982,26422,143532.5787,361.91045,143894.48915,28436,1555
