"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",79839,146138121,146217960,1504142.875095,4146317.199105,5650460.0742,8550836,25074.45
"BANKNIFTY",26958,2664519,2691477,530718.9312495,330990.38930650003,861709.3205560001,988657,56087.6
"HDFCBANK",27003,95068,122071,289936.27069,14702.32126,304638.59195,251328,973.9
"AXISBANK",37223,126317,163540,281118.899875,16385.2954375,297504.1953125,206693,1208
"KOTAKBANK",28552,143538,172090,244430.603,17703.72616,262134.32916,140649,2142.7
"RELIANCE",31485,157049,188534,217093.7628,14878.5432,231972.306,432227,1374.9
"ICICIBANK",20731,75288,96019,198917.41653,9701.8551,208619.27163,231790,1363.9
"BSE",20742,149895,170637,170765.0784375,37338.4874625,208103.5659,77273,2216.5
"TCS",34651,236875,271526,179631.5653125,20729.16258,200360.7278925,327232,2988
"IDEA",26314,65144,91458,161865.05823,18578.4181275,180443.4763575,130317,8.47
"BAJFINANCE",21154,122536,143690,161109.74205,17691.786225,178801.528275,162904,1010
"INFY",28556,102362,130918,166639.19128,10266.69196,176905.88324,235225,1474.9
"TATAMOTORS",19482,276208,295690,111049.6656,16399.7344,127449.4,243974,712.9
"TRENT",23681,138618,162299,114244.8486,12661.89823,126906.74683,158351,4705
"SBIN",17508,136056,153564,114614.9565,11571.964425,126186.920925,214464,873.8
"PAYTM",10922,53662,64584,95946.91441,12179.6739675,108126.5883775,53333,1224.3
"FORTIS",11069,90905,101974,89419.6685625,15195.472585,104615.1411475,20942,1051.15
"MAXHEALTH",15524,90845,106369,91497.502425,10839.366615,102336.86904,48932,1137
"MARUTI",11209,137236,148445,89795.55467,12077.16056,101872.71523,131932,16001
"BEL",7914,38229,46143,93314.25825,8287.28358,101601.54183,67586,413.05
"BANKBARODA",11494,45633,57127,90408.728475,8252.924355,98661.65283,66940,265.9
"SAMMAANCAP",12664,36620,49284,86745.40156,7577.66081,94323.06237,36575,160.96
"DIXON",9498,82391,91889,80526.682015,12575.43179,93102.113805,64285,17026
"MIDCPNIFTY",3129,199170,202299,56750.41785,31971.794525999998,88722.21237600001,93209,12942.65
"SHRIRAMFIN",14356,68060,82416,79308.70266,9396.09825,88704.80091,79296,671
"TATASTEEL",8321,52668,60989,78590.5208,7389.6394,85980.1602,64123,170.35
"ETERNAL",9524,37169,46693,77468.77161,6749.7471825,84218.5187925,139571,335.6
"LTF",6289,18544,24833,72388.4663336,4636.537823000001,77025.0041566,21660,259.27
"BHARTIARTL",7754,40842,48596,70209.81023,4195.9589075,74405.7691375,131174,1901.9
"LT",10236,76862,87098,67271.08521,6852.8866875,74123.9718975,141366,3745.1
"CANBK",7676,33673,41349,66040.01955,7136.16345,73176.183,61551,126.6
"HINDPETRO",7145,30908,38053,65490.4745775,6747.732135,72238.2067125,38124,452.65
"DMART",9663,56886,66549,62595.28752,6954.578295,69549.865815,58930,4300
"SAIL",9925,29164,39089,62454.90378,4865.90389,67320.80767,49947,132.39
"INDUSINDBK",11985,36730,48715,62811.34755,4092.86059,66904.20814,108534,741.3
"IDFCFIRSTB",9343,27252,36595,61389.0388825,3746.74013,65135.7790125,66591,71.11
"MCX",5470,35610,41080,56526.1273125,8400.790275,64926.9175875,38399,8189
"HEROMOTOCO",7040,41437,48477,59145.85992,5476.3491,64622.20902,58185,5582.5
"VEDL",10615,39874,50489,57856.08002,4834.86956,62690.94958,124266,471.5
"DELHIVERY",5941,27245,33186,56475.29243,6155.7665875,62631.0590175,14274,461.8
"ITC",9275,35983,45258,59854.82256,2627.74912,62482.57168,115562,401.1
"TECHM",6745,25632,32377,57370.82898,4371.4551,61742.28408,41535,1439.6
"JIOFIN",7917,33578,41495,56999.401575,4529.286365,61528.68794,94320,306.1
"HAL",7424,43601,51025,54436.821705,6332.668095,60769.4898,97982,4844.8
"PNB",5939,27688,33627,54750.3856,5203.8856,59954.2712,55487,114.38
"NYKAA",6645,34265,40910,51970.843125,6267.2325,58238.075625,27046,255.5
"AUBANK",7133,22082,29215,54267.9695,3683.4718,57951.4413,30929,764.4
"CHOLAFIN",5437,18108,23545,54435.2294375,3239.049,57674.2784375,30038,1646.8
"SBICARD",7512,29159,36671,53160.0912,3884.95688,57045.04808,34009,900.3
"HINDALCO",4647,20562,25209,50902.91514,3401.28516,54304.2003,61941,776.5
"COFORGE",7840,32713,40553,48440.600025,5445.65895,53886.258975,54165,1657.7
"ANGELONE",8266,31323,39589,46404.3541,5668.24325,52072.59735,26505,2259.3
"APOLLOHOSP",4728,38898,43626,45315.1590625,5189.8955625,50505.054625,30865,7636
"TITAN",7617,42865,50482,45886.372945,3760.7378025,49647.1107475,103842,3425
"BAJAJ-AUTO",6715,45123,51838,44241.377385,4451.49798,48692.875365,76469,8799
"M&M",6488,33975,40463,45112.23296,3538.04974,48650.2827,136563,3476
"NATIONALUM",5415,20570,25985,44613.208125,4027.380375,48640.5885,35016,217.29
"IOC",5800,26755,32555,43596.5356125,3951.10755,47547.6431625,29692,154.65
"CDSL",5753,32930,38683,41514.7910475,5385.365415,46900.1564625,34562,1527.8
"WIPRO",6045,20260,26305,43567.023,3052.656,46619.679,68473,242.13
"ADANIENT",5377,22643,28020,41767.25358,3923.4273,45690.68088,81454,2573
"TVSMOTOR",3422,17835,21257,42031.78308,3597.89255,45629.67563,37859,3514
"HCLTECH",8521,32914,41435,41992.062,2934.41911,44926.48111,85754,1416.9
"ABCAPITAL",4336,12660,16996,40775.78025,2636.39593,43412.17618,30654,304.75
"JINDALSTEL",6102,27707,33809,40326.238875,3049.2053125,43375.4441875,31862,1050.7
"ONGC",7088,38817,45905,39406.00905,3204.429525,42610.438575,69733,245.62
"ADANIPORTS",5890,27894,33784,39428.325665,3066.8654775,42495.1911425,71593,1400.8
"POLYCAB",4040,17743,21783,38266.27055,3530.1145125,41796.3850625,21582,7629
"EICHERMOT",3147,19504,22651,38165.94768,2705.1687075,40871.1163875,39372,6876
"INDIGO",4494,19345,23839,38305.45689,2240.55672,40546.01361,74642,5696.5
"PERSISTENT",6772,34153,40925,35186.75567,4715.94277,39902.69844,42708,5184
"BAJAJFINSV",3488,26090,29578,35552.81365,3854.03,39406.84365,47038,2031.1
"FEDERALBNK",3510,21779,25289,34071.0465,3575.4675,37646.514,32960,193.75
"INDUSTOWER",5677,20079,25756,34195.47841,2519.49248,36714.97089,68146,352.8
"HINDUNILVR",4568,18292,22860,34897.09986,1806.60036,36703.70022,70046,2541
"PFC",6309,24001,30310,33491.5035,2412.73513,35904.23863,68080,406.2
"BPCL",4576,29475,34051,31099.9866825,3876.41782,34976.4045025,29544,342.5
"HINDZINC",5140,20155,25295,31204.916715,3105.116035,34310.03275,47164,491
