"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",84209,60459961,60544170,1572421.48734,3058067.7934875,4630489.2808275,5740766,24836.3
"BANKNIFTY",48045,3228570,3276615,932285.1215545,464920.5620675,1397205.683622,832671,55347.95
"TATAMOTORS",52284,494311,546595,296251.61392,48047.17488,344298.7888,193520,718
"HDFCBANK",25434,95166,120600,270203.4456,14645.30232,284848.74792,246691,965.8
"ICICIBANK",27654,98402,126056,266050.08108,12543.84103,278593.92211,212893,1372
"RBLBANK",25317,57349,82666,219801.48318,15456.0908175,235257.5739975,42037,275
"KOTAKBANK",24183,132566,156749,198711.69192,17181.13084,215892.82276,122148,2067.7
"AXISBANK",27614,131849,159463,199804.4520625,14538.2665,214342.7185625,183942,1161.4
"RELIANCE",24977,137799,162776,172138.90675,12678.55805,184817.4648,395378,1370
"SBIN",19311,151570,170881,126349.42995,13462.45005,139811.88,201600,865.15
"INFY",22947,79689,102636,131560.25624,7854.53652,139414.79276,228707,1447.9
"MIDCPNIFTY",5080,197669,202749,90610.766736,42532.39249,133143.15922600002,77959,12699.3
"SHRIRAMFIN",22795,82755,105550,120878.589315,12178.18338,133056.772695,70141,647.9
"RECLTD",24603,71532,96135,119735.302785,7278.16257,127013.465355,92138,378.2
"BAJFINANCE",15582,56871,72453,115773.754725,7413.782475,123187.5372,150737,987.35
"BHARTIARTL",11525,46764,58289,102876.9582975,5095.073345,107972.0316425,127868,1869.5
"M&M",13860,64895,78755,96725.4638,8415.74212,105141.20592,131913,3468.5
"MARUTI",11743,112804,124547,94116.066705,10792.92593,104908.992635,119260,15970
"BEL",8013,43902,51915,93287.87922,10320.61608,103608.4953,63937,407.05
"TRENT",18094,116700,134794,87306.85041,12525.79403,99832.64444,133225,4843
"ADANIENT",11416,71496,82912,87632.19708,12142.4022,99774.59928,75139,2594.3
"TCS",16507,117362,133869,83852.779535,9042.0297625,92894.8092975,301532,2915.1
"CANBK",9569,40623,50192,79819.532325,8365.64355,88185.175875,57798,123.62
"PFC",14366,70976,85342,78259.90926,7897.61531,86157.52457,58498,412
"DIXON",8690,75329,84019,72052.79357,12151.836855,84204.630425,63610,16485
"ADANIGREEN",10583,69623,80206,67054.15128,12744.71892,79798.8702,53235,1066.2
"IDEA",12094,17503,29597,72995.9808525,6612.4881825,79608.469035,116692,8.5
"LAURUSLABS",4908,17617,22525,72528.33726,6355.25654,78883.5938,18601,873.5
"BSE",8170,51306,59476,63556.75845,12122.55105,75679.3095,69732,2080.5
"BAJAJ-AUTO",10331,65175,75506,67720.185195,7144.4522025,74864.6373975,70783,8616
"BANKBARODA",8640,42099,50739,65769.87456,7012.16334,72782.0379,63296,259.55
"HEROMOTOCO",7915,44455,52370,64825.166775,6757.83963,71583.006405,53553,5437.5
"LT",10248,55208,65456,65813.3687925,4412.1356825,70225.504475,134146,3685
"HINDALCO",6108,22027,28135,65614.14146,3651.84484,69265.9863,54458,766
"ABCAPITAL",6912,18005,24917,63617.31216,3837.06995,67454.38211,28788,301
"ETERNAL",7755,26975,34730,61733.5715325,5004.4960225,66738.067555,134813,329.45
"LTF",5296,21237,26533,60228.33836560001,5864.710462200001,66093.0488278,18719,258.55
"JIOFIN",8726,36255,44981,61266.553195,4773.25843,66039.811625,92891,300.8
"HAL",8127,44014,52141,58864.603665,6547.75386,65412.357525,91260,4809
"PNB",6465,31691,38156,58520.6984,5760.8408,64281.5392,50986,112.65
"INDIGO",7220,20646,27866,60685.72308,2471.583945,63157.307025,73828,5594
"DLF",9755,34273,44028,58349.613795,4284.59262,62634.206415,81220,722.45
"INDUSINDBK",11254,33862,45116,58342.39964,4101.79672,62444.19636,104414,743
"HUDCO",8335,42653,50988,53897.1219825,7910.5196175,61807.6416,15785,232.5
"ITC",9017,38753,47770,58523.08096,2954.4232,61477.50416,105338,404.9
"MCX",5483,28824,34307,54549.618,6417.3458,60966.9638,32611,8008
"VEDL",10321,43702,54023,55194.779,5439.194905,60633.973905,112294,464.3
"AUBANK",7688,14825,22513,56431.4912,2596.4265,59027.9177,29441,726.85
"PAYTM",6375,25793,32168,52979.8299375,5765.56946,58745.3993975,51860,1149.9
"LUPIN",5929,42341,48270,49970.00434,6974.682905,56944.687245,32214,1979.2
"EICHERMOT",4179,26884,31063,51553.37166,4558.6212175,56111.9928775,36977,6990
"HINDZINC",8272,30689,38961,49089.9148775,4826.8014725,53916.71635,41667,481.75
"ADANIPORTS",7237,40558,47795,48834.8317,4574.09439,53408.92609,67069,1422.9
"TATASTEEL",5129,37277,42406,47558.0413,4814.711,52372.7523,53730,167.56
"CHOLAFIN",5078,10850,15928,49961.189125,1957.7990625,51918.9881875,27519,1603
"HINDUNILVR",6132,26226,32358,46615.63029,2517.90426,49133.53455,68432,2535
"SUNPHARMA",7070,65555,72625,40691.76538,6159.449415,46851.214795,65054,1639
"TITAN",7275,33735,41010,43378.910505,3267.675705,46646.58621,93117,3404.8
"HINDPETRO",4814,16263,21077,43224.513165,3414.96567,46639.478835,33318,433.9
"DRREDDY",5603,11482,17085,43553.922375,1403.896625,44957.819,27037,1248.2
"IDFCFIRSTB",6510,18251,24761,41915.296185,2242.4009825,44157.6971675,61820,69
"ONGC",7087,51707,58794,39042.43875,5015.592675,44058.031425,64692,243.2
"TECHM",4809,12056,16865,40687.2606,2071.80378,42759.06438,35313,1418
"WIPRO",5583,15741,21324,39985.2936,2085.255,42070.5486,61304,241.8
"IREDA",7130,27686,34816,37553.124075,4270.47762,41823.601695,19973,152.81
"NATIONALUM",4726,17189,21915,38006.30775,3352.746375,41359.054125,30331,214.35
"ASHOKLEY",5449,19541,24990,38093.033,2304.939,40397.972,42228,141.01
"BANDHANBNK",6274,18162,24436,36987.66072,2827.00404,39814.66476,36263,163.3
"COFORGE",6010,22052,28062,35909.5809,3404.9501625,39314.5310625,52292,1601.8
"YESBANK",5482,11783,17265,36965.51909,1991.01267,38956.53176,35861,21.77
"PERSISTENT",7019,22277,29296,34617.67422,2721.47165,37339.14587,41711,4960
"GODREJPROP",6128,21109,27237,34179.686035,3007.34555,37187.031585,48911,2030.1
"POLICYBZR",5970,8956,14926,35341.25154,1344.199465,36685.451005,26165,1673
"APLAPOLLO",5760,11984,17744,34762.35623,1826.39366,36588.74989,31916,1739
"KPITTECH",7336,33819,41155,32951.7874,3474.31692,36426.10432,21722,1151
"UNIONBANK",5576,11020,16596,34318.9348875,1985.89929,36304.8341775,26284,138.8
"SRF",5762,14786,20548,33164.3854,1589.79748,34754.18288,20583,2907
"SAIL",4978,15814,20792,31734.94191,2919.73024,34654.67215,41197,135.3
"BPCL",4415,26902,31317,30062.0732275,3808.0632675,33870.136495,24928,339.4
"FEDERALBNK",3160,11952,15112,30622.066,2080.9405,32703.0065,27736,193.61
"BAJAJFINSV",3039,13762,16801,30521.9209,2138.1648,32660.0857,42293,2010
"MAZDOCK",5593,37929,43522,27860.99428,4670.7076675,32531.7019475,37049,2848
"INDUSTOWER",4889,12327,17216,29153.47595,1766.21721,30919.69316,65374,352.65
"BHEL",4227,19518,23745,26863.765425,3315.204375,30178.9698,33207,240.1
"TVSMOTOR",2320,9606,11926,28174.70845,1969.83416,30144.54261,37237,3457.9
"GRASIM",4093,12006,16099,28493.7465,1156.884975,29650.631475,63126,2792
"OFSS",4128,16962,21090,26705.1744525,2402.3638425,29107.538295,20528,8735
"HCLTECH",5635,17639,23274,27324.05893,1561.364105,28885.423035,78573,1391
