"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",87938,51196363,51284301,1726818.0793054998,3598228.2045759996,5325046.2838815,5408765,26053.9
"BANKNIFTY",33441,2087300,2120741,685721.4302625,371101.9478585,1056823.378121,704744,58385.25
"ADANIGREEN",37609,388397,426006,246999.96144,76049.65404,323049.61548,66346,1115.3
"VBL",43648,201910,245558,217650.39333,27591.19231,245241.58564,61455,495.5
"SAIL",31431,82688,114119,208428.44801,18691.68568,227120.13369,56665,140.29
"LT",28411,156592,185003,197907.9026575,19820.23666,217728.1393175,139082,3957.3
"VEDL",31775,125507,157282,189286.282625,20277.09118,209563.373805,128611,512
"RELIANCE",23876,190357,214233,180164.81645,21053.4167,201218.23315,331496,1504
"COALINDIA",33607,152045,185652,176874.07725,12849.563385,189723.640635,76074,382.95
"ICICIBANK",18361,84949,103310,176772.90344,9682.23074,186455.13418,238293,1371.6
"SBIN",20573,123582,144155,145340.41695,16916.016,162256.43295,169275,939
"HDFCBANK",27225,111491,138716,151804.94912,8475.03646,160279.98558,451999,1008.5
"ADANIENT",16829,99983,116812,129928.47429,18656.95359,148585.42788,80904,2553.5
"TATASTEEL",12779,79486,92265,130751.0644,16613.71965,147364.78405,65959,185
"RECLTD",27222,90821,118043,133473.0132125,9991.57116,143464.5843725,106527,388
"HDFCAMC",15803,79362,95165,128203.60491,10806.557325,139010.162235,34589,5402
"JSWSTEEL",13000,79614,92614,106986.8682675,14302.3668975,121289.235165,87989,1212.6
"IOC",13542,74762,88304,106699.3341375,13100.095125,119799.4292625,38717,163
"CGPOWER",17291,52446,69737,109102.016135,8628.756555,117730.77269,27722,753.4
"TVSMOTOR",17203,90687,107890,106465.62759,8670.92863,115136.55622,90436,3506.2
