"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",123079,62636173,62759252,2285529.8151375,4054956.801795,6340486.6169325,7273741,24542.5
"BANKNIFTY",50157,2716132,2766289,853517.052136,467614.332244,1321131.38438,1053604,55599.95
"HDFCBANK",32536,148116,180652,347978.47139,19943.261745,367921.733135,277592,1923.5
"RELIANCE",29213,163982,193195,207740.7175,17079.74035,224820.45785,333555,1405.4
"ICICIBANK",20805,70965,91770,210707.14112,9052.3055,219759.44662,192488,1437
"SBIN",31062,153264,184326,189725.14755,14623.7124,204348.85995,248364,808.2
"ETERNAL",37816,76166,113982,184461.185355,10840.075415,195301.26077,145484,238.35
"BSE",13900,105895,119795,142696.2912375,34678.7307,177375.0219375,80849,2758
"YESBANK",28506,68830,97336,162633.1598,11024.26109,173657.42089,65436,20.95
"CDSL",20496,157277,177773,125402.9022325,28224.1914,153627.0936325,78685,1708
"KOTAKBANK",16616,50171,66787,136937.24324,5581.50684,142518.75008,107321,2041
"BAJFINANCE",10761,57931,68692,116721.981895,9953.347595,126675.32949,121323,8972
"BHARTIARTL",13022,54192,67214,114710.56618,6271.353845,120981.920025,137882,1841.6
"AXISBANK",15112,75246,90358,112478.2678125,7689.78975,120168.0575625,144928,1180.7
"BEL",9486,44748,54234,105570.917235,10796.174205,116367.09144,73329,385.9
"PNB",11542,40574,52116,101259.5824,9447.056,110706.6384,57242,109.29
"FEDERALBNK",9049,45055,54104,95593.891,9873.294,105467.185,24759,210.78
"INFY",15483,52163,67646,96180.7156,5232.9812,101413.6968,201748,1543
"LT",16468,72425,88893,91109.30869,5718.6886275,96827.9973175,164097,3642.3
"INDIGO",11100,36663,47763,90424.11492,6315.14052,96739.25544,90702,5379
"TCS",13917,76237,90154,83116.0939525,5781.6517675,88897.74572,181902,3411.4
"M&M",14913,49924,64837,80347.4743,5360.4248675,85707.8991675,154110,3044
"ADANIPORTS",13019,78720,91739,76088.9392,9000.0359625,85088.9751625,86763,1434
"ADANIENT",9496,69001,78497,70884.7008,11539.79262,82424.49342,100592,2471.1
"TATAMOTORS",18566,89899,108465,74994.42698,6789.83715,81784.26413,254257,704.3
"HAL",9809,40849,50658,74179.523265,7278.188985,81457.71225,130674,4977.7
"MIDCPNIFTY",3459,102832,106291,53437.049523999995,25531.00641,78968.05593399999,59176,12683.05
"PAYTM",11066,34454,45520,67882.960605,6986.7220325,74869.6826375,57778,925.2
"MCX",9027,56526,65553,62192.70509,11564.0159425,73756.7210325,33429,6838
"CAMS",12187,54380,66567,64647.98175,8062.9322375,72710.9139875,32275,4192
