"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",37881,91144713,91182594,715519.1231475,2660664.046905,3376183.1700525,8338768,25069.2
"BANKNIFTY",15304,2266190,2281494,295461.16579,251814.5227185,547275.6885085,1114829,54887.85
"IDEA",30917,64986,95903,180365.13261,19853.9466825,200219.0792925,128490,8.21
"BAJFINANCE",19364,217723,237087,147767.3493,23621.05845,171388.40775,185246,1011.7
"RELIANCE",22555,154408,176963,158219.14535,11701.9319,169921.07725,474377,1399.3
"INFY",23133,159134,182267,139915.65484,9722.607,149638.26184,320953,1508.5
"HAL",14658,203534,218192,105927.41136,22507.86357,128435.27493,114452,4793
"BEL",9397,76332,85729,107260.69506,11507.277135,118767.972195,78336,398.1
"ICICIBANK",11121,70783,81904,111052.89237,6163.55005,117216.44242,202915,1418
"M&M",13681,81469,95150,97631.38946,7061.26688,104692.65634,165371,3530.3
"BSE",9719,107160,116879,81920.010375,20370.9547125,102290.9650875,101572,2225.5
"ANGELONE",13932,188525,202457,78625.924625,22782.064875,101407.9895,53072,2245
"HDFCBANK",8646,50006,58652,92435.91588,5654.16148,98090.07736,274957,966.1
"VEDL",16645,94969,111614,88021.73646,9203.743595,97225.480055,111994,454.2
"DLF",13276,70051,83327,84841.9605,7586.9974125,92428.9579125,75069,776.8
"TATAMOTORS",12859,98823,111682,73919.94592,8120.87752,82040.82344,219267,713.05
"JIOFIN",9514,55167,64681,70603.945905,6110.367305,76714.31321,98284,315.5
"MIDCPNIFTY",2339,185716,188055,43020.83227399999,28084.99253,71105.82480399999,125025,13106.15
"AXISBANK",9603,58691,68294,66569.4450625,4337.6428125,70907.087875,237142,1105.2
"MOTHERSON",9420,59913,69333,62183.534985,7994.300745,70177.83573,48483,107.85
"TCS",11959,85724,97683,65231.738915,4727.0446475,69958.7835625,293177,3112.5
"SBICARD",8591,79759,88350,60334.26152,8443.60592,68777.86744,33686,901
"SBIN",9838,106238,116076,61107.1305,6047.855475,67154.985975,229275,824
"RVNL",11896,92118,104014,56661.3675375,10490.22645,67151.5939875,48434,347.7
"KOTAKBANK",7565,37190,44755,59989.1402,3109.9174,63099.0576,142682,1970
"SIEMENS",11325,173464,184789,46675.3842,14007.677625,60683.061825,37528,3299
"ABB",7273,75878,83151,48648.6466375,8366.238175,57014.8848125,37603,5337
"BHARTIARTL",5635,38763,44398,51097.45487,3398.6898375,54496.1447075,131270,1907.4
"HEROMOTOCO",6121,46784,52905,48777.455595,5107.90467,53885.360265,78175,5292
"INDUSTOWER",7727,50772,58499,47935.68472,5158.40724,53094.09196,76869,359.8
"RECLTD",9959,45787,55746,48444.4663725,3624.3237975,52068.79017,97187,378.65
"ETERNAL",5931,34591,40522,46744.334435,5234.231065,51978.5655,154046,323.6
"TRENT",8874,77112,85986,45898.83678,5499.21293,51398.04971,165171,5135
"MCX",4584,35075,39659,44829.5161125,6059.1767125,50888.692825,42118,7762
"CONCOR",6588,32475,39063,46224.44675,4034.0895,50258.53625,31472,557.2
"BDL",8316,61467,69783,42953.89748,6722.30858,49676.20606,33597,1600.8
"BAJAJFINSV",3984,56007,59991,41731.9681,6830.41495,48562.38305,60174,2080.8
"GODREJPROP",7633,41595,49228,42904.0331775,4698.059245,47602.0924225,48099,2041.8
"HINDALCO",4084,28879,32963,43501.84972,3859.81764,47361.66736,53567,754.5
"MARUTI",5415,100305,105720,41489.10939,5854.408765,47343.518155,209986,15277
"LT",6873,59634,66507,43356.0555225,3431.893115,46787.9486375,131353,3588.6
"BAJAJ-AUTO",5829,70807,76636,39481.877805,5168.492655,44650.37046,96411,9030.5
"MAZDOCK",7491,56734,64225,38495.153165,5945.8485275,44441.0016925,44546,2924.8
"HINDUNILVR",5265,40873,46138,40869.56445,2494.04847,43363.61292,100266,2580
"PAYTM",4319,21987,26306,38659.93857,3660.3867425,42320.3253125,67059,1228
"HUDCO",5986,29617,35603,37147.533615,4088.4355275,41235.9691425,20041,223.69
